CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg01540386,Zygosity_Blood,chrX,39873535,39873536,,,Island,1.1842875703556503e-08,0.0898732741088281,0.0002760463788806,3.5199579122105524e-09,0.091666305857217,0.0001125433796632,Common
cg25274157,Zygosity_Blood,chr19,19626576,19626577,NDUFA13;TSSK6,TSS1500;TSS200,Island,5.35211671641487e-10,-0.1766632377790406,2.791121221729332e-05,3.963747765323277e-09,0.1694517917918769,0.0001188118528601,Common
cg01271735,Zygosity_Blood,chr9,68412757,68412758,,,N_Shore,1.0,0.0,1.0,4.317680136629447e-09,0.1791782014206479,0.0001218078522027,Beta-only
cg06357843,Zygosity_Blood,chr22,50616150,50616151,PANX2;PANX2;PANX2,Body;Body;Body,Island,3.1197916854689204e-08,0.1732506928442648,0.0006327093527715,4.758576060425822e-09,-0.1850158430873776,0.0001267880292846,Common
cg17489597,Zygosity_Blood,chr6,30430828,30430829,,,N_Shore,1.0,0.0,1.0,6.1033152193373235e-09,0.1865515480508411,0.000154058597858,Beta-only
cg09816420,Zygosity_Blood,chr5,140605851,140605852,PCDHB14;PCDHB14,3'UTR;1stExon,S_Shore,4.8897709755314905e-09,0.1874225245008195,0.0001796234212553,9.378344155703233e-09,0.1843489123717994,0.0002135601535001,Common
cg11650160,Zygosity_Blood,chrX,40017883,40017884,BCOR;BCOR,5'UTR;5'UTR,Island,2.625882910546328e-07,0.0889002901299888,0.002560323367213,1.1759017238983873e-08,0.1010817387943243,0.0002349814214047,Common
cg15850063,Zygosity_Blood,chr9,68411051,68411052,,,Island,1.4728852587638977e-08,-0.1676038507991549,0.0004135963775588,1.4275607867190934e-08,0.1699858161139645,0.0002738598351783,Common
cg00781978,Zygosity_Blood,chrX,40506067,40506068,CXorf38,Body,N_Shore,3.460067055485349e-08,0.0798571938885218,0.0005720589037913,1.8703875356156493e-08,0.082174854144311,0.00034501024606,Common
cg22148243,Zygosity_Blood,chrX,40506974,40506975,CXorf38,TSS200,Island,0.0110399113578218,0.0725149500109638,0.4022656989151292,3.611951277572509e-08,0.1559491099851737,0.0005601776333763,Beta-only
cg08347626,Zygosity_Blood,chr5,1850140,1850141,,,N_Shore,3.3106876734875124e-08,-0.1758290869397567,0.0005720589037913,3.7572303957976894e-08,-0.1767823463774874,0.0005631078607631,Common
cg20795372,Zygosity_Blood,chr6,30419612,30419613,,,Island,1.0,0.0,1.0,3.92459679294504e-08,0.1771619293502758,0.0005703675982774,Beta-only
cg10122079,Zygosity_Blood,chr1,38232225,38232226,EPHA10;EPHA10,TSS1500;TSS1500,S_Shore,6.811940879605796e-09,-0.1839251598349702,0.0002072243505132,4.119197216963397e-08,0.175034270633338,0.0005810418441389,Common
cg15322570,Zygosity_Blood,chrX,40506804,40506805,CXorf38;CXorf38,1stExon;5'UTR,Island,0.2154004283855425,0.1509591222940232,0.8058005535828753,4.591040299041542e-08,0.1443103214271516,0.0006290958231938,Beta-only
cg02566259,Zygosity_Blood,chr4,3043199,3043200,,,Island,9.05493948350508e-09,-0.1810544262147196,0.000264866034832,4.8499113706180655e-08,-0.1732122763119435,0.0006461078871889,Common
cg01807241,Zygosity_Blood,chr4,3043527,3043528,,,Island,1.1656277685894452e-08,-0.1799275633428549,0.0002760463788806,5.462242325781815e-08,-0.1724426113603562,0.0007080158502678,Common
cg06421590,Zygosity_Blood,chr4,3043752,3043753,,,S_Shore,1.5361346348799756e-08,-0.1784202721610446,0.0003074395603491,5.7953959546829384e-08,-0.1714923424565091,0.0007314308230237,Common
cg21531040,Zygosity_Blood,chr14,106743603,106743604,,,Island,1.0,0.0,1.0,6.195091600940737e-08,0.1682200530550602,0.0007618278875029,Beta-only
cg06231140,Zygosity_Blood,chr4,6107320,6107321,JAKMIP1;JAKMIP1,Body;Body,Island,1.3066837477880992e-08,-0.1738749543857288,0.0002760463788806,6.731892997421107e-08,-0.1672750041206514,0.0008071438725512,Common
cg05026884,Zygosity_Blood,chrX,40032180,40032181,BCOR;BCOR,5'UTR;5'UTR,Island,1.6169367341594328e-07,0.1050087423416478,0.0018084153333578,7.584316510616964e-08,0.0975899776844199,0.0008660458791887,Common
cg01301326,Zygosity_Blood,chrX,40014433,40014434,BCOR;BCOR,5'UTR;5'UTR,Island,0.0111135324676211,0.0442111292293096,0.3840590289566192,1.1160091845562589e-07,0.1067610993161115,0.0011990543984289,Beta-only
cg15747825,Zygosity_Blood,chr6,28565626,28565627,,,,1.1611544462420978e-08,-0.1805118846532945,0.0002760463788806,1.5156517303641285e-07,-0.1663621714451432,0.0015233372677188,Common
cg16921702,Zygosity_Blood,chr15,45571636,45571637,,,,1.736344935041212e-07,0.1681756096090464,0.0018864792400959,1.524626847927767e-07,0.1703756815339166,0.0015233372677188,Common
cg09092052,Zygosity_Blood,chr15,45571596,45571597,,,,2.6943825633434907e-10,0.2034409750490357,1.63930276727663e-05,1.712718104566109e-07,0.1695962106633085,0.001610606522826,Common
cg15039826,Zygosity_Blood,chrX,39958196,39958197,BCOR;BCOR;BCOR;BCOR,TSS1500;5'UTR;TSS1500;5'UTR,Island,0.0120888323635474,0.0382913428720257,0.393539565196442,1.878269435517333e-07,0.0895422068780531,0.0016996353804858,Beta-only
cg16776114,Zygosity_Blood,chrX,40507041,40507042,CXorf38,TSS1500,S_Shore,1.2298578961561006e-06,0.0822306705107054,0.0060724639522274,2.0847931953845055e-07,0.0898313722275168,0.0018515820513837,Common
cg17041400,Zygosity_Blood,chrX,40506821,40506822,CXorf38,TSS200,Island,0.1404531040233572,0.1193056324836038,0.7569031283472931,2.1913043034603485e-07,0.1414411955475604,0.0018920347504017,Beta-only
cg11108474,Zygosity_Blood,chr13,19919156,19919157,LOC100101938,TSS200,Island,2.285019775059423e-07,0.162870239749948,0.0023484012830362,2.2486932858396762e-07,0.163249135031845,0.0018920347504017,Common
cg24633027,Zygosity_Blood,chr5,140754314,140754315,PCDHGA4;PCDHGA1;PCDHGA6;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGA6;PCDHGA2;PCDHGB2;PCDHGB3,Body;Body;1stExon;Body;Body;Body;1stExon;Body;Body;Body,N_Shore,1.3414360296330378e-07,-0.1638131389104949,0.0023138389527616,2.5276297937866026e-07,0.1611913588782572,0.0020900622126229,Common
cg02433927,Zygosity_Blood,chrX,39969103,39969104,BCOR;BCOR,5'UTR;5'UTR,Island,4.404935178531333e-07,0.0986726966618872,0.0032843801290075,2.634339706869241e-07,0.1014553637437358,0.0021413788430105,Common
cg26967842,Zygosity_Blood,chr7,157369158,157369159,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,Island,6.34853901212201e-08,-0.1691826937715342,0.0009285055732179,2.722267008436466e-07,-0.1618912854742809,0.0021728773225755,Common
cg27073142,Zygosity_Blood,chr15,45314933,45314934,SORD,TSS1500,N_Shore,5.2632322051433714e-08,-0.172118775865233,0.0008005649872097,2.809009161909592e-07,-0.1655355547932193,0.0021728773225755,Common
cg27119318,Zygosity_Blood,chr21,40759574,40759575,WRB;WRB,Body;TSS200,N_Shore,3.2262863768646695e-07,-0.1614980502038748,0.0027859021793923,2.871790209214501e-07,-0.1636195277006549,0.002186179926346,Common
cg05852276,Zygosity_Blood,chr5,140579470,140579471,PCDHB11,1stExon,N_Shore,2.8314847267780936e-08,0.1771933042261397,0.0005127185126946,4.008016068525978e-07,0.162038807468781,0.0028377826789033,Common
cg00758915,Zygosity_Blood,chr5,140773539,140773540,PCDHGA4;PCDHGA6;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGA8;PCDHGA7;PCDHGB2;PCDHGA8;PCDHGB3,Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body;Body;1stExon;Body,N_Shore,4.7745237146263165e-06,0.1429069438986644,0.0133498140536393,4.023595419572191e-07,0.159524254860601,0.0028377826789033,Common
cg18654956,Zygosity_Blood,chr9,68377657,68377658,,,Island,1.6088876552815694e-06,0.1478834494412881,0.0071139586797713,4.6886849056688587e-07,0.1565088043658444,0.0032589349980425,Common
cg01490258,Zygosity_Blood,chrX,40030456,40030457,BCOR;BCOR,5'UTR;5'UTR,N_Shore,1.6292020546631487e-06,0.1464686338541559,0.0090111906189807,5.017970169989453e-07,0.1538466366628258,0.0034379834081513,Common
cg04512892,Zygosity_Blood,chr19,4785298,4785299,,,Island,1.282772835880307e-07,-0.1666044393136493,0.0014986316188818,5.137217936848879e-07,-0.1593961232361424,0.0034701111256409,Common
cg04420349,Zygosity_Blood,chr14,70512963,70512964,SLC8A3;SLC8A3;SLC8A3;SLC8A3;SLC8A3;SLC8A3,Body;Body;Body;Body;Body;Body,Island,2.836444859169881e-07,-0.164443895523609,0.0033365019512025,5.444887895197819e-07,0.1614626778795693,0.0035781919598524,Common
cg23509665,Zygosity_Blood,chr7,158293697,158293698,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,,2.622617201558266e-07,-0.1646857570906991,0.002560323367213,5.446440386435722e-07,-0.1613525068184211,0.0035781919598524,Common
cg14803417,Zygosity_Blood,chrX,39873471,39873472,,,Island,5.791039417289007e-07,0.0721364265786801,0.0038633649507659,5.558403729812133e-07,0.0744820115319134,0.0036024014572912,Common
cg04853583,Zygosity_Blood,chr19,51685247,51685248,,,Island,2.913668963887787e-07,-0.1597159799213714,0.0033365019512025,5.734158702941021e-07,0.1570804721817869,0.0036527840265301,Common
cg16568759,Zygosity_Blood,chr17,75249580,75249581,,,N_Shelf,1.0,0.0,1.0,5.788470790216064e-07,-0.1263511859937683,0.0036527840265301,Beta-only
cg27475169,Zygosity_Blood,chr11,119190850,119190851,,,N_Shore,2.878609389352556e-07,-0.139229106059082,0.0033365019512025,5.941103321666538e-07,0.1392969264637912,0.0037004123460407,Common
cg18644286,Zygosity_Blood,chr19,57742255,57742256,AURKC;AURKC;AURKC,TSS200;TSS200;TSS200,Island,1.4578397944801357e-07,-0.1639190587769758,0.0023138389527616,6.127183732897744e-07,0.1573012943865444,0.0037673853271735,Common
cg23933731,Zygosity_Blood,chr5,179779123,179779124,GFPT2,Body,Island,8.074374648931052e-07,-0.1457393047217828,0.0045940273175003,6.373910868254597e-07,-0.1507914794326731,0.0037911018426243,Common
cg12345982,Zygosity_Blood,chr6,160389645,160389646,IGF2R,TSS1500,N_Shore,3.190133680426715e-07,0.1348621723147515,0.0035053248915642,6.421686314995097e-07,0.1322960063284321,0.0037911018426243,Common
cg27328673,Zygosity_Blood,chr5,140625750,140625751,PCDHB15,1stExon,N_Shore,0.0198439162373757,-0.1512784759775743,0.4735303308194228,6.481948295750122e-07,0.1592696958642834,0.0037911018426243,Beta-only
cg03329500,Zygosity_Blood,chr22,44205978,44205979,EFCAB6;EFCAB6,5'UTR;5'UTR,N_Shore,1.0935059592743916e-06,0.13411377664649,0.0075317595646633,6.909803417205727e-07,-0.1381807060269623,0.0039218161259906,Common
cg25564433,Zygosity_Blood,chr5,140754451,140754452,PCDHGA4;PCDHGA1;PCDHGA6;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGA6;PCDHGA2;PCDHGB2;PCDHGB3,Body;Body;1stExon;Body;Body;Body;1stExon;Body;Body;Body,N_Shore,6.426745665827483e-07,0.1604643889490981,0.0040171227111268,6.933939734718976e-07,0.1608439034058671,0.0039218161259906,Common
cg19761502,Zygosity_Blood,chr21,40759534,40759535,WRB;WRB,Body;TSS200,N_Shore,4.473380946403413e-07,0.1600903567056888,0.0042973769502726,7.238171825298905e-07,-0.1573211779233619,0.0040364927655609,Common
cg07624705,Zygosity_Blood,chr19,19626525,19626526,NDUFA13;TSSK6,TSS1500;TSS200,Island,1.735770356252982e-07,-0.1494620883509654,0.0026401718032491,7.430129502804285e-07,0.1431454706467398,0.0040598654009683,Common
cg15977137,Zygosity_Blood,chr21,40759694,40759695,WRB;WRB;WRB,Body;1stExon;5'UTR,N_Shore,6.125580432562963e-07,-0.1576714352263468,0.0040160889517718,7.458477976129542e-07,-0.1579991598188974,0.0040598654009683,Common
cg08681856,Zygosity_Blood,chr19,51411737,51411738,KLK4,Body,Island,7.516174507885895e-07,-0.15931466098496,0.0060972710842871,8.240821474642665e-07,0.1601635786341333,0.0043913872603441,Common
cg22023531,Zygosity_Blood,chr15,45314915,45314916,SORD,TSS1500,N_Shore,7.9882130219145e-08,-0.1683919673859533,0.0010639867241366,9.000088835202885e-07,-0.1576119357448905,0.0047104412325153,Common
cg09084477,Zygosity_Blood,chr13,41768978,41768979,KBTBD7,TSS1500,S_Shore,2.845192130394587e-06,0.1487595994504473,0.0094443845321098,9.3580342134555e-07,0.1571686446053603,0.0047104412325153,Common
cg15509177,Zygosity_Blood,chr13,19919208,19919209,LOC100101938,TSS200,Island,1.4481435074009864e-06,0.156116428241325,0.0065556594589859,9.387588097153132e-07,0.1592827833970041,0.0047104412325153,Common
cg08641118,Zygosity_Blood,chr15,90030046,90030047,RHCG,Body,Island,6.402554199970235e-07,-0.1596302686085026,0.0040171227111268,9.421800202080568e-07,-0.1568817052797011,0.0047104412325153,Common
cg19684207,Zygosity_Blood,chr21,40759686,40759687,WRB;WRB,Body;TSS200,N_Shore,8.094393361240159e-07,-0.1561581152379793,0.0045940273175003,9.475406892243328e-07,-0.1566453993356608,0.0047104412325153,Common
cg08890976,Zygosity_Blood,chr12,100538115,100538116,UHRF1BP1L;UHRF1BP1L,TSS1500;TSS1500,S_Shore,1.0,0.0,1.0,9.833095481523396e-07,-0.1319650385128608,0.0047635288831977,Beta-only
cg24533917,Zygosity_Blood,chr1,203200291,203200292,CHIT1,TSS1500,,7.977436522570536e-07,-0.1456603033305562,0.0061960749470805,9.95630814305146e-07,0.1464603667927825,0.0047749856475586,Common
cg13523713,Zygosity_Blood,chr19,48614733,48614734,PLA2G4C;PLA2G4C;PLA2G4C,TSS1500;TSS1500;TSS1500,,9.589525597283948e-07,-0.1552874204185379,0.0069657021399722,1.0125953451760429e-06,0.1569527108960909,0.0048082638809342,Common
cg08826497,Zygosity_Blood,chrX,40126361,40126362,,,Island,0.0576343822371713,-0.0275591433664631,0.6205711989661867,1.0510107710000603e-06,0.0628202088562861,0.0049417496049706,Beta-only
cg02034311,Zygosity_Blood,chr13,112547999,112548000,,,Island,1.2529178561871535e-06,-0.1527165799800149,0.0060724639522274,1.075279294110966e-06,-0.1555626388040705,0.0050067718231053,Common
cg19045293,Zygosity_Blood,chrX,39864984,39864985,,,Island,3.047886180959663e-07,0.1128048302725041,0.0027595198638815,1.1718228084277854e-06,0.0928748704876443,0.0054038383460107,Common
cg11976052,Zygosity_Blood,chr19,51411839,51411840,KLK4,Body,Island,5.066048793958624e-07,-0.1600909565966978,0.0046233901154645,1.2681693655791113e-06,0.1565138460087967,0.0057924420830052,Common
cg06424894,Zygosity_Blood,chr15,45314789,45314790,SORD,TSS1500,N_Shore,1.0210960145657737e-07,-0.1663778974814071,0.001294283445956,1.2989671031204214e-06,-0.1551743691473739,0.0058771398948484,Common
cg07895657,Zygosity_Blood,chr22,50616420,50616421,PANX2;PANX2;PANX2,Body;Body;Body,Island,3.006179085265999e-06,-0.1485182729838891,0.0096876159110212,1.3248590866606612e-06,-0.1549368055591272,0.0058926108397197,Common
cg08663909,Zygosity_Blood,chr5,1850655,1850656,,,N_Shore,2.59419907301355e-07,0.1630686205536606,0.0033365019512025,1.3381432120622834e-06,-0.1542835019676843,0.0058926108397197,Common
cg12775788,Zygosity_Blood,chrX,40031643,40031644,BCOR;BCOR,5'UTR;5'UTR,Island,2.8810286715371667e-06,0.0515759166752328,0.0094443845321098,1.3392464908432055e-06,0.0553024066284335,0.0058926108397197,Common
cg03473127,Zygosity_Blood,chr19,51411782,51411783,KLK4,Body,Island,1.1496423701251317e-06,-0.1558543282458449,0.0076079217989278,1.4023620958491869e-06,0.1563775836141503,0.0061142222454244,Common
cg17006282,Zygosity_Blood,chr19,5689943,5689944,RPL36;RPL36,TSS1500;TSS1500,N_Shore,8.879125384646029e-07,-0.1578044019437473,0.0066149302908972,1.494898253079352e-06,0.1551365653309541,0.006401287792744,Common
cg05392777,Zygosity_Blood,chr12,86658385,86658386,MGAT4C,5'UTR,,4.272099314086648e-07,0.163909762333159,0.0042149340067784,1.5159411888680964e-06,0.1563108023792369,0.0064339495445487,Common
cg25179334,Zygosity_Blood,chr12,34517887,34517888,,,,9.973544990540496e-07,-0.1569300698292814,0.0070016012024073,1.5974271423159038e-06,0.1545505073745801,0.0067203199376478,Common
cg19249107,Zygosity_Blood,chr1,55505954,55505955,PCSK9,Body,Island,3.3806497991948413e-07,-0.1611279101918295,0.0027859021793923,1.6560596965444872e-06,-0.1529600708045762,0.0069064025574309,Common
cg10800226,Zygosity_Blood,chr5,1850261,1850262,,,N_Shore,1.1670861192331909e-06,0.1551709449396316,0.0076079217989278,1.725518838928246e-06,-0.1541334121673818,0.0070730639490337,Common
cg21093807,Zygosity_Blood,chr3,56717625,56717626,C3orf63,TSS1500,Island,1.6211679708411009e-06,-0.1527103500549975,0.0090111906189807,1.746013185194389e-06,0.1529891700306895,0.0070964190469501,Common
cg11356767,Zygosity_Blood,chr7,56605830,56605831,,,,6.313898720917583e-06,0.1400508772390106,0.0153547245272788,1.856252714080117e-06,0.1476580187113052,0.0074187305346378,Common
cg16976547,Zygosity_Blood,chr15,91433530,91433531,FES;FES;FES;FES,Body;Body;Body;Body,,3.645165838147835e-06,0.1215524454237204,0.0138610848338544,1.9744614177272032e-06,-0.1294955974231544,0.0077950372042036,Common
cg27425784,Zygosity_Blood,chr2,98340511,98340512,ZAP70,Body,Island,3.5166004741673896e-07,-0.1558076612840589,0.0027859021793923,1.985530237663247e-06,-0.1461721063318978,0.0077950372042036,Common
cg08331981,Zygosity_Blood,chr19,19626599,19626600,NDUFA13;TSSK6,TSS1500;TSS200,Island,2.881988089999031e-06,-0.1371206889691862,0.0122652977914317,2.02437395229851e-06,0.1414538033050598,0.0078286028997684,Common
cg11545887,Zygosity_Blood,chr11,7110194,7110195,RBMXL2;RBMXL2,5'UTR;1stExon,Island,4.301505945826866e-07,-0.1591034018630654,0.0032843801290075,2.0404245308970827e-06,-0.1519064517667245,0.0078286028997684,Common
cg24208785,Zygosity_Blood,chrX,40013348,40013349,BCOR;BCOR,5'UTR;5'UTR,Island,0.1705062216248795,0.0838106719549217,0.7676691850211492,2.088317307563068e-06,0.0585687320133549,0.0078955431518724,Beta-only
cg24655427,Zygosity_Blood,chrX,40507270,40507271,CXorf38,TSS1500,S_Shore,0.027576423637529,0.1474097891889496,0.4973814723558182,2.0907975918960594e-06,0.1058801436922448,0.0078955431518724,Beta-only
cg21052656,Zygosity_Blood,chr11,67250046,67250047,AIP,TSS1500,N_Shore,9.731592447550469e-07,0.1311166000272501,0.0069657021399722,2.1727510929244338e-06,0.1287211853015906,0.0080778169586046,Common
cg00243480,Zygosity_Blood,chr14,34269416,34269417,NPAS3;NPAS3;NPAS3;NPAS3,Body;Body;Body;Body,Island,1.3005431352274718e-07,-0.1652965324990901,0.0014986316188818,2.2265359551690185e-06,-0.1484946896962136,0.0082141021914102,Common
cg26570901,Zygosity_Blood,chr6,30419576,30419577,,,Island,1.0,0.0,1.0,2.2446448325140623e-06,0.1535297101250807,0.0082176961359141,Beta-only
cg19110428,Zygosity_Blood,chr20,30324912,30324913,,,N_Shelf,1.0,0.0,1.0,2.2910556948463256e-06,-0.1370443046288719,0.008324064885713,Beta-only
cg01110765,Zygosity_Blood,chrX,40016611,40016612,BCOR;BCOR,5'UTR;5'UTR,N_Shore,8.093200298740003e-06,0.1082767285408261,0.0176870380758607,2.3309197787262528e-06,0.1141559709556307,0.0084052266192363,Common
cg10856819,Zygosity_Blood,chrX,40028998,40028999,BCOR;BCOR,5'UTR;5'UTR,Island,1.257846268013005e-06,0.1008375287237239,0.0080557109174013,2.350891004589012e-06,0.0891490177612994,0.0084139792571258,Common
cg18598029,Zygosity_Blood,chr6,31164921,31164922,HCG27,TSS1500,N_Shore,1.0,0.0,1.0,2.384460795984433e-06,0.1533394408878897,0.0084709117851063,Beta-only
cg26406176,Zygosity_Blood,chr13,19919158,19919159,LOC100101938,TSS200,Island,5.654991532676882e-06,0.1437020416564035,0.0145296219269615,2.475410730614176e-06,0.1486062774533351,0.0086205809192408,Common
cg02904184,Zygosity_Blood,chrX,40126247,40126248,,,N_Shore,0.0028860865869297,0.0379076302615053,0.2533472675897247,2.480515116651252e-06,0.0774701032030964,0.0086205809192408,Beta-only
cg15758008,Zygosity_Blood,chr5,4866318,4866319,,,Island,2.73030380118965e-07,0.1659855479591355,0.0033365019512025,2.6107362675778194e-06,-0.1515910310973211,0.0089435246393765,Common
cg20893919,Zygosity_Blood,chr4,122854168,122854169,TRPC3;TRPC3,1stExon;Body,Island,9.205217768840438e-07,-0.1517084645199602,0.0050730488759892,2.710931678786331e-06,-0.1457582229040049,0.0092048977686215,Common
cg07175288,Zygosity_Blood,chr18,76266437,76266438,,,Island,1.0,0.0,1.0,2.734480197307056e-06,-0.1470483681785229,0.0092048977686215,Beta-only
cg13972793,Zygosity_Blood,chr5,140751454,140751455,PCDHGA4;PCDHGB3;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGB3;PCDHGA2;PCDHGB2,Body;1stExon;Body;Body;Body;Body;1stExon;Body;Body,Island,2.9554922608788765e-06,-0.1503169977995101,0.0122652977914317,2.7904263694475293e-06,0.1516928038832962,0.0092935537793667,Common
cg00716277,Zygosity_Blood,chr7,157369376,157369377,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,Island,7.033449538016102e-07,-0.1562119767977643,0.0042453343201184,2.8979883530315355e-06,-0.1477813145944922,0.0094575891481287,Common
cg16203491,Zygosity_Blood,chr13,112547459,112547460,,,Island,3.799622977935103e-06,-0.1455057550602512,0.0139515466496165,2.9042756996591483e-06,-0.1489574181170409,0.0094575891481287,Common
cg17982031,Zygosity_Blood,chr5,140768213,140768214,PCDHGB4;PCDHGA4;PCDHGA6;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB4;PCDHGB3,1stExon;Body;Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body,N_Shore,1.5205183372761666e-06,-0.1463857089930958,0.0090111906189807,2.932395506234016e-06,0.1430082844033205,0.0094575891481287,Common
cg22630918,Zygosity_Blood,chr10,102748988,102748989,C10orf2;C10orf2;C10orf2;C10orf2,1stExon;5'UTR;1stExon;5'UTR,Island,2.1030049506429865e-06,0.1349169000918961,0.0105290114071621,2.960808581127809e-06,-0.1342438622582777,0.0094575891481287,Common
cg23496314,Zygosity_Blood,chrX,39956534,39956535,BCOR;BCOR;BCOR;BCOR;BCOR;BCOR,5'UTR;5'UTR;1stExon;5'UTR;1stExon;5'UTR,Island,6.766490809039107e-06,0.0590701947322642,0.0159816527609791,2.997438563692563e-06,0.0573618982858455,0.0094575891481287,Common
cg27572120,Zygosity_Blood,chr6,30419551,30419552,,,Island,1.0,0.0,1.0,3.065814487836992e-06,0.1512775540562126,0.0096101061011744,Beta-only
cg00650361,Zygosity_Blood,chr10,27703289,27703290,PTCHD3;PTCHD3,1stExon;5'UTR,Island,1.0,0.0,1.0,3.099577149687911e-06,-0.1441734270599085,0.0096528480748534,Beta-only
cg18947570,Zygosity_Blood,chr12,57846861,57846862,,,,5.538520088170446e-06,0.1271547227578964,0.0144253031800545,3.1824882674598685e-06,0.1297021942241629,0.0098471114718977,Common
cg13460389,Zygosity_Blood,chr13,41342941,41342942,MRPS31,Body,N_Shelf,1.0,0.0,1.0,3.361511796558798e-06,-0.119178011497137,0.0103343646702488,Beta-only
cg05329180,Zygosity_Blood,chr19,10629000,10629001,S1PR5;S1PR5,TSS1500;TSS1500,S_Shore,0.0003534459578176,0.1060729573259902,0.1197688840619926,3.409438073008242e-06,0.1308945203851661,0.0103546672259086,Beta-only
cg01962233,Zygosity_Blood,chrX,25034688,25034689,ARX,TSS1500,Island,2.195193617359085e-05,0.1192265777508052,0.0294281827076561,3.4112966836398264e-06,0.1300030355795889,0.0103546672259086,Common
cg04992335,Zygosity_Blood,chrX,40017469,40017470,BCOR;BCOR,5'UTR;5'UTR,Island,5.3672805522100405e-06,0.0866047323901875,0.0141494434475789,3.5449533184456653e-06,0.0887829766940887,0.0106258646362914,Common
cg01640991,Zygosity_Blood,chr12,121947315,121947316,KDM2B;KDM2B,Body;Body,,0.0181645033728386,0.1412080225228612,0.4627035277048252,3.606118473529761e-06,-0.1290398306755959,0.0107420669763604,Beta-only
