CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,FDR_Beta,P_haEWAS,Effect_haEWAS,FDR_haEWAS,Group
cg03577655,Colorectal_Cancer_Intestine,chr7,49815365.0,49815366.0,VWC2,Body,Island,8.632356588173218e-09,0.2086436858748049,0.0002619790739161,0.1956510234570951,-0.1338278609344094,0.7888751059468512,Beta-only
cg09319815,Colorectal_Cancer_Intestine,chr2,242794941.0,242794942.0,PDCD1,Body,Island,1.0651855873008773e-08,-0.2107902745875394,0.0003042520921995,1.0,0.0,1.0,Beta-only
cg09464990,Colorectal_Cancer_Intestine,chr17,70724035.0,70724036.0,SLC39A11;SLC39A11,Body;Body,,1.3523066517337938e-08,-0.2444956739439815,0.0003648042526234,4.192974375351638e-07,-0.219650778155315,0.0048663043986452,Common
cg01442601,Colorectal_Cancer_Intestine,chr14,102030727.0,102030728.0,,,Island,1.4604961511668504e-08,-0.20530364109739,0.0003732536205784,0.0203680491379098,-0.1660802801121692,0.4441905131035683,Beta-only
cg09296001,Colorectal_Cancer_Intestine,chr7,127672564.0,127672565.0,SND1,Body,Island,1.5838743098825287e-08,0.2074492357267116,0.0003845456759477,5.70361182398081e-10,0.4858148811836845,2.3763274809574805e-05,Common
cg10926113,Colorectal_Cancer_Intestine,chr6,3227949.0,3227950.0,TUBB2B;TUBB2B,1stExon;5'UTR,Island,2.1578083534301802e-08,0.1382043480141019,0.0004989428328691,0.0911959690656857,-0.1383240538670454,0.6673931416422577,Beta-only
cg01268752,Colorectal_Cancer_Intestine,chr20,43926551.0,43926552.0,MATN4;MATN4;MATN4,Body;Body;Body,N_Shore,2.6340897722538504e-08,-0.2112479173794705,0.0005813867160236,0.1261032862709096,0.1643913313211152,0.7190656223872578,Beta-only
cg04992638,Colorectal_Cancer_Intestine,chr17,43339328.0,43339329.0,C17orf46;LOC100133991;LOC100133991,Body;Body;TSS1500,Island,3.177969259855726e-08,0.2533288646073514,0.0006709328701407,0.0006607834014929,0.3513138187011193,0.1392732421210478,Beta-only
cg14723977,Colorectal_Cancer_Intestine,chr19,15532806.0,15532807.0,WIZ,3'UTR,N_Shelf,5.44720447178271e-08,0.265127299217635,0.0010781998189235,0.0008177040638538,0.1617288210452648,0.1496549109858474,Beta-only
cg15587041,Colorectal_Cancer_Intestine,chr6,45593659.0,45593660.0,,,,5.551138333255703e-08,0.2892751005060436,0.0010781998189235,4.237241692705322e-06,-0.2262506125613452,0.009514053844294,Common
cg10077502,Colorectal_Cancer_Intestine,chr7,39569916.0,39569917.0,,,,7.293318126497328e-08,-0.2199238935481142,0.0013621000933046,3.010767244301246e-07,0.2878337856855606,0.0020372463490906,Common
cg13641185,Colorectal_Cancer_Intestine,chr6,29521143.0,29521144.0,,,Island,9.227860600708453e-08,0.2123629461418212,0.0016595657922405,1.0,0.0,1.0,Beta-only
cg25848339,Colorectal_Cancer_Intestine,chr7,50801401.0,50801402.0,GRB10;GRB10;GRB10,5'UTR;TSS1500;TSS1500,,9.690900403103228e-08,-0.2313418555026742,0.0016805959479061,0.0001132456202,0.1641019995205632,0.055571796221139,Beta-only
cg07212747,Colorectal_Cancer_Intestine,chr16,4539233.0,4539234.0,HMOX2;HMOX2;HMOX2,5'UTR;5'UTR;5'UTR,,1.0953071779674221e-07,-0.2725955027011982,0.0018339823387886,1.0,0.0,1.0,Beta-only
cg22289434,Colorectal_Cancer_Intestine,chr20,34188940.0,34188941.0,FER1L4,Body,Island,1.1536233605814341e-07,0.206258016250531,0.0018610713321936,0.0010310237843283,0.3946419334161429,0.1500213622263007,Beta-only
cg02558026,Colorectal_Cancer_Intestine,chr16,30904573.0,30904574.0,MIR762;BCL7C,TSS1500;Body,N_Shore,1.1881396794323365e-07,0.2523255394194503,0.0018610713321936,5.73111748489533e-05,0.2471016217702496,0.0405943108497634,Common
cg07149609,Colorectal_Cancer_Intestine,chr1,170630734.0,170630735.0,,,Island,1.3390510608146664e-07,-0.219982100494128,0.0019830698778512,1.931980025700939e-05,-0.2379650020537488,0.0327547935687126,Common
cg10683341,Colorectal_Cancer_Intestine,chr4,39639289.0,39639290.0,C4orf34,5'UTR,N_Shore,1.3477047047030773e-07,0.3178257279306252,0.0019830698778512,1.2099578890088755e-06,0.2942437427090725,0.0042801917882776,Common
cg13645732,Colorectal_Cancer_Intestine,chr19,45901649.0,45901650.0,PPP1R13L;PPP1R13L,5'UTR;5'UTR,Island,1.4089861939806897e-07,0.3146920357814267,0.0020084059074108,3.527079393875683e-06,0.327080306136783,0.0084239236591105,Common
cg27582563,Colorectal_Cancer_Intestine,chr2,20384285.0,20384286.0,,,,1.4476458218565038e-07,-0.2414842965228256,0.0020084059074108,8.045348509418535e-06,0.2151116374137707,0.0132906730042415,Common
cg01122241,Colorectal_Cancer_Intestine,chr4,41882748.0,41882749.0,,,Island,1.5163686216587226e-07,-0.2351639791664561,0.0020453116939737,0.005008207780151,-0.2554887841374997,0.283062248392048,Beta-only
cg10972873,Colorectal_Cancer_Intestine,chr1,200007592.0,200007593.0,NR5A2;NR5A2,Body;Body,N_Shore,1.899177293537648e-07,0.2073028231350171,0.0024924186850995,0.0886727708476045,0.2269408387451577,0.6606211624507317,Beta-only
cg17094249,Colorectal_Cancer_Intestine,chr1,24867657.0,24867658.0,,,,2.1529233731675117e-07,-0.3062846149607731,0.0027414138235727,9.212969266266973e-08,-0.3391057910630491,0.0016524674815907,Common
cg08247376,Colorectal_Cancer_Intestine,chr17,43339358.0,43339359.0,C17orf46;LOC100133991;LOC100133991,Body;Body;TSS200,Island,2.201820912057795e-07,0.2216403678758242,0.0027414138235727,5.298959297250925e-06,0.3854911109355342,0.0106166266557166,Common
cg20959866,Colorectal_Cancer_Intestine,chr1,4714008.0,4714009.0,AJAP1;AJAP1,TSS1500;TSS1500,Island,2.2742524838544175e-07,-0.1761190867163691,0.0027608060602502,0.0080569284371378,-0.1855798248113336,0.3313044277847546,Beta-only
cg18842363,Colorectal_Cancer_Intestine,chr6,31629088.0,31629089.0,C6orf47,TSS1500,S_Shore,2.615777621689142e-07,0.3202618733204472,0.0030979483766568,1.0,0.0,1.0,Beta-only
cg06688989,Colorectal_Cancer_Intestine,chr6,41606869.0,41606870.0,MDFI,Body,N_Shore,2.690241011934254e-07,0.2025659259619864,0.0031102773085975,0.0001034364624943,0.1665239341252614,0.0662686309999203,Beta-only
cg24542751,Colorectal_Cancer_Intestine,chr17,43339589.0,43339590.0,LOC100133991;LOC100133991;C17orf46,Body;Body;TSS200,Island,2.9953300156100005e-07,0.2381327093484623,0.0033824659713019,0.7911280737846039,-0.0275510625622328,0.9796999367537528,Beta-only
cg01922485,Colorectal_Cancer_Intestine,chr1,942696.0,942697.0,,,,3.168860113373823e-07,-0.2065888937751343,0.0034970964054809,0.0154044831171068,0.2347704767125967,0.4007388541270849,Beta-only
cg10526431,Colorectal_Cancer_Intestine,chr2,242794928.0,242794929.0,PDCD1,Body,Island,3.8860674196837494e-07,-0.1828947804561668,0.0041103169172456,1.0,0.0,1.0,Beta-only
cg17474524,Colorectal_Cancer_Intestine,chr20,62168831.0,62168832.0,PTK6,TSS200,S_Shore,3.929485054902528e-07,-0.1598378101438872,0.0041103169172456,5.255320473348405e-07,-0.1400050506519043,0.005184360508657,Common
cg26708220,Colorectal_Cancer_Intestine,chr15,37387577.0,37387578.0,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body,Island,4.081344087873265e-07,-0.2785933652306018,0.0041103169172456,8.808725693687338e-06,-0.2770723698506713,0.0216366264859523,Common
cg05345286,Colorectal_Cancer_Intestine,chr6,41606641.0,41606642.0,MDFI,Body,Island,4.15049079064193e-07,0.1537943647587229,0.0041103169172456,0.0474935244969242,0.3211949064463426,0.5632719259445218,Beta-only
cg21851672,Colorectal_Cancer_Intestine,chr1,200007863.0,200007864.0,NR5A2;NR5A2,Body;Body,N_Shore,4.151203654797964e-07,0.1714678707452542,0.0041103169172456,0.1094942006973506,0.106437154391695,0.6963240799346819,Beta-only
cg03724368,Colorectal_Cancer_Intestine,chr17,56024688.0,56024689.0,,,,4.232413584326257e-07,0.3199428551736404,0.0041103169172456,3.843080227665967e-05,0.269960838371054,0.0327284356100733,Common
cg13833437,Colorectal_Cancer_Intestine,chr2,27531236.0,27531237.0,UCN,TSS200,Island,4.448976712763196e-07,-0.214400350663938,0.0041950523545322,5.478049247255575e-05,-0.1802599273568833,0.051837715945271,Beta-only
cg23651614,Colorectal_Cancer_Intestine,chr4,39639327.0,39639328.0,C4orf34,5'UTR,N_Shore,4.578229617182454e-07,0.3005650154751578,0.0041950523545322,0.0005143124275741,0.2097201766418775,0.1103427316871331,Beta-only
cg20000342,Colorectal_Cancer_Intestine,chr17,56031856.0,56031857.0,,,Island,4.578846046555195e-07,0.2727278544249811,0.0041950523545322,2.1143517703324725e-06,0.254084594856988,0.0062003193309362,Common
cg20772593,Colorectal_Cancer_Intestine,chr5,56778651.0,56778652.0,ACTBL2,TSS200,,4.720359266333715e-07,-0.1756166254534965,0.0041990220587377,3.613141813017903e-05,-0.1444752050426769,0.0440043872307114,Common
cg05138403,Colorectal_Cancer_Intestine,chr14,93510791.0,93510792.0,ITPK1;ITPK1;ITPK1,Body;Body;Body,,4.7561290762018166e-07,-0.2068331505019097,0.0041990220587377,1.0,0.0,1.0,Beta-only
cg14344486,Colorectal_Cancer_Intestine,chr7,55152398.0,55152399.0,EGFR;EGFR;EGFR;EGFR,Body;Body;Body;Body,,4.853793462952169e-07,0.2200567435092665,0.0042087243117258,2.750411810132734e-05,0.1718039057280844,0.0392609232058044,Common
cg18500436,Colorectal_Cancer_Intestine,chr4,62065809.0,62065810.0,,,N_Shore,5.002346258175649e-07,-0.1685391456036955,0.0042117091925767,0.0215077299507097,-0.1853672639809826,0.4502827212871456,Beta-only
cg08460580,Colorectal_Cancer_Intestine,chr6,689187.0,689188.0,EXOC2,5'UTR,N_Shelf,5.030708543450505e-07,0.2176685514587957,0.0042117091925767,0.0318359407455051,-0.0918139862312358,0.5019878069865739,Beta-only
cg24506767,Colorectal_Cancer_Intestine,chr6,52264762.0,52264763.0,PAQR8,5'UTR,N_Shelf,5.247990023071563e-07,-0.2767827332297199,0.0042952066280995,0.0122758130838392,-0.2689521199942607,0.3813891478678752,Beta-only
cg22119676,Colorectal_Cancer_Intestine,chr2,33057712.0,33057713.0,LOC285045,Body,,5.307354516820702e-07,-0.1932520668572596,0.0042952066280995,0.0010925737189485,-0.131716589001967,0.1650568518083327,Beta-only
cg05492975,Colorectal_Cancer_Intestine,chr20,60119508.0,60119509.0,CDH4,Body,Island,5.822360521140281e-07,-0.1681678185557026,0.0046347516924806,0.0002649845338607,0.2119466435150523,0.0831479335822875,Beta-only
cg09049451,Colorectal_Cancer_Intestine,chr11,64774295.0,64774296.0,,,,6.204851232621732e-07,-0.2326013486151311,0.0046860629960724,0.0002696611494636,-0.1816568902347877,0.0992809910183226,Beta-only
cg13496915,Colorectal_Cancer_Intestine,chr14,34247003.0,34247004.0,NPAS3;NPAS3;NPAS3;NPAS3,Body;Body;Body;Body,,6.371688391198606e-07,0.2827442005795356,0.0046860629960724,0.0074971221442569,0.1637757692520223,0.325237126319443,Beta-only
cg22617773,Colorectal_Cancer_Intestine,chr6,29521751.0,29521752.0,,,Island,6.420210504669997e-07,0.1751268210040214,0.0046860629960724,1.0,0.0,1.0,Beta-only
cg24427302,Colorectal_Cancer_Intestine,chr17,73580942.0,73580943.0,,,N_Shelf,6.423205881879016e-07,-0.2358928609871614,0.0046860629960724,0.0003925299049826,-0.1875288220421798,0.113974913889819,Beta-only
cg07039560,Colorectal_Cancer_Intestine,chr5,140683681.0,140683682.0,SLC25A2,TSS200,Island,6.454570145337793e-07,0.2074724652666452,0.0046860629960724,2.8318358858557767e-05,-0.1646801855750608,0.0272641690707597,Common
cg03927131,Colorectal_Cancer_Intestine,chr20,33866726.0,33866727.0,EIF6;EIF6;EIF6,3'UTR;3'UTR;3'UTR,S_Shore,6.465851292832698e-07,-0.2661502112647789,0.0046860629960724,3.852903231203761e-07,0.2688345066214667,0.002124604162369,Common
cg08273362,Colorectal_Cancer_Intestine,chr19,1005172.0,1005173.0,GRIN3B,Body,Island,6.605799832527536e-07,-0.2401491678062618,0.0047170850874696,0.5517812283261952,0.1363269938423098,0.9409193099763072,Beta-only
cg14656297,Colorectal_Cancer_Intestine,chr9,71651331.0,71651332.0,FXN;FXN;FXN,Body;Body;Body,S_Shore,7.22874308920661e-07,-0.2970320766954035,0.0050871074699776,1.1556543491219876e-05,-0.2625748491657435,0.0250054111198009,Common
cg13427748,Colorectal_Cancer_Intestine,chr15,70767649.0,70767650.0,,,,7.506649186571773e-07,0.2067560443471751,0.0052072124077411,0.0161584267857938,0.289642718888403,0.4079282036438884,Beta-only
cg03216580,Colorectal_Cancer_Intestine,chr10,3818357.0,3818358.0,KLF6;KLF6;KLF6;KLF6,Body;3'UTR;3'UTR;3'UTR,,7.735057711597907e-07,-0.2428406813095021,0.0052900822300941,2.214215376321209e-05,0.1972863321779531,0.0237350179926258,Common
cg15779837,Colorectal_Cancer_Intestine,chr19,48918116.0,48918117.0,GRIN2D,Body,Island,7.932376183016212e-07,0.1680790361373567,0.0052932711667922,0.0289192282756153,0.0899276250437287,0.4925848613375547,Beta-only
cg05777919,Colorectal_Cancer_Intestine,chr2,3480658.0,3480659.0,TTC15,Body,,8.060106652419026e-07,0.2992338495270566,0.0052932711667922,1.0,0.0,1.0,Beta-only
cg14077923,Colorectal_Cancer_Intestine,chr3,137481948.0,137481949.0,,,N_Shore,8.092657142951934e-07,-0.1921046144831837,0.0052932711667922,0.0402927873652372,-0.1486276096067616,0.5389843422574699,Beta-only
cg12775137,Colorectal_Cancer_Intestine,chr6,45608797.0,45608798.0,,,,8.175761106591342e-07,0.2647685848274488,0.0052932711667922,0.1159945943980709,-0.0928559043051333,0.7051394841885519,Beta-only
cg10536276,Colorectal_Cancer_Intestine,chr2,113956344.0,113956345.0,PSD4;LOC440839,Body;Body,Island,8.525505217876039e-07,0.1919365073958142,0.0054414691085064,0.0034637267868398,0.1325920927956496,0.2421591665336586,Beta-only
cg03928546,Colorectal_Cancer_Intestine,chr19,15121591.0,15121592.0,CCDC105;CCDC105,5'UTR;1stExon,Island,8.672949252966438e-07,-0.1329485453535088,0.0054414691085064,0.2325185235655781,-0.0683948578311102,0.8161184802057405,Beta-only
cg13484546,Colorectal_Cancer_Intestine,chr1,16084939.0,16084940.0,FBLIM1,TSS1500,N_Shore,8.812770825035141e-07,0.1731823383538709,0.0054414691085064,0.1341388972298745,0.1095985878902956,0.7282304828070295,Beta-only
cg06744574,Colorectal_Cancer_Intestine,chr1,49242359.0,49242360.0,BEND5;AGBL4,1stExon;Body,N_Shore,8.852909937311685e-07,0.2545835767447982,0.0054414691085064,0.5244223977325135,-0.0779277267601271,0.9349848961518976,Beta-only
cg02330500,Colorectal_Cancer_Intestine,chr14,95731916.0,95731917.0,CLMN,Body,,9.516342996868586e-07,-0.2377618616631449,0.0057761347088093,0.0001431594713321,-0.1817364155330065,0.062351186592448,Beta-only
cg17501395,Colorectal_Cancer_Intestine,chr6,149806331.0,149806332.0,ZC3H12D,TSS200,,9.882787320677144e-07,-0.173874677233623,0.0059244991802779,8.556026785126813e-05,-0.1321815185227112,0.0617221135902057,Beta-only
cg21370856,Colorectal_Cancer_Intestine,chr16,23848003.0,23848004.0,PRKCB;PRKCB,Body;Body,Island,1.0201737077326905e-06,0.2089157480477485,0.0060138394689871,0.1527980957009809,-0.1399585083437387,0.749505197903117,Beta-only
cg13940693,Colorectal_Cancer_Intestine,chr18,907605.0,907606.0,ADCYAP1;ADCYAP1,Body;Body,Island,1.0384648766714315e-06,-0.1766416148572877,0.0060138394689871,1.0,0.0,1.0,Beta-only
cg05249026,Colorectal_Cancer_Intestine,chr16,11031524.0,11031525.0,DEXI,3'UTR,N_Shelf,1.0545347902229323e-06,0.2605760160726624,0.0060138394689871,0.0184580651954649,0.2837798830041829,0.4318458575476482,Beta-only
cg20999167,Colorectal_Cancer_Intestine,chr21,44869682.0,44869683.0,C21orf125,TSS1500,,1.062881417398591e-06,-0.2323230886728261,0.0060138394689871,1.0,0.0,1.0,Beta-only
cg12919006,Colorectal_Cancer_Intestine,chr2,124782713.0,124782714.0,CNTNAP5,TSS200,Island,1.0657332387535617e-06,-0.1670095431768809,0.0060138394689871,0.0455922288710306,-0.1697660053951565,0.5571903872249979,Beta-only
cg07304692,Colorectal_Cancer_Intestine,chr2,100939045.0,100939046.0,LONRF2;LONRF2,5'UTR;1stExon,Island,1.0931048718013065e-06,0.153848109553663,0.0060138394689871,1.0,0.0,1.0,Beta-only
cg19269749,Colorectal_Cancer_Intestine,chr2,127951414.0,127951415.0,CYP27C1,Body,,1.095847839793079e-06,0.1817993084248384,0.0060138394689871,6.825720597153504e-08,0.2104520688701379,0.0012825821532934,Common
cg00155526,Colorectal_Cancer_Intestine,chr5,32713290.0,32713291.0,NPR3,Body,Island,1.10725593292327e-06,-0.1587356080326999,0.0060138394689871,0.0013325392630238,-0.2322653997960831,0.1768008526553535,Beta-only
cg12917475,Colorectal_Cancer_Intestine,chr14,23775787.0,23775788.0,BCL2L2,TSS1500,S_Shelf,1.1171967459098131e-06,0.2686262766908115,0.0060138394689871,1.321374068866382e-05,0.2452014826788269,0.017632678909287,Common
cg13999415,Colorectal_Cancer_Intestine,chr5,81047848.0,81047849.0,SSBP2,TSS1500,Island,1.1270313847427112e-06,0.3217693477368513,0.0060138394689871,0.0043264614380524,0.2355756342077942,0.2686838773991248,Beta-only
cg19416462,Colorectal_Cancer_Intestine,chr6,14533530.0,14533531.0,,,,1.1466557676199804e-06,0.2251778869616524,0.0060520491414982,0.0688199410022534,0.1659775389145066,0.6219122972430675,Beta-only
cg25839877,Colorectal_Cancer_Intestine,chr17,76361930.0,76361931.0,,,,1.1948396859248575e-06,0.2045151540666364,0.006169585025138,4.440551593241854e-05,0.1854983238738533,0.0477448833281101,Common
cg02827132,Colorectal_Cancer_Intestine,chr16,1052529.0,1052530.0,,,,1.2062999459198682e-06,-0.2100014626931366,0.006169585025138,1.7061802378961886e-08,0.2397361557719528,0.0003198849080822,Common
cg24033330,Colorectal_Cancer_Intestine,chr20,39317034.0,39317035.0,MAFB,1stExon,Island,1.2099712867748906e-06,0.1576419443530425,0.006169585025138,0.3039918196394038,0.0858631723844286,0.858673872778304,Beta-only
cg02584867,Colorectal_Cancer_Intestine,chr19,1861099.0,1861100.0,KLF16,Body,N_Shore,1.2307388804967231e-06,0.2031549934062522,0.006169585025138,1.7096675632966088e-06,0.2100586833809146,0.0086491424462728,Common
cg02361027,Colorectal_Cancer_Intestine,chr2,170217401.0,170217402.0,LRP2,Body,N_Shore,1.2455192468548332e-06,0.25553567179728,0.006169585025138,0.0001084158298039,0.2373511724229536,0.068122258001298,Beta-only
cg15030789,Colorectal_Cancer_Intestine,chr1,27438378.0,27438379.0,SLC9A1,Body,,1.2499685219599936e-06,-0.205731324396553,0.006169585025138,0.0012815904691426,-0.142930565849364,0.1751694899664814,Beta-only
cg18719665,Colorectal_Cancer_Intestine,chr18,21572656.0,21572657.0,TTC39C,TSS200,,1.266418741163689e-06,-0.2753052923046132,0.006169585025138,5.44448532510183e-07,-0.2894916216768573,0.0052105913509882,Common
cg00185566,Colorectal_Cancer_Intestine,chr1,14925856.0,14925857.0,KIAA1026;KIAA1026,Body;Body,Island,1.2924601856939224e-06,0.1828253395511176,0.006169585025138,1.0,0.0,1.0,Beta-only
cg14350197,Colorectal_Cancer_Intestine,chr18,35147162.0,35147163.0,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,TSS1500;TSS1500;TSS1500;TSS1500,Island,1.2930350714037558e-06,-0.1934488144841076,0.006169585025138,1.0,0.0,1.0,Beta-only
cg05602648,Colorectal_Cancer_Intestine,chr1,230778078.0,230778079.0,COG2;COG2,TSS200;TSS200,Island,1.3088082251604991e-06,-0.2771270497741752,0.006169585025138,0.0604517911407185,-0.2432099363859644,0.6013229549098691,Beta-only
cg08859278,Colorectal_Cancer_Intestine,chr2,98329691.0,98329692.0,ZAP70,TSS1500,,1.3115416627173982e-06,-0.2440892802486065,0.006169585025138,4.464396191978496e-08,-0.3019344846143712,0.0011735505648635,Common
cg18171240,Colorectal_Cancer_Intestine,chr18,25756657.0,25756658.0,CDH2,Body,Island,1.321393237339476e-06,-0.2000389222177661,0.006169585025138,0.6360247087824409,-0.0742368505434672,0.955839528498219,Beta-only
cg05428895,Colorectal_Cancer_Intestine,chr3,137481938.0,137481939.0,,,N_Shore,1.344048476345011e-06,-0.1916512476835042,0.0062155969804733,0.0087568427134813,-0.2142065196147753,0.340918630835364,Beta-only
cg15487867,Colorectal_Cancer_Intestine,chr1,1475742.0,1475743.0,C1orf70,TSS200,N_Shore,1.420043962453067e-06,0.2051841601395181,0.0065050874255859,1.0,0.0,1.0,Beta-only
cg03942855,Colorectal_Cancer_Intestine,chr1,110210925.0,110210926.0,GSTM2;GSTM2,Body;Body,Island,1.4967744717003836e-06,0.1841351390146008,0.0067866540851293,1.6041077768705155e-06,0.31098018262736,0.0051853060457645,Common
cg05202407,Colorectal_Cancer_Intestine,chr17,18218342.0,18218343.0,TOP3A;SMCR8,TSS200;TSS1500,Island,1.522020070636986e-06,0.3440849928185848,0.0067866540851293,0.0074343506670596,0.2475078990093073,0.324149925878465,Beta-only
cg11667086,Colorectal_Cancer_Intestine,chr11,31848554.0,31848555.0,,,Island,1.5234387516662632e-06,-0.1943098910776027,0.0067866540851293,3.549195076068758e-06,-0.2287384368819076,0.0130470237802642,Common
cg10640764,Colorectal_Cancer_Intestine,chr19,11216364.0,11216365.0,LDLR,Body,S_Shore,1.659846034619514e-06,-0.2671009418916845,0.0073271036191491,0.0056958211316665,-0.1474966679712803,0.2957322793071683,Beta-only
cg19731612,Colorectal_Cancer_Intestine,chr5,176559334.0,176559335.0,NSD1;NSD1,TSS1500;TSS1500,Island,1.7024386395678071e-06,0.2297813659690308,0.0074474175211421,0.001927809751361,0.154802538273313,0.2033164390314984,Beta-only
cg19788831,Colorectal_Cancer_Intestine,chr12,45444623.0,45444624.0,DBX2,1stExon,Island,1.794087130270159e-06,-0.181589958643316,0.0077782647532862,1.0,0.0,1.0,Beta-only
cg26242755,Colorectal_Cancer_Intestine,chr6,6624147.0,6624148.0,LOC285780;LY86,TSS1500;Body,,1.8340834511528928e-06,0.1937336799141908,0.007881300052009,4.263424402435256e-05,0.1797161030402723,0.0470728820721337,Common
cg02190353,Colorectal_Cancer_Intestine,chr8,23405296.0,23405297.0,SLC25A37,Body,,1.8548305653973368e-06,0.2193555884576795,0.007900536900205,0.0002597562523553,0.1787768097495843,0.0976788146089401,Beta-only
cg10788210,Colorectal_Cancer_Intestine,chr13,60738032.0,60738033.0,DIAPH3;DIAPH3,5'UTR;1stExon,Island,1.9390205996250043e-06,-0.2594462679737052,0.0081873205798566,0.0015309493188897,-0.2049012480465481,0.1878951598942842,Beta-only
cg12818557,Colorectal_Cancer_Intestine,chr8,89340139.0,89340140.0,MMP16;MMP16,TSS1500;TSS1500,Island,2.073465234643097e-06,-0.196215749197113,0.008555758140001,1.0,0.0,1.0,Beta-only
cg20533982,Colorectal_Cancer_Intestine,chr7,158533927.0,158533928.0,ESYT2,Body,,2.0762407798322064e-06,-0.272578078506805,0.008555758140001,8.337782662781346e-06,0.2565177393647073,0.0135343508252313,Common
cg08682723,Colorectal_Cancer_Intestine,chr16,81713770.0,81713771.0,CMIP;CMIP,Body;Body,S_Shore,2.102747424435473e-06,0.2424640463662539,0.008555758140001,1.2419490243408183e-05,-0.2114280095786211,0.0168730474476494,Common
