CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,FDR_Beta,P_haEWAS,Effect_haEWAS,FDR_haEWAS,Group
cg22016995,COVID19_Blood,chr11,614787,614788,IRF7;IRF7;IRF7,Body;Body;Body,Island,2.9657602598783595e-11,-0.2387705197478882,6.479213398468977e-07,1.0,0.0,1.0,Beta-only
cg20586531,COVID19_Blood,chr3,146263147,146263148,PLSCR1,TSS1500,S_Shore,3.476094371441375e-11,-0.1941479325639654,7.302044271774588e-07,1.0,0.0,1.0,Beta-only
cg24908179,COVID19_Blood,chr4,169190224,169190225,DDX60,Body,,4.950823465618504e-11,0.2326570164589081,1.0014745742851582e-06,1.6206107357380475e-11,0.2400213522523818,3.232605224397754e-07,Common
cg03361738,COVID19_Blood,chr9,107685725,107685726,ABCA1,5'UTR,N_Shelf,6.791765504928555e-11,-0.1303783005906332,1.324801779391364e-06,1.0122774470304192e-11,-0.1371893002491463,2.307626231200907e-07,Common
cg05232530,COVID19_Blood,chr4,169169062,169169063,DDX60,Body,,8.417388298909302e-11,0.2409300281004722,1.585278666358171e-06,3.0610641540179436e-11,-0.2479279783606957,9.529430532508104e-07,Common
cg15425763,COVID19_Blood,chr12,113358846,113358847,,,,1.1528137205679384e-10,0.2358905522638132,2.039416381468569e-06,3.470353669932918e-11,-0.2387618946508639,9.529430532508104e-07,Common
cg02481950,COVID19_Blood,chr16,21665002,21665003,METTL9;IGSF6;METTL9,Body;TSS1500;Body,,1.1701192682090208e-10,0.1620658497887795,2.039416381468569e-06,5.370106623517522e-12,0.1760443591742727,1.4282216240204457e-07,Common
cg13753515,COVID19_Blood,chr20,3687817,3687818,SIGLEC1,TSS200,,1.1948946882093826e-10,0.1925495589479544,2.039416381468569e-06,0.0077174225212741,-0.2685928650316641,0.3778506223874072,Beta-only
cg25676074,COVID19_Blood,chr8,71073335,71073336,NCOA2,Body,,1.8116323443618791e-10,-0.2086338654323085,2.998350346228603e-06,2.7466299669785244e-11,-0.2244901311410262,5.057221862737797e-07,Common
cg18343506,COVID19_Blood,chr22,43366212,43366213,PACSIN2,5'UTR,,2.0421097043726439e-10,0.1927855799071481,3.280396979464112e-06,2.412362351869945e-08,0.1751033620043288,0.000183310437228,Common
cg00170307,COVID19_Blood,chr7,95752710,95752711,SLC25A13;SLC25A13;SLC25A13,Body;Body;Body,,2.6169299014755257e-10,0.1704869968672606,4.040356855283378e-06,1.0,0.0,1.0,Beta-only
cg07324116,COVID19_Blood,chr5,80060102,80060103,MSH3,Body,,2.6631521215120915e-10,0.1903087357506427,4.040356855283378e-06,0.0115882888125317,0.0896246488583223,0.4499350288023768,Beta-only
cg05411199,COVID19_Blood,chr6,3749715,3749716,C6orf145,Body,N_Shore,2.777845315089944e-10,0.2064484746296924,4.100460054194714e-06,3.587854230479045e-11,-0.2152061605304331,9.529430532508104e-07,Common
cg15065340,COVID19_Blood,chr3,195632915,195632916,TNK2,5'UTR,N_Shelf,3.8729601725164087e-10,-0.2149002334705102,5.566544503955111e-06,3.3218188791008765e-13,-0.2618484547867503,1.44566765552608e-08,Common
cg08761339,COVID19_Blood,chr14,94576947,94576948,IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27,TSS1500;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,,5.106291200610101e-10,-0.2262854305624385,7.119595549774201e-06,1.0,0.0,1.0,Beta-only
cg12955084,COVID19_Blood,chr19,41886265,41886266,TMEM91;TMEM91;TMEM91;TMEM91;TMEM91;TMEM91,Body;Body;Body;Body;Body;Body,S_Shelf,5.214216541265106e-10,0.175731174877289,7.119595549774201e-06,1.1744417420350199e-11,0.1933599950109117,2.444493254408578e-07,Common
cg16549587,COVID19_Blood,chr4,169398233,169398234,DDX60L,5'UTR,N_Shelf,7.17040941681875e-10,-0.1953561940513952,9.510952669942529e-06,0.0144188204163011,-0.3220289477258466,0.4776342819872731,Beta-only
cg06291428,COVID19_Blood,chr11,57559063,57559064,CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1,5'UTR;Body;5'UTR;5'UTR;5'UTR;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body;Body,,7.313867017796466e-10,0.2082685692357559,9.510952669942529e-06,1.4891686138462462e-10,-0.2163264661846333,3.164215254072781e-06,Common
cg25228921,COVID19_Blood,chr7,140001589,140001590,,,,7.811333816113311e-10,-0.0826176359325864,9.716881802308787e-06,1.937958318817363e-05,-0.0633747977017554,0.0248060737491316,Common
cg26416615,COVID19_Blood,chr10,63751843,63751844,ARID5B,Body,,7.828045570256527e-10,-0.2116262029598996,9.716881802308787e-06,5.867472444169269e-10,-0.2192355540698024,7.391841785164445e-06,Common
cg14855796,COVID19_Blood,chr4,169230566,169230567,DDX60,Body,,8.632366330774556e-10,0.237398031577002,1.047716056476995e-05,5.1309237852724325e-09,0.2270072583447252,4.723646842655307e-05,Common
cg14170878,COVID19_Blood,chr19,50336783,50336784,MED25,Body,,1.0199793787786911e-09,-0.1317773706615173,1.211043689888696e-05,1.0,0.0,1.0,Beta-only
cg04983687,COVID19_Blood,chr16,88558223,88558224,ZFPM1,Body,Island,1.1803396281038023e-09,0.2041495153809095,1.3716249659621224e-05,4.881495575414442e-08,0.1838152207995038,0.0003291393081471,Common
cg24334148,COVID19_Blood,chr2,6997353,6997354,CMPK2;CMPK2;CMPK2;CMPK2,Body;Body;Body;Body,,1.3062317243098963e-09,-0.2233622739140069,1.4583551267253513e-05,4.695873798373048e-10,-0.2317468303431967,6.075749968249565e-06,Common
cg20808080,COVID19_Blood,chr2,6962835,6962836,,,,1.3083776641901799e-09,0.1405400637872112,1.4583551267253513e-05,7.207192671801383e-11,-0.1541982939322212,1.701554125877446e-06,Common
cg07091793,COVID19_Blood,chr10,6362483,6362484,,,,1.4598822580939799e-09,0.1565479046223627,1.5946819462773455e-05,2.1575699926003727e-10,0.1705829096989932,3.129941021629154e-06,Common
cg14185504,COVID19_Blood,chr6,110094128,110094129,FIG4,Body,,1.598497907080848e-09,-0.1244920312467355,1.711859617479476e-05,9.874912298582092e-10,-0.1329458909113598,1.1530140281040036e-05,Common
cg08954779,COVID19_Blood,chr7,16674072,16674073,ANKMY2,Body,,1.73798188532945e-09,-0.1740181504437801,1.8254424814357985e-05,1.3872442043943436e-08,-0.1656382616758992,0.00011859055259,Common
cg02265089,COVID19_Blood,chr16,53986840,53986841,FTO,Body,,2.292305317615557e-09,-0.1435775092046857,2.36223360511595e-05,2.5738912225960548e-05,-0.1334452329660024,0.0298349516137063,Common
cg22748815,COVID19_Blood,chr7,99965437,99965438,PILRB;PILRB;PILRB,3'UTR;3'UTR;3'UTR,,2.3638022595605402e-09,0.1801618804024679,2.390802134258632e-05,8.064979770710772e-12,0.2116992593634311,1.930449687876872e-07,Common
cg16578794,COVID19_Blood,chr16,56646343,56646344,,,S_Shelf,2.4517732647307317e-09,0.1541293280898025,2.4346910917299168e-05,1.3848550208379733e-08,-0.160010492824097,0.000183910477836,Common
cg12284518,COVID19_Blood,chr11,64005787,64005788,VEGFB;VEGFB,Body;3'UTR,N_Shelf,2.5958855429149603e-09,0.1565651013662233,2.5317671700049607e-05,1.9153889133050746e-08,-0.1582358372358346,0.0002325632383296,Common
cg13409100,COVID19_Blood,chr13,43467011,43467012,EPSTI1;EPSTI1,Body;Body,,3.6808672083631805e-09,0.157386411275948,3.5269682130829846e-05,0.0001175242923019,0.1190205362663733,0.072038027282887,Beta-only
cg15095344,COVID19_Blood,chr22,51019923,51019924,CHKB-CPT1B;CHKB,Body;Body,N_Shore,4.646539907341675e-09,-0.1092850589630313,4.375502427781014e-05,1.0,0.0,1.0,Beta-only
cg00186143,COVID19_Blood,chr2,7029602,7029603,RSAD2,Body,,5.0006155079188575e-09,0.1611368539408052,4.629112153778011e-05,8.337029438816094e-09,-0.166742019220461,0.0001265334778013,Common
cg11245243,COVID19_Blood,chr19,48744484,48744485,CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8,5'UTR;5'UTR;5'UTR;TSS200;TSS200;Body;Body;5'UTR;5'UTR,,6.5832660192526094e-09,-0.1580726061166322,5.992615392005265e-05,1.0715269767143836e-07,0.1519613220980975,0.0010119119780721,Common
cg04576915,COVID19_Blood,chr13,76277579,76277580,LMO7;LMO7,Body;Body,,7.229684088523632e-09,0.2086205805086938,6.473150982394713e-05,1.0,0.0,1.0,Beta-only
cg08911236,COVID19_Blood,chr3,197574586,197574587,LRCH3,Body,,7.924948233995616e-09,-0.149337412831375,6.941475407533044e-05,1.3649478214459429e-08,-0.1506976228290691,0.00011859055259,Common
cg19273683,COVID19_Blood,chr1,21656047,21656048,ECE1,Body,,8.006931029913539e-09,0.1598385117521012,6.941475407533044e-05,7.283537734112692e-07,0.1462141787765552,0.0025686927910115,Common
cg00193210,COVID19_Blood,chr22,31985572,31985573,SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body;Body,,8.55184327874642e-09,0.173655699251858,7.298036156041211e-05,1.0,0.0,1.0,Beta-only
cg22107082,COVID19_Blood,chr11,59886242,59886243,,,,9.971379098134998e-09,0.1694179814982027,8.378535660415686e-05,3.2083357942812816e-10,0.1934474770738608,4.388306699375751e-06,Common
cg20928986,COVID19_Blood,chr2,231044540,231044541,SP110;SP110;SP110,Body;Body;Body,,1.1058647326698113e-08,0.1810589664035893,9.06877353197192e-05,8.336041750357353e-11,-0.2231598122687843,1.8644829717888749e-06,Common
cg14455991,COVID19_Blood,chrX,41582245,41582246,CASK;CASK;GPR82;CASK,Body;Body;TSS1500;Body,,1.1124925419323698e-08,0.1800289534305971,9.06877353197192e-05,1.4976447877474509e-06,0.1553993691702204,0.0043716981912781,Common
cg08813428,COVID19_Blood,chr20,56176913,56176914,,,,1.2224613288407786e-08,0.1308235873805663,9.81866557426927e-05,2.634723372045141e-09,0.1861047582150643,2.6277193990811217e-05,Common
cg27057671,COVID19_Blood,chr4,82553750,82553751,,,,1.4124502888691218e-08,0.1775826185254557,0.000111802195561,1.1022386173985032e-08,-0.1797552770492245,0.0001561372439347,Common
cg08319289,COVID19_Blood,chr3,190261614,190261615,IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,1.824357589878174e-08,0.1842113275327326,0.0001423436765926,5.70343927822672e-08,0.1837966425826925,0.0003689693601391,Common
cg10967113,COVID19_Blood,chr15,93131035,93131036,,,,2.1079658909124778e-08,0.168422860470842,0.0001596841202985,0.004355392851794,0.1100552547483023,0.3368157179340658,Beta-only
cg12247536,COVID19_Blood,chr12,113428107,113428108,OAS2;OAS2,Body;Body,,2.1326052755486842e-08,0.2134907263860503,0.0001596841202985,9.112420742588452e-09,-0.2168561229458407,0.000133532785119,Common
cg08246279,COVID19_Blood,chr1,233393957,233393958,PCNXL2,Body,,2.1343141271172416e-08,-0.1642244091027456,0.0001596841202985,3.37765994950578e-08,0.1609558240736006,0.000387941589941,Common
cg19776847,COVID19_Blood,chr14,53634878,53634879,,,,2.4976913009713196e-08,-0.089136975546611,0.0001835015916658,3.080956372533113e-08,-0.0983907159707925,0.0002201384714156,Common
cg06612671,COVID19_Blood,chr6,34312254,34312255,NUDT3;RPS10-NUDT3,Body;Body,,2.7554200382964226e-08,-0.1913323744018146,0.0001980160857205,1.6799807970818791e-10,-0.2244148900386992,2.5943455712975014e-06,Common
cg17606266,COVID19_Blood,chr16,75030947,75030948,,,N_Shelf,2.9467287694066523e-08,0.171831318899125,0.0002090141504583,1.8698867123886568e-06,0.1553073918404912,0.0050008918798969,Common
cg02157636,COVID19_Blood,chr11,68476835,68476836,MTL5,Body,,3.3291288985298505e-08,-0.1255774124374696,0.0002331107272118,1.0,0.0,1.0,Beta-only
cg04770127,COVID19_Blood,chr13,43538335,43538336,EPSTI1;EPSTI1,Body;Body,,3.422709832754119e-08,0.2173771428724774,0.000236629694169,3.992147328273005e-07,0.2010976111726612,0.0016263493952328,Common
cg09426038,COVID19_Blood,chr6,147476199,147476200,STXBP5-AS1,Body,,3.75736822448162e-08,0.1987807907340642,0.0002555015552221,3.957120468412528e-08,-0.1946944206649685,0.0004311881391637,Common
cg08350742,COVID19_Blood,chr4,40814531,40814532,APBB2;APBB2;APBB2;APBB2;APBB2;APBB2;APBB2,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR,,3.7892417668181706e-08,-0.113927836892036,0.0002555015552221,0.1360182171315163,-0.0415246484582173,0.7908667747069311,Beta-only
cg21470541,COVID19_Blood,chr2,120976896,120976897,,,N_Shelf,5.8536378088540185e-08,0.157097887635046,0.0003898865432666,1.0,0.0,1.0,Beta-only
cg17526357,COVID19_Blood,chr17,4112498,4112499,ANKFY1;ANKFY1;ANKFY1,Body;Body;Body,,6.241074295291779e-08,-0.1703898830320285,0.0004106837428567,1.0,0.0,1.0,Beta-only
cg17701509,COVID19_Blood,chr2,218698922,218698923,TNS1;TNS1;TNS1,Body;Body;Body,,6.837060961916177e-08,-0.1446242048532438,0.0004445457037437,2.638130675975153e-07,-0.150756941577293,0.0012381730095348,Common
cg12341527,COVID19_Blood,chr3,47676864,47676865,SMARCC1,Body,,7.25121714710447e-08,-0.1482751902128359,0.0004659273843293,7.164806799540089e-08,0.1622244162695259,0.0007249487992285,Common
cg13868266,COVID19_Blood,chr7,75350950,75350951,HIP1;HIP1,Body;Body,,8.479642344384407e-08,-0.1652218092083172,0.0005385243372032,1.0,0.0,1.0,Beta-only
cg09318880,COVID19_Blood,chr1,65232182,65232183,RAVER2,Body,,8.700494943888647e-08,0.1629406955189346,0.0005461990715533,1.0,0.0,1.0,Beta-only
cg05006942,COVID19_Blood,chr16,69776039,69776040,NOB1,3'UTR,N_Shore,9.22631086569654e-08,-0.0909385074607709,0.0005726267901017,0.0002250163403057,-0.065390144121402,0.1020195998036195,Beta-only
cg26508200,COVID19_Blood,chr12,109235071,109235072,SSH1;SSH1,Body;Body,,1.0912102130780701e-07,-0.056813886097133,0.0006696450557937,1.0,0.0,1.0,Beta-only
cg15295322,COVID19_Blood,chr3,178689645,178689646,,,,1.1094991567523277e-07,0.1940678080629846,0.0006733032616056,3.033134685814461e-07,0.1920741118682232,0.0013698437446526,Common
cg06070445,COVID19_Blood,chr3,187453772,187453773,BCL6;BCL6;BCL6,5'UTR;5'UTR;TSS1500,N_Shore,1.1226659041502389e-07,0.1759012245796397,0.0006738068038878,1.8001268844002663e-08,0.1922311745252322,0.0001460616851877,Common
cg13728797,COVID19_Blood,chr8,126465410,126465411,,,,1.137037834543744e-07,-0.1070771534974785,0.0006750148695837,1.0,0.0,1.0,Beta-only
cg07170983,COVID19_Blood,chr3,187103774,187103775,,,,1.346364457363121e-07,0.1827575290076424,0.0007832488013507,1.1616556958954094e-09,0.2115785160908093,1.2638919576405325e-05,Common
cg00312625,COVID19_Blood,chr8,112439876,112439877,,,,1.348035537178504e-07,-0.0991220812182671,0.0007832488013507,1.117257558929022e-05,-0.0782782465459233,0.0173655197285953,Common
cg02246605,COVID19_Blood,chr20,39591425,39591426,,,,1.5076674278179024e-07,0.1592116394844463,0.0008667786354909,2.0888658562570222e-06,0.1512501227188152,0.0054353195512148,Common
cg15643933,COVID19_Blood,chr11,70165886,70165887,PPFIA1;PPFIA1;PPFIA1,Body;Body;Body,,1.7259323347882837e-07,0.1367700054744176,0.0009819260535694,2.015029496559532e-08,0.150958508392437,0.0001581381935591,Common
cg04491673,COVID19_Blood,chr5,66575631,66575632,,,,1.8777608993168442e-07,-0.1683953399474956,0.0010572916648021,1.0,0.0,1.0,Beta-only
cg00683922,COVID19_Blood,chr1,207242569,207242570,PFKFB2;PFKFB2,Body;Body,,1.9127505247848529e-07,0.1581700970112253,0.001059294777808,0.0090320065110392,0.0932460192885365,0.3962720797327037,Beta-only
cg10172293,COVID19_Blood,chr2,201264035,201264036,SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L,5'UTR;Body;Body;Body;Body;Body;Body,,1.920108519777756e-07,0.1149254779618645,0.001059294777808,2.217100885258619e-07,0.1184970231448198,0.0010830402083617,Common
cg24783876,COVID19_Blood,chr2,112247842,112247843,MIR4435-2HG;MIR4435-2HG,Body;Body,,2.073294956202949e-07,-0.1000942744811305,0.0011323673596394,1.8339673277597723e-06,-0.1009971907575375,0.0049602495763529,Common
cg11148207,COVID19_Blood,chr6,30617675,30617676,C6orf136;C6orf136;C6orf136,Body;Body;Body,S_Shelf,2.108675430435456e-07,-0.1644175363017631,0.0011402881608812,1.0,0.0,1.0,Beta-only
cg07833467,COVID19_Blood,chr22,50986511,50986512,KLHDC7B;KLHDC7B,5'UTR;1stExon,Island,2.171924967939134e-07,-0.1627103579631421,0.0011578853342487,2.19655129427934e-08,0.1928341667421163,0.0002592931178394,Common
cg00181731,COVID19_Blood,chr13,41052081,41052082,LINC00598;LINC00598;LINC00598,Body;Body;Body,,2.195321356013823e-07,0.1460467702533005,0.0011578853342487,6.881400309852857e-07,0.1472051859939871,0.0025237651666664,Common
cg13227893,COVID19_Blood,chr6,37439477,37439478,CMTR1,Body,,2.204817469384378e-07,0.1444966861025332,0.0011578853342487,1.0,0.0,1.0,Beta-only
cg00114367,COVID19_Blood,chr12,56740737,56740738,STAT2;STAT2;STAT2;STAT2,ExonBnd;ExonBnd;Body;Body,,2.2927251413268538e-07,-0.1754801680293938,0.0011925839095125,1.696517419512196e-07,0.1759573536043442,0.0014419176573311,Common
cg21718586,COVID19_Blood,chr2,7025230,7025231,RSAD2,Body,,2.3192963418730845e-07,0.1756462033624394,0.0011950240041963,4.19310633405966e-06,0.1564369325750261,0.0091659389802117,Common
cg27520597,COVID19_Blood,chr19,7159653,7159654,INSR;INSR,Body;Body,,2.3544957910135645e-07,-0.137674737668672,0.0012018226702675,1.9659361596015015e-07,-0.1430772070592477,0.0010119793785688,Common
cg18034719,COVID19_Blood,chr5,176860863,176860864,GRK6;GRK6;GRK6,Body;Body;Body,Island,2.385511236376754e-07,-0.1879430301265587,0.0012063795379161,1.847099996731617e-07,0.1882887900618982,0.0015391196137471,Common
cg20050875,COVID19_Blood,chr1,40029629,40029630,PABPC4;PABPC4;PABPC4;LOC101929516,Body;Body;Body;TSS1500,,2.441774403992106e-07,-0.0777141024545118,0.0012235037088803,1.0,0.0,1.0,Beta-only
cg10113031,COVID19_Blood,chr1,226012500,226012501,EPHX1;EPHX1;EPHX1,TSS1500;5'UTR;5'UTR,,2.5720626541839464e-07,-0.170826482993489,0.0012762182663112,2.7745103726252276e-09,0.2074361009860789,5.126378373879596e-05,Common
cg20182202,COVID19_Blood,chr22,24550935,24550936,CABIN1;CABIN1;CABIN1,Body;Body;Body,N_Shore,2.5937115971742054e-07,0.1485188986329428,0.0012762182663112,8.018407344023623e-09,0.169328660168822,7.242649127095027e-05,Common
cg20424584,COVID19_Blood,chr10,91020581,91020582,,,,2.62852502996135e-07,0.1778405557801307,0.0012818002308606,1.114170661980746e-07,-0.1678008859919139,0.0010293096112999,Common
cg16210489,COVID19_Blood,chr17,74325037,74325038,PRPSAP1,Body,,2.724651426788501e-07,-0.0868617498216004,0.0013062559957044,1.0,0.0,1.0,Beta-only
cg05373256,COVID19_Blood,chr11,61522178,61522179,C11orf9;DKFZP434K028;C11orf9,Body;Body;TSS1500,S_Shelf,2.726508757567427e-07,0.1417669041243099,0.0013062559957044,4.447719807003386e-09,-0.172158098370541,7.560483200253549e-05,Common
cg12274883,COVID19_Blood,chr6,159538356,159538357,,,,2.9827318750314604e-07,-0.1418524634477185,0.0014165849588888,1.942930780723918e-09,-0.1773327341503094,1.978994883130377e-05,Common
cg04015455,COVID19_Blood,chr16,9082537,9082538,,,,3.052048415697514e-07,-0.1503111949051755,0.0014370096371592,3.618290362052935e-07,0.147435637949658,0.0026061748227448,Common
cg16510040,COVID19_Blood,chr1,40042432,40042433,PABPC4;PABPC4;PABPC4;PABPC4;PABPC4;PABPC4,5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR,Island,3.254270088942421e-07,-0.1130335764146653,0.0015191266546474,1.0,0.0,1.0,Beta-only
cg02381562,COVID19_Blood,chr4,169185446,169185447,DDX60,Body,,3.451469224328749e-07,0.1894649543571585,0.0015975271553501,4.314324410216552e-06,-0.1727407406439658,0.0136823325273378,Common
cg05685435,COVID19_Blood,chr12,57851749,57851750,INHBE,3'UTR,N_Shore,3.574532212705859e-07,-0.1236996199547251,0.0016405841256715,2.2471586537489192e-08,-0.1445948524318994,0.0001735110934447,Common
cg05025332,COVID19_Blood,chr2,65165160,65165161,,,,3.6739880135159947e-07,-0.1492546109750873,0.0016721789044716,2.343097837054647e-07,-0.1535500059288633,0.0011330274433799,Common
cg26857968,COVID19_Blood,chr2,231067820,231067821,SP110;SP110;SP110;SP110,Body;Body;Body;Body,,3.750191870702177e-07,0.1067206948336135,0.0016927560277997,2.3217092364711894e-06,0.1100228640905031,0.0058191514791645,Common
cg13937483,COVID19_Blood,chr13,43541884,43541885,EPSTI1;EPSTI1,Body;Body,,3.82946088510628e-07,0.1899986464611716,0.0017143680268005,1.304458983292266e-07,0.2017946940788624,0.0007316671356875,Common
cg16995606,COVID19_Blood,chr13,108920808,108920809,TNFSF13B;TNFSF13B,TSS1500;TSS1500,,3.9310482492515524e-07,0.1322783172031274,0.0017455388294286,1.0,0.0,1.0,Beta-only
cg14543811,COVID19_Blood,chr4,185781167,185781168,,,,3.973992728283173e-07,-0.0947946914606247,0.0017503771455007,1.0,0.0,1.0,Beta-only
cg19843713,COVID19_Blood,chr3,99832824,99832825,CMSS1;FILIP1L;FILIP1L;CMSS1,TSS1500;5'UTR;5'UTR;Body,,4.158137494868403e-07,0.1353367505708056,0.0017979766557135,1.552860370566856e-05,0.1217347361936007,0.0212816695067929,Common
cg16706324,COVID19_Blood,chr11,5685914,5685915,TRIM78P;TRIM5;TRIM5;TRIM5,Body;Body;3'UTR;3'UTR,,4.15925475728001e-07,0.1736181558624532,0.0017979766557135,3.292298858848763e-07,0.1854360741259622,0.0014459655769757,Common
