CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg00158454,Total_PBB_Exposure_GSE116339,chrX,136509526,136509527,,,Island,0.0053220283169132,-0.0026162103173677,3.34417093476046e-05,-0.0018959396822497,0.111896182626666,0.0003630065986926,3.34417093476046e-05,-0.0018959396822497,CHALM,haEWAS-only
cg00197517,Total_PBB_Exposure_GSE116339,chr18,5197468,5197469,LOC642597,TSS1500,S_Shore,0.0340972885784535,-0.0028491074710063,0.158309443879871,-0.0009078565003693,0.0001404655080853,-0.0005021864907625,0.0001404655080853,-0.0005021864907625,CAMDA,haEWAS-only
cg00204727,Total_PBB_Exposure_GSE116339,chr5,141185856,141185857,,,,0.0013160270590504,0.0038153646845943,6.53799685714165e-05,0.005279040571484,1.03639145789554e-09,-0.0025872118108337,1.03639145789554e-09,-0.0025872118108337,Both,haEWAS-only
cg00204782,Total_PBB_Exposure_GSE116339,chr22,19753364,19753365,TBX1;TBX1;TBX1,Body;Body;Body,Island,0.0091575978456985,0.0013714039579357,0.0020628509962049,0.0005015804309464,7.34452710415868e-05,0.0002626783744173,7.34452710415868e-05,0.0002626783744173,CAMDA,haEWAS-only
cg00216304,Total_PBB_Exposure_GSE116339,chr17,77956798,77956799,TBC1D16,Body,S_Shore,0.29127921401638,-0.0010107989086004,1.12442964533406e-10,-0.011433222005418,0.615603753630157,-0.0003538280978482,1.12442964533406e-10,-0.011433222005418,CHALM,haEWAS-only
cg00223569,Total_PBB_Exposure_GSE116339,chr12,25064560,25064561,BCAT1;BCAT1;BCAT1,Body;Body;Body,,0.839289841801786,0.0002698053867639,0.281006033611158,0.0012778044506015,2.2707296640946e-05,-0.000556477933056,2.2707296640946e-05,-0.000556477933056,CAMDA,haEWAS-only
cg00228984,Total_PBB_Exposure_GSE116339,chr20,1471884,1471885,SIRPB2;SIRPB2,Body;Body,,0.0747335852075956,-0.0022844372135882,0.0860215022692766,-0.0017062174456719,2.3554950967411e-05,-0.0003622840714709,2.3554950967411e-05,-0.0003622840714709,CAMDA,haEWAS-only
cg00242976,Total_PBB_Exposure_GSE116339,chr20,44440824,44440825,UBE2C;UBE2C;UBE2C;UBE2C;UBE2C;UBE2C,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,N_Shore,0.593154652685145,0.0007069948834996,0.959994826102078,-5.65774508920911e-05,1.09044052998208e-05,-0.0019948164648001,1.09044052998208e-05,-0.0019948164648001,CAMDA,haEWAS-only
cg00248861,Total_PBB_Exposure_GSE116339,chr4,1986542,1986543,WHSC2,Body,N_Shore,0.093695192152676,0.002468871924961,1.54643971595488e-06,-0.0131312555784055,0.188457185531948,-0.001544764976,1.54643971595488e-06,-0.0131312555784055,CHALM,haEWAS-only
cg00264958,Total_PBB_Exposure_GSE116339,chr17,48023189,48023190,,,,0.0239005069760109,0.0017337617136316,0.000513563034952,0.0024662558556124,3.98928421839409e-06,-0.0019773809380798,3.98928421839409e-06,-0.0019773809380798,CAMDA,haEWAS-only
cg00265812,Total_PBB_Exposure_GSE116339,chrX,47518579,47518580,LOC100133957;LOC100133957;UXT;UXT,Body;Body;TSS200;TSS200,Island,0.2728518673098,-0.0008552382706203,4.59444105328069e-05,-0.002883668603496,0.43124991305596,0.0003102191992379,4.59444105328069e-05,-0.002883668603496,CHALM,haEWAS-only
cg00269606,Total_PBB_Exposure_GSE116339,chr8,67090928,67090929,CRH,TSS1500,S_Shore,0.274312227728063,-0.001875780498574,1.22280876723843e-05,-0.0028856626894227,2.0220116130462e-05,0.0063078432266587,1.22280876723843e-05,-0.0028856626894227,Both,haEWAS-only
cg00276256,Total_PBB_Exposure_GSE116339,chr10,1330230,1330231,ADARB2,Body,,0.0057111187455181,0.002385569936405,6.45791790620912e-05,0.003102656890122,0.0328163277605707,-0.0004868650201902,6.45791790620912e-05,0.003102656890122,CHALM,haEWAS-only
cg00300828,Total_PBB_Exposure_GSE116339,chr5,3395436,3395437,,,,0.0034000874896164,0.0063363240275294,0.0021039063702181,0.0054616448577439,1.01489730813631e-05,-0.0013507304777357,1.01489730813631e-05,-0.0013507304777357,CAMDA,haEWAS-only
cg00301120,Total_PBB_Exposure_GSE116339,chr10,132740439,132740440,,,,0.0080612796211455,0.0059465243099161,0.0007654938838752,0.0057995207702063,3.07592901206893e-06,-0.0027156952658358,3.07592901206893e-06,-0.0027156952658358,CAMDA,haEWAS-only
cg00304785,Total_PBB_Exposure_GSE116339,chr7,149389444,149389445,,,N_Shore,0.0273771241326815,-0.0030952562528785,2.21701520538853e-06,-0.0055085891395336,1.0,0.0,2.21701520538853e-06,-0.0055085891395336,CHALM,haEWAS-only
cg00316677,Total_PBB_Exposure_GSE116339,chr5,151151425,151151426,G3BP1;G3BP1,TSS200;TSS200,Island,5.17459926726869e-06,0.0026438829705211,0.615635042650146,7.78464554539662e-05,0.0415136533630962,-0.0001228343068454,0.0415136533630962,-0.0001228343068454,None,Beta-only
cg00318756,Total_PBB_Exposure_GSE116339,chr1,67773020,67773021,IL12RB2,TSS200,N_Shore,5.49176623075487e-05,-0.0031060658213222,0.0001293762133017,-0.0011466058371057,0.0001448486656528,-0.0005887241894426,0.0001293762133017,-0.0011466058371057,CAMDA,haEWAS-only
cg00326251,Total_PBB_Exposure_GSE116339,chr8,23262648,23262649,LOXL2,TSS1500,S_Shore,6.02157113995218e-07,-0.0031526058294981,8.0705369812503e-08,-0.0030182770266553,0.0009575921423992,0.0014280391300847,8.0705369812503e-08,-0.0030182770266553,CHALM,Common
cg00331199,Total_PBB_Exposure_GSE116339,chr8,67638560,67638561,C8orf44-SGK3;SGK3,5'UTR;5'UTR,,0.120162182696991,0.0015323632052358,0.0023725734728162,0.0028406369468279,0.00010939013304,-0.0020352553967104,0.00010939013304,-0.0020352553967104,CAMDA,haEWAS-only
cg00334968,Total_PBB_Exposure_GSE116339,chr1,78841094,78841095,,,,0.0279724858439148,0.0021817099728996,3.31194005073504e-06,0.0039151806100811,0.0001713051098615,-0.0013787511862167,3.31194005073504e-06,0.0039151806100811,CHALM,haEWAS-only
cg00336220,Total_PBB_Exposure_GSE116339,chr2,96940284,96940285,SNRNP200,3'UTR,,1.48965124426163e-05,-0.0036053870177219,0.0025677002616644,-0.0033207743398285,0.0002323251337035,0.0017814999666637,0.0002323251337035,0.0017814999666637,None,Beta-only
cg00339556,Total_PBB_Exposure_GSE116339,chr5,16180048,16180049,MARCH11,TSS200,Island,0.0422718881283987,0.0017204610154358,0.0024707575626277,0.0006630623086167,3.56409289032561e-05,0.0002497379022563,3.56409289032561e-05,0.0002497379022563,CAMDA,haEWAS-only
cg00354484,Total_PBB_Exposure_GSE116339,chr2,114007283,114007284,PAX8;PAX8;LOC654433;PAX8;PAX8;PAX8;LOC440839,Body;Body;Body;Body;Body;Body;Body,,0.0204377959975095,0.002548132729337,3.03037586383033e-05,0.0036199751362684,0.122144381076534,-0.0012185848110999,3.03037586383033e-05,0.0036199751362684,CHALM,haEWAS-only
cg00358496,Total_PBB_Exposure_GSE116339,chr17,70693956,70693957,SLC39A11;SLC39A11,Body;Body,,0.015063170264536,0.0012232327785482,2.9479268250245e-05,0.0037639770883908,0.00722350947133,-0.0005319767367672,2.9479268250245e-05,0.0037639770883908,CHALM,haEWAS-only
cg00369181,Total_PBB_Exposure_GSE116339,chr2,438948,438949,,,,0.0326049530201194,-0.001613938396132,0.0187121676899331,-0.0026070730530268,3.82182479872435e-05,0.0020241297607083,3.82182479872435e-05,0.0020241297607083,CAMDA,haEWAS-only
cg00371453,Total_PBB_Exposure_GSE116339,chr19,7854482,7854483,CLEC4GP1,Body,Island,0.0045700423324573,-0.0026123037347434,0.0085769462372391,-0.0009994574970433,5.7063873975834e-05,-0.0005358011530789,5.7063873975834e-05,-0.0005358011530789,CAMDA,haEWAS-only
cg00386456,Total_PBB_Exposure_GSE116339,chr19,49926070,49926071,PTH2,Body,S_Shore,2.08652472093128e-05,0.0075080689752341,0.0016293089273006,0.0021663319942127,0.0001142871663444,0.0003245953368141,0.0001142871663444,0.0003245953368141,CAMDA,Common
cg00388195,Total_PBB_Exposure_GSE116339,chr7,96647323,96647324,,,S_Shore,0.0082000290234246,0.0024419012812481,3.99351847861624e-08,0.0033015069280416,0.0099611071192605,0.0004716472949112,3.99351847861624e-08,0.0033015069280416,CHALM,haEWAS-only
cg00388248,Total_PBB_Exposure_GSE116339,chr17,21308356,21308357,KCNJ18;KCNJ12,TSS200;5'UTR,,0.0559267495085594,0.0013758551446494,0.0155549168081339,0.0030060943442171,7.99353539902878e-05,-0.0017009566174973,7.99353539902878e-05,-0.0017009566174973,CAMDA,haEWAS-only
cg00388716,Total_PBB_Exposure_GSE116339,chr5,98108862,98108863,RGMB-AS1;RGMB,TSS200;Body,Island,0.0119995172008862,0.0018506018565219,0.0003370138664334,0.0015226039962944,1.26482008803546e-09,0.0013146940248512,1.26482008803546e-09,0.0013146940248512,CAMDA,haEWAS-only
cg00394844,Total_PBB_Exposure_GSE116339,chr19,18343302,18343303,PDE4C,Body,N_Shore,0.0018234215836803,0.0038417852624015,6.21807676736788e-05,0.0033361056809843,0.0001609347009294,-0.0018256625440207,6.21807676736788e-05,0.0033361056809843,CHALM,haEWAS-only
cg00397286,Total_PBB_Exposure_GSE116339,chr2,98986316,98986317,CNGA3;CNGA3,5'UTR;5'UTR,,0.678372905454592,0.0003118878224696,2.04183507283461e-06,0.0226666869073059,0.303182503836012,-0.0004605079264822,2.04183507283461e-06,0.0226666869073059,CHALM,haEWAS-only
cg00402312,Total_PBB_Exposure_GSE116339,chr2,191447673,191447674,,,,0.0004488954455796,-0.0032401859583287,5.74480544118072e-06,-0.0034045680952361,0.0366982725214539,0.0018738974612051,5.74480544118072e-06,-0.0034045680952361,CHALM,haEWAS-only
cg00415333,Total_PBB_Exposure_GSE116339,chr6,137493017,137493018,IL22RA2;IL22RA2;IL22RA2,5'UTR;5'UTR;5'UTR,,1.72484574361194e-06,-0.0082875561826655,0.0004122405906638,-0.0052605735680248,0.0033433635826534,0.0032671780458779,0.0004122405906638,-0.0052605735680248,None,Beta-only
cg00440836,Total_PBB_Exposure_GSE116339,chr6,149135777,149135778,UST,Body,,0.0655296460125804,0.0016524068407251,0.006685437523806,0.002841636953531,0.0001485941045859,-0.0010926586517183,0.0001485941045859,-0.0010926586517183,CAMDA,haEWAS-only
cg00444390,Total_PBB_Exposure_GSE116339,chr11,7950225,7950226,OR10A6,TSS200,,4.61883343902727e-06,-0.0056464680074086,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg00446697,Total_PBB_Exposure_GSE116339,chr11,1542313,1542314,HCCA2,Body,,0.0003974057511078,-0.0044686178215835,2.45325518942121e-05,-0.0054468638646271,0.0005662861456835,0.0023817080970232,2.45325518942121e-05,-0.0054468638646271,CHALM,haEWAS-only
cg00452500,Total_PBB_Exposure_GSE116339,chr7,47680647,47680648,,,,0.0082967123829226,-0.0035241850899602,1.40772517121595e-06,-0.0007769731297762,0.123570783000289,0.0021307687617117,1.40772517121595e-06,-0.0007769731297762,CHALM,haEWAS-only
cg00452882,Total_PBB_Exposure_GSE116339,chr16,67687119,67687120,RLTPR,Body,Island,0.0009373578618801,0.0087640518970653,1.6278482524122e-26,0.0342762633230675,6.12485062980254e-05,-0.0042851567169512,1.6278482524122e-26,0.0342762633230675,Both,haEWAS-only
cg00467960,Total_PBB_Exposure_GSE116339,chr11,35773194,35773195,TRIM44,Body,,5.41688314824892e-05,0.0053689087641054,0.0011044087875796,0.0039135754948579,6.97815722540694e-05,-0.0032847076878677,6.97815722540694e-05,-0.0032847076878677,CAMDA,haEWAS-only
cg00470794,Total_PBB_Exposure_GSE116339,chr12,133464685,133464686,CHFR;CHFR;CHFR;CHFR;CHFR,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,Island,0.0004960313026695,-0.0019848142308571,1.74270948860491e-05,-0.0010459776416634,0.003182809817821,-0.0002894315013603,1.74270948860491e-05,-0.0010459776416634,CHALM,haEWAS-only
cg00473730,Total_PBB_Exposure_GSE116339,chr12,101069491,101069492,,,,0.195389452206928,0.0011858084479853,7.65840059979673e-05,0.0010666550640489,2.83837113991963e-06,-9.32309579150463e-05,2.83837113991963e-06,-9.32309579150463e-05,Both,haEWAS-only
cg00475652,Total_PBB_Exposure_GSE116339,chr10,94902380,94902381,,,,0.0082576414224621,-0.0022712049580987,6.55324252785358e-06,-0.0033780825540875,9.14034932667603e-05,0.002392134485553,6.55324252785358e-06,-0.0033780825540875,Both,haEWAS-only
cg00497443,Total_PBB_Exposure_GSE116339,chr12,53351207,53351208,,,,0.0961756421746215,-0.00132844942504,0.0082242535223564,-0.0019383598722324,3.82740175671487e-05,0.0020421960404352,3.82740175671487e-05,0.0020421960404352,CAMDA,haEWAS-only
cg00513169,Total_PBB_Exposure_GSE116339,chr10,1713065,1713066,ADARB2,Body,,0.0439039432274419,0.0024337300782718,0.39288616184316,0.0013798145116357,0.0001126234260211,-0.003076547966978,0.0001126234260211,-0.003076547966978,CAMDA,haEWAS-only
cg00516513,Total_PBB_Exposure_GSE116339,chr4,41753803,41753804,,,Island,0.0003885487920531,0.0022910919386074,8.63585310323743e-05,0.0005191746299805,5.09371951762065e-05,3.9917186012547e-05,5.09371951762065e-05,3.9917186012547e-05,Both,haEWAS-only
cg00522398,Total_PBB_Exposure_GSE116339,chr20,37469321,37469322,PPP1R16B;PPP1R16B,Body;Body,,0.005358273378652,0.002419801263448,0.0008814449807209,0.0019657177758587,0.0001116511737641,-0.0025266493497044,0.0001116511737641,-0.0025266493497044,CAMDA,haEWAS-only
cg00531924,Total_PBB_Exposure_GSE116339,chr6,111279890,111279891,GTF3C6;GTF3C6,1stExon;5'UTR,Island,1.05059828143319e-05,0.0025115591861727,2.84887059554743e-05,0.0009366241318253,0.0349610717154806,-4.13104674573697e-06,2.84887059554743e-05,0.0009366241318253,CHALM,Common
cg00536436,Total_PBB_Exposure_GSE116339,chr5,111584972,111584973,LOC101927023;EPB41L4A,Body;Body,,0.0667534081572114,0.0015656303926674,0.0003873766709114,0.0027718374819649,8.27544495379179e-05,-0.0018755518289311,8.27544495379179e-05,-0.0018755518289311,CAMDA,haEWAS-only
cg00543944,Total_PBB_Exposure_GSE116339,chr4,123524574,123524575,,,,0.0036096614823189,0.0028648286754881,4.95025840162776e-05,0.0036815172757228,0.0300352154306325,-0.0011584278628459,4.95025840162776e-05,0.0036815172757228,CHALM,haEWAS-only
cg00554165,Total_PBB_Exposure_GSE116339,chr5,172536348,172536349,C5orf41,Body,,0.0081556829514805,0.0029314699743481,0.0167336052256104,0.0021968199135484,9.62529131335029e-05,-0.0024802806286659,9.62529131335029e-05,-0.0024802806286659,CAMDA,haEWAS-only
cg00561025,Total_PBB_Exposure_GSE116339,chr22,39184272,39184273,DNAL4,5'UTR,,0.0054642231889004,0.0018507129186325,0.0154104950349467,0.001370019328511,2.27032689841281e-05,-0.0002872528476496,2.27032689841281e-05,-0.0002872528476496,CAMDA,haEWAS-only
cg00576331,Total_PBB_Exposure_GSE116339,chr11,65640516,65640517,EFEMP2,TSS200,Island,0.0165197743741853,0.0020175179818215,0.0013221212573827,0.0013853758375772,2.61318313712922e-08,0.0011515925268613,2.61318313712922e-08,0.0011515925268613,CAMDA,haEWAS-only
cg00581154,Total_PBB_Exposure_GSE116339,chr1,3123695,3123696,PRDM16;PRDM16,Body;Body,,0.007803819694056,0.0019810572881703,0.0012466410087232,0.0085137237271523,1.71063537014356e-06,-0.0020772042597358,1.71063537014356e-06,-0.0020772042597358,CAMDA,haEWAS-only
cg00584422,Total_PBB_Exposure_GSE116339,chr16,23724774,23724775,ERN2;ERN2,5'UTR;1stExon,Island,0.0073487780955936,0.0036292551584441,0.0009916634833001,0.0031604609395737,4.50156528220827e-11,-0.001123754691771,4.50156528220827e-11,-0.001123754691771,CAMDA,haEWAS-only
cg00585558,Total_PBB_Exposure_GSE116339,chr10,92631152,92631153,RPP30;RPP30,TSS1500;TSS1500,,1.40678443345264e-06,0.0041204299800067,2.94284467527326e-07,0.002433252930111,5.14184238209385e-06,0.000988555921729,2.94284467527326e-07,0.002433252930111,Both,Common
cg00597687,Total_PBB_Exposure_GSE116339,chr1,63785003,63785004,,,Island,0.0233754055077192,0.0020345878447925,0.0501504960659446,0.0014062286401835,1.53468144403344e-05,-0.0004113012433898,1.53468144403344e-05,-0.0004113012433898,CAMDA,haEWAS-only
cg00609333,Total_PBB_Exposure_GSE116339,chr12,16505000,16505001,MGST1;MGST1;MGST1;MGST1,TSS1500;5'UTR;5'UTR;5'UTR,,0.0119546589709462,0.001630490957754,0.0361191281100484,0.0014233650089286,5.90680680096083e-06,-0.0008238663383085,5.90680680096083e-06,-0.0008238663383085,CAMDA,haEWAS-only
cg00609834,Total_PBB_Exposure_GSE116339,chr11,13984596,13984597,SPON1,1stExon,Island,0.0370319718049958,0.0015016727165149,0.0006190254460437,0.0023447976282593,8.88465696497075e-05,0.0017002053422911,8.88465696497075e-05,0.0017002053422911,CAMDA,haEWAS-only
cg00625303,Total_PBB_Exposure_GSE116339,chr1,44949534,44949535,RNF220,Body,,0.0108445429698128,0.0023569330591225,1.70988498413022e-05,0.0033764647015965,1.0,0.0,1.70988498413022e-05,0.0033764647015965,CHALM,haEWAS-only
cg00630991,Total_PBB_Exposure_GSE116339,chr12,12252249,12252250,BCL2L14;BCL2L14;BCL2L14,3'UTR;3'UTR;3'UTR,,6.40566058122302e-05,0.0043413696599992,1.66150024506744e-06,0.0046181000732974,0.0001314839602801,-0.0011572821339861,1.66150024506744e-06,0.0046181000732974,Both,haEWAS-only
cg00641279,Total_PBB_Exposure_GSE116339,chr11,11970715,11970716,USP47;USP47,Body;Body,,0.07780829658717,0.0017966442323743,0.0370516876095298,0.0005230911302212,8.85223442565321e-05,-0.0060054459313827,8.85223442565321e-05,-0.0060054459313827,CAMDA,haEWAS-only
cg00643341,Total_PBB_Exposure_GSE116339,chr15,89147847,89147848,,,Island,0.0008209838411089,0.0019701033535972,0.0072792292150625,0.0004299817175127,2.0406613012513103e-09,4.91618785542987e-05,2.0406613012513103e-09,4.91618785542987e-05,CAMDA,haEWAS-only
cg00646185,Total_PBB_Exposure_GSE116339,chr15,26234833,26234834,,,Island,0.555339019245887,-0.0004637346068497,9.46240191071124e-07,-0.0152271764913537,0.335012733114952,0.0005552093371906,9.46240191071124e-07,-0.0152271764913537,CHALM,haEWAS-only
cg00647232,Total_PBB_Exposure_GSE116339,chr1,177938408,177938409,SEC16B,5'UTR,,0.741788830809623,-0.0005162799627851,5.74960386231647e-05,-0.0099563224789203,0.0055716847410124,0.0028761789516323,5.74960386231647e-05,-0.0099563224789203,CHALM,haEWAS-only
cg00657460,Total_PBB_Exposure_GSE116339,chr18,52901961,52901962,TCF4;TCF4,Body;Body,,0.0802657220337822,-0.0008577751498906,0.994225688107157,2.73703025697367e-06,6.50114722694338e-06,-0.0001754482411138,6.50114722694338e-06,-0.0001754482411138,CAMDA,haEWAS-only
cg00672277,Total_PBB_Exposure_GSE116339,chr3,138169728,138169729,ESYT3,Body,N_Shore,0.0032095953167555,0.0021557938078616,0.0008614538783432,0.0019656715803792,6.73556163270802e-05,-0.001322805783517,6.73556163270802e-05,-0.001322805783517,CAMDA,haEWAS-only
cg00672712,Total_PBB_Exposure_GSE116339,chr7,99752629,99752630,C7orf43,3'UTR,N_Shelf,0.199254158709005,-0.0008217484973212,0.898620902076159,0.0017162423374085,3.43020024415985e-05,0.0021474279657848,3.43020024415985e-05,0.0021474279657848,CAMDA,haEWAS-only
cg00699794,Total_PBB_Exposure_GSE116339,chr11,101826980,101826981,CEP126,Body,,0.127717347729,0.0015335122521077,0.0030095098394426,0.0042872758185229,2.54142964118516e-05,-0.002113309005458,2.54142964118516e-05,-0.002113309005458,CAMDA,haEWAS-only
cg00700487,Total_PBB_Exposure_GSE116339,chr7,150706128,150706129,NOS3,Body,Island,0.0258383949362505,0.0028237110753769,0.0028804916778067,0.0033101515800308,9.80242399841238e-06,-0.0027551440662729,9.80242399841238e-06,-0.0027551440662729,CAMDA,haEWAS-only
cg00707406,Total_PBB_Exposure_GSE116339,chr5,140167620,140167621,PCDHA1;PCDHA1;PCDHA1,Body;1stExon;1stExon,Island,0.685146590685212,0.0005439026259501,0.0975962372294602,0.0018464256146443,0.0001409843903832,-0.0034384954193314,0.0001409843903832,-0.0034384954193314,CAMDA,haEWAS-only
cg00709112,Total_PBB_Exposure_GSE116339,chr10,118369983,118369984,,,S_Shore,0.995898238542703,6.75883795646291e-06,6.60006414749875e-06,-0.0076890092816179,0.215954266235668,-0.0012753686409302,6.60006414749875e-06,-0.0076890092816179,CHALM,haEWAS-only
