CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg11711420,Parkinson's_Disease_Blood,chr5,50679290,50679291,ISL1;ISL1,5'UTR;1stExon,Island,7.57649710807932e-07,0.1183223787943864,0.0639001993763737,0.06478237759356,EWAS-specific
cg01141572,Parkinson's_Disease_Blood,chr4,146682572,146682573,ZNF827,3'UTR,Island,7.598362701165613e-07,0.1457977345591894,5.155659371255339e-05,-0.1252726152357611,Common
cg07112131,Parkinson's_Disease_Blood,chr12,14926909,14926910,H2AFJ;H2AFJ,TSS1500;TSS1500,N_Shore,7.709490380099432e-07,0.1499482134655018,2.241125110689345e-08,0.1670830406951166,Common
cg26860120,Parkinson's_Disease_Blood,chr16,57762452,57762453,CCDC135,Body,S_Shelf,7.74761409476572e-07,0.1309175561010547,2.0908929149872e-06,-0.1241821145249788,Common
cg26099045,Parkinson's_Disease_Blood,chr2,64291800,64291801,,,,7.767449233185038e-07,-0.124799205352697,1.9327222270691344e-06,-0.1193585740471722,Common
cg02028524,Parkinson's_Disease_Blood,chr14,92573410,92573411,ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,7.776622246199168e-07,-0.1342148001305577,9.914042114647529e-07,0.1331141640697354,Common
cg13716760,Parkinson's_Disease_Blood,chr9,15371248,15371249,,,,7.7932635401249e-07,-0.1240957228294041,8.141962681706133e-06,0.1120012389171688,Common
cg24572204,Parkinson's_Disease_Blood,chr5,40735231,40735232,TTC33,Body,,7.953547877489177e-07,-0.1252648826446288,1.1343328515594296e-06,-0.1256005972456201,Common
cg26544742,Parkinson's_Disease_Blood,chr6,27533825,27533826,,,,8.124855209462154e-07,0.1282050473000856,0.0017431011714919,0.0921922452279884,EWAS-specific
cg15893035,Parkinson's_Disease_Blood,chr14,94383850,94383851,C14orf86;FAM181A,Body;TSS1500,,8.126061337720589e-07,0.1369347751741996,1.0,0.0,EWAS-specific
cg03953482,Parkinson's_Disease_Blood,chr15,29276460,29276461,APBA2;APBA2,5'UTR;5'UTR,,8.147387666803036e-07,-0.1369736111034017,1.0,0.0,EWAS-specific
cg01899355,Parkinson's_Disease_Blood,chr2,61918195,61918196,,,N_Shelf,8.157940964215228e-07,-0.1164970094549212,4.060021419361988e-07,-0.122096132413039,Common
cg09136896,Parkinson's_Disease_Blood,chr10,99160663,99160664,RRP12;RRP12,Body;Body,N_Shore,8.16367989037531e-07,0.1954444962587755,1.0,0.0,EWAS-specific
cg25573227,Parkinson's_Disease_Blood,chr7,53286592,53286593,,,N_Shore,8.419973404145e-07,0.1449940316841314,7.25673810214362e-07,0.1495831305968988,Common
cg02551646,Parkinson's_Disease_Blood,chr2,216478293,216478294,,,,8.508968861612999e-07,-0.1082328762711785,1.598891929114394e-07,-0.1169809482821075,Common
cg14411282,Parkinson's_Disease_Blood,chr9,140476961,140476962,ZMYND19,3'UTR,S_Shelf,8.591898185997021e-07,0.1196098096057261,1.7808442748505363e-06,-0.1135521025070997,Common
cg08600101,Parkinson's_Disease_Blood,chr13,40649121,40649122,,,,8.607182528685137e-07,0.1497850965914882,0.0002635796473133,0.1128971456053981,Common
cg25890838,Parkinson's_Disease_Blood,chr2,242801046,242801047,PDCD1;PDCD1,1stExon;5'UTR,S_Shore,8.874058641605342e-07,-0.1173778675056631,1.0,0.0,EWAS-specific
cg09075484,Parkinson's_Disease_Blood,chr6,56727416,56727417,DST,Body,,8.967557126524436e-07,-0.1353598828768112,8.035343498686148e-08,-0.1458404204069365,Common
cg09040699,Parkinson's_Disease_Blood,chr11,8009242,8009243,EIF3F,1stExon,Island,8.973650945599415e-07,0.1607446829078915,1.0,0.0,EWAS-specific
cg02143877,Parkinson's_Disease_Blood,chr20,52790141,52790142,CYP24A1;CYP24A1;CYP24A1;CYP24A1,5'UTR;1stExon;1stExon;5'UTR,Island,9.034119247848572e-07,0.1433009450428156,6.368661702213502e-05,0.1519959050874741,Common
cg11786946,Parkinson's_Disease_Blood,chr1,39924150,39924151,MACF1;MACF1,Body;Body,,9.100882083477612e-07,-0.109210835593459,2.701946095733517e-06,-0.1411087255404249,Common
cg09425164,Parkinson's_Disease_Blood,chr15,85552114,85552115,PDE8A;PDE8A,Body;Body,,9.511848387528035e-07,-0.1223505171750741,1.905747092353959e-07,-0.1315522425732217,Common
cg00594793,Parkinson's_Disease_Blood,chr4,48176413,48176414,TEC,Body,,9.823389749161828e-07,-0.1233344473853352,9.665205799545202e-05,0.0935131516495046,Common
cg19301827,Parkinson's_Disease_Blood,chr13,114815083,114815084,RASA3,Body,S_Shore,9.865944522083307e-07,-0.1110560588593386,1.260162518970355e-07,-0.1152528308016885,Common
cg06475370,Parkinson's_Disease_Blood,chr19,54081234,54081235,ZNF331;ZNF331;ZNF331,3'UTR;3'UTR;3'UTR,,1.013607860037832e-06,0.1379116334153493,1.2264338598858958e-06,-0.1376584071218848,Common
cg10835823,Parkinson's_Disease_Blood,chr5,169659763,169659764,C5orf58,TSS200,N_Shore,1.0334445129676778e-06,-0.1449719907809933,3.259565783683777e-07,0.151699530888935,Common
