CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg17768768,Ulcerative_Colitis_GSE185061,chr7,2948123,2948124,CARD11,Body,S_Shore,1.16253441997822e-05,-0.29363354839021,0.0093564034685493,1.7013811315372e-05,0.321303285271967,0.0953010245324798,haEWAS-only
cg01453469,Ulcerative_Colitis_GSE185061,chr6,42896411,42896412,CNPY3,TSS1500,N_Shore,1.30423121518708e-05,-0.0460028301430391,0.0098621973650915,0.0026795388139237,0.169760244999871,0.484722725208843,haEWAS-only
cg09762242,Ulcerative_Colitis_GSE185061,chr11,65408429,65408430,SIPA1;SIPA1,Body;Body,Island,0.0001113902805011,-0.0322792147263701,0.0341160623230681,0.903498783741842,0.0038892398816348,0.993670204786145,haEWAS-only
cg26053795,Ulcerative_Colitis_GSE185061,chr14,103373907,103373908,,,Island,0.0001368716507259,-0.246246485634254,0.0383648802878979,0.001003683192484,0.239479598645503,0.406631666071528,haEWAS-only
cg03577591,Ulcerative_Colitis_GSE185061,chr7,90893390,90893391,FZD1,TSS1500,N_Shore,1.20550990007553e-05,0.0766633551095185,0.0094759552751538,0.12677853667392,0.0710269973780834,0.828552301864071,haEWAS-only
cg17676428,Ulcerative_Colitis_GSE185061,chr11,1314042,1314043,TOLLIP,Body,N_Shore,0.0001568534458021,0.0898842364669259,0.0415053258776985,0.0001398991846898,-0.129547238738329,0.236296759198583,haEWAS-only
cg08428292,Ulcerative_Colitis_GSE185061,chr16,85981373,85981374,,,N_Shore,0.0001461684192158,-0.0299187499584527,0.03994844480973,0.383608691368076,0.023380747833295,0.92858753053582,haEWAS-only
cg27057526,Ulcerative_Colitis_GSE185061,chr14,92940131,92940132,SLC24A4;SLC24A4;SLC24A4,Body;Body;Body,,3.60382435360632e-05,0.16278130713503,0.0176654641723739,0.0043375369508044,-0.132014519083538,0.52408426493956,haEWAS-only
cg02302629,Ulcerative_Colitis_GSE185061,chr22,44464839,44464840,PARVB;PARVB;PARVB;PARVB,TSS200;Body;Body;5'UTR,,3.10217843615493e-05,-0.0430148466019675,0.0162150550308998,0.0504985590434504,0.0645384458857522,0.742614359876554,haEWAS-only
cg01545109,Ulcerative_Colitis_GSE185061,chr7,151087534,151087535,WDR86,Body,,2.34483597875632e-05,-0.0531427645468769,0.0138725371234421,0.0374345467480652,0.0637769732718464,0.712171705412362,haEWAS-only
cg02016178,Ulcerative_Colitis_GSE185061,chr16,3628416,3628417,NLRC3,TSS1500,,3.37966675057698e-05,-0.0444515181432325,0.0171125277889553,0.960433662053792,-0.0014833338370623,0.997802601441306,haEWAS-only
cg02111655,Ulcerative_Colitis_GSE185061,chr10,30338246,30338247,KIAA1462,5'UTR,,6.06165960582798e-05,-0.026812154582822,0.0238544544798004,0.568018508345386,-0.0204953502677591,0.959068859927718,haEWAS-only
cg03382805,Ulcerative_Colitis_GSE185061,chr22,23905582,23905583,,,N_Shelf,2.87818748528855e-05,-0.0972522370841441,0.0155602865266663,0.102401103959423,0.0634928944020989,0.808327987467494,haEWAS-only
cg08376310,Ulcerative_Colitis_GSE185061,chr11,2858621,2858622,KCNQ1;KCNQ1,Body;Body,,0.0002030137701609,0.15355692152473,0.0479881327196642,0.0037132329064867,-0.186161071555392,0.510765311813576,haEWAS-only
cg25147604,Ulcerative_Colitis_GSE185061,chr6,7540971,7540972,DSP;DSP,TSS1500;TSS1500,N_Shore,7.39862551874662e-05,-0.0271696604057846,0.0266297720028143,0.218292477626994,0.0635567053057519,0.878707309870077,haEWAS-only
cg04872593,Ulcerative_Colitis_GSE185061,chr1,208097138,208097139,,,,1.18692195922135e-05,-0.0794410997665848,0.009417627802585,0.0687016893324051,0.0659597677717895,0.769970651807757,haEWAS-only
cg18768238,Ulcerative_Colitis_GSE185061,chr10,49892829,49892830,WDFY4,TSS1500,,3.17632073458944e-05,-0.0335167884638669,0.0164348930776744,0.357342286331393,0.0215140325914237,0.923300132183086,haEWAS-only
cg10673833,Ulcerative_Colitis_GSE185061,chr7,45018849,45018850,MYO1G,TSS200,,3.32017818122054e-07,-0.0343823121427409,0.0010972546273802,0.501887455675931,0.0176864941045194,0.949375935999499,haEWAS-only
cg15853475,Ulcerative_Colitis_GSE185061,chr16,29757565,29757566,C16orf54,TSS1500,,0.000142012204006,-0.0375686735163915,0.0392509216408584,0.935964174321696,-0.0023591184607027,0.99590741212082,haEWAS-only
cg04927910,Ulcerative_Colitis_GSE185061,chr11,67203054,67203055,PTPRCAP,3'UTR,N_Shore,8.51841373290821e-07,-0.093292540098564,0.0021028987193318,0.0076602821953657,0.153376737162513,0.570504366674496,haEWAS-only
cg26923490,Ulcerative_Colitis_GSE185061,chr19,49575475,49575476,KCNA7,1stExon,Island,8.7165290201783e-05,0.128457496274651,0.0293639878703197,0.0059534340111124,0.221930837076908,0.547538218353451,haEWAS-only
cg02061173,Ulcerative_Colitis_GSE185061,chr5,77805555,77805556,LHFPL2,Body,N_Shore,0.000140173715063,-0.0328437702015382,0.0389529573268413,0.876924623771215,0.0048708261658042,0.991199270146368,haEWAS-only
cg14176626,Ulcerative_Colitis_GSE185061,chr9,99617320,99617321,ZNF782,TSS1500,S_Shore,0.0001905966541285,-0.016105516550946,0.0464546469916326,0.18199489374433,0.0672774643911321,0.863065434267381,haEWAS-only
cg19276014,Ulcerative_Colitis_GSE185061,chr10,133598638,133598639,,,,7.60983801994219e-05,-0.119807279126501,0.0270701491425367,0.0870340122482282,0.0972528864603545,0.792012029723232,haEWAS-only
cg13738327,Ulcerative_Colitis_GSE185061,chr11,68139233,68139234,LRP5,Body,,6.6469288369096e-05,-0.125529588046771,0.0249391891622314,0.0106203527390023,0.112015743188699,0.599366330291344,haEWAS-only
cg11860434,Ulcerative_Colitis_GSE185061,chr7,102067440,102067441,,,,6.77523514805529e-05,-0.0209056045078566,0.0252712159836086,0.554289962615406,-0.0146893186344106,0.957321197789201,haEWAS-only
cg27215100,Ulcerative_Colitis_GSE185061,chr17,80407590,80407591,C17orf62;C17orf62;C17orf62,5'UTR;5'UTR;5'UTR,N_Shore,6.55044842706923e-05,-0.050393236787432,0.0248743690709313,0.466762021417931,-0.0259907884156157,0.944456401331648,haEWAS-only
cg05059333,Ulcerative_Colitis_GSE185061,chr19,48753140,48753141,CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8,TSS1500;TSS1500;TSS200;TSS200;TSS200;5'UTR;5'UTR,,8.02990042537826e-05,-0.0579991291744421,0.0279310737304043,0.974133906371654,0.001230540937611,0.998667871422683,haEWAS-only
cg06478249,Ulcerative_Colitis_GSE185061,chr3,186743256,186743257,ST6GAL1;ST6GAL1;ST6GAL1,5'UTR;5'UTR;5'UTR,,3.36772765693194e-05,-0.0264327740852153,0.0170802143923277,0.565252882291469,-0.0141183303181621,0.958855892027075,haEWAS-only
cg16128002,Ulcerative_Colitis_GSE185061,chr6,25042378,25042379,FAM65B;FAM65B,1stExon;5'UTR,,4.67056566673353e-06,-0.0581378062676712,0.005702257493986,0.532950853363701,0.0194565989859988,0.954253686890739,haEWAS-only
cg25432518,Ulcerative_Colitis_GSE185061,chr7,1894300,1894301,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,N_Shore,1.89475152655634e-06,-0.0786892726610762,0.0033661629909393,0.0004561418940902,0.105434618305485,0.340740674514738,haEWAS-only
cg18564167,Ulcerative_Colitis_GSE185061,chr6,53720312,53720313,LRRC1,Body,,1.99628747356721e-15,0.134571926872878,4.0903531075897503e-10,1.2313504457219e-08,-0.364047337294207,0.00057681688117,Common
cg18056133,Ulcerative_Colitis_GSE185061,chr11,60609408,60609409,CCDC86,TSS200,Island,6.4320466796249e-05,0.0244791266188318,0.0246032389650613,0.0001007870604017,0.165687931379772,0.204074932330939,haEWAS-only
cg02787852,Ulcerative_Colitis_GSE185061,chr16,27414536,27414537,IL21R;IL21R;IL21R,1stExon;5'UTR;5'UTR,,8.19054290367572e-05,-0.078201880728625,0.0282847055035508,0.580521916895786,0.0198868869031432,0.961124935964465,haEWAS-only
cg14006170,Ulcerative_Colitis_GSE185061,chr19,12721583,12721584,ZNF490;ZNF791;ZNF490,1stExon;TSS200;5'UTR,Island,4.97034041176094e-05,-0.0052484522262744,0.0213802549269907,0.271493969965856,0.0402736620408287,0.898387291404285,haEWAS-only
cg25012185,Ulcerative_Colitis_GSE185061,chr2,225890792,225890793,DOCK10,Body,,0.0001282019876164,-0.0308474502989064,0.0371652460753985,0.0886709234444084,0.0480672178156539,0.79365559548407,haEWAS-only
cg12073436,Ulcerative_Colitis_GSE185061,chr1,206958014,206958015,,,,8.99450709699806e-05,-0.0477534457812411,0.0297571019670728,0.908341581518539,-0.0042498660611548,0.993878172296982,haEWAS-only
cg13234110,Ulcerative_Colitis_GSE185061,chr1,230777845,230777846,COG2;COG2,TSS1500;TSS1500,N_Shore,3.06225601979484e-05,-0.0497753187347207,0.0160872814255642,0.224069274877662,-0.0602215803873009,0.880876521569195,haEWAS-only
cg14048027,Ulcerative_Colitis_GSE185061,chr8,61167523,61167524,CA8,Body,,2.84990102169022e-11,-0.591700741687993,1.9157205661863e-06,1.05776446119093e-09,-0.427499475350521,6.60669104815244e-05,Common
cg12415479,Ulcerative_Colitis_GSE185061,chr3,129311698,129311699,PLXND1,Body,,0.0001791281783218,-0.0303329639295575,0.0447052441922049,0.0380698138021445,0.0715866944141374,0.713329278346191,haEWAS-only
cg14170117,Ulcerative_Colitis_GSE185061,chr10,126490218,126490219,FAM175B,TSS200,Island,1.986803962364e-05,0.0487137784553668,0.0126842639926111,0.615970825837299,-0.0237900530392438,0.965555122420343,haEWAS-only
cg09862861,Ulcerative_Colitis_GSE185061,chr9,139652030,139652031,LCN8,Body,N_Shelf,1.00266362320513e-05,-0.219100359576756,0.0086502647046615,2.43387985967343e-05,0.32329936230946,0.109892314811091,haEWAS-only
cg18128887,Ulcerative_Colitis_GSE185061,chr1,24861708,24861709,RCAN3,Body,Island,2.14472027802428e-05,-0.0574843625436399,0.013236412515862,0.213230736137858,0.0434415730863218,0.876682749957037,haEWAS-only
cg07700837,Ulcerative_Colitis_GSE185061,chr3,196367487,196367488,LRRC33,5'UTR,S_Shore,8.80471248439329e-05,-0.0234328104439552,0.0295482874512541,0.43556667611279,-0.0233461386494162,0.939062850541671,haEWAS-only
cg17250160,Ulcerative_Colitis_GSE185061,chr6,156919811,156919812,,,,0.0001344022967812,-0.102791936577366,0.0380720209298068,0.0056481056247954,0.125371611721439,0.543652815381495,haEWAS-only
cg19009471,Ulcerative_Colitis_GSE185061,chr14,101908998,101908999,,,Island,0.0001855221120411,-0.0404469272656158,0.0456705362991676,0.861809142849607,-0.005051492808571,0.990009501949675,haEWAS-only
cg12093662,Ulcerative_Colitis_GSE185061,chr2,69001870,69001871,ARHGAP25;ARHGAP25;ARHGAP25;ARHGAP25,Body;TSS200;TSS200;Body,,1.58589739582737e-05,-0.0434427264293955,0.0111883631049874,0.360016414050531,-0.0297565829740248,0.924092559377278,haEWAS-only
cg08278194,Ulcerative_Colitis_GSE185061,chr3,39497860,39497861,,,,7.27582082918083e-05,-0.127932249597671,0.0263373451449863,6.51469051881861e-05,0.127708336594129,0.171326760048375,haEWAS-only
cg19402702,Ulcerative_Colitis_GSE185061,chr12,29936812,29936813,TMTC1;TMTC1,TSS200;5'UTR,Island,0.000142634699669,0.0820907019319619,0.0393345419822303,0.0022528946553511,0.351142491585713,0.472417792698823,haEWAS-only
cg12739914,Ulcerative_Colitis_GSE185061,chr3,195552429,195552430,,,,1.0,0.0,1.0,4.68783363055535e-12,-0.422316198270866,8.78392202192569e-07,Beta-only
cg06518838,Ulcerative_Colitis_GSE185061,chr6,170403264,170403265,,,S_Shore,5.12535037544617e-05,-0.081615239091976,0.021846936018184,0.590766054491535,-0.0309990193406279,0.96255833780595,haEWAS-only
cg03236137,Ulcerative_Colitis_GSE185061,chr17,75401367,75401368,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,Body;Body;Body;Body;Body,S_Shelf,4.94898488897835e-05,-0.0278181668878842,0.0213536682131194,0.859497760183363,-0.0045381805428084,0.989764249366259,haEWAS-only
cg06800235,Ulcerative_Colitis_GSE185061,chr1,7692367,7692368,CAMTA1,Body,,0.0001798558990951,-0.0335583252580231,0.0448118121650164,0.268835974878901,-0.0467024767475757,0.897116976489183,haEWAS-only
cg16541275,Ulcerative_Colitis_GSE185061,chr17,78821754,78821755,RPTOR;RPTOR,Body;Body,S_Shelf,0.0001135983233642,0.0404041124688745,0.0345342273897408,0.0172825819904164,-0.0733380322072984,0.638041017414569,haEWAS-only
cg00820311,Ulcerative_Colitis_GSE185061,chr16,921351,921352,LMF1,Body,N_Shore,7.08537223044945e-05,-0.0740905096699321,0.0258545197105922,0.0032839741992743,0.100592648641963,0.500377747205014,haEWAS-only
cg09344348,Ulcerative_Colitis_GSE185061,chr6,170581085,170581086,,,Island,2.19436541043287e-06,-0.067635853791806,0.0036653892706538,0.498242762832024,-0.0307846511731167,0.94885934378338,haEWAS-only
cg17451255,Ulcerative_Colitis_GSE185061,chr3,13455702,13455703,NUP210,Body,,0.0001589326878268,-0.0443036627538378,0.041776780960038,0.472583441314228,-0.0252646172859876,0.945234984221965,haEWAS-only
cg27122441,Ulcerative_Colitis_GSE185061,chr22,18260411,18260412,,,S_Shelf,0.0001126007457763,-0.0394775224449918,0.0343158169679098,0.393249403326285,0.0269499193285029,0.930893088571538,haEWAS-only
cg26406292,Ulcerative_Colitis_GSE185061,chr7,75292248,75292249,HIP1,Body,,1.32789104925774e-05,-0.0969083605813938,0.0099542275686882,0.0216110072658124,0.0962100121094975,0.658423035991701,haEWAS-only
cg05252626,Ulcerative_Colitis_GSE185061,chr11,130271817,130271818,,,,1.85215099377916e-06,-0.054032413195305,0.0033294791044561,0.135448609361184,0.0568463726554106,0.835650053248299,haEWAS-only
cg01973676,Ulcerative_Colitis_GSE185061,chr7,101596404,101596405,CUX1;CUX1;CUX1,Body;Body;Body,,0.0001540186523346,0.0747404794315344,0.0410023133296551,0.0010651233974371,0.185088032850227,0.412354600912367,haEWAS-only
cg05304979,Ulcerative_Colitis_GSE185061,chr16,87736062,87736063,LOC100129637,Body,N_Shore,4.88286150113167e-07,-0.081731938207776,0.0014570221687265,0.739857764620357,-0.0153511357740102,0.979422092947872,haEWAS-only
cg17097782,Ulcerative_Colitis_GSE185061,chr2,19551860,19551861,OSR1,3'UTR,Island,0.0001665869567886,-0.0453380716465637,0.0429210445047828,0.076552158078264,-0.0852637161140275,0.779283077520267,haEWAS-only
cg07068382,Ulcerative_Colitis_GSE185061,chr6,36947277,36947278,MTCH1,Body,,0.0001281488989299,0.0551682747452065,0.0371652460753985,0.0006720865845499,0.151933277667632,0.378918180399264,haEWAS-only
cg07252184,Ulcerative_Colitis_GSE185061,chr11,67415183,67415184,ACY3,5'UTR,,4.42900232623839e-06,-0.120333977915603,0.0055334982843999,0.0002343497312396,0.167223344124142,0.287474629070344,haEWAS-only
cg07598052,Ulcerative_Colitis_GSE185061,chr20,35274639,35274640,SLA2;SLA2,TSS200;TSS200,,3.29929713855947e-05,-0.0634598166808707,0.0168164026143422,0.534046275554606,0.0193854602730929,0.954468519359708,haEWAS-only
cg04345034,Ulcerative_Colitis_GSE185061,chr15,70797389,70797390,,,,1.59425521695748e-05,-0.04370867272127,0.0111957609854991,0.191771327990614,0.0344745991002355,0.867834557606434,haEWAS-only
cg07445838,Ulcerative_Colitis_GSE185061,chr4,74962195,74962196,,,N_Shelf,1.95351537950595e-08,-0.376937692527432,0.000328291189799,4.29083292566615e-05,-0.193095115386877,0.142548823160531,haEWAS-only
cg07531268,Ulcerative_Colitis_GSE185061,chr2,19551750,19551751,OSR1,3'UTR,Island,0.0001789334641952,-0.0230653385227581,0.044692940609515,0.587899103653785,-0.023680904659556,0.96211053866333,haEWAS-only
cg25817701,Ulcerative_Colitis_GSE185061,chr7,2140143,2140144,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,,2.16542178689413e-05,-0.0783333857603754,0.0133017273958934,0.0049583697490132,0.0989706082214809,0.533022675156963,haEWAS-only
cg23829024,Ulcerative_Colitis_GSE185061,chr6,26018074,26018075,HIST1H1A,TSS200,N_Shelf,0.000147703675727,-0.0962090772172955,0.0401199523564314,0.010030518896544,-0.167583196584445,0.595534265969567,haEWAS-only
cg09865323,Ulcerative_Colitis_GSE185061,chr9,117692925,117692926,TNFSF8;TNFSF8,TSS200;TSS200,,1.63126199934882e-06,-0.0728239606833496,0.0031071450969392,0.472206948993448,0.022961489500148,0.945165482529806,haEWAS-only
cg13126206,Ulcerative_Colitis_GSE185061,chr8,22930189,22930190,,,S_Shelf,0.0001886983309229,-0.0333636377136263,0.0462270569286842,0.000578999669014,0.113582665928123,0.367526427960424,haEWAS-only
cg08787837,Ulcerative_Colitis_GSE185061,chr16,86029554,86029555,,,,1.3885501754967e-05,-0.0476156157762808,0.0101611126378187,0.567872190705536,-0.021368471644379,0.959041982486165,haEWAS-only
cg19014335,Ulcerative_Colitis_GSE185061,chr12,50099568,50099569,FMNL3;FMNL3,Body;Body,N_Shore,1.09111263266183e-05,-0.0345036197307934,0.0090880811466318,0.0277061145157478,0.0561132048929429,0.680973070068178,haEWAS-only
cg17143376,Ulcerative_Colitis_GSE185061,chr10,135202839,135202840,PAOX;PAOX;PAOX,Body;Body;3'UTR,N_Shore,3.33670586946351e-05,-0.0448252426329524,0.0169508518820165,0.832528862413856,-0.0085749546009696,0.987683762039652,haEWAS-only
cg05402319,Ulcerative_Colitis_GSE185061,chr15,45383543,45383544,,,,1.30593265896853e-13,-0.478005446542422,2.1946394223865e-08,8.64592708556961e-10,-0.23785140283326,5.89108319822828e-05,Common
cg11435441,Ulcerative_Colitis_GSE185061,chr6,25027994,25027995,,,,1.67077820705958e-06,-0.0672817470644352,0.0031311504244215,0.0049397297411059,0.113848289003724,0.532546616881054,haEWAS-only
cg16145216,Ulcerative_Colitis_GSE185061,chr1,42385662,42385663,HIVEP3;HIVEP3,TSS1500;TSS1500,S_Shore,0.0001300649821997,-0.0160272235210053,0.037359889798268,0.687909986140893,-0.012812309663242,0.974028939506317,haEWAS-only
cg25155321,Ulcerative_Colitis_GSE185061,chr9,273038,273039,DOCK8;DOCK8;DOCK8,TSS200;TSS200;Body,,0.0001361393771938,-0.0515801771655163,0.0382875613065622,0.201049880892876,-0.055271302479747,0.871899766093737,haEWAS-only
cg25947619,Ulcerative_Colitis_GSE185061,chr15,86233220,86233221,AKAP13;AKAP13;AKAP13,Body;Body;Body,,2.47308235656416e-05,-0.0905386642899996,0.0143009302548058,0.0512634906904109,-0.109999759596422,0.743979358123178,haEWAS-only
cg09845187,Ulcerative_Colitis_GSE185061,chr11,126081799,126081800,RPUSD4;RPUSD4;FAM118B,TSS1500;TSS1500;5'UTR,Island,7.63510298518203e-05,0.0058173733159124,0.0271129520183332,0.0273465903963821,-0.102995393623899,0.679556226617177,haEWAS-only
cg19332831,Ulcerative_Colitis_GSE185061,chr16,74490339,74490340,GLG1;GLG1;GLG1;GLG1;GLG1,Body;Body;Body;Body;Body,,7.06058045433731e-05,0.0915518138656331,0.0258394065402924,0.821720504626786,0.0062015626478574,0.986748512538218,haEWAS-only
cg01516005,Ulcerative_Colitis_GSE185061,chr10,122709814,122709815,,,S_Shore,1.09696983307634e-05,-0.0319197780015504,0.0091121726293652,0.126767855716685,-0.081899005668719,0.828552301864071,haEWAS-only
cg02358862,Ulcerative_Colitis_GSE185061,chr16,30197211,30197212,CORO1A,Body,S_Shore,0.000179528800033,-0.0319517689560402,0.044750720278802,0.667244884616999,-0.012117678516635,0.971730337882387,haEWAS-only
cg13927387,Ulcerative_Colitis_GSE185061,chr11,101980807,101980808,YAP1;YAP1,TSS1500;TSS1500,Island,9.57419664545355e-05,0.0798372241196581,0.0309747433304233,0.0004562755518087,0.159418463419961,0.340740674514738,haEWAS-only
cg24105287,Ulcerative_Colitis_GSE185061,chr2,66809985,66809986,,,S_Shore,9.36402333780044e-05,-0.0417558029355045,0.030572040235344,0.135737291741862,0.0569921454307279,0.835914045530562,haEWAS-only
cg06657721,Ulcerative_Colitis_GSE185061,chr6,25027618,25027619,,,,7.89970752836827e-05,-0.0392517684004805,0.027668961934147,0.951749164521882,-0.002205657647092,0.997248711559438,haEWAS-only
cg05934015,Ulcerative_Colitis_GSE185061,chr12,129280265,129280266,SLC15A4,Body,Island,3.6022737976442e-05,-0.138277017217294,0.0176654641723739,0.0028112101953836,0.140381664012514,0.486801732510797,haEWAS-only
cg09899868,Ulcerative_Colitis_GSE185061,chr16,49475615,49475616,,,,0.0001704194693404,-0.0506311018614358,0.0433771533278504,0.179317518153421,-0.0528700986120435,0.861733188545782,haEWAS-only
cg07841371,Ulcerative_Colitis_GSE185061,chr1,1114912,1114913,TTLL10;TTLL10,Body;TSS200,N_Shore,6.296590748168e-06,-0.0785454235743762,0.0068504009793882,0.0020254283588961,0.117730813294087,0.463769881933256,haEWAS-only
cg09437994,Ulcerative_Colitis_GSE185061,chr16,89035147,89035148,CBFA2T3,Body,S_Shore,0.0002141191633033,-0.0976756522250874,0.0497045854646896,0.0008040091911461,0.114504477349303,0.390038851938026,haEWAS-only
cg18558140,Ulcerative_Colitis_GSE185061,chr8,23104100,23104101,CHMP7,5'UTR,Island,7.17537483530433e-05,-0.0360967822929507,0.0260985790474116,0.457721178162347,-0.0334205526120553,0.942944355989314,haEWAS-only
cg16181903,Ulcerative_Colitis_GSE185061,chr10,134828123,134828124,,,S_Shore,6.64970392372419e-05,0.145877966554926,0.0249391891622314,0.0001127026023758,-0.14763333064773,0.217606627526933,haEWAS-only
cg09777775,Ulcerative_Colitis_GSE185061,chr21,45336673,45336674,AGPAT3,5'UTR,,3.68363256744126e-05,-0.0247746933300602,0.0178855200427388,0.36500242199848,-0.0289933187769284,0.925179580396488,haEWAS-only
cg09996156,Ulcerative_Colitis_GSE185061,chr7,86688487,86688488,KIAA1324L,Body,N_Shore,6.10876479999726e-05,0.103365151210226,0.103174581687109,0.0003903621890449,0.141128726082862,0.328240665655029,haEWAS-only
