CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg00321911,Birth_Mode_Blood,chr1,111669324,111669325,DRAM2,Body,,0.0045117585132996,0.1666222663069946,0.7332250143851373,1.1574753221439331e-06,0.2679866764469183,0.036082936928009,Beta-only
cg25650076,Birth_Mode_Blood,chr10,86300812,86300813,,,Island,2.772497369822254e-06,-0.2707098658398769,0.0593835270576436,1.236054526332302e-06,-0.263460332752769,0.036082936928009,Beta-only
cg27364588,Birth_Mode_Blood,chr19,53832311,53832312,,,N_Shore,8.455525151152764e-07,0.2734630665064255,0.0214464101128195,1.30841760871199e-06,-0.2685651161192298,0.036082936928009,Common
cg02609880,Birth_Mode_Blood,chr1,156611087,156611088,BCAN;BCAN,TSS1500;TSS1500,N_Shore,1.4117622925551206e-06,-0.2547174507113769,0.0384850251211323,1.4728936057923924e-06,-0.2545378589663286,0.0369378843435913,Common
cg01158220,Birth_Mode_Blood,chr2,136498966,136498967,UBXN4,TSS1500,N_Shore,4.434826382445387e-06,0.2551810610274043,0.0566277756943772,1.574990793659207e-06,-0.2641397912348544,0.0369378843435913,Beta-only
cg02361459,Birth_Mode_Blood,chr15,25437982,25437983,SNORD115-13,TSS1500,,0.0365250898084699,0.1236872560234296,0.9437298359016854,1.648515931297104e-06,-0.2669388923268478,0.0369378843435913,Beta-only
cg13285077,Birth_Mode_Blood,chr11,134651819,134651820,,,,1.0,0.0,1.0,1.9294554606444304e-06,-0.2605601231143031,0.0406897187226302,Beta-only
cg24979167,Birth_Mode_Blood,chr7,1420943,1420944,,,N_Shelf,0.0001094945391803,0.2204046939350144,0.2246531484009972,2.2031199658058896e-06,-0.2691674283607033,0.0416744587485817,Beta-only
cg20684491,Birth_Mode_Blood,chr1,25596433,25596434,,,S_Shore,0.0001237992388366,0.2219648136765614,0.2277810385542332,2.2086389040776035e-06,-0.2701646595840968,0.0416744587485817,Beta-only
cg06109293,Birth_Mode_Blood,chr19,56850658,56850659,,,Island,1.0310447749480249e-06,-0.1876371286220289,0.0231718588944549,4.159606916143781e-06,0.1686954885834162,0.0710120169663273,haEWAS-only
cg05695995,Birth_Mode_Blood,chr6,7468848,7468849,,,,3.384209706921208e-06,0.2602480755633924,0.0494372122406463,1.303933658929742e-05,-0.2449837785231353,0.1367952894700549,haEWAS-only
cg20744362,Birth_Mode_Blood,chr22,50050164,50050165,C22orf34,Body,,2.756064387717795e-06,-0.26479666005015,0.0473660468101871,1.4178151168624263e-05,0.2467550850165782,0.1411939060878096,haEWAS-only
cg00200803,Birth_Mode_Blood,chr20,44838776,44838777,CDH22,Body,N_Shore,3.188924284659966e-07,0.2804049071587448,0.0214464101128195,1.8438063274971937e-05,0.2499410170386166,0.15796058086123,haEWAS-only
cg12269116,Birth_Mode_Blood,chr1,45205193,45205194,KIF2C,TSS1500,N_Shore,6.768582650957574e-07,-0.2899606850838213,0.0214464101128195,3.149423455544488e-05,-0.2287256249026262,0.1905386350645357,haEWAS-only
cg09431062,Birth_Mode_Blood,chr9,131790499,131790500,SH3GLB2;SH3GLB2,5'UTR;1stExon,S_Shore,5.897615713272825e-07,-0.2890591667129776,0.0280950302482986,3.3504773869434046e-05,-0.2262844945855198,0.1905386350645357,haEWAS-only
cg12663811,Birth_Mode_Blood,chr1,901685,901686,PLEKHN1;PLEKHN1,TSS200;TSS200,Island,1.643108439094913e-06,0.2124291508104164,0.032003808933315,3.4144001464873094e-05,0.1801385880363308,0.1905386350645357,haEWAS-only
cg04388226,Birth_Mode_Blood,chr12,128366031,128366032,,,,8.808645875393078e-07,0.278668407754036,0.0214464101128195,0.0005332389108607,-0.1963003562111092,0.5093317065304837,haEWAS-only
cg00830029,Birth_Mode_Blood,chr12,2943902,2943903,NRIP2,1stExon,,2.965445242380953e-06,0.2609973178537567,0.0481331302108327,0.0246347891876438,-0.2470139948997319,0.9917903093793038,haEWAS-only
cg03393996,Birth_Mode_Blood,chr4,1580377,1580378,,,Island,3.230411304921724e-06,-0.2774678034912959,0.0494372122406463,0.0525252461264894,-0.1179826659442626,0.9999814422785718,haEWAS-only
cg25345738,Birth_Mode_Blood,chr12,108078835,108078836,PWP1,TSS1500,N_Shore,1.3046486606228363e-06,0.2653621775573158,0.0272265265201578,0.4180537055070538,0.0941699771910077,0.9999814422785718,haEWAS-only
