CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,FDR_Beta,P_haEWAS,Effect_haEWAS,FDR_haEWAS,Group
cg04381043,Schizophrenia_Blood,chr16,89341467.0,89341468.0,ANKRD11,Body,N_Shelf,7.694925637047849e-07,0.1755291863283311,0.00933456039179,0.0002857873479044,0.1371980657141263,0.3374253382905054,Beta-only
cg01223221,Schizophrenia_Blood,chr17,18144934.0,18144935.0,LLGL1,Body,,8.185670895005574e-07,0.1682736031308315,0.0096876816090862,0.0541165198952336,-0.1367083513524312,0.8045784290385746,Beta-only
cg08322747,Schizophrenia_Blood,chr16,2347298.0,2347299.0,ABCA3,Body,Island,9.869414176419087e-07,0.1779500469351016,0.0111371059991911,0.1288001408034923,-0.1447974325535543,0.7262432027331092,Beta-only
cg07020453,Schizophrenia_Blood,chr2,3313364.0,3313365.0,TSSC1,Body,,1.055838995406429e-06,0.1844901207086534,0.0116437924413421,0.0982500897822393,-0.1565658783829036,0.6863640133691312,Beta-only
cg14885762,Schizophrenia_Blood,chr17,75446450.0,75446451.0,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,TSS200;Body;Body;Body;Body;Body,N_Shore,1.1093518308962205e-06,-0.0807115241947478,0.0117351498048546,0.0557586789468479,0.0418116345582335,0.6012230792531198,Beta-only
cg07361759,Schizophrenia_Blood,chr1,32688314.0,32688315.0,C1orf91;EIF3I,TSS1500;Body,S_Shore,1.1182369092220976e-06,0.1736511006373176,0.0117351498048546,0.1189073986840688,-0.1144371550726623,0.874070224578655,Beta-only
cg24741609,Schizophrenia_Blood,chr1,54122060.0,54122061.0,GLIS1,5'UTR,,1.2570139549128777e-06,-0.1823007310345978,0.0125852987093549,4.409656051480557e-06,-0.1467051772822208,0.0067273569118715,Common
cg22233170,Schizophrenia_Blood,chr15,77134243.0,77134244.0,SCAPER;SCAPER,5'UTR;Body,,1.2708964717050647e-06,-0.1888550916201934,0.0125852987093549,2.324703214439255e-05,0.1433691979840703,0.0199754574718882,Common
cg02819828,Schizophrenia_Blood,chr13,37453855.0,37453856.0,SMAD9;SMAD9,5'UTR;5'UTR,,1.4215832849960822e-06,0.1441801810410801,0.0137959540109043,0.0402876379829254,-0.0956814027899852,0.7719926628150077,Beta-only
cg21611682,Schizophrenia_Blood,chr11,68138269.0,68138270.0,LRP5,Body,,1.4621859074329702e-06,-0.1627960767178078,0.0138511847197809,9.473483501948958e-11,0.189540239291235,1.5019850362123373e-06,Common
cg18461482,Schizophrenia_Blood,chrX,31090104.0,31090105.0,FTHL17;FTHL17,1stExon;5'UTR,Island,1.484365428142844e-06,0.1751763197681479,0.0138511847197809,0.2791290702438777,-0.1891090514187638,0.8412763571635015,Beta-only
cg24128045,Schizophrenia_Blood,chr19,54174606.0,54174607.0,MIR1323,TSS1500,,1.526580633972844e-06,0.1802568375904972,0.0139111995005523,0.0802027989788462,0.0696076814509997,0.8405939167378931,Beta-only
cg27627381,Schizophrenia_Blood,chr17,75452100.0,75452101.0,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,Body;5'UTR;Body;Body;Body;Body,,1.5610079726530157e-06,-0.0944321820425206,0.0139111995005523,0.0002095090043337,0.0681841506493525,0.0713295479878102,Beta-only
cg06126421,Schizophrenia_Blood,chr6,30720080.0,30720081.0,,,,1.5768044410310518e-06,-0.1705863969166816,0.0139111995005523,1.0,0.0,1.0,Beta-only
cg16313587,Schizophrenia_Blood,chr8,37707285.0,37707286.0,BRF2,1stExon,Island,1.6859164836084386e-06,-0.2140608062864669,0.0146082254852551,0.018697416892861,-0.1227353686998521,0.6960897809782663,Beta-only
cg20295214,Schizophrenia_Blood,chr1,206226794.0,206226795.0,AVPR1B,Body,S_Shelf,1.7477553960016814e-06,-0.1863976094653557,0.0148783657247839,1.0,0.0,1.0,Beta-only
cg24859433,Schizophrenia_Blood,chr6,30720203.0,30720204.0,,,,1.7928659790491418e-06,-0.1928788551532371,0.0149992404266547,1.0,0.0,1.0,Beta-only
cg09061216,Schizophrenia_Blood,chr1,1558936.0,1558937.0,MIB2;MIB2;MIB2;MIB2;MIB2;MIB2,Body;Body;Body;Body;Body;Body,Island,1.8467256818523385e-06,0.1700767492639752,0.0151879728145181,0.017987215340196,-0.1910242941794367,0.4441521141704896,Beta-only
cg05951221,Schizophrenia_Blood,chr2,233284402.0,233284403.0,,,Island,2.0295693324959155e-06,-0.192704214898297,0.0164135331057609,1.332494421013235e-05,-0.1949906940069132,0.142598529731882,Beta-only
cg08848903,Schizophrenia_Blood,chr1,92352293.0,92352294.0,TGFBR3,TSS1500,S_Shore,2.087933716240984e-06,0.1394608903874807,0.0166087254590007,1.2541142258291045e-05,0.1413648187143254,0.142598529731882,Common
cg19656820,Schizophrenia_Blood,chr11,34535085.0,34535086.0,ELF5,5'UTR,,2.233895692310384e-06,0.1812798583018358,0.0174831882995347,0.1261881139100437,-0.0694045635252308,0.8784004100327101,Beta-only
cg15159987,Schizophrenia_Blood,chr19,17003890.0,17003891.0,CPAMD8,3'UTR,N_Shelf,2.3535038098994907e-06,-0.144859275937582,0.0176153076715509,7.2118273679882e-11,0.1713683521925208,1.2872652917390063e-06,Common
cg13443575,Schizophrenia_Blood,chr17,33775961.0,33775962.0,SLFN13,TSS200,N_Shore,2.3596856733496845e-06,0.0888044761925875,0.0176153076715509,0.0819013043115438,0.036126533907296,0.8432279155191912,Beta-only
cg10531355,Schizophrenia_Blood,chr5,79489249.0,79489250.0,SERINC5,Body,,2.596437745435891e-06,-0.1268305293035024,0.0190890103044446,5.94672540471218e-06,-0.1320490054142285,0.1061679228634404,Beta-only
cg06785359,Schizophrenia_Blood,chr16,1160649.0,1160650.0,,,,2.6812253521882e-06,0.1575960276215917,0.019418154329746,0.1276557805056847,-0.1542480371461406,0.7248708409193345,Beta-only
cg19771625,Schizophrenia_Blood,chr6,2870674.0,2870675.0,,,,3.082552748195536e-06,0.1993427769341684,0.0213721267337551,0.0002261831492057,0.1688922290943117,0.3149719409665009,Beta-only
cg05306176,Schizophrenia_Blood,chr18,61034324.0,61034325.0,KDSR,1stExon,Island,3.083162016031221e-06,-0.1412697619299897,0.0213721267337551,1.0,0.0,1.0,Beta-only
cg14347878,Schizophrenia_Blood,chr8,80977652.0,80977653.0,TPD52;TPD52;TPD52,Body;Body;Body,,3.137143135875061e-06,0.1632832460956386,0.0214400315226327,0.2903655947506016,-0.1817625854541724,0.847893317690544,Beta-only
cg09359006,Schizophrenia_Blood,chr3,50308602.0,50308603.0,SEMA3B;SEMA3B,Body;Body,N_Shore,3.259189261802429e-06,0.169310060838295,0.0219647628317071,0.0528083579405765,0.0740168613194874,0.8021885152891767,Beta-only
cg02971920,Schizophrenia_Blood,chr1,1095607.0,1095608.0,,,N_Shelf,3.328404389543969e-06,0.1657193811064467,0.0220144847708437,0.0726312715523441,0.0738623895742062,0.8320424496421724,Beta-only
cg17070073,Schizophrenia_Blood,chr10,135178626.0,135178627.0,ECHS1,Body,,3.5354711992938176e-06,0.1697237550233749,0.0227087119833371,1.973741811387772e-15,-0.2357482905825887,2.5835359231553947e-10,Common
cg16443977,Schizophrenia_Blood,chr5,115884994.0,115884995.0,SEMA6A,5'UTR,,3.5567771926287333e-06,-0.178865854845258,0.0227087119833371,8.016292373529413e-05,-0.162621266753611,0.2540456387792093,Beta-only
cg01901332,Schizophrenia_Blood,chr11,75031054.0,75031055.0,ARRB1;ARRB1,Body;Body,,3.737628046266623e-06,-0.1591472236431163,0.0233924083939777,3.998645010151565e-10,0.1884307835174411,4.906912232676181e-06,Common
cg03550508,Schizophrenia_Blood,chr22,24951766.0,24951767.0,C22orf13;SNRPD3;SNRPD3,TSS1500;5'UTR;1stExon,Island,3.760279319439499e-06,-0.2040279296709952,0.0233924083939777,1.0,0.0,1.0,Beta-only
cg02846219,Schizophrenia_Blood,chr15,74240125.0,74240126.0,LOXL1,Body,,3.876013183966219e-06,0.1629149411810938,0.0238071598643328,0.1870959026857721,-0.1141983321253516,0.7821149936407967,Beta-only
cg09010891,Schizophrenia_Blood,chr16,2027571.0,2027572.0,TBL3,Body,N_Shore,3.956469634273072e-06,-0.1890103032921037,0.0239975709197198,2.2240817937614067e-05,0.1451960129077698,0.0194581095840444,Common
cg16792347,Schizophrenia_Blood,chr8,95802202.0,95802203.0,DPY19L4,3'UTR,,4.098130769609518e-06,0.1823363081708118,0.0245499282666563,0.0277290725490863,0.098821566380878,0.7364583374457319,Beta-only
cg02425732,Schizophrenia_Blood,chr20,17662212.0,17662213.0,RRBP1;RRBP1,5'UTR;5'UTR,Island,4.293508116867233e-06,-0.1801062532898084,0.0254066772019965,1.0,0.0,1.0,Beta-only
cg22877524,Schizophrenia_Blood,chr10,73553138.0,73553139.0,CDH23,Body,,4.42500159160287e-06,0.1551278880945037,0.025869305690321,0.0443821249089279,-0.1410098045848287,0.5657692271466682,Beta-only
cg19397991,Schizophrenia_Blood,chr2,242048218.0,242048219.0,PASK,Body,,4.593505253769898e-06,-0.0907692927699259,0.0265347112059199,0.0221716894693417,0.0421556691971151,0.4711400185141141,Beta-only
cg00012194,Schizophrenia_Blood,chr22,50720288.0,50720289.0,PLXNB2,Body,Island,4.738165592298452e-06,-0.1899808669557594,0.0270483478433195,0.0001933003179392,0.1309620236367203,0.0681627557648987,Beta-only
cg22888848,Schizophrenia_Blood,chr2,222320536.0,222320537.0,EPHA4,Body,,5.018595027918254e-06,0.1600424328950116,0.0279906080757106,0.0027956503851038,0.113149640093705,0.5140879301757684,Beta-only
cg15342087,Schizophrenia_Blood,chr6,30720209.0,30720210.0,,,,5.216906229164091e-06,-0.180818816334097,0.0287660209476108,1.0,0.0,1.0,Beta-only
cg01351315,Schizophrenia_Blood,chr17,46667737.0,46667738.0,LOC404266;LOC404266,TSS200;TSS200,N_Shore,5.344113733890717e-06,0.0751608564902449,0.0291363482620591,0.020753498073119,0.0416524248596629,0.7053791452253588,Beta-only
cg03450842,Schizophrenia_Blood,chr10,80834947.0,80834948.0,ZMIZ1,5'UTR,,5.661541481710753e-06,-0.1638077329252068,0.0305240121805941,8.978290821337343e-12,0.2076271376857741,2.3504327396451174e-07,Common
cg13251669,Schizophrenia_Blood,chr20,60718270.0,60718271.0,PSMA7;SS18L1,1stExon;TSS1500,Island,5.795816832310604e-06,-0.1990529908155644,0.0309045691557773,1.0,0.0,1.0,Beta-only
cg23261237,Schizophrenia_Blood,chr2,183989548.0,183989549.0,NUP35,Body,,5.861209718112979e-06,-0.1581364555859695,0.0309135490645586,1.0,0.0,1.0,Beta-only
cg23079012,Schizophrenia_Blood,chr2,8343710.0,8343711.0,,,,5.952869816618421e-06,-0.1861670516133606,0.0310593863102945,2.2258774945177603e-13,0.2568721688019456,1.0925886622652511e-08,Common
cg13681468,Schizophrenia_Blood,chr4,90227879.0,90227880.0,GPRIN3,5'UTR,N_Shore,6.051483639321663e-06,-0.1259622170263051,0.0310611840180639,0.0006058743844244,0.0883154868306124,0.1207561400505963,Beta-only
cg19496158,Schizophrenia_Blood,chr5,3489600.0,3489601.0,,,,6.134248350514662e-06,-0.1672666084366238,0.0310611840180639,9.152431522712169e-06,0.1344468764897858,0.011337639510813,Common
cg03190891,Schizophrenia_Blood,chr10,97201172.0,97201173.0,SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1,5'UTR;TSS1500;TSS1500;TSS1500;TSS1500;5'UTR;TSS1500,,6.206172375596781e-06,0.1391003606397965,0.0310611840180639,6.453176827796768e-11,0.1697183915878981,1.2067010456191435e-06,Common
cg18445438,Schizophrenia_Blood,chr11,118790354.0,118790355.0,,,,6.209266597735109e-06,-0.1816520283247749,0.0310611840180639,2.3409612179150253e-05,-0.1833853609259619,0.1601220468573091,Beta-only
cg03736685,Schizophrenia_Blood,chr16,55546074.0,55546075.0,LPCAT2,Body,S_Shelf,7.372928233219151e-06,0.2025321939728196,0.0357758071246139,0.0029648313997268,0.1473746521225542,0.5152043858865927,Beta-only
cg13950905,Schizophrenia_Blood,chr7,104869288.0,104869289.0,SRPK2;SRPK2,Body;Body,,7.682494462540505e-06,0.1649672134860804,0.0366677594862496,0.0608585828707507,-0.1681774898783758,0.6144900540384134,Beta-only
cg25966198,Schizophrenia_Blood,chr14,20904303.0,20904304.0,KLHL33,TSS1500,S_Shore,7.707882966493269e-06,0.1647470586215739,0.0366677594862496,0.0859567300755991,0.0648883664262443,0.847382460727622,Beta-only
cg20980299,Schizophrenia_Blood,chr8,143356985.0,143356986.0,TSNARE1,Body,N_Shelf,7.810037112361003e-06,0.1399602111308262,0.0367930090107296,2.4494102596422458e-08,-0.1486327234004281,0.0001249154697685,Common
cg07924575,Schizophrenia_Blood,chr22,26881231.0,26881232.0,HPS4;SRRD,TSS1500;Body,S_Shore,8.141489667840195e-06,-0.0830295061194467,0.0379856857163984,3.055700329066748e-05,0.071041267980269,0.0242073696370647,Common
cg07466582,Schizophrenia_Blood,chr15,65398457.0,65398458.0,LOC390595,1stExon,S_Shelf,8.632036094694746e-06,-0.1781712610135505,0.0398908584600087,0.1663401781668018,-0.0628859997564318,0.8981489368563085,Beta-only
cg07961479,Schizophrenia_Blood,chr1,159825173.0,159825174.0,VSIG8;C1orf204,Body;TSS200,S_Shore,9.300594874716709e-06,0.1139812504100785,0.0423495660344819,0.0428085590084409,0.0711079101710571,0.5609851433492055,Beta-only
cg02624067,Schizophrenia_Blood,chr10,25507202.0,25507203.0,GPR158,Body,,9.50401120055252e-06,0.1732550298604347,0.0427004663228379,0.0004624189806296,-0.1169934384644096,0.1061359732077813,Beta-only
cg06479142,Schizophrenia_Blood,chr3,71636085.0,71636086.0,,,S_Shelf,9.598906868873724e-06,0.1802867832077815,0.0427311630990581,1.0956933132328535e-09,0.218542001633872,1.1032395497439905e-05,Common
cg02740606,Schizophrenia_Blood,chr11,67206418.0,67206419.0,CORO1B;CORO1B;PTPRCAP,Body;Body;TSS1500,S_Shelf,9.872543383006505e-06,-0.0859384941148181,0.0435497633711182,4.8673184524324666e-05,0.0783527424875719,0.0313846931660409,Common
cg01799560,Schizophrenia_Blood,chr17,80846075.0,80846076.0,TBCD,Body,,1.0072357113459033e-05,0.1193235129914401,0.0440309007826842,8.926007931438481e-05,-0.1009812262577335,0.0448224853013408,Common
cg00229232,Schizophrenia_Blood,chr17,21187761.0,21187762.0,MAP2K3,TSS1500,Island,1.0197360593552883e-05,-0.1381049264507488,0.0441793363886683,1.0,0.0,1.0,Beta-only
cg16391678,Schizophrenia_Blood,chr16,30485597.0,30485598.0,ITGAL;ITGAL,Body;Body,Island,1.0721051760114188e-05,-0.0860684231350577,0.0454445749217949,0.0056751506637575,-0.0560301966307167,0.5742356995138613,Beta-only
cg14591805,Schizophrenia_Blood,chr11,67166367.0,67166368.0,PPP1CA;PPP1CA;PPP1CA,Body;Body;Body,Island,1.0770365754951076e-05,0.1819919959996332,0.0454445749217949,0.0041013986213169,-0.2058081094159548,0.2677033655819162,Beta-only
cg08903425,Schizophrenia_Blood,chr1,181552984.0,181552985.0,CACNA1E,Body,,1.0908133105900764e-05,-0.1978867032766988,0.0456290969245037,0.0029433376828984,-0.1437735368756316,0.5152043858865927,Beta-only
cg09121928,Schizophrenia_Blood,chr16,75271179.0,75271180.0,BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1,Body;Body;Body;Body;Body;Body;Body;Body;Body,S_Shore,1.1139029565389377e-05,0.1817532668187596,0.0461966973852394,0.0807985628344042,-0.1481995811105681,0.6566265143542496,Beta-only
cg18446069,Schizophrenia_Blood,chr13,111644279.0,111644280.0,,,S_Shore,1.138959666079249e-05,0.1456176271277763,0.0468355658212683,0.0002447870934249,0.1251472501664388,0.3228079646059496,Beta-only
cg24570346,Schizophrenia_Blood,chr2,238503119.0,238503120.0,,,,1.1894197429448744e-05,-0.1748637120857537,0.0483142913139288,1.1608729788068674e-05,0.1524727731502407,0.0129505274589702,Common
cg20923498,Schizophrenia_Blood,chr2,99096920.0,99096921.0,INPP4A;INPP4A;INPP4A;INPP4A,5'UTR;5'UTR;5'UTR;5'UTR,,1.2027231078471642e-05,-0.0968821101117679,0.0483142913139288,0.0001933816333012,-0.0877658486315876,0.2985467391093644,Beta-only
cg27537125,Schizophrenia_Blood,chr1,25349681.0,25349682.0,,,,1.2090773349806818e-05,-0.1395051817700812,0.0483142913139288,1.686675942746951e-12,-0.1887562200463353,6.62334029253529e-08,Common
cg07449094,Schizophrenia_Blood,chr16,75513354.0,75513355.0,CHST6,Body,Island,1.2147474899222068e-05,0.1689667254783757,0.0483142913139288,0.0153067995352613,-0.1751202271479364,0.4234934495370734,Beta-only
cg24996979,Schizophrenia_Blood,chr14,74223355.0,74223356.0,C14orf43;C14orf43,5'UTR;5'UTR,N_Shelf,1.3295000717681112e-05,-0.177113173384706,0.0520254821632406,1.2431005342046783e-10,-0.2212607137402341,1.877492986056532e-06,haEWAS-only
cg06625916,Schizophrenia_Blood,chrX,41332957.0,41332958.0,NYX,Body,Island,1.55189410085076e-05,0.1486205859456505,0.0574831052171004,4.529667690011585e-05,-0.1143025248817217,0.0303538751965851,haEWAS-only
cg08381596,Schizophrenia_Blood,chr16,720883.0,720884.0,RHOT2,Body,Island,1.582896635324393e-05,-0.1563968218981582,0.0577497819662951,4.577337131253703e-05,0.1220111075378573,0.0305004914499356,haEWAS-only
cg23997640,Schizophrenia_Blood,chr6,169129596.0,169129597.0,,,,1.6375164988349912e-05,-0.1621896667878967,0.0582739146295791,1.8039016609890324e-05,0.1363080025323192,0.017225608350756,haEWAS-only
cg09935388,Schizophrenia_Blood,chr1,92947588.0,92947589.0,GFI1;GFI1;GFI1,Body;Body;Body,Island,1.641515726529026e-05,-0.170788300693808,0.0582739146295791,3.899767122169825e-13,0.2444094267904742,1.7015377245959774e-08,haEWAS-only
cg11575234,Schizophrenia_Blood,chr4,7484382.0,7484383.0,SORCS2,Body,S_Shore,1.949543835342926e-05,-0.19079553380367,0.0647862526006744,2.4225965470668138e-08,0.2082130453897584,0.0001249154697685,haEWAS-only
cg09269935,Schizophrenia_Blood,chr1,4541555.0,4541556.0,,,,1.9651573064305985e-05,0.1648968167459926,0.0647862526006744,7.196741305664216e-10,-0.2049053671667489,8.074455875303027e-06,haEWAS-only
cg17023419,Schizophrenia_Blood,chr16,2581414.0,2581415.0,CEMP1;CEMP1,1stExon;5'UTR,N_Shore,2.122223257771696e-05,-0.1196511101170421,0.0673052703147108,2.284189904096181e-07,0.1238608498016972,0.0007403952098119,haEWAS-only
cg02693505,Schizophrenia_Blood,chr6,140371628.0,140371629.0,,,,2.210958291397313e-05,0.154425941319404,0.0687710072853398,1.5973265279541113e-05,0.1706389533198287,0.142598529731882,haEWAS-only
cg03101936,Schizophrenia_Blood,chr16,27227277.0,27227278.0,JMJD5;JMJD5,Body;Body,,2.9222427810052767e-05,-0.1734582417929017,0.0814922821329168,5.34236889901959e-05,0.1332277014024749,0.0335480695327818,haEWAS-only
cg18311633,Schizophrenia_Blood,chr2,155309539.0,155309540.0,GALNT13,3'UTR,,3.0396695579168864e-05,0.1292984628100555,0.0833402321674946,2.2790261810058656e-05,0.1082575569077229,0.019755886863454,haEWAS-only
cg07319253,Schizophrenia_Blood,chr1,17249877.0,17249878.0,CROCC,Body,,3.040034683130245e-05,0.1829419066162297,0.0833402321674946,8.558230860227446e-10,-0.2272607772568969,9.335270676609096e-06,haEWAS-only
cg22132788,Schizophrenia_Blood,chr7,45002486.0,45002487.0,MYO1G,Body,Island,3.1003187224749966e-05,0.1808205509546626,0.0845153850755049,7.708070760179497e-11,-0.2416281805612911,1.3160223802312375e-06,haEWAS-only
cg25283841,Schizophrenia_Blood,chr1,1600982.0,1600983.0,LOC728661;CDK11B;CDK11B;CDK11B;CDK11B;CDK11B;CDK11B,Body;Body;Body;Body;Body;Body;5'UTR,Island,3.489426133493314e-05,-0.1675233189823385,0.0905444503533277,2.4927331065132236e-08,0.1885136959464586,0.0001254950503415,haEWAS-only
cg11113066,Schizophrenia_Blood,chr10,101281981.0,101281982.0,,,Island,4.162972629529675e-05,0.1497448288298913,0.1002265218391336,2.3669942066102897e-06,-0.1479311096125051,0.0044261213667474,haEWAS-only
cg24816751,Schizophrenia_Blood,chr5,45225802.0,45225803.0,,,,4.411664374008471e-05,0.1782516950698731,0.1029173426696576,9.306693628075129e-05,-0.141789407918884,0.04579709641647,haEWAS-only
cg03991871,Schizophrenia_Blood,chr5,368447.0,368448.0,AHRR,Body,N_Shore,4.796543631404862e-05,-0.1805463744794222,0.1072551363757531,1.8727415532710162e-09,0.2294500485674781,1.6713622490631416e-05,haEWAS-only
