CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg22681255,Diabetes_Blood,chr12,52257417,52257418,,,N_Shore,5.161499384587457e-08,0.2387699306503168,4.842111328613906e-07,0.2264305738703591,Common
cg04609245,Diabetes_Blood,chr4,41646293,41646294,LIMCH1;LIMCH1;LIMCH1;LIMCH1;LIMCH1,Body;Body;Body;Body;Body,Island,5.3806778349113624e-08,0.1954137661467246,7.219366164724088e-08,0.2009465846262474,Common
cg13532547,Diabetes_Blood,chr17,185957,185958,RPH3AL,5'UTR,S_Shore,5.909726319816617e-08,0.2012133431632834,1.0,0.0,EWAS-specific
cg20697394,Diabetes_Blood,chr12,132918305,132918306,,,N_Shelf,6.219089327844797e-08,0.2207934698737965,5.77037172226872e-08,-0.2259790169240949,Common
cg24796998,Diabetes_Blood,chr17,70383845,70383846,,,,7.608947863884601e-08,-0.2191998013842008,3.002217693563107e-08,-0.2287763893411289,Common
cg22763586,Diabetes_Blood,chr8,1649868,1649869,DLGAP2,3'UTR,S_Shore,1.19484336716764e-07,0.20966025543178,1.0,0.0,EWAS-specific
cg20256375,Diabetes_Blood,chr13,112730681,112730682,,,S_Shelf,1.8195412173176858e-07,-0.2207392371748764,1.4212053699399414e-06,-0.2024599217175326,Common
cg14404842,Diabetes_Blood,chr14,97092096,97092097,,,,1.8429874449876442e-07,-0.1937011627870861,8.687852018486736e-07,-0.1865850016385852,Common
cg24361198,Diabetes_Blood,chr1,242002464,242002465,,,,1.9355769517212146e-07,-0.231477439047168,2.606979662753845e-06,-0.2146935916828954,Common
cg00667343,Diabetes_Blood,chr1,244624249,244624250,C1orf101;C1orf101,TSS1500;TSS1500,N_Shore,1.996122357324329e-07,-0.2163927605755512,8.444957930067545e-07,-0.2076760595241394,Common
cg19309499,Diabetes_Blood,chr8,1150488,1150489,,,N_Shore,2.031590171987936e-07,0.1288141139966607,1.0,0.0,EWAS-specific
cg22652561,Diabetes_Blood,chr17,11924127,11924128,MAP2K4,TSS200,Island,2.1319322318815557e-07,0.1648804176335181,1.0,0.0,EWAS-specific
cg13707760,Diabetes_Blood,chr9,95986383,95986384,WNK2,Body,,2.176295890224269e-07,0.1522778202157282,1.7146061970002933e-06,0.1419315532707708,Common
cg08046044,Diabetes_Blood,chr14,54419614,54419615,BMP4;BMP4;BMP4,5'UTR;5'UTR;5'UTR,N_Shore,2.4149011638823975e-07,0.1275791860940092,6.771331797786208e-06,0.1213691153186623,Common
cg25534601,Diabetes_Blood,chr6,168198163,168198164,C6orf123,TSS1500,Island,2.54015541568256e-07,-0.2206398175795554,8.783920780224034e-07,-0.2136064021612111,Common
cg24253904,Diabetes_Blood,chr1,201644923,201644924,NAV1,Body,,2.66480230271316e-07,0.1486333622709255,5.155317252810074e-07,-0.145131697986914,Common
cg08398567,Diabetes_Blood,chr10,27609333,27609334,,,S_Shore,2.667777713756325e-07,-0.1470682514459486,1.0,0.0,EWAS-specific
cg09165842,Diabetes_Blood,chr20,17296317,17296318,PCSK2,Body,Island,2.8510123680619613e-07,-0.192588060754228,2.4843295496071223e-06,-0.1893348721043062,Common
cg23352942,Diabetes_Blood,chr3,46931381,46931382,PTH1R,Body,N_Shelf,4.009421083087922e-07,-0.2221636246662097,1.7310186838407127e-06,-0.2108339735623905,Common
cg18606375,Diabetes_Blood,chr5,134365728,134365729,PITX1,Body,N_Shore,4.071852058872346e-07,-0.2110163884382024,1.4369174992319322e-06,-0.2075333167887468,Common
cg16537676,Diabetes_Blood,chr6,30851624,30851625,DDR1;DDR1,TSS1500;TSS1500,N_Shore,4.27385302888393e-07,0.1441092057169324,1.0,0.0,EWAS-specific
cg03716125,Diabetes_Blood,chr2,208541770,208541771,,,,4.320682559751099e-07,-0.1832547957080771,0.0003251540900539,-0.1594314105015845,EWAS-specific
cg21477075,Diabetes_Blood,chr6,168433436,168433437,KIF25;KIF25,Body;Body,N_Shelf,4.783868627691122e-07,-0.1754672321382271,2.1631174162636536e-06,-0.1675934473229885,Common
cg01994014,Diabetes_Blood,chr6,168681627,168681628,,,N_Shore,4.966413659538999e-07,0.1715741903239686,3.3014259476411605e-07,-0.1763645784697391,Common
cg17110364,Diabetes_Blood,chr2,43903227,43903228,PLEKHH2;LOC728819,Body;1stExon,,5.039118889696827e-07,-0.1355030746556617,6.585370246237924e-07,-0.1431344619691563,Common
cg10531725,Diabetes_Blood,chr17,45924888,45924889,SP6,Body,Island,5.06212508441666e-07,-0.2017343920942558,8.490416730687681e-07,-0.1979061760847272,Common
cg08378788,Diabetes_Blood,chr17,1395864,1395865,MYO1C;MYO1C;MYO1C,1stExon;5'UTR;TSS1500,S_Shore,5.099527427754213e-07,0.1976283468000791,5.068557728335853e-07,-0.2002051178101573,Common
cg05260966,Diabetes_Blood,chr22,33197394,33197395,SYN3;TIMP3;TIMP3;SYN3;SYN3,Body;1stExon;5'UTR;Body;Body,Island,5.334240292847264e-07,0.182679717915655,3.8917177806430153e-07,0.1876881781337303,Common
cg26622895,Diabetes_Blood,chr12,101605465,101605466,SLC5A8,TSS1500,S_Shore,6.07048499032721e-07,-0.2015559878897507,1.0,0.0,EWAS-specific
cg00707406,Diabetes_Blood,chr5,140167620,140167621,PCDHA1;PCDHA1;PCDHA1,Body;1stExon;1stExon,Island,6.100025679420931e-07,-0.2157569093474404,2.1092498075081718e-07,-0.2277745734558407,Common
cg02411275,Diabetes_Blood,chr1,4831200,4831201,AJAP1;AJAP1,Body;Body,N_Shore,6.593474235801962e-07,-0.1896023351140528,6.488751590958464e-06,-0.1765041127620543,Common
cg13861749,Diabetes_Blood,chr18,70533078,70533079,NETO1;NETO1;NETO1,Body;TSS200;TSS200,N_Shore,7.134451271808876e-07,-0.1784680886351448,1.1602155593967012e-05,-0.1616801004200397,Common
cg03162779,Diabetes_Blood,chr11,2308362,2308363,,,,7.465076530450958e-07,0.178596849857498,9.00588689131099e-06,0.1607201579515946,Common
cg22550299,Diabetes_Blood,chr6,169654842,169654843,THBS2,TSS1500,,7.493353284838903e-07,-0.2079812160002322,9.749227510386125e-08,-0.2225163965586808,Common
cg02669770,Diabetes_Blood,chr7,99647239,99647240,ZSCAN21,TSS200,,7.625782517453775e-07,0.1892869690810628,3.3098198895263853e-06,0.1836759831604848,Common
cg08553467,Diabetes_Blood,chr3,128292922,128292923,C3orf27,5'UTR,,8.152218751724468e-07,0.13465023765261,4.930709138014637e-07,0.1405993488884824,Common
cg27638615,Diabetes_Blood,chr2,202901352,202901353,FZD7;FZD7,1stExon;3'UTR,S_Shore,8.354601713460652e-07,0.1989470415446241,5.953748634627851e-07,0.2053785747461984,Common
cg07000438,Diabetes_Blood,chr20,3073301,3073302,,,Island,9.648595049419723e-07,0.1854109278722044,1.275409275921826e-06,0.1911622801401789,Common
cg13727122,Diabetes_Blood,chr20,25566180,25566181,NINL,TSS200,Island,9.852403378221488e-07,-0.1356948353487689,1.0,0.0,EWAS-specific
cg03238162,Diabetes_Blood,chr18,29027701,29027702,DSG3,TSS200,,9.93163560201414e-07,-0.1909036613593082,4.00043592512984e-06,-0.184179967820618,Common
cg07277038,Diabetes_Blood,chr3,196373543,196373544,LRRC33,5'UTR,,1.005805819399107e-06,-0.190006878381148,4.3195444983522027e-07,0.203537248989047,Common
cg19731055,Diabetes_Blood,chr19,5892313,5892314,,,Island,1.020210318372191e-06,-0.2009111669424632,5.818889077696857e-06,-0.1931711052008126,Common
cg00481159,Diabetes_Blood,chr12,96353086,96353087,AMDHD1,Body,S_Shelf,1.0610428112024238e-06,-0.2031443326840202,5.507485104921651e-07,-0.2100015009829316,Common
cg24008177,Diabetes_Blood,chr15,52972085,52972086,KIAA1370,TSS1500,S_Shore,1.1140615817116122e-06,-0.1772207533023625,1.1536484710113912e-05,-0.1662121988139718,Common
cg01132407,Diabetes_Blood,chr4,645781,645782,PDE6B;PDE6B;PDE6B,TSS1500;Body;Body,N_Shore,1.1385166303176483e-06,-0.2132211463134769,5.941402658631705e-07,-0.2198015003515225,Common
cg00369241,Diabetes_Blood,chr11,299588,299589,IFITM5,TSS200,Island,1.1690114881020595e-06,-0.1888277622151006,0.0001330470944049,0.1652045628374616,EWAS-specific
cg24072093,Diabetes_Blood,chr6,168378603,168378604,HGC6.3,TSS1500,N_Shore,1.2259492394629856e-06,-0.1864081689378861,1.4133168135578366e-06,-0.1915450899892061,Common
cg18124488,Diabetes_Blood,chr17,33679797,33679798,SLFN11;SLFN11;SLFN11;SLFN11;SLFN11,Body;Body;Body;Body;Body,,1.3647895051961715e-06,0.1760472662402816,1.0187856068981029e-06,-0.1833313811109,Common
cg14578284,Diabetes_Blood,chr9,138592347,138592348,SOHLH1;SOHLH1,TSS1500;TSS1500,N_Shore,1.3931673024935604e-06,-0.2026149962377703,3.1249300633162045e-07,-0.2122781088714487,Common
cg25453430,Diabetes_Blood,chr21,37433068,37433069,SETD4;SETD4,5'UTR;TSS1500,Island,1.400409488937691e-06,-0.1721323873735087,0.0001965134519583,-0.1449886470028662,EWAS-specific
cg03345454,Diabetes_Blood,chr2,202901428,202901429,FZD7;FZD7,1stExon;3'UTR,S_Shore,1.4196952968220891e-06,0.1902226323732099,3.140059053976046e-07,-0.2119616123270144,Common
cg11179816,Diabetes_Blood,chr1,213573219,213573220,,,,1.475125251610154e-06,0.2007206294457189,1.961620915485964e-06,-0.1990712935390848,Common
cg18054026,Diabetes_Blood,chr15,81426820,81426821,C15orf26,Body,S_Shore,1.504811558661108e-06,-0.1807025418686081,7.177614949281196e-06,0.1725727768598084,Common
cg25691326,Diabetes_Blood,chr10,100228212,100228213,HPSE2;HPSE2;HPSE2;HPSE2,Body;Body;Body;Body,S_Shore,1.6821611681338023e-06,0.1721543439587448,6.396229592893431e-07,-0.1835817615689229,Common
cg14384748,Diabetes_Blood,chr12,132859951,132859952,GALNT9,Body,Island,1.742063883459154e-06,-0.2014599796976705,2.4329911087784345e-06,-0.2043666481280013,Common
cg09377064,Diabetes_Blood,chr7,99647233,99647234,ZSCAN21,TSS200,,1.9287815889816576e-06,0.151968237776656,8.442949600216146e-06,0.154430154504279,Common
cg06850442,Diabetes_Blood,chr12,54363943,54363944,HOTAIR,TSS1500,N_Shelf,1.964670763503884e-06,-0.1989710488231324,1.80825867000282e-06,-0.2023470258451312,Common
cg16272981,Diabetes_Blood,chr5,1489889,1489890,LPCAT1,Body,Island,2.0659481155325924e-06,0.0978223650493022,1.0,0.0,EWAS-specific
cg16059978,Diabetes_Blood,chr11,2308487,2308488,,,,2.1683819021747247e-06,0.1550111764691096,3.747321419776903e-06,0.1511077638695268,Common
cg21911019,Diabetes_Blood,chr4,8581650,8581651,GPR78,TSS1500,N_Shore,2.3460372105649644e-06,-0.2055960378956743,2.961181453946889e-06,-0.2043766225461446,Common
cg07598936,Diabetes_Blood,chr19,55574719,55574720,RDH13;RDH13;RDH13;RDH13,TSS200;5'UTR;TSS200;TSS200,Island,2.44783900455682e-06,-0.1821388681790687,1.0,0.0,EWAS-specific
cg27484878,Diabetes_Blood,chr8,13265200,13265201,DLC1;DLC1,Body;Body,,2.483244561666685e-06,-0.192166523815778,2.9261666001946392e-05,-0.177780809214529,Common
cg11902777,Diabetes_Blood,chr5,368843,368844,AHRR,Body,N_Shore,2.509697176584001e-06,0.1762937926225505,7.79889819890694e-06,0.1685140176381237,Common
cg18840567,Diabetes_Blood,chr10,71906755,71906756,TYSND1;TYSND1,TSS1500;TSS1500,S_Shore,2.511275940958621e-06,-0.2000251944103321,0.0180159309386941,-0.1028666735630295,EWAS-specific
cg00004963,Diabetes_Blood,chr6,147124996,147124997,LOC729176;C6orf103,TSS200;Body,,2.609907037467228e-06,-0.1772342758672944,3.755773686848056e-06,-0.1863201872568695,Common
cg21911276,Diabetes_Blood,chr18,55289797,55289798,NARS,TSS1500,S_Shore,2.6571387627742594e-06,-0.1566041142387112,1.6653442255066832e-05,-0.1495750816075844,Common
cg23486923,Diabetes_Blood,chr4,738199,738200,PCGF3,Body,N_Shore,2.782323384692585e-06,0.1351349377644798,1.295017829418484e-06,-0.1397183457908426,Common
cg04172497,Diabetes_Blood,chr11,59382296,59382297,OSBP,Body,N_Shore,2.834154754121312e-06,-0.134198078986591,1.0,0.0,EWAS-specific
cg23484655,Diabetes_Blood,chr15,62516670,62516671,,,Island,2.9540863789104123e-06,-0.1695182762670471,5.461751696543181e-05,-0.1565900775200653,EWAS-specific
cg04840828,Diabetes_Blood,chr5,137611496,137611497,GFRA3,TSS1500,S_Shore,2.9673006074206795e-06,-0.0738497459591362,6.350182644434306e-07,-0.0774226959564611,Common
cg27509052,Diabetes_Blood,chr8,1012324,1012325,,,,3.1362902376546624e-06,0.173062908689597,1.0,0.0,EWAS-specific
cg15235057,Diabetes_Blood,chr19,16683989,16683990,SLC35E1,TSS1500,S_Shore,3.1772404716438088e-06,0.174265215279879,0.0013460618220141,0.1377390289894607,EWAS-specific
cg20157281,Diabetes_Blood,chr20,17296450,17296451,PCSK2,Body,Island,3.269630600233032e-06,-0.1345162233339482,0.0001540580523351,-0.1213630379409455,EWAS-specific
cg00873616,Diabetes_Blood,chr20,43920241,43920242,,,N_Shore,3.278060312934995e-06,0.0870536963495832,1.387845235833118e-05,-0.0858880879452358,Common
cg00523742,Diabetes_Blood,chr17,80293310,80293311,SECTM1,TSS1500,S_Shore,3.340945412182649e-06,-0.1613129896087752,6.327141788797736e-06,-0.1601809556782791,Common
cg19928597,Diabetes_Blood,chr7,73157383,73157384,,,S_Shelf,3.379468754833505e-06,0.1814799829689583,0.2409875276975539,0.1305836595055579,EWAS-specific
cg26910511,Diabetes_Blood,chr19,39799037,39799038,LRFN1,Body,Island,3.457077628950638e-06,0.1171108498877143,0.000914318093394,-0.0971275085756039,EWAS-specific
cg17913386,Diabetes_Blood,chr3,48632582,48632583,COL7A1,1stExon,Island,3.551499133904075e-06,-0.1661387535972147,8.419221091101522e-05,0.1699441340373,EWAS-specific
cg20949342,Diabetes_Blood,chr13,20969084,20969085,,,Island,3.6206859979807e-06,-0.1588365883116806,0.000387082225626,-0.1401427460211678,EWAS-specific
cg06469542,Diabetes_Blood,chr14,77965869,77965870,ISM2;ISM2,TSS1500;TSS1500,S_Shore,3.6367511710368566e-06,0.1659138685584819,3.852111798113104e-06,0.1720769409128235,Common
cg01832266,Diabetes_Blood,chr21,34144059,34144060,C21orf66;C21orf66;C21orf49;C21orf66;C21orf66;C21orf49;C21orf66,1stExon;Body;TSS1500;5'UTR;5'UTR;TSS1500;1stExon,Island,3.683717005215254e-06,0.1515201561083056,1.0,0.0,EWAS-specific
cg00028598,Diabetes_Blood,chr15,27128633,27128634,GABRA5;GABRA5,Body;Body,Island,3.908663571032248e-06,-0.1682937548887695,2.442473466447389e-06,-0.1715303008217959,Common
cg13063967,Diabetes_Blood,chr12,12418943,12418944,LRP6,Body,N_Shore,3.9224941271022205e-06,-0.1346817097630825,1.7973200277986743e-05,-0.132392721009496,Common
cg22795769,Diabetes_Blood,chr17,1396123,1396124,MYO1C;MYO1C,TSS200;TSS1500,S_Shore,3.943107888998365e-06,0.1436645163642847,1.317419774690482e-05,-0.1423723784597234,Common
cg00146027,Diabetes_Blood,chr10,33299147,33299148,,,,4.000320874292608e-06,0.1913020816481791,3.940410417935859e-06,0.1949054872095079,Common
cg02527881,Diabetes_Blood,chr3,46936655,46936656,PTH1R,Body,N_Shelf,4.08747385226473e-06,-0.1942364603556003,5.052019075939054e-06,-0.1931504673282275,Common
cg06361845,Diabetes_Blood,chr9,136074886,136074887,,,N_Shore,4.516022822336932e-06,0.1769095506105127,2.6914804180815065e-06,0.1821769458636263,Common
cg02575319,Diabetes_Blood,chr16,81602667,81602668,CMIP;CMIP,Body;Body,,4.747398354443894e-06,-0.1784001635716585,0.0001639627790901,0.1525368408467217,EWAS-specific
cg07180897,Diabetes_Blood,chr6,32729130,32729131,HLA-DQB2,Body,N_Shore,5.019500006669642e-06,-0.1964562626609133,1.0,0.0,EWAS-specific
cg01436254,Diabetes_Blood,chr3,121796580,121796581,CD86;CD86,TSS200;Body,,5.069137892923534e-06,0.1134135525940448,2.829434493842661e-05,0.1046335983174668,Common
cg24723373,Diabetes_Blood,chr7,55267262,55267263,EGFR,Body,,5.427191864454653e-06,0.1149580332606775,3.9717093300886886e-05,0.1051360394454873,Common
cg08681904,Diabetes_Blood,chr8,49427415,49427416,,,Island,5.518817448061517e-06,-0.1926593992726016,0.0010092988096553,-0.140501188906562,EWAS-specific
cg25000696,Diabetes_Blood,chr7,157457693,157457694,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,S_Shore,5.520443003357081e-06,0.1660971219349535,2.41663500811536e-06,-0.1799657786115726,Common
cg13571460,Diabetes_Blood,chr9,124989337,124989338,LHX6;LHX6,Body;Body,Island,5.557081709428663e-06,0.1926578572954377,2.891027132842367e-06,0.1996220625218959,Common
cg24537237,Diabetes_Blood,chr11,1254204,1254205,MUC5B,Body,Island,5.650471920354511e-06,0.1370307587133886,0.0008001955466259,-0.1062881539265009,EWAS-specific
cg03312958,Diabetes_Blood,chr5,2749302,2749303,IRX2;IRX2,Body;Body,Island,5.772989928008909e-06,-0.193145097234902,1.331113046909984e-05,-0.1906771055171172,Common
cg24848594,Diabetes_Blood,chr1,63782980,63782981,,,Island,5.9152212822454935e-06,-0.0950034120276188,6.45255454877261e-05,-0.0866265944226082,EWAS-specific
cg21958798,Diabetes_Blood,chr11,106890084,106890085,GUCY1A2,TSS1500,Island,5.961915878163281e-06,0.1954863404719233,0.0022162846145674,0.1329599087577301,EWAS-specific
cg22951283,Diabetes_Blood,chr11,67797908,67797909,NDUFS8,TSS200,Island,5.995892406524107e-06,0.1571614906974855,0.0009798200990678,0.121543679179403,EWAS-specific
cg26690915,Diabetes_Blood,chr6,30421218,30421219,,,S_Shore,6.07157358280142e-06,-0.1789882274270755,1.0,0.0,EWAS-specific
cg21585977,Diabetes_Blood,chr8,74416786,74416787,STAU2;STAU2;STAU2;STAU2,Body;Body;Body;Body,,6.095720197289068e-06,-0.152095919702369,3.578794954515493e-05,-0.1426486845158096,Common
cg04837071,Diabetes_Blood,chr9,140318649,140318650,EXD3;NOXA1,TSS1500;Body,Island,6.23714332692487e-06,-0.1687481400602073,1.115566193177719e-06,-0.1835552029442698,Common
cg19602938,Diabetes_Blood,chr15,48355699,48355700,,,,6.320545613006989e-06,0.1338164993841589,5.911151816999616e-06,0.1368256651774098,Common
cg17817521,Diabetes_Blood,chr8,3086479,3086480,CSMD1,Body,,6.384071946940803e-06,-0.192908460125993,6.502075539020028e-06,-0.1930143586429046,Common
cg03455316,Diabetes_Blood,chr15,62516405,62516406,,,Island,6.399207371452118e-06,-0.1822794927860929,0.0014368047201589,-0.1391148953439683,EWAS-specific
cg18043888,Diabetes_Blood,chr11,66839187,66839188,RHOD,3'UTR,Island,6.424573410687159e-06,-0.1672473032700688,1.3031778902883052e-05,-0.1630865887105484,Common
cg09294156,Diabetes_Blood,chr6,28698008,28698009,,,,6.583455666289604e-06,-0.153198283938841,1.0,0.0,EWAS-specific
cg13340636,Diabetes_Blood,chr3,147110667,147110668,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4,Body;TSS1500;Body;Body;TSS1500,Island,6.6248833191567045e-06,-0.179626939794685,1.339626626075953e-05,-0.1767841492298088,Common
cg26886424,Diabetes_Blood,chr1,56090378,56090379,,,,6.66644300124101e-06,-0.1460016134317759,6.137211000037413e-06,-0.1486295263772116,Common
cg00597076,Diabetes_Blood,chr17,1395880,1395881,MYO1C;MYO1C;MYO1C,1stExon;5'UTR;TSS1500,S_Shore,6.8059871726196e-06,0.1761823035713587,7.2988144846947635e-06,-0.1776722981977827,Common
cg00267839,Diabetes_Blood,chr8,1337571,1337572,,,N_Shelf,7.047970438309864e-06,0.1740756469938935,4.178824689880862e-06,-0.1809680521444235,Common
cg21738963,Diabetes_Blood,chr6,88879398,88879399,,,S_Shore,7.072388363091153e-06,-0.1433473539098619,9.48850952392861e-07,0.1590363744340229,Common
cg04799838,Diabetes_Blood,chr5,63256926,63256927,HTR1A,1stExon,Island,7.077335770138854e-06,-0.1812780776589388,2.9275882715071305e-05,-0.17572963366189,Common
cg24854010,Diabetes_Blood,chr12,1726033,1726034,WNT5B,TSS200,,7.4154791924472015e-06,-0.1443112480156084,2.6566092131787723e-05,-0.1370454151889656,Common
cg00689340,Diabetes_Blood,chr2,74668672,74668673,RTKN;RTKN;RTKN,Body;TSS1500;TSS1500,Island,7.441561940014166e-06,0.1417297553180679,4.685686332484025e-05,0.1247367570856658,EWAS-specific
cg11841771,Diabetes_Blood,chr12,115134956,115134957,,,N_Shore,7.510228367703271e-06,0.1634807373344727,3.537243508911288e-05,0.1534691828306578,Common
cg02697649,Diabetes_Blood,chr2,202901045,202901046,FZD7,1stExon,Island,7.516307235722496e-06,0.173144119734607,1.6087528790541595e-06,0.189455879628379,Common
cg21148404,Diabetes_Blood,chr18,34833339,34833340,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,3'UTR;3'UTR;3'UTR;3'UTR,N_Shore,7.72402691752379e-06,-0.1776736909095037,6.903414226198313e-06,-0.1802128654304221,Common
cg02269978,Diabetes_Blood,chr6,32847585,32847586,PPP1R2P1,Body,Island,7.905596002378225e-06,-0.1161889886662679,1.0,0.0,EWAS-specific
cg08755130,Diabetes_Blood,chr6,29705878,29705879,LOC285830;LOC285830,Body;Body,,7.934972414453686e-06,0.1645768233565133,8.168834710526997e-07,0.1806143252397855,Common
cg07590294,Diabetes_Blood,chr16,1179022,1179023,,,N_Shore,8.388764783991024e-06,0.1767060953679825,2.870323164226912e-06,-0.1881635425186039,Common
cg13518442,Diabetes_Blood,chr15,58358879,58358880,ALDH1A2;ALDH1A2,TSS1500;TSS1500,S_Shore,8.693545421481383e-06,0.1674302492150116,1.6525974600417048e-05,0.1652024170350726,Common
cg26082202,Diabetes_Blood,chr14,76617983,76617984,C14orf118;C14orf118,TSS1500;TSS1500,N_Shore,8.88037624880248e-06,-0.185036713776757,1.913370194675112e-06,0.2030090465684609,Common
cg17809377,Diabetes_Blood,chr5,176326619,176326620,HK3,TSS1500,,8.964196678790212e-06,0.1331180148739605,1.862070903675556e-05,0.1348137764610417,Common
cg25727952,Diabetes_Blood,chr13,20999808,20999809,CRYL1,Body,,9.02984678967392e-06,-0.177706301810094,3.933583477237488e-05,-0.1638471113675571,Common
cg17822706,Diabetes_Blood,chr19,18415538,18415539,,,,9.196008994627644e-06,-0.1356119892328078,4.328663424615783e-05,-0.1293108247884297,EWAS-specific
cg21213617,Diabetes_Blood,chr9,124989241,124989242,LHX6;LHX6,Body;Body,Island,9.32498276115949e-06,0.173781807046246,2.9796258621858427e-05,0.1672131296379779,Common
cg24375938,Diabetes_Blood,chr17,13505799,13505800,HS3ST3A1,TSS1500,S_Shore,9.394277842900392e-06,0.1691395429531628,7.644703563882828e-05,0.1559079029733438,EWAS-specific
cg09325404,Diabetes_Blood,chr2,43903470,43903471,PLEKHH2;LOC728819,Body;TSS200,,9.467599841286336e-06,-0.1818476128797582,4.09714721322921e-06,-0.1945705779544568,Common
cg00983437,Diabetes_Blood,chr20,592164,592165,TCF15,TSS1500,S_Shore,9.475822039858164e-06,0.1613878139660324,8.430056537471689e-06,0.1717770856199814,Common
cg07056955,Diabetes_Blood,chr6,107780019,107780020,PDSS2,Body,N_Shore,9.520340424789836e-06,0.1188643896002206,0.0819206628323575,0.0671806526724213,EWAS-specific
cg03027739,Diabetes_Blood,chr7,127805680,127805681,,,N_Shore,9.656038674730257e-06,-0.1172902174065718,3.463737037773144e-06,-0.1240544734314931,Common
cg10421192,Diabetes_Blood,chr18,19998010,19998011,CTAGE1,TSS200,,9.946548447641083e-06,-0.1825390172517777,0.0004638943527243,0.1493514318903848,EWAS-specific
cg18744777,Diabetes_Blood,chr4,41646567,41646568,LIMCH1;LIMCH1;LIMCH1;LIMCH1;LIMCH1,Body;Body;Body;Body;Body,Island,1.0000461497450327e-05,0.1710917923228562,7.782733882083846e-06,0.1768507998551825,Common
cg07688931,Diabetes_Blood,chr5,122420638,122420639,,,N_Shelf,1.0029588188471495e-05,-0.1732441487187523,1.3275749458361454e-05,-0.1707203552944754,Common
cg26690318,Diabetes_Blood,chr10,100167465,100167466,PYROXD2,Body,,1.0110260689273336e-05,0.1933303472410435,6.731781414783906e-05,-0.1778412027850112,EWAS-specific
cg15509024,Diabetes_Blood,chr11,128693961,128693962,,,N_Shore,1.0140605720395268e-05,-0.1803501903511488,2.1249525238277075e-05,-0.1744236048330974,Common
cg23095776,Diabetes_Blood,chr19,7991117,7991118,CTXN1,TSS200,Island,1.0178934343994793e-05,-0.083237957739308,1.0,0.0,EWAS-specific
cg24090908,Diabetes_Blood,chr12,12605470,12605471,LOH12CR1,Body,,1.0317732009178644e-05,-0.114095402813363,9.845695465457358e-07,0.1304120501504609,Common
cg13430552,Diabetes_Blood,chr2,25427652,25427653,,,S_Shore,1.042263638968271e-05,0.1346036432359591,8.143763076003391e-07,0.1493346152401802,Common
cg26188726,Diabetes_Blood,chr16,31225957,31225958,TRIM72,5'UTR,Island,1.0437767886150142e-05,0.1238827547695512,4.203098681715322e-06,-0.1347610128750878,Common
cg27515052,Diabetes_Blood,chr8,8513104,8513105,,,,1.0679761264695598e-05,-0.077740530052724,0.0003571588754705,-0.0662075233997943,EWAS-specific
cg02451774,Diabetes_Blood,chr1,147801218,147801219,,,,1.0785771942028402e-05,-0.1688690088738366,0.0001508136992846,-0.1565529140635401,EWAS-specific
cg00947413,Diabetes_Blood,chr2,134785392,134785393,,,N_Shore,1.0924978985239637e-05,-0.1695577535347404,7.745767816171105e-06,-0.1756542779304541,Common
