CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg02423185,Psoriasis_GSE73894,chr13,37337525,37337526,,,,1.62115431881445e-05,-0.179753520407428,1.60059346130507e-06,-0.189601530272293,1.15932883437345e-05,0.129024914277348,1.60059346130507e-06,-0.189601530272293,CHALM,haEWAS-only
cg02679662,Psoriasis_GSE73894,chr5,131016702,131016703,FNIP1;FNIP1,Body;Body,,1.33580646049233e-05,-0.209563147765573,1.68874349567222e-06,-0.222921136395281,9.65367260391077e-07,0.120114392151426,9.65367260391077e-07,0.120114392151426,Both,haEWAS-only
cg02721176,Psoriasis_GSE73894,chr10,118084587,118084588,C10orf96,Body,,2.37258195910634e-06,0.493853554482299,3.84141521656507e-05,0.190679086506341,0.0004026777188143,-0.119010266400374,3.84141521656507e-05,0.190679086506341,None,Beta-only
cg02796390,Psoriasis_GSE73894,chr20,3726190,3726191,HSPA12B,Body,,2.98009544915062e-06,-0.151370889021101,2.63620974250364e-07,-0.23478594699318,7.03141608283583e-08,0.170554315914743,7.03141608283583e-08,0.170554315914743,Both,Common
cg02909866,Psoriasis_GSE73894,chr10,101152469,101152470,CNNM1,3'UTR,,2.01654334841194e-06,-0.175733525498981,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg03040740,Psoriasis_GSE73894,chr13,99084682,99084683,FARP1,Body,,7.81857538097158e-06,1.7192954817594,8.07417602727502e-07,0.653927824738696,2.63538921911004e-06,-1.76765915863759,8.07417602727502e-07,0.653927824738696,Both,haEWAS-only
cg03302281,Psoriasis_GSE73894,chr18,76549840,76549841,,,N_Shelf,1.53984157847497e-05,-0.217476797892379,2.42435838415512e-06,-0.362385013125924,1.01369969726063e-05,0.110152436286171,2.42435838415512e-06,-0.362385013125924,CHALM,haEWAS-only
cg03331715,Psoriasis_GSE73894,chr12,104689087,104689088,TXNRD1;TXNRD1;TXNRD1;TXNRD1;TXNRD1,5'UTR;5'UTR;Body;Body;5'UTR,,0.0003752535406034,-0.12888472876356,8.4275002176544e-05,-0.131870385328945,5.23842116428206e-06,0.137288657786203,5.23842116428206e-06,0.137288657786203,CAMDA,haEWAS-only
cg03670393,Psoriasis_GSE73894,chr4,81128690,81128691,,,Island,2.45416232233121e-05,0.155597142743252,3.47343833046218e-06,0.279335200525607,1.50242492974558e-05,-0.0723414656111745,3.47343833046218e-06,0.279335200525607,CHALM,haEWAS-only
cg04010872,Psoriasis_GSE73894,chr17,16757305,16757306,,,,2.58964064285761e-05,0.0965489096625251,4.08024786990234e-06,0.164693232349251,0.0001003649297012,-0.0970750198009924,4.08024786990234e-06,0.164693232349251,CHALM,haEWAS-only
cg04584761,Psoriasis_GSE73894,chr2,27874308,27874309,SUPT7L,3'UTR,,1.16345440843093e-06,0.955445920831344,0.0128720598563829,0.177547523363036,1.0,0.0,0.0128720598563829,0.177547523363036,None,Beta-only
cg05305078,Psoriasis_GSE73894,chr11,131056727,131056728,,,,0.0001850852199889,0.186445368721903,2.68434656641095e-05,0.228252775847023,2.13261929191607e-06,0.123998724458658,2.13261929191607e-06,0.123998724458658,CAMDA,haEWAS-only
cg05443390,Psoriasis_GSE73894,chr11,1891947,1891948,LSP1;LSP1;LSP1;LSP1,5'UTR;TSS200;TSS1500;Body,N_Shore,3.61542803237083e-06,0.0953485978932345,7.67371810230808e-05,0.104166424561354,0.0044331591702685,-0.0158584861782238,7.67371810230808e-05,0.104166424561354,None,Beta-only
cg05504685,Psoriasis_GSE73894,chr17,33700513,33700514,SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11,5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon;5'UTR,Island,0.0001152127576925,-0.0993235299736906,2.61965114922024e-07,-0.142137655911347,0.0005705874861828,-0.0663288942458738,2.61965114922024e-07,-0.142137655911347,CHALM,haEWAS-only
cg05600350,Psoriasis_GSE73894,chr4,4858598,4858599,,,Island,4.7945736866208e-07,0.582594565818799,0.009905979357814,0.138866491833489,0.0001082749180576,0.127325085579707,0.0001082749180576,0.127325085579707,None,Beta-only
cg05892425,Psoriasis_GSE73894,chr14,104800568,104800569,,,Island,0.0004018053701305,0.11788259033827,2.78778819973416e-06,0.229644248549882,5.28500965993226e-07,-0.113848455308944,5.28500965993226e-07,-0.113848455308944,Both,haEWAS-only
cg06020978,Psoriasis_GSE73894,chr10,27044605,27044606,ABI1;ABI1;ABI1;ABI1,Body;Body;Body;Body,,0.0054369745827917,-0.129035418977144,0.0036898720980368,-0.136782654742343,3.51424374757044e-06,0.0681938679617994,3.51424374757044e-06,0.0681938679617994,CAMDA,haEWAS-only
cg06822947,Psoriasis_GSE73894,chr22,45312455,45312456,PHF21B;PHF21B,Body;Body,Island,1.09300294061489e-05,-0.145581678500912,9.86442378820016e-07,-0.414211688164177,7.23797883461756e-06,0.11022711256693,9.86442378820016e-07,-0.414211688164177,Both,haEWAS-only
cg06933370,Psoriasis_GSE73894,chr15,37387523,37387524,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body,Island,0.0005590872356032,0.0889410412055237,0.0003525464595349,0.0904641408606339,2.65968171425683e-06,-0.0819566889044333,2.65968171425683e-06,-0.0819566889044333,CAMDA,haEWAS-only
cg07317705,Psoriasis_GSE73894,chr5,170678780,170678781,RANBP17,Body,,7.13535519679671e-08,0.113209130201993,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg07360250,Psoriasis_GSE73894,chr5,176830358,176830359,F12,Body,Island,1.11030889324714e-06,-0.172779053273209,6.640708554864271e-09,-0.137920374343522,9.07758391171959e-08,-0.0130169651426379,6.640708554864271e-09,-0.137920374343522,Both,Common
cg07811903,Psoriasis_GSE73894,chr6,145568202,145568203,,,,9.42102845948261e-05,-0.187308030616066,2.68310783471101e-05,-0.23829777421885,1.58461035401104e-06,0.219164599581532,1.58461035401104e-06,0.219164599581532,CAMDA,haEWAS-only
cg07840541,Psoriasis_GSE73894,chr1,213626018,213626019,,,,1.32899015282247e-05,-0.140548199500302,4.6150914036342e-06,-0.149548971656551,4.58062994015598e-06,0.112031124157554,4.58062994015598e-06,0.112031124157554,Both,haEWAS-only
cg08695558,Psoriasis_GSE73894,chr22,46507614,46507615,MIRLET7A3;LOC400931,TSS1500;Body,,3.06964188626607e-07,0.118580834157824,0.0002201814086506,0.0858499866261576,0.0056180142392729,-0.0323368580614782,0.0002201814086506,0.0858499866261576,None,Beta-only
cg09601175,Psoriasis_GSE73894,chr2,177025608,177025609,,,Island,0.0001560488250284,0.105024557349019,4.2916043597495e-06,0.10578112722,2.37746757274032e-05,-0.0618185827042719,4.2916043597495e-06,0.10578112722,CHALM,haEWAS-only
cg09622203,Psoriasis_GSE73894,chr20,43160299,43160300,PKIG;PKIG;PKIG,TSS200;TSS200;TSS200,N_Shore,0.141068644126851,-0.0407435430429162,3.16515891386157e-06,-0.104918162462552,0.0035941357454031,-0.0367097251239118,3.16515891386157e-06,-0.104918162462552,CHALM,haEWAS-only
cg10136576,Psoriasis_GSE73894,chr15,76094496,76094497,,,,0.0001246975476357,0.231585326646892,2.43626684904854e-05,0.101930525099021,8.52630700960092e-07,0.0277990608172073,8.52630700960092e-07,0.0277990608172073,CAMDA,haEWAS-only
cg10300229,Psoriasis_GSE73894,chr8,38324993,38324994,FGFR1;FGFR1;FGFR1;FGFR1;FGFR1;FGFR1;FGFR1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,2.06101607051665e-06,0.300399929567552,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg10374009,Psoriasis_GSE73894,chr11,44341361,44341362,,,Island,3.56504225466876e-06,0.160081764351775,0.0494786139036556,0.0610234244665627,0.15719444929571,0.0019277869272483,0.0494786139036556,0.0610234244665627,None,Beta-only
cg10663078,Psoriasis_GSE73894,chr4,154711629,154711630,SFRP2,TSS1500,N_Shore,0.0047259998383538,0.0663861663515684,0.0001597565179336,0.147747156347938,6.16918645985567e-06,-0.0697400814456411,6.16918645985567e-06,-0.0697400814456411,CAMDA,haEWAS-only
cg10711475,Psoriasis_GSE73894,chr6,170473165,170473166,,,N_Shore,3.48028263578028e-05,0.0611415647268198,2.15720947903642e-06,0.0552129288654086,1.65096476509625e-05,-0.0574339671981854,2.15720947903642e-06,0.0552129288654086,CHALM,haEWAS-only
cg10919177,Psoriasis_GSE73894,chr3,44519663,44519664,ZNF445,TSS1500,S_Shore,4.98073205445676e-06,0.0776212499547372,6.31955550242624e-06,0.110862331377603,0.0033954766546407,-0.0229085449565973,6.31955550242624e-06,0.110862331377603,CHALM,haEWAS-only
cg12632264,Psoriasis_GSE73894,chr10,97889379,97889380,ZNF518A,TSS200,N_Shore,1.8361200560118e-06,0.131635508590133,4.33411533648003e-05,0.111110883576627,0.0008249809608146,-0.0874828709793422,4.33411533648003e-05,0.111110883576627,None,Beta-only
cg13306784,Psoriasis_GSE73894,chr9,139334488,139334489,INPP5E,TSS1500,Island,5.70248288711696e-07,-0.210502227113971,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg13332538,Psoriasis_GSE73894,chr4,4858482,4858483,,,Island,8.42633515521063e-05,0.426227284477872,2.20990657625898e-06,0.267372303757652,1.42648164623704e-07,0.129797473791767,1.42648164623704e-07,0.129797473791767,Both,haEWAS-only
cg13346820,Psoriasis_GSE73894,chr5,865318,865319,BRD9;BRD9;BRD9,Body;Body;Body,Island,8.94154665926026e-06,0.114000090972923,7.52300920314957e-06,0.122562279707643,5.05178483676302e-06,-0.102769766364092,5.05178483676302e-06,-0.102769766364092,CAMDA,haEWAS-only
cg13446584,Psoriasis_GSE73894,chr7,74024953,74024954,,,S_Shelf,0.0007061840159445,-0.140757930290097,3.87226406373439e-06,-0.318709167574128,7.72242856135294e-07,0.116600848729161,7.72242856135294e-07,0.116600848729161,Both,haEWAS-only
cg13568432,Psoriasis_GSE73894,chr8,61789077,61789078,,,,0.245548151811764,-0.0577348613486509,4.7479233247655e-06,-1.56834313881683,0.214715283358913,0.0529376195642182,4.7479233247655e-06,-1.56834313881683,CHALM,haEWAS-only
cg13654836,Psoriasis_GSE73894,chr17,55365912,55365913,MSI2;MSI2,Body;Body,,6.96968858950463e-06,0.186578521500774,2.33691953784009e-06,0.205496045505822,0.0001188296115467,-0.057541212828683,2.33691953784009e-06,0.205496045505822,CHALM,haEWAS-only
cg13863525,Psoriasis_GSE73894,chr6,160355325,160355326,,,,4.61193085191567e-05,-0.146229711002044,1.74932089444837e-05,-0.165625967141457,3.6060358516294e-08,0.116134753243686,3.6060358516294e-08,0.116134753243686,CAMDA,haEWAS-only
cg14005246,Psoriasis_GSE73894,chr14,54413671,54413672,,,Island,0.003252876092356,0.13192281842347,0.0003599314685131,0.195715446813812,2.2313763130351e-06,-0.0412446346927795,2.2313763130351e-06,-0.0412446346927795,CAMDA,haEWAS-only
cg14077111,Psoriasis_GSE73894,chr5,68505736,68505737,CENPH,3'UTR,,3.01833561645533e-05,-0.193027093924141,1.34523168066815e-05,-0.209124885497689,3.20836336670476e-06,0.129243680980027,3.20836336670476e-06,0.129243680980027,CAMDA,haEWAS-only
cg14107382,Psoriasis_GSE73894,chr12,101189608,101189609,ANO4,5'UTR,,5.01454829226521e-05,0.186950167810423,5.82452331374582e-07,0.227709687405913,1.0,0.0,5.82452331374582e-07,0.227709687405913,CHALM,haEWAS-only
cg14190151,Psoriasis_GSE73894,chr2,14778017,14778018,FAM84A,3'UTR,S_Shelf,0.0002060768195546,-0.137392448674695,6.0995354809813e-06,-0.149126580840079,2.45637764098787e-05,0.0643536657916403,6.0995354809813e-06,-0.149126580840079,CHALM,haEWAS-only
cg15042142,Psoriasis_GSE73894,chr15,101563871,101563872,LRRK1,Body,,0.0001303846146415,0.232376534769527,5.23155406131263e-05,0.242385210321747,2.87179800943064e-06,-0.116815057275869,2.87179800943064e-06,-0.116815057275869,CAMDA,haEWAS-only
cg15257224,Psoriasis_GSE73894,chr19,1119584,1119585,SBNO2;SBNO2,Body;Body,Island,8.7972919613044e-07,0.173240788486709,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg15580355,Psoriasis_GSE73894,chr3,183003859,183003860,MCF2L2,Body,,1.06520659355308e-06,0.182104691474273,1.09492429663722e-06,0.172782973011371,1.04368680599891e-08,0.126968775725422,1.04368680599891e-08,0.126968775725422,Both,Common
cg16054590,Psoriasis_GSE73894,chr1,179846986,179846987,TOR1AIP2;TOR1AIP2,TSS200;TSS200,Island,2.87396335469366e-06,-0.141568898898182,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg16117334,Psoriasis_GSE73894,chr14,91744409,91744410,CCDC88C,Body,,3.04717824815035e-05,0.180533113985089,1.31847829323795e-06,0.357291114976918,9.7949719375088e-06,-0.162045088063131,1.31847829323795e-06,0.357291114976918,CHALM,haEWAS-only
cg16360987,Psoriasis_GSE73894,chr14,96829588,96829589,ATG2B;ATG2B,1stExon;5'UTR,Island,0.120488487146055,0.0825003140564279,0.174547569405128,0.0368582122910998,1.30599652744544e-06,-0.0111699914984781,1.30599652744544e-06,-0.0111699914984781,CAMDA,haEWAS-only
cg16401850,Psoriasis_GSE73894,chr14,106445160,106445161,,,,1.97138761407629e-06,0.148911018130218,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg16452086,Psoriasis_GSE73894,chr18,77160030,77160031,NFATC1;NFATC1;NFATC1;NFATC1;NFATC1,TSS1500;Body;5'UTR;TSS1500;Body,Island,0.0001043077163197,-0.138154560316243,3.03618970269268e-06,-0.101880633521927,1.75597928915622e-05,-0.0361905152277409,3.03618970269268e-06,-0.101880633521927,CHALM,haEWAS-only
cg16512868,Psoriasis_GSE73894,chr14,75760996,75760997,,,Island,6.53746711478743e-07,0.232808465576864,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg16803232,Psoriasis_GSE73894,chr16,29196538,29196539,,,Island,2.64764490901745e-06,0.294668566205766,1.24261822015277e-07,0.476681689433133,4.27926674404643e-08,-0.148351775393055,4.27926674404643e-08,-0.148351775393055,Both,Common
cg17091361,Psoriasis_GSE73894,chr17,15245076,15245077,TEKT3,TSS200,Island,6.8692705142585e-06,0.381441310770817,2.59020831659288e-06,0.302800324984594,4.0522486787543e-07,0.223307288118377,4.0522486787543e-07,0.223307288118377,Both,haEWAS-only
cg17255302,Psoriasis_GSE73894,chr12,52828461,52828462,KRT75,TSS1500,,2.4557736212888604e-09,-0.262014524618439,3.7069693833362202e-09,-0.304685068537749,8.31727514330121e-07,0.0898720890355466,3.7069693833362202e-09,-0.304685068537749,Both,Common
cg18033628,Psoriasis_GSE73894,chr17,17655229,17655230,RAI1,5'UTR,,1.8018253877542e-07,0.148092370135976,9.54613416623859e-05,0.114246716561156,0.0166642067033791,0.0131086828808357,9.54613416623859e-05,0.114246716561156,None,Beta-only
cg18351607,Psoriasis_GSE73894,chr10,124739543,124739544,PSTK,TSS200,N_Shore,0.0004737907664716,-0.150919819559396,0.0001491258347245,-0.156557727910118,4.66899865576983e-06,-0.0730387302771019,4.66899865576983e-06,-0.0730387302771019,CAMDA,haEWAS-only
cg18411043,Psoriasis_GSE73894,chr1,31221135,31221136,LAPTM5,Body,,4.35323031392292e-07,0.127590213506009,2.87394667005061e-06,0.11749059276631,3.67843280684235e-06,0.0402967415060963,2.87394667005061e-06,0.11749059276631,Both,Common
cg18517369,Psoriasis_GSE73894,chr2,231899207,231899208,,,N_Shelf,4.90417094298129e-05,-0.150974882945901,6.96208035883971e-06,-0.189075802994961,2.67050395533192e-06,0.0894960572032382,2.67050395533192e-06,0.0894960572032382,CAMDA,haEWAS-only
cg18716635,Psoriasis_GSE73894,chr8,97116497,97116498,,,,0.0042948091305688,-0.100793096563515,0.0001533033855762,-0.149804321483327,3.01786502341063e-07,0.0669716068981474,3.01786502341063e-07,0.0669716068981474,CAMDA,haEWAS-only
cg19350115,Psoriasis_GSE73894,chr6,136043961,136043962,,,,4.53061810766104e-06,-0.189284759991532,8.7889146356448e-05,-0.17726022760908,1.15373575518425e-06,0.110699481909631,1.15373575518425e-06,0.110699481909631,CAMDA,haEWAS-only
cg19543296,Psoriasis_GSE73894,chr12,8799841,8799842,MFAP5,3'UTR,,0.0001106648766425,0.210578262286029,4.98423844063906e-05,0.240360620292414,1.94707118013089e-06,-0.236132363668412,1.94707118013089e-06,-0.236132363668412,CAMDA,haEWAS-only
cg19767562,Psoriasis_GSE73894,chr7,100224437,100224438,TFR2,Body,Island,0.0001385879490328,-0.175940083954178,5.36127363347037e-07,-0.173046819420841,0.0001285644117986,-0.0989279248917681,5.36127363347037e-07,-0.173046819420841,CHALM,haEWAS-only
cg20583430,Psoriasis_GSE73894,chr4,4858814,4858815,,,Island,4.19686854810238e-05,0.249806098349191,3.61243856327044e-06,0.184881817733646,5.42754404240624e-05,0.0452862234124928,3.61243856327044e-06,0.184881817733646,CHALM,haEWAS-only
cg20596329,Psoriasis_GSE73894,chr11,67895842,67895843,,,Island,1.32699397082154e-05,-0.224818994215036,4.6024281350875e-06,-0.213908032121585,1.49095069504391e-05,-0.129881544185176,4.6024281350875e-06,-0.213908032121585,CHALM,haEWAS-only
cg20625138,Psoriasis_GSE73894,chr1,7913667,7913668,UTS2;UTS2,TSS1500;TSS200,,9.09354350271749e-05,-0.152040682827801,2.36412345854415e-07,-0.202854100107462,8.78456049012028e-06,0.135377330666482,2.36412345854415e-07,-0.202854100107462,CHALM,haEWAS-only
cg20688651,Psoriasis_GSE73894,chr12,66220754,66220755,HMGA2;RPSAP52;HMGA2,Body;TSS200;Body,S_Shore,0.0010815478644312,-0.15488047363294,0.0008455891452159,-0.169520465921657,6.42521630218423e-06,0.0780796656911234,6.42521630218423e-06,0.0780796656911234,CAMDA,haEWAS-only
cg21040094,Psoriasis_GSE73894,chr17,78475995,78475996,,,,0.0265764433031082,-0.071484602833987,5.44900928156314e-06,-0.295730885257183,0.0005990401611106,0.0387508654957948,5.44900928156314e-06,-0.295730885257183,CHALM,haEWAS-only
cg21617494,Psoriasis_GSE73894,chr15,57618479,57618480,,,Island,1.34241891502282e-05,0.240133072661127,7.09942866081216e-07,0.452236031711492,1.90612254351302e-06,-0.254292464616872,7.09942866081216e-07,0.452236031711492,Both,haEWAS-only
cg21679674,Psoriasis_GSE73894,chr2,128283815,128283816,IWS1;IWS1,1stExon;5'UTR,Island,0.750222434532023,0.0194888047118727,0.793669813777945,-0.0072249618019905,9.24240502514394e-07,0.0207316275479598,9.24240502514394e-07,0.0207316275479598,CAMDA,haEWAS-only
cg21802055,Psoriasis_GSE73894,chr4,4868794,4868795,,,Island,3.60890833308921e-05,0.260635429194879,5.5699445551554e-07,0.22889914449174,0.0036275641554543,0.0214729776621338,5.5699445551554e-07,0.22889914449174,CHALM,haEWAS-only
cg22679949,Psoriasis_GSE73894,chr8,113655561,113655562,CSMD3;MIR2053;CSMD3;CSMD3,Body;TSS200;Body;Body,,2.35485067956659e-05,-0.195451327901479,1.70632988974589e-06,-0.220177977725347,1.67877394670824e-06,0.343288689226712,1.67877394670824e-06,0.343288689226712,Both,haEWAS-only
cg22842860,Psoriasis_GSE73894,chr11,113348189,113348190,,,S_Shore,2.48379355936958e-05,0.159216051600875,3.58657717880979e-06,0.150472920816828,0.908463352627497,-0.0003903116587761,3.58657717880979e-06,0.150472920816828,CHALM,haEWAS-only
cg22860534,Psoriasis_GSE73894,chr11,68813585,68813586,,,N_Shelf,0.0021747680424263,0.0646874273193131,0.0003313704079248,0.101786153176064,7.84272032822976e-07,-0.0718605127862866,7.84272032822976e-07,-0.0718605127862866,CAMDA,haEWAS-only
cg22879667,Psoriasis_GSE73894,chr4,4868441,4868442,,,Island,0.0002015091956136,0.145434851646577,3.26099208171353e-06,0.133778181575724,0.0581127848633192,0.0102571083378673,3.26099208171353e-06,0.133778181575724,CHALM,haEWAS-only
cg23060239,Psoriasis_GSE73894,chr1,155294612,155294613,RUSC1;RUSC1;C1orf104;RUSC1;RUSC1,Body;Body;TSS1500;Body;5'UTR,Island,9.74781641807609e-07,0.162873369983338,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg23097499,Psoriasis_GSE73894,chr1,12225569,12225570,TNFRSF1B,TSS1500,N_Shore,0.0005863233685017,0.0882597387779916,6.28662075977433e-05,0.0969470366061839,5.52964037489358e-06,-0.0872751916025956,5.52964037489358e-06,-0.0872751916025956,CAMDA,haEWAS-only
cg23330385,Psoriasis_GSE73894,chr2,187385911,187385912,,,,0.13035270888338,-0.0417559991907157,9.354742715207549e-11,-0.255986241908861,2.24750377539847e-06,0.098261033271183,9.354742715207549e-11,-0.255986241908861,Both,haEWAS-only
cg23463533,Psoriasis_GSE73894,chr7,154473289,154473290,DPP6;DPP6;DPP6,Body;Body;Body,,4.20824250700878e-06,0.281520331744901,3.62279836377036e-06,0.389251256144797,1.09378514090755e-05,-0.180744478916284,3.62279836377036e-06,0.389251256144797,CHALM,haEWAS-only
cg23489137,Psoriasis_GSE73894,chr2,161290449,161290450,RBMS1;RBMS1,Body;Body,,0.0005100371067542,-0.341811150170687,0.0005380166516072,-0.354914409170345,7.3479782378603e-07,0.332010041803955,7.3479782378603e-07,0.332010041803955,CAMDA,haEWAS-only
cg23503775,Psoriasis_GSE73894,chr6,108145601,108145602,SCML4,TSS200,,0.0122895990431171,0.0751382219639798,0.0030036262170477,0.0977792317036433,6.61281237204925e-06,-0.0402424450421421,6.61281237204925e-06,-0.0402424450421421,CAMDA,haEWAS-only
cg23536138,Psoriasis_GSE73894,chr8,22084861,22084862,PHYHIP;PHYHIP,Body;Body,,8.66826365776296e-08,0.157453034365028,6.4116078270533e-05,0.128134256593842,0.0054278123779394,-0.0182219893067222,6.4116078270533e-05,0.128134256593842,None,Beta-only
cg24667405,Psoriasis_GSE73894,chr11,27495393,27495394,LGR4,TSS1500,S_Shore,2.58703762385214e-06,0.217275890035905,4.83693211410682e-06,0.424217253984555,9.57956453782858e-06,-0.168970775079152,4.83693211410682e-06,0.424217253984555,CHALM,Common
cg25001003,Psoriasis_GSE73894,chr8,101859876,101859877,,,,0.0002632553493946,-0.118121469721918,0.0004588762304118,-0.175854473008238,5.42406797255909e-06,-0.120408474765587,5.42406797255909e-06,-0.120408474765587,CAMDA,haEWAS-only
cg25025437,Psoriasis_GSE73894,chr5,75377968,75377969,SV2C,TSS1500,Island,1.89271627818871e-05,-0.20081064956122,2.26309177917707e-05,-0.11616947990569,2.43180868866435e-06,-0.0655504289920144,2.43180868866435e-06,-0.0655504289920144,CAMDA,haEWAS-only
cg25187967,Psoriasis_GSE73894,chr11,77024606,77024607,,,,2.68017682506251e-06,0.189895822163081,1.0,0.0,1.0,0.0,1.0,0.0,None,Beta-only
cg25314885,Psoriasis_GSE73894,chr1,113257602,113257603,PPM1J,1stExon,Island,2.29081941853576e-06,-0.168947866855836,0.234848351731007,-0.0162856536697835,0.116984268025663,0.0046045896780402,0.116984268025663,0.0046045896780402,None,Beta-only
cg25921512,Psoriasis_GSE73894,chr19,36347698,36347699,KIRREL2;KIRREL2;KIRREL2,TSS200;TSS200;TSS200,Island,0.0025808080787884,0.150339404398133,5.95213488247719e-06,0.0493274751883702,4.24205340628716e-06,-0.0060571824417967,4.24205340628716e-06,-0.0060571824417967,Both,haEWAS-only
cg26206948,Psoriasis_GSE73894,chr5,172663731,172663732,NKX2-5;NKX2-5;NKX2-5,TSS1500;TSS1500;TSS1500,Island,1.55646199825093e-06,0.130279087387916,2.24321055886538e-06,0.129683819399424,1.89510654886258e-05,-0.039661131901944,2.24321055886538e-06,0.129683819399424,CHALM,Common
cg26443127,Psoriasis_GSE73894,chr10,31987230,31987231,,,,4.10060291523488e-07,0.183471088750403,5.00700141690493e-07,0.202955721916615,0.830651953958743,0.0014755795396013,5.00700141690493e-07,0.202955721916615,CHALM,Common
cg26747293,Psoriasis_GSE73894,chr5,38258670,38258671,EGFLAM;EGFLAM,1stExon;5'UTR,Island,2.47600115765752e-06,0.229267640015194,5.29946893482708e-07,0.132117482582714,2.08140128570729e-06,0.0250529309375194,5.29946893482708e-07,0.132117482582714,Both,Common
cg26982544,Psoriasis_GSE73894,chr16,87887331,87887332,SLC7A5,Body,,3.24063512471411e-07,0.280241191043825,1.99910300986744e-05,0.161407390695243,3.73796784214327e-05,0.0790296412292249,1.99910300986744e-05,0.161407390695243,None,Beta-only
cg27123106,Psoriasis_GSE73894,chr10,855660,855661,LARP4B,3'UTR,Island,6.73487160914186e-05,0.161546505063894,4.02323648286024e-06,0.296618190663934,1.86459422660505e-06,-0.154657079072123,1.86459422660505e-06,-0.154657079072123,Both,haEWAS-only
