CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,FDR_Beta,P_haEWAS,Effect_haEWAS,FDR_haEWAS,Group
cg26943120,Arthritis_Blood,chr4,5472116,5472117,STK32B,Body,,1.0553270376701469e-07,0.1231300975694531,0.0059715111350733,2.905234391353108e-06,0.1057552667508176,0.0402004418394946,Common
cg16533359,Arthritis_Blood,chr6,11710597,11710598,,,,1.07253252749575e-07,0.0479633652742805,0.0059715111350733,4.645447866754148e-05,0.0325558260684891,0.0965919805384929,Beta-only
cg16824113,Arthritis_Blood,chr12,132166485,132166486,,,,1.0902949072100145e-07,0.1810332166107669,0.0059715111350733,1.1419408804665835e-06,-0.1580469756741399,0.017920974733197,Common
cg00377344,Arthritis_Blood,chr10,43857301,43857302,,,N_Shore,1.2666616009441125e-07,0.1113235573152772,0.0061919501296874,9.54841875368451e-06,0.0916216760694543,0.0618782268722585,Beta-only
cg05995496,Arthritis_Blood,chr6,30126535,30126536,TRIM10;TRIM10,Body;Body,,1.2718611724593894e-07,0.0401900691845079,0.0061919501296874,1.0,0.0,1.0,Beta-only
cg04411041,Arthritis_Blood,chr11,47610098,47610099,FAM180B,3'UTR,N_Shore,1.7274423929036638e-07,0.0586262901927444,0.007967282529144,8.521010685839892e-06,-0.0500106569891693,0.0370560275426894,Common
cg07180646,Arthritis_Blood,chr1,15481541,15481542,TMEM51;TMEM51;TMEM51;TMEM51,5'UTR;5'UTR;5'UTR;5'UTR,S_Shore,1.8964848346292054e-07,-0.065835285498384,0.0083095905392904,1.091357055035939e-08,-0.0821279066144533,0.0028570540684296,Common
cg12978820,Arthritis_Blood,chr19,41593202,41593203,CYP2A13,TSS1500,N_Shelf,2.173594991248534e-07,-0.1070906771732437,0.0085650374704933,0.0600081083123648,0.0448145000866779,0.6791381363219672,Beta-only
cg27305917,Arthritis_Blood,chr21,47396773,47396774,,,S_Shelf,2.3192578714082002e-07,0.1357233449602961,0.0085650374704933,8.490457297404257e-08,-0.1404673990587305,0.0040580831263763,Common
cg27474382,Arthritis_Blood,chr6,32807551,32807552,TAP2;TAP2,TSS1500;TSS1500,S_Shore,2.3457421052000815e-07,-0.0969404641003978,0.0085650374704933,1.0,0.0,1.0,Beta-only
cg12389722,Arthritis_Blood,chr7,67058999,67059000,,,,2.6021495938676e-07,0.4264311509346983,0.0090870261287307,2.8738908155267946e-08,0.4324619611906486,0.0045334075713894,Common
cg14286025,Arthritis_Blood,chr9,136653622,136653623,VAV2;VAV2,Body;Body,,2.696093064103645e-07,0.1104013940535787,0.0090870261287307,1.7468272663970647e-08,-0.1152779375513293,0.0021432700699519,Common
cg04404240,Arthritis_Blood,chr8,144325376,144325377,,,N_Shelf,3.030131723986317e-07,0.1031577688728611,0.0095099634867208,0.0011022762523374,0.0618222540251505,0.2846083579115655,Beta-only
cg08433366,Arthritis_Blood,chr17,33368543,33368544,RFFL;RFFL;RAD51L3-RFFL,Body;5'UTR;Body,,3.038621701422237e-07,0.1673356031773444,0.0095099634867208,8.690634181259029e-07,0.1675554389887894,0.0263634733205583,Common
cg11414821,Arthritis_Blood,chr6,30652771,30652772,KIAA1949;KIAA1949,Body;1stExon,N_Shore,3.321098440318959e-07,0.119794247089052,0.0097520163944621,1.0,0.0,1.0,Beta-only
cg13081526,Arthritis_Blood,chr6,32449961,32449962,,,,3.3385311427268135e-07,-0.1358185597195772,0.0097520163944621,1.0,0.0,1.0,Beta-only
cg01992487,Arthritis_Blood,chr16,84268524,84268525,KCNG4,Body,N_Shore,3.750223202037917e-07,0.1440071970968524,0.0106012156299801,0.0005765429094942,0.1020950630998911,0.2392070769095286,Beta-only
cg01850245,Arthritis_Blood,chr6,27569094,27569095,,,,3.961496807225521e-07,-0.0870120926656481,0.0108484971081994,2.455259108107879e-06,-0.0793216856384966,0.0371943569886968,Common
cg03541887,Arthritis_Blood,chr1,248903323,248903324,LOC646627,TSS200,,4.184597147842156e-07,0.1021124913102368,0.0111121977260948,6.52988411177286e-05,-0.0884854520117836,0.0892786037977387,Beta-only
cg04226138,Arthritis_Blood,chr8,107057242,107057243,,,,4.619527489363406e-07,0.1298698054791205,0.0119063565642396,1.4489518213262176e-08,0.1361850505483585,0.0028570540684296,Common
cg12589431,Arthritis_Blood,chr11,65255266,65255267,,,,5.149437635250812e-07,-0.0374021615084926,0.0126325700772515,0.0944667900508525,-0.012525848920325,0.7700154521860634,Beta-only
cg03845363,Arthritis_Blood,chr17,17753516,17753517,TOM1L2;TOM1L2,Body;Body,,5.212561282154296e-07,-0.0733153224108702,0.0126325700772515,1.7415220714544035e-10,-0.0893034061712314,6.867892563818658e-05,Common
cg03280622,Arthritis_Blood,chr8,145023013,145023014,PLEC1;PLEC1;PLEC1;PLEC1,Body;Body;Body;Body,N_Shore,5.33375661558124e-07,-0.0801592095661068,0.0126325700772515,0.0002952922180919,-0.057431634739298,0.1883025996144572,Beta-only
cg14047091,Arthritis_Blood,chr7,100205640,100205641,PCOLCE,Body,S_Shore,5.480515175819191e-07,0.1056482340830752,0.0126385727797315,4.0714422957019394e-05,-0.0835845160738678,0.0720383835878097,Beta-only
cg22664298,Arthritis_Blood,chr5,128795827,128795828,ADAMTS19,TSS1500,Island,5.958786932830468e-07,-0.17060574619177,0.0133891650539572,0.1772051340676778,0.0327456231735064,0.8182581978238581,Beta-only
cg08091526,Arthritis_Blood,chr16,79156020,79156021,WWOX,Body,,6.143023217689381e-07,-0.1240673586390142,0.0134580584775236,1.683749684896343e-05,0.1017195482723442,0.0488150815272008,Common
cg10100424,Arthritis_Blood,chr1,3178384,3178385,PRDM16;PRDM16,Body;Body,,6.429702555363802e-07,-0.115861026923962,0.0135074756579543,0.0005200797137985,-0.0782076851478618,0.2310979335810124,Beta-only
cg20402826,Arthritis_Blood,chr2,198077081,198077082,,,,6.473859030532224e-07,0.0397420233857695,0.0135074756579543,0.00139648708943,0.0230909871005886,0.3067739376623983,Beta-only
cg09257020,Arthritis_Blood,chr1,5037097,5037098,,,,7.631138477559812e-07,-0.1345710160077497,0.0151388206307747,1.7813625220892223e-08,0.1471020269181045,0.0021432700699519,Common
cg03833760,Arthritis_Blood,chr9,138452701,138452702,PAEP;PAEP,TSS1500;TSS1500,,7.845067434142275e-07,-0.2390317072974738,0.0151388206307747,3.963018380750693e-06,0.2211319567816063,0.0287000696279001,Common
cg23331961,Arthritis_Blood,chr15,72564179,72564180,PARP6,TSS1500,N_Shore,7.921227526929399e-07,-0.0912739912724275,0.0151388206307747,9.46574847268076e-05,-0.0750079078942304,0.1232479779236131,Beta-only
cg10967110,Arthritis_Blood,chr1,152335507,152335508,FLG-AS1;FLG-AS1,Body;Body,,8.01526280269787e-07,0.1633542590185494,0.0151388206307747,1.849983252310528e-06,0.1531034157146437,0.0371943569886968,Common
cg21825792,Arthritis_Blood,chr12,5015078,5015079,,,N_Shelf,8.181405678013971e-07,0.1227287611712061,0.0151388206307747,2.677138336746509e-06,0.114450822617194,0.0377057246495306,Common
cg14642437,Arthritis_Blood,chr6,35652521,35652522,FKBP5;FKBP5;FKBP5;FKBP5,5'UTR;5'UTR;5'UTR;5'UTR,N_Shelf,8.327680935678492e-07,-0.1000348314703303,0.0151388206307747,7.048283796368758e-08,0.1019986325515501,0.0039139553661777,Common
cg11100081,Arthritis_Blood,chr6,30079307,30079308,TRIM31,Body,,8.529809948088052e-07,-0.1523807350650822,0.0151388206307747,1.0,0.0,1.0,Beta-only
cg23916979,Arthritis_Blood,chr12,132657517,132657518,,,,8.637773306844446e-07,-0.1326587714619509,0.0151388206307747,0.0001215165091229,-0.1032116640982733,0.1374346138106102,Beta-only
cg08903619,Arthritis_Blood,chr13,53508092,53508093,,,,9.655832984501422e-07,-0.1416634628414189,0.015965191097761,0.0030436362089976,0.1431035847091445,0.3259058911184488,Beta-only
cg14632941,Arthritis_Blood,chr4,42156182,42156183,BEND4;BEND4,TSS1500;TSS1500,S_Shore,1.038662031836662e-06,-0.0760451517905605,0.0168554651560915,1.2050727403054093e-06,0.0885674506261061,0.018002265784862,Common
cg10574570,Arthritis_Blood,chr12,92860575,92860576,,,,1.1603108215626009e-06,0.3359721343197164,0.0184872323199569,0.0235238060933223,0.1917129680718473,0.559061279971244,Beta-only
cg00787856,Arthritis_Blood,chr1,10857110,10857111,CASZ1;CASZ1,TSS1500;TSS1500,S_Shore,1.2079865016953302e-06,0.1219315493206364,0.0185850790342279,2.1209848738082465e-07,-0.128466146135882,0.0076556736921621,Common
cg05658236,Arthritis_Blood,chr1,47898911,47898912,MGC12982,Body,N_Shore,1.2088683920177035e-06,0.0656722625338128,0.0185850790342279,0.0003649725635314,-0.0404123532422535,0.1673907011869307,Beta-only
cg25576364,Arthritis_Blood,chr3,45067543,45067544,CLEC3B,TSS1500,,1.272572278387536e-06,-0.2182221296146929,0.0186820058058796,2.2854816567812154e-06,-0.2115365653606207,0.0371943569886968,Common
cg24814621,Arthritis_Blood,chr5,191292,191293,LRRC14B,TSS1500,N_Shore,1.3245393859389595e-06,-0.2632065747948772,0.0186820058058796,1.886641375156337e-05,-0.2288832686978897,0.0757402424302024,Beta-only
cg27382389,Arthritis_Blood,chr2,233404334,233404335,CHRNG,TSS200,,1.3344836661044065e-06,0.1257636339468959,0.0186820058058796,0.0018644519383158,0.0800537737153767,0.3328510923821371,Beta-only
cg26140475,Arthritis_Blood,chr8,126525558,126525559,,,,1.3383078823156284e-06,-0.0918474369726565,0.0186820058058796,1.7331862265858192e-05,-0.0862020213793591,0.0490214356228397,Common
cg20126546,Arthritis_Blood,chr12,101188278,101188279,ANO4,TSS200,,1.361634985804494e-06,0.129796244127096,0.0186820058058796,0.000349544526569,0.0958589505798206,0.1979297511324393,Beta-only
cg06596503,Arthritis_Blood,chr6,29838356,29838357,,,,1.3629761024003531e-06,-0.1008145814138469,0.0186820058058796,7.488744623620487e-07,0.0932220752252931,0.0142682479149307,Common
cg24850121,Arthritis_Blood,chr3,9177754,9177755,SRGAP3;SRGAP3,Body;Body,Island,1.3644047763376152e-06,0.0877384293365744,0.0186820058058796,0.0003186928753429,0.0633224003309911,0.192465850474085,Beta-only
cg11046519,Arthritis_Blood,chr14,33153194,33153195,AKAP6,Body,,1.440589433091559e-06,0.1370044539228153,0.019421694293225,4.006194542966535e-06,0.1330021480345643,0.0465811144638648,Common
cg11637682,Arthritis_Blood,chr6,147124984,147124985,LOC729176;C6orf103,TSS200;Body,,1.4637981041455029e-06,0.1194565265242265,0.0194355793277919,8.508833942550869e-07,0.1262820008139511,0.0263634733205583,Common
cg19300502,Arthritis_Blood,chr19,4455863,4455864,UBXN6;UBXN6,Body;TSS1500,N_Shore,1.6336454056484272e-06,-0.0701834297796851,0.0210527643183941,8.236797379685626e-07,-0.0705809953143532,0.0263634733205583,Common
cg13195239,Arthritis_Blood,chr7,138312392,138312393,SVOPL;SVOPL,Body;Body,,1.7051678374983066e-06,0.3959291277418206,0.0215723683832599,6.041039270430811e-08,-0.4148070374763596,0.0036341784727045,Common
cg18538664,Arthritis_Blood,chr14,75795551,75795552,,,,1.7231997476115268e-06,0.1916654517272265,0.0215723683832599,4.5011159977704804e-07,-0.2080741785665544,0.0120346171724389,Common
cg06524509,Arthritis_Blood,chr19,22712026,22712027,LOC101929124,TSS1500,N_Shelf,1.789444550479252e-06,0.4029574110045287,0.021870967150703,1.4261018997013177e-07,0.444051409420024,0.0112295896187617,Common
cg06269928,Arthritis_Blood,chr1,242220771,242220772,,,Island,1.8155316419151887e-06,-0.1366034442485936,0.021870967150703,3.226231690004954e-05,0.115348260093061,0.0650561509651172,Beta-only
cg25600256,Arthritis_Blood,chr4,127837396,127837397,,,,1.831788603554312e-06,-0.1300635382320455,0.021870967150703,1.4231915718816194e-05,-0.118773520029107,0.0662196855992961,Beta-only
cg12047479,Arthritis_Blood,chr7,129170712,129170713,,,,1.8468833343626755e-06,0.363582786238559,0.021870967150703,4.477327197774786e-07,0.4266562802508734,0.0120346171724389,Common
cg17142787,Arthritis_Blood,chr17,61829267,61829268,CCDC47,Body,,1.9473576901814893e-06,0.189579610953185,0.0227533167236185,1.5934785643306406e-06,0.2089053431918232,0.0371943569886968,Common
cg13768055,Arthritis_Blood,chr17,65505,65506,RPH3AL,Body,,2.1527279399265663e-06,0.14010727306439,0.0244995816191785,1.0,0.0,1.0,Beta-only
cg22198192,Arthritis_Blood,chr20,59863030,59863031,CDH4,Body,N_Shore,2.182250960169027e-06,0.2081784483400477,0.0245171698738528,5.37575424757535e-07,0.2249691860133274,0.0223156895653177,Common
cg24638099,Arthritis_Blood,chr6,32526027,32526028,HLA-DRB6,Body,,2.2580720593531018e-06,0.1535644304658959,0.0250003709488199,0.1565069047228847,0.0505713451693166,0.8304849709230547,Beta-only
cg25308662,Arthritis_Blood,chr18,77623483,77623484,KCNG2,TSS200,Island,2.3103103058360496e-06,-0.1267283504904034,0.0250003709488199,0.0018868000599169,-0.0830972417500429,0.3340848273705893,Beta-only
cg27456769,Arthritis_Blood,chr12,3979720,3979721,PARP11,Body,N_Shelf,2.343780621909508e-06,-0.0990281157707185,0.0250003709488199,4.437641615614705e-07,-0.1031789582646619,0.0194448333777359,Common
cg04459983,Arthritis_Blood,chr5,5079075,5079076,,,,2.3509064737399742e-06,0.142770702177912,0.0250003709488199,5.980726065489325e-06,0.1326785811083262,0.0535759621767141,Beta-only
cg05290737,Arthritis_Blood,chr12,123215151,123215152,GPR81,TSS200,,2.367905135427392e-06,0.0390805650306063,0.0250003709488199,0.0076467984446232,0.0200998855347454,0.4721179051609825,Beta-only
cg23523093,Arthritis_Blood,chr11,115621422,115621423,,,,2.429086041376465e-06,-0.0624724636114385,0.0251407319382965,1.964252070475749e-05,-0.0537209399729129,0.0757402424302024,Beta-only
cg02735423,Arthritis_Blood,chr6,32489963,32489964,HLA-DRB5,Body,Island,2.450928820196852e-06,0.1715508898353277,0.0251407319382965,1.0,0.0,1.0,Beta-only
cg02862121,Arthritis_Blood,chr16,1845460,1845461,IGFALS,TSS1500,S_Shelf,2.5495131234100027e-06,0.1043868064081202,0.0256801907211613,1.9081489988671208e-05,0.0936609989602488,0.0757402424302024,Beta-only
cg08461772,Arthritis_Blood,chr7,95026248,95026249,PON3,TSS1500,S_Shore,2.658685610101703e-06,0.1072746112648541,0.026475523641094,0.0003102957300183,0.0841474918452111,0.1909073954790462,Beta-only
cg27050612,Arthritis_Blood,chr17,46133198,46133199,NFE2L1,Body,N_Shelf,2.73392346145505e-06,-0.0465598730195787,0.0265911369204559,0.0027544827758359,-0.0270954388195176,0.3685924539203152,Beta-only
cg15206445,Arthritis_Blood,chr16,89573312,89573313,SPG7;SPG7,TSS1500;TSS1500,N_Shore,2.761328357681308e-06,0.093621497779156,0.0265911369204559,3.4198735373345968e-06,-0.0846146939741946,0.0274311096317196,Common
cg00209398,Arthritis_Blood,chr7,4347881,4347882,,,Island,2.8014360556204804e-06,-0.1344625113856745,0.0266841351856637,0.0001365587380897,0.1071399309275202,0.1152999765023587,Beta-only
cg05251389,Arthritis_Blood,chr22,43525330,43525331,BIK,3'UTR,,2.866851580854152e-06,0.067179167927694,0.0270136026137226,7.140736642348176e-08,0.0702624280919947,0.0093765122912306,Common
cg06343355,Arthritis_Blood,chr6,29521023,29521024,,,N_Shore,3.103692510530229e-06,0.1235831953939475,0.0283313781496385,1.0,0.0,1.0,Beta-only
cg13063965,Arthritis_Blood,chr12,65007772,65007773,RASSF3;RASSF3,Body;Body,S_Shelf,3.14503169330294e-06,0.431100194619983,0.0284127675084202,4.168615375228954e-06,-0.4108245867631839,0.0287000696279001,Common
cg26502215,Arthritis_Blood,chr6,17730957,17730958,,,,3.291601956975732e-06,0.1317137784978262,0.0294334711115019,4.793735595633629e-06,0.1240450271865856,0.0491029807817525,Common
cg26039165,Arthritis_Blood,chr8,116848120,116848121,,,,3.3525032612193192e-06,0.1269957596338848,0.029520276831779,2.1483559079947905e-06,0.1377092569493571,0.0371943569886968,Common
cg02749511,Arthritis_Blood,chr2,174696522,174696523,,,,3.3686832739116643e-06,0.0536413329444363,0.029520276831779,2.6531467954871844e-05,0.0437916945852388,0.0802750267799144,Beta-only
cg01245766,Arthritis_Blood,chr14,73494282,73494283,ZFYVE1,TSS1500,S_Shore,3.5650455980590287e-06,0.1195528555204153,0.0309317122105257,0.0003844117599908,0.0918790419755274,0.2067052659272874,Beta-only
cg20522409,Arthritis_Blood,chrX,109661602,109661603,AMMECR1;RGAG1,5'UTR;TSS1500,,3.667774043733049e-06,0.113938883050465,0.0315110334424894,0.0162202804928398,0.0603203939378301,0.5556190964292624,Beta-only
cg17471062,Arthritis_Blood,chr17,16318334,16318335,TRPV2,TSS1500,,3.7306935477349575e-06,0.0747378007368851,0.0317404147211976,0.0033794329133601,0.0469089674993625,0.3882427461185506,Beta-only
cg14124132,Arthritis_Blood,chr12,27619014,27619015,C12orf70,TSS1500,,3.830609489643567e-06,0.0731882725716892,0.0320671353869787,1.1651634860531828e-05,-0.0656956113947013,0.0416400589235059,Common
cg13139630,Arthritis_Blood,chr21,46438065,46438066,,,N_Shore,3.979572507405408e-06,-0.1246904467544484,0.0328996139794997,0.0002412222620427,0.0924893268854527,0.1451148904367755,Beta-only
cg17496096,Arthritis_Blood,chr16,3297144,3297145,MEFV;MEFV,Body;Body,,4.022755134529103e-06,0.3957915701107287,0.0329458006141576,0.00028135704735,0.3118080146571844,0.1858465707356389,Beta-only
cg25918004,Arthritis_Blood,chr19,51331524,51331525,KLK15;KLK15;KLK15,Body;Body;Body,S_Shore,4.220118978794963e-06,-0.127205560512476,0.0337348910383536,0.0002651069405265,0.0923302133249004,0.1510989862236711,Beta-only
cg17348244,Arthritis_Blood,chr7,786861,786862,HEATR2,Body,,4.251079624944493e-06,-0.1620573888263108,0.0337348910383536,1.085406748128181e-06,-0.1696310817583458,0.0305744738072822,Common
cg08332866,Arthritis_Blood,chr17,35017916,35017917,,,S_Shelf,4.2730900478221325e-06,-0.1343173469128727,0.0337348910383536,1.0,0.0,1.0,Beta-only
cg14526997,Arthritis_Blood,chr9,140525207,140525208,EHMT1;EHMT1,Body;Body,,4.369203921733094e-06,0.0975932425668853,0.0339480969651611,2.091925837225518e-06,-0.1026468462409928,0.0217837956953989,Common
cg03731235,Arthritis_Blood,chr3,66909150,66909151,,,,4.386306810673771e-06,0.120111428423729,0.0339480969651611,6.403749757100271e-06,0.1177583875182063,0.0543095131147247,Beta-only
cg00568296,Arthritis_Blood,chr20,48675540,48675541,,,,4.592425130660289e-06,0.2407049822106883,0.0347206414228989,7.69245643204929e-05,0.2626323824110754,0.1173802149558218,Beta-only
cg05395817,Arthritis_Blood,chr1,92864362,92864363,,,,4.596057816032229e-06,-0.2037940054627076,0.0347206414228989,9.284849991986029e-05,-0.1792771522807039,0.1222566734595859,Beta-only
cg16444198,Arthritis_Blood,chr3,148803491,148803492,HLTF;HLTF,Body;Body,N_Shore,4.707774705797106e-06,0.1284958458772318,0.0350596097345787,0.1243767706644191,0.0542778478062935,0.772820972555233,Beta-only
cg19137348,Arthritis_Blood,chr6,1555311,1555312,,,Island,4.7401661097611495e-06,0.1540293218427918,0.0350596097345787,0.0948623300418532,0.0539084385377627,0.7705358022853505,Beta-only
cg17140421,Arthritis_Blood,chr11,83432524,83432525,DLG2;DLG2;DLG2;DLG2;DLG2,Body;Body;Body;Body;Body,,4.829226076210905e-06,0.1150160923177958,0.0350596097345787,1.2554932890285943e-06,-0.1232467395628747,0.018002265784862,Common
cg00074735,Arthritis_Blood,chr2,21068358,21068359,,,,4.835785732291126e-06,-0.4288259689704947,0.0350596097345787,4.114438272392038e-06,-0.4262674226638371,0.0287000696279001,Common
cg14462040,Arthritis_Blood,chr9,139550969,139550970,,,N_Shore,4.84096789155044e-06,-0.0928134940124407,0.0350596097345787,0.0003638495847489,-0.0691148906626065,0.2019918288286608,Beta-only
cg02585440,Arthritis_Blood,chr11,41735702,41735703,,,,4.908763159649818e-06,-0.119260315248486,0.035259203182365,0.0015863816602384,-0.0818894506876466,0.3173237281029515,Beta-only
cg02548641,Arthritis_Blood,chr9,75403345,75403346,TMC1,Body,,4.973316245754433e-06,-0.1765642005164045,0.0354324522430755,1.273066836911569e-05,-0.1758248448066687,0.065924928621313,Beta-only
cg06459921,Arthritis_Blood,chr16,2049659,2049660,ZNF598,Body,S_Shore,5.048619741366399e-06,-0.1131321877692296,0.0356788807149636,0.0003535203724245,0.082503512801209,0.1647845554051751,Beta-only
cg06870118,Arthritis_Blood,chr3,9850429,9850430,TTLL3,TSS1500,N_Shore,5.104786858865044e-06,0.1601960511632862,0.0357872103698105,2.044753481570992e-05,-0.1337125317234395,0.0532566553019423,Beta-only
cg22646408,Arthritis_Blood,chr10,73256318,73256319,CDH23;CDH23,Body;Body,,5.335829034059338e-06,-0.085296511608074,0.0360550456977749,1.1369239184098348e-05,0.0729403949820203,0.0411644604582519,Common
cg22541962,Arthritis_Blood,chr10,51574776,51574777,NCOA4;NCOA4;NCOA4;NCOA4;TIMM23B;TIMM23B;TIMM23B,5'UTR;Body;Body;5'UTR;Body;Body;Body,S_Shelf,5.377601286242445e-06,-0.1900850769212883,0.0360550456977749,1.37254340756224e-05,-0.1829810559312196,0.065924928621313,Beta-only
cg17378803,Arthritis_Blood,chr2,242823275,242823276,,,N_Shore,5.379735122703612e-06,0.0747039812980713,0.0360550456977749,1.0,0.0,1.0,Beta-only
cg10506615,Arthritis_Blood,chr9,140960494,140960495,CACNA1B;CACNA1B,Body;Body,,5.451226704401343e-06,0.2059000918147393,0.0361893312838444,2.114056144048384e-06,0.2141168992223524,0.0371943569886968,Common
cg07549297,Arthritis_Blood,chr8,103952396,103952397,,,,5.509871274964635e-06,0.072584556741884,0.0363036304234634,4.5019467519853e-05,-0.0618607580535986,0.0736949287157524,Beta-only
cg09798536,Arthritis_Blood,chr6,28457348,28457349,,,N_Shore,5.570297924224007e-06,0.1389862621594406,0.0364278778019877,1.7668419675939834e-05,0.1322310830263399,0.0737327458839486,Beta-only
cg09500430,Arthritis_Blood,chr19,37064254,37064255,ZNF529;ZNF529;ZNF529,5'UTR;TSS200;5'UTR,Island,5.639142945549832e-06,-0.122853549368373,0.0366049300024407,1.0,0.0,1.0,Beta-only
cg21856670,Arthritis_Blood,chr1,19041952,19041953,PAX7;PAX7;PAX7,Body;Body;Body,N_Shore,5.791689513468268e-06,-0.1058633429539749,0.0371193879400565,0.0009793412554233,-0.0762871748727241,0.2756514227337754,Beta-only
cg10556198,Arthritis_Blood,chr17,43826307,43826308,MGC57346-CRHR1;MGC57346-CRHR1,5'UTR;5'UTR,,5.838591812147892e-06,-0.3592617998274443,0.0371193879400565,1.0,0.0,1.0,Beta-only
cg10943263,Arthritis_Blood,chr6,2857924,2857925,,,,5.905493281229385e-06,-0.0678651156981204,0.0371193879400565,2.205647962744153e-06,-0.0678854383540219,0.0371943569886968,Common
cg11871960,Arthritis_Blood,chr14,97058777,97058778,,,N_Shore,5.920922244690113e-06,0.1336772998972978,0.0371193879400565,0.000415294967552,0.1052399956691358,0.2123450074130702,Beta-only
cg17327067,Arthritis_Blood,chr8,145025760,145025761,PLEC1;PLEC1;PLEC1;PLEC1,Body;Body;Body;TSS1500,S_Shore,5.930189842246124e-06,-0.0893442629294395,0.0371193879400565,9.311132456472623e-05,-0.0774069013530571,0.1223984054077743,Beta-only
cg18971835,Arthritis_Blood,chr1,15664385,15664386,FHAD1,Body,,6.056733239444234e-06,-0.1855946466661158,0.0376425970831459,4.342001648375716e-06,0.1916975685636398,0.0287344270568905,Common
cg08070147,Arthritis_Blood,chrX,17756762,17756763,SCML1;SCML1;SCML1;SCML1,5'UTR;5'UTR;5'UTR;5'UTR,S_Shore,6.187866354702843e-06,-0.0723727227379652,0.0379197210113386,2.361827226437089e-05,-0.0624619111307618,0.0790292257242002,Beta-only
cg21223191,Arthritis_Blood,chr6,32583741,32583742,,,,6.38385661093586e-06,-0.1376425014982471,0.0386186321737228,1.0,0.0,1.0,Beta-only
cg23994443,Arthritis_Blood,chr6,32049924,32049925,TNXB,Body,S_Shelf,6.390055705071595e-06,-0.0926447549810605,0.0386186321737228,1.0,0.0,1.0,Beta-only
cg10459425,Arthritis_Blood,chr2,240405980,240405981,,,,6.612390039948344e-06,-0.1028994560839129,0.0393749587254628,2.5595310056419387e-05,0.0932233510561341,0.0592934086894689,Beta-only
cg07405239,Arthritis_Blood,chrX,34406213,34406214,,,Island,6.660192379665065e-06,-0.1212082576913688,0.0393749587254628,0.0025053696287639,0.0752393774911227,0.3081699224498051,Beta-only
cg07916833,Arthritis_Blood,chr5,89517850,89517851,LINC01339,Body,,6.702616195063608e-06,0.3808220965126506,0.0393749587254628,2.450529779491245e-06,0.3999843394990095,0.0371943569886968,Common
cg05797685,Arthritis_Blood,chr7,150130694,150130695,LINC00996,TSS200,,6.739863871803441e-06,0.1981110897222618,0.0393749587254628,1.8947639793206627e-05,0.196473475083489,0.0757402424302024,Beta-only
cg16014085,Arthritis_Blood,chr16,30406122,30406123,ZNF48,TSS1500,N_Shore,6.8346176206128535e-06,-0.0613263937787049,0.0396640923192539,0.0005007028504343,-0.044492603633426,0.2283151782302518,Beta-only
cg21116056,Arthritis_Blood,chr1,240874857,240874858,,,,7.1770593059094605e-06,-0.1165311823771962,0.041106958991229,0.0006909617585109,0.0800498826482107,0.2062025264760506,Beta-only
cg05206733,Arthritis_Blood,chr10,28671688,28671689,,,,7.674622825991845e-06,0.3542429774812716,0.0428485980278723,4.557691353881826e-05,0.3217892365825907,0.0965763271576488,Beta-only
