CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg17836612,Systemic_Lupus_Erythematosus_Blood,chr17,76976357.0,76976358.0,LGALS3BP,TSS1500,,4.220418421083372e-07,-0.1883684217702729,0.0087160294061699,-0.2874972950882062,EWAS-specific
cg07123796,Systemic_Lupus_Erythematosus_Blood,chr1,950971.0,950972.0,,,S_Shore,4.251852126144371e-07,-0.1349719854749371,8.98368293191184e-07,-0.120922327907468,Common
cg14750551,Systemic_Lupus_Erythematosus_Blood,chr3,122401343.0,122401344.0,PARP14,Body,S_Shore,4.4718956972901706e-07,-0.2201026981649816,0.0352302266121354,0.3592831185092013,EWAS-specific
cg22731440,Systemic_Lupus_Erythematosus_Blood,chr6,31323506.0,31323507.0,HLA-B,Body,N_Shore,4.829819707678575e-07,-0.2732588378307657,1.0,0.0,EWAS-specific
cg14191476,Systemic_Lupus_Erythematosus_Blood,chr3,151058837.0,151058838.0,P2RY12;MED12L;P2RY12,TSS1500;Body;5'UTR,,4.98942865718824e-07,0.2493969661852904,1.3057763833408608e-08,0.265500256073659,Common
cg08387293,Systemic_Lupus_Erythematosus_Blood,chr1,984383.0,984384.0,AGRN,Body,Island,5.081001104342566e-07,0.3204642374450964,0.0047859463039596,-0.3648162803531722,EWAS-specific
cg13687570,Systemic_Lupus_Erythematosus_Blood,chr19,37825320.0,37825321.0,HKR1,TSS1500,Island,5.099751476705355e-07,0.2107401466915582,1.226162278685608e-07,0.2776605109579962,Common
cg11317199,Systemic_Lupus_Erythematosus_Blood,chr9,100850391.0,100850392.0,TRIM14;TRIM14;TRIM14;TRIM14,Body;Body;Body;Body,Island,5.153666779370357e-07,0.2530339853865478,1.4032918197796052e-05,0.2190070819186574,EWAS-specific
cg26734888,Systemic_Lupus_Erythematosus_Blood,chr19,37825307.0,37825308.0,HKR1,TSS1500,Island,5.659757815432886e-07,0.2157524041883543,9.368288257491348e-07,0.231809325142857,Common
cg03438552,Systemic_Lupus_Erythematosus_Blood,chr6,32805548.0,32805549.0,TAP2;TAP2,Body;Body,N_Shore,5.983697088417416e-07,-0.2765577649635525,1.0,0.0,EWAS-specific
cg15746696,Systemic_Lupus_Erythematosus_Blood,chr19,58400494.0,58400495.0,ZNF814,TSS200,S_Shore,6.171596875704412e-07,0.3249426791544498,4.86792175170922e-07,0.3315541497232001,Common
cg14003265,Systemic_Lupus_Erythematosus_Blood,chr9,139796499.0,139796500.0,TRAF2,Body,,6.838152774830733e-07,-0.2467245389004602,0.0267139286860041,-0.2685325200658955,EWAS-specific
cg05543864,Systemic_Lupus_Erythematosus_Blood,chr22,24979755.0,24979756.0,GGT1;GGT1,5'UTR;1stExon,,7.364594972844347e-07,-0.2155184178530048,1.2304281599690558e-06,-0.2169628168180556,Common
cg15013527,Systemic_Lupus_Erythematosus_Blood,chr11,316339.0,316340.0,,,Island,7.673566862937779e-07,-0.2735296673682485,0.0005371759161639,-0.1870246440826949,EWAS-specific
cg26724018,Systemic_Lupus_Erythematosus_Blood,chr11,5716255.0,5716256.0,TRIM22,5'UTR,,7.77560059028631e-07,-0.2754549357201344,1.506323945550596e-08,-0.2944088245434512,Common
cg21755969,Systemic_Lupus_Erythematosus_Blood,chr6,160680068.0,160680069.0,SLC22A2,TSS200,S_Shore,7.800399830098615e-07,0.2857453568907948,6.94134665975896e-05,-0.2353492772846164,EWAS-specific
cg05991902,Systemic_Lupus_Erythematosus_Blood,chr2,9385082.0,9385083.0,ASAP2;ASAP2,Body;Body,,8.007191119254167e-07,0.1531392441901765,1.815807850407388e-05,-0.1303970799404449,EWAS-specific
cg26651978,Systemic_Lupus_Erythematosus_Blood,chr17,76965407.0,76965408.0,,,,9.137443409381472e-07,0.1715949473935792,2.825969775969849e-07,0.1591407739887849,Common
cg07235805,Systemic_Lupus_Erythematosus_Blood,chr18,78004237.0,78004238.0,PARD6G,Body,Island,9.564828041160657e-07,0.2349271035256814,5.156305964778524e-07,0.2316323134400872,Common
cg02732509,Systemic_Lupus_Erythematosus_Blood,chr12,58241200.0,58241201.0,CTDSP2,TSS1500,S_Shore,1.0068047892921192e-06,0.2414219380872392,1.1238888447937842e-05,0.292944058918701,EWAS-specific
cg11402700,Systemic_Lupus_Erythematosus_Blood,chr13,111267793.0,111267794.0,CARKD,TSS1500,Island,1.0402005074611851e-06,-0.3158045782335538,0.0560405671066865,-0.1584823818761748,EWAS-specific
cg10556630,Systemic_Lupus_Erythematosus_Blood,chr1,87797313.0,87797314.0,LMO4,5'UTR,N_Shore,1.0544872258621673e-06,-0.3395669870486509,1.0,0.0,EWAS-specific
cg10653240,Systemic_Lupus_Erythematosus_Blood,chr1,51810892.0,51810893.0,TTC39A,TSS200,S_Shore,1.0956511308052343e-06,-0.2436487654550213,0.0003755519346787,-0.1886241612997101,EWAS-specific
cg26392102,Systemic_Lupus_Erythematosus_Blood,chr6,31238751.0,31238752.0,HLA-C,Body,N_Shore,1.100747913994472e-06,-0.2304287507425089,1.0,0.0,EWAS-specific
cg18533225,Systemic_Lupus_Erythematosus_Blood,chr22,50986813.0,50986814.0,KLHDC7B,1stExon,Island,1.1419424650765256e-06,-0.2818454880088044,2.720813279060958e-06,-0.2807886677863188,Common
cg09026253,Systemic_Lupus_Erythematosus_Blood,chr11,313267.0,313268.0,IFITM1,TSS1500,S_Shore,1.3011842548406008e-06,-0.2012232839067648,0.0023438125743811,-0.2795630468146983,EWAS-specific
cg10295552,Systemic_Lupus_Erythematosus_Blood,chr17,35464574.0,35464575.0,ACACA;ACACA;ACACA;ACACA;ACACA,Body;Body;Body;Body;Body,,1.357092922501299e-06,0.1010754058416566,1.0,0.0,EWAS-specific
cg04613258,Systemic_Lupus_Erythematosus_Blood,chr17,47589594.0,47589595.0,NGFR,Body,N_Shore,1.4416856147565362e-06,0.2373231111670801,0.0005426995132293,0.1792758981681128,EWAS-specific
cg18978531,Systemic_Lupus_Erythematosus_Blood,chr15,70403809.0,70403810.0,,,,1.5158951410230651e-06,-0.1516966827827466,4.1476306681291765e-06,-0.1296559371586558,Common
cg18915128,Systemic_Lupus_Erythematosus_Blood,chr17,26878963.0,26878964.0,UNC119;UNC119,Body;Body,N_Shore,1.6446297042959517e-06,-0.2321753881652215,0.0004870475517002,-0.1496954946121113,EWAS-specific
cg05328547,Systemic_Lupus_Erythematosus_Blood,chr7,19185139.0,19185140.0,FERD3L,TSS200,S_Shore,1.8466423548020529e-06,0.2602211535861899,0.0003169474789951,0.2073414974341749,EWAS-specific
cg06448573,Systemic_Lupus_Erythematosus_Blood,chr8,144107231.0,144107232.0,,,S_Shore,1.9103794623047627e-06,-0.3109665924982452,1.0,0.0,EWAS-specific
cg06970472,Systemic_Lupus_Erythematosus_Blood,chr4,40910981.0,40910982.0,APBB2;APBB2;APBB2,Body;Body;Body,,1.944363461809448e-06,-0.1561993479824899,1.968135076543964e-05,-0.1252162360667506,EWAS-specific
cg24137770,Systemic_Lupus_Erythematosus_Blood,chr7,151574948.0,151574949.0,PRKAG2,TSS1500,Island,1.9957259463644386e-06,0.2648350317633307,0.0003053537785404,0.2282862390115635,EWAS-specific
cg03306641,Systemic_Lupus_Erythematosus_Blood,chr11,5645703.0,5645704.0,TRIM6-TRIM34;TRIM34;TRIM34;TRIM34,Body;TSS1500;TSS1500;5'UTR,,2.1281372962579395e-06,-0.2832409734384012,0.0006329289420377,0.3875226539336716,EWAS-specific
cg01082299,Systemic_Lupus_Erythematosus_Blood,chr6,31431969.0,31431970.0,HCP5,3'UTR,,2.241689037546257e-06,-0.158324148792599,1.0,0.0,EWAS-specific
cg07136108,Systemic_Lupus_Erythematosus_Blood,chr11,61545187.0,61545188.0,C11orf9;C11orf9,Body;Body,Island,2.2709138012216987e-06,-0.2875443569388267,2.4934861473608624e-07,-0.3420261517060792,Common
cg01474720,Systemic_Lupus_Erythematosus_Blood,chr5,52775681.0,52775682.0,FST;FST,TSS1500;TSS1500,Island,2.42129274762237e-06,0.27255761273711,1.0,0.0,EWAS-specific
cg03110996,Systemic_Lupus_Erythematosus_Blood,chr2,191883483.0,191883484.0,,,N_Shore,2.425899153895334e-06,-0.2310815746162931,4.114263046405664e-05,-0.171891522966713,EWAS-specific
cg06868100,Systemic_Lupus_Erythematosus_Blood,chr7,29606349.0,29606350.0,PRR15,3'UTR,S_Shore,2.493635587124053e-06,-0.2417826332956487,0.0044561177241103,-0.2380259006960582,EWAS-specific
cg06085204,Systemic_Lupus_Erythematosus_Blood,chr17,6659164.0,6659165.0,XAF1;XAF1;XAF1;XAF1,5'UTR;5'UTR;1stExon;1stExon,,2.525735738700765e-06,-0.2278233889778837,7.4840318987690095e-06,-0.2367418950383947,Common
cg02215171,Systemic_Lupus_Erythematosus_Blood,chr4,89379156.0,89379157.0,HERC5,Body,S_Shore,2.536270004063493e-06,-0.1789284254319508,1.660468627155116e-09,-0.2116259783295551,Common
cg06603074,Systemic_Lupus_Erythematosus_Blood,chr18,60192893.0,60192894.0,ZCCHC2,Body,N_Shore,2.6060011331425424e-06,-0.2443270856588342,5.38280833652879e-06,-0.2147683260421879,Common
cg18808777,Systemic_Lupus_Erythematosus_Blood,chr6,31431503.0,31431504.0,HCP5,3'UTR,,2.7675807195756275e-06,-0.2132286606920636,1.0,0.0,EWAS-specific
cg02925039,Systemic_Lupus_Erythematosus_Blood,chr12,43945213.0,43945214.0,ADAMTS20,Body,Island,2.958273087878932e-06,0.1657714190914418,0.0014180907789633,0.1210829804387181,EWAS-specific
cg05439368,Systemic_Lupus_Erythematosus_Blood,chr15,45028098.0,45028099.0,TRIM69;TRIM69,TSS1500;TSS1500,,3.1787286769864444e-06,-0.2021168897669594,1.0,0.0,EWAS-specific
cg16894855,Systemic_Lupus_Erythematosus_Blood,chr10,12430878.0,12430879.0,CAMK1D;CAMK1D,Body;Body,,3.2992533842163168e-06,0.2450121676800102,8.165719707387211e-05,-0.2019837170663202,EWAS-specific
cg11337289,Systemic_Lupus_Erythematosus_Blood,chr13,96294131.0,96294132.0,DZIP1;DZIP1,Body;Body,Island,3.3556430338171274e-06,0.265709419620277,9.118913834692289e-09,0.2953055334587745,Common
cg10660256,Systemic_Lupus_Erythematosus_Blood,chr5,78407683.0,78407684.0,BHMT;BHMT,5'UTR;1stExon,,3.360750050095892e-06,0.2188343861168381,0.0005614437368369,0.1558501700536947,EWAS-specific
cg15645961,Systemic_Lupus_Erythematosus_Blood,chr1,52452113.0,52452114.0,RAB3B,5'UTR,N_Shelf,3.862319113746401e-06,0.342082065566568,2.670291361825682e-05,-0.2869664893661315,EWAS-specific
cg24746106,Systemic_Lupus_Erythematosus_Blood,chr13,113708289.0,113708290.0,MCF2L;MCF2L,Body;Body,S_Shelf,4.405486993526149e-06,0.3651809912516124,0.0110458312966364,-0.4755406339198723,EWAS-specific
cg25657713,Systemic_Lupus_Erythematosus_Blood,chr6,100038708.0,100038709.0,,,Island,4.574431251410585e-06,0.1876825524109703,1.9838563134529047e-06,-0.175045478198732,Common
cg20039983,Systemic_Lupus_Erythematosus_Blood,chr14,23516460.0,23516461.0,CDH24;CDH24,3'UTR;3'UTR,N_Shore,4.757274859366075e-06,-0.2473329144770094,0.0001188915892471,-0.1961448357766804,EWAS-specific
cg14870223,Systemic_Lupus_Erythematosus_Blood,chr3,39093076.0,39093077.0,WDR48,TSS1500,N_Shore,4.776268517535168e-06,-0.1697271911568193,5.033383089692504e-06,-0.1628350966252579,Common
cg19087971,Systemic_Lupus_Erythematosus_Blood,chr7,751233.0,751234.0,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,Island,4.948592171077336e-06,0.190785807298981,0.0159587324442154,-0.2377218188391136,EWAS-specific
cg08157194,Systemic_Lupus_Erythematosus_Blood,chr22,41185264.0,41185265.0,SLC25A17,Body,Island,5.090142219388288e-06,0.2805933730687971,0.0003202783248013,-0.2083810185400905,EWAS-specific
cg22367872,Systemic_Lupus_Erythematosus_Blood,chr1,4718573.0,4718574.0,AJAP1;AJAP1,Body;Body,S_Shelf,5.308550120901693e-06,-0.1811500539936021,0.0303828597167142,-0.1500466738835627,EWAS-specific
cg12588917,Systemic_Lupus_Erythematosus_Blood,chr6,29692082.0,29692083.0,HLA-F;HLA-F;HLA-F,Body;Body;Body,Island,5.325030484770362e-06,-0.2215673726703087,1.0,0.0,EWAS-specific
cg14790107,Systemic_Lupus_Erythematosus_Blood,chr1,204047878.0,204047879.0,SOX13,5'UTR,S_Shelf,5.382947827160357e-06,0.25884822446284,7.572272586516694e-05,0.2043009596772029,EWAS-specific
cg00971810,Systemic_Lupus_Erythematosus_Blood,chr16,33952528.0,33952529.0,,,,5.3940098864368615e-06,0.2377164741043066,7.343349379732828e-05,0.2140869402034375,EWAS-specific
cg12858166,Systemic_Lupus_Erythematosus_Blood,chr6,33033176.0,33033177.0,HLA-DPA1,3'UTR,,5.449015749859231e-06,-0.2731602318670891,1.0,0.0,EWAS-specific
cg15726154,Systemic_Lupus_Erythematosus_Blood,chr3,157817678.0,157817679.0,SHOX2;SHOX2;SHOX2,Body;Body;Body,S_Shore,5.865483534895893e-06,-0.3079011984228512,5.103914124656104e-07,-0.3481502481579908,Common
cg11397370,Systemic_Lupus_Erythematosus_Blood,chr8,102504479.0,102504480.0,GRHL2,TSS200,Island,6.06705224028709e-06,0.2695634652870258,0.0011720542323273,0.1894187181264925,EWAS-specific
cg06175981,Systemic_Lupus_Erythematosus_Blood,chr2,220387980.0,220387981.0,ACCN4;ACCN4,Body;Body,Island,6.246974653275768e-06,0.2525163353759111,0.0001731116391985,0.2105714397033484,EWAS-specific
cg19809039,Systemic_Lupus_Erythematosus_Blood,chr11,101918575.0,101918576.0,C11orf70,1stExon,S_Shore,6.333446929536997e-06,0.2549767057212289,0.0014774329371631,0.2017861118508395,EWAS-specific
cg24426691,Systemic_Lupus_Erythematosus_Blood,chr13,96204669.0,96204670.0,CLDN10;CLDN10;CLDN10,TSS1500;Body;Body,N_Shore,6.40138573292976e-06,0.2735958785281716,3.031749986893036e-05,0.2465271813246648,EWAS-specific
cg21848084,Systemic_Lupus_Erythematosus_Blood,chr1,3264381.0,3264382.0,PRDM16;PRDM16,Body;Body,,6.508764643026824e-06,0.2377453136339267,0.0034641500024394,0.1490348806405943,EWAS-specific
cg16796959,Systemic_Lupus_Erythematosus_Blood,chr8,145061291.0,145061292.0,PARP10,TSS1500,N_Shelf,6.604204200443584e-06,-0.0948495121515367,6.060175014884771e-06,-0.0903735008488158,Common
cg19507206,Systemic_Lupus_Erythematosus_Blood,chr10,103044008.0,103044009.0,,,Island,6.82487306938799e-06,0.3068857007415574,1.0694332426729205e-05,0.2753384262968852,EWAS-specific
cg14977608,Systemic_Lupus_Erythematosus_Blood,chr1,55506512.0,55506513.0,PCSK9,Body,S_Shore,7.043292596265463e-06,-0.2306732984421032,0.0023974071533503,0.1961666302816851,EWAS-specific
cg26727693,Systemic_Lupus_Erythematosus_Blood,chr12,63544175.0,63544176.0,AVPR1A,1stExon,Island,7.251087554845088e-06,0.2851014257263273,0.0177754579711033,0.1750451276620461,EWAS-specific
cg11661000,Systemic_Lupus_Erythematosus_Blood,chr11,1413315.0,1413316.0,BRSK2,Body,S_Shore,7.378643880524814e-06,-0.1712987224461959,5.289167841145211e-05,-0.1667550026007098,EWAS-specific
cg05933765,Systemic_Lupus_Erythematosus_Blood,chr10,69992156.0,69992157.0,ATOH7,TSS1500,S_Shore,7.451635326782486e-06,0.3359992751900958,1.4650504358542605e-05,0.2929048898120387,EWAS-specific
cg09013032,Systemic_Lupus_Erythematosus_Blood,chr4,88225834.0,88225835.0,HSD17B13;HSD17B13,3'UTR;3'UTR,,7.53077541778409e-06,-0.311234948399653,5.859263358270767e-07,-0.3105074640560066,Common
cg10003262,Systemic_Lupus_Erythematosus_Blood,chr17,1106589.0,1106590.0,,,N_Shore,7.651152729960945e-06,-0.1491272572962372,0.119366502630825,-0.1058468855476955,EWAS-specific
cg02331769,Systemic_Lupus_Erythematosus_Blood,chr1,41487940.0,41487941.0,SLFNL1;SLFNL1,TSS1500;TSS1500,,7.773125657452586e-06,0.2125473277332385,0.0001726444427313,0.1733590569629501,EWAS-specific
cg27099274,Systemic_Lupus_Erythematosus_Blood,chr9,104249548.0,104249549.0,C9orf125,TSS200,S_Shore,7.913115663418901e-06,0.2394485811549435,8.436600990249127e-05,0.2285819760946466,EWAS-specific
cg24387129,Systemic_Lupus_Erythematosus_Blood,chr10,45798249.0,45798250.0,OR13A1,3'UTR,,8.063590290789026e-06,0.1821575794265819,1.0,0.0,EWAS-specific
cg12556555,Systemic_Lupus_Erythematosus_Blood,chr15,48484060.0,48484061.0,CTXN2,5'UTR,,8.106686817170536e-06,0.1918846570038159,0.0008369012543917,0.1644585086135686,EWAS-specific
cg02770073,Systemic_Lupus_Erythematosus_Blood,chr12,34548094.0,34548095.0,,,,8.386760961020176e-06,-0.1430230492330665,0.0070943900426156,0.1548792474862722,EWAS-specific
cg05726274,Systemic_Lupus_Erythematosus_Blood,chr16,65783443.0,65783444.0,,,,8.449105345956406e-06,-0.1839033776341235,0.0047078703391439,0.1284687428561568,EWAS-specific
cg18686270,Systemic_Lupus_Erythematosus_Blood,chr3,146258875.0,146258876.0,PLSCR1,5'UTR,N_Shelf,8.513427733195083e-06,-0.2750621575722614,9.267712481919468e-07,-0.2770948365859833,Common
cg14126601,Systemic_Lupus_Erythematosus_Blood,chr2,37384708.0,37384709.0,EIF2AK2;EIF2AK2,TSS1500;TSS1500,S_Shore,8.667983864906705e-06,-0.2741438536306382,2.9714891839223613e-05,-0.2344999990557843,EWAS-specific
