CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,FDR_Beta,P_haEWAS,Effect_haEWAS,FDR_haEWAS,Group
cg04591648,HIV_Blood,chr7,155791233,155791234,,,,2.319195433409921e-06,0.1844944899134493,0.0285007796124637,4.739111445578048e-06,0.1666472275326183,0.0613372493181773,Beta-only
cg01005937,HIV_Blood,chr16,84701635,84701636,,,,2.3842340866562788e-06,0.1876052547647472,0.0285007796124637,3.1235414338182655e-05,0.1469146943277634,0.1224405816999771,Beta-only
cg05547091,HIV_Blood,chr21,45713064,45713065,AIRE;AIRE,Body;Body,N_Shore,2.407338967357116e-06,0.2514034800024459,0.0285007796124637,0.0002569391489432,-0.1799882413589726,0.1743463073525757,Beta-only
cg27299776,HIV_Blood,chr1,174132239,174132240,RABGAP1L,5'UTR,S_Shelf,2.5912268679738334e-06,-0.142944823207057,0.029804237174299,2.172705930301318e-07,-0.151756018118018,0.0108968263698884,Common
cg19350133,HIV_Blood,chr12,3948413,3948414,PARP11,Body,Island,2.6402382314419712e-06,0.2469912972662249,0.029804237174299,0.0002755146139105,0.1525178126365161,0.219561093041711,Beta-only
cg16431978,HIV_Blood,chr21,31797932,31797933,KRTAP13-3,1stExon,,2.8495067050385308e-06,0.0971967377259075,0.0310016433547014,0.0032970760353419,0.0600141561534874,0.4163905034170966,Beta-only
cg04988367,HIV_Blood,chr5,10933006,10933007,,,,2.8740470844112595e-06,0.1514623091290981,0.0310016433547014,2.422614046107189e-06,0.1498494869116525,0.0405006559693084,Common
cg07479001,HIV_Blood,chr12,25017635,25017636,BCAT1,Body,,2.9397843123626547e-06,0.2066765480459592,0.0310195006722907,2.629186582520737e-07,0.2151853049404277,0.0117210890639829,Common
cg26862620,HIV_Blood,chr16,70323425,70323426,AARS,TSS200,Island,3.104427202879698e-06,-0.2705013743385525,0.0313937787913878,0.6868680842328805,0.0335459301321279,0.9677689029004582,Beta-only
cg06484274,HIV_Blood,chr3,142164840,142164841,XRN1;XRN1,Body;Body,N_Shore,3.367150322225888e-06,-0.202019509956636,0.0333556782655047,1.999029547392639e-07,-0.2217415869576425,0.0108968263698884,Common
cg26030244,HIV_Blood,chr13,110009791,110009792,,,,3.50586146874872e-06,0.1693361384687216,0.03403518360753,0.0012288707942545,0.1379564208211117,0.3308029366716377,Beta-only
cg00593699,HIV_Blood,chr11,472782,472783,PTDSS2,Body,Island,3.8338961535651605e-06,0.0985957562072374,0.0364899711475518,1.0,0.0,1.0,Beta-only
cg25235397,HIV_Blood,chr3,191047240,191047241,CCDC50;CCDC50;CCDC50;CCDC50;UTS2D,5'UTR;1stExon;5'UTR;1stExon;5'UTR,Island,3.914788030896445e-06,0.2236020752371525,0.0365433417182549,0.0720298694927969,0.1096497173528561,0.7627436354682982,Beta-only
cg16792144,HIV_Blood,chr12,59508147,59508148,,,,4.098083682279331e-06,0.2078442018548947,0.0372113858120335,3.241225917936916e-06,0.1908880733237876,0.0500178503903906,Common
cg23248205,HIV_Blood,chr13,24475283,24475284,,,N_Shelf,4.139675062112823e-06,-0.2233810797549842,0.0372113858120335,0.0002561099555189,0.1534540629274001,0.1743223140553179,Beta-only
cg14064959,HIV_Blood,chr9,140730317,140730318,EHMT1,3'UTR,S_Shore,4.480622151355849e-06,-0.2324766859138499,0.0395438529955769,9.712584551332306e-06,-0.2073699952728259,0.0906265453300664,Beta-only
cg16219491,HIV_Blood,chr6,26197733,26197734,HIST1H3D,5'UTR,N_Shore,4.7302452429907774e-06,-0.2244155040571679,0.0409711490615655,7.924398646574535e-05,-0.2875946544761147,0.106442471312338,Beta-only
cg06237501,HIV_Blood,chr6,35263297,35263298,ZNF76,3'UTR,,4.811158326897255e-06,0.2118563435863974,0.0409711490615655,3.706193582650171e-05,0.1413782041608402,0.1239184355326998,Beta-only
cg17193096,HIV_Blood,chr15,97322893,97322894,,,,4.920204283053246e-06,-0.2615298231047984,0.0411773593070892,1.1039218713537654e-06,-0.2506640253772297,0.0268838794386071,Common
cg08448751,HIV_Blood,chr3,52479601,52479602,SEMA3G,TSS1500,,5.125985026747586e-06,0.2204823431602345,0.042172434507176,0.0012547918562839,0.1391484765574753,0.3322992494909306,Beta-only
cg03544320,HIV_Blood,chr4,5894691,5894692,CRMP1,1stExon,Island,5.239312004066588e-06,0.1775277854605043,0.0423863834003656,0.0055897491527428,0.1026254684382562,0.4190141391080245,Beta-only
cg11706849,HIV_Blood,chr2,135047381,135047382,MGAT5,Body,,5.572275053772828e-06,-0.133026788001696,0.0443410590196974,0.0445676034853403,0.0572420920372117,0.6639552794291773,Beta-only
cg10298052,HIV_Blood,chr10,57391055,57391056,,,Island,6.283923186695447e-06,0.1213915416020017,0.0491274821220416,0.0012485552756574,0.0856287888294917,0.3315372859238607,Beta-only
cg17469434,HIV_Blood,chr2,64748689,64748690,,,N_Shelf,6.37619668088566e-06,0.2416769110226424,0.0491274821220416,0.0015419929232793,-0.1041810933899616,0.2969140750030324,Beta-only
cg18179039,HIV_Blood,chr4,141642191,141642192,TBC1D9,Body,,7.258389913335809e-06,-0.1890666753073266,0.0542038691921977,1.3306060732132397e-07,-0.1676636633348836,0.0033872529149217,haEWAS-only
cg10573521,HIV_Blood,chr12,121440271,121440272,HNF1A,3'UTR,,1.505018882961156e-05,0.1963502613148339,0.0706071265489884,3.626216451680577e-07,-0.2190153304995179,0.0054272393488116,haEWAS-only
cg01568784,HIV_Blood,chr11,87908783,87908784,RAB38,TSS200,S_Shore,1.5127895858078615e-05,0.1394659491455577,0.0706071265489884,1.5860988235997008e-06,0.1597175671949974,0.0131662408151103,haEWAS-only
cg24979233,HIV_Blood,chr4,1800284,1800285,FGFR3;FGFR3;FGFR3,Body;Body;Body,Island,1.868552567335193e-05,0.1352493642856348,0.0755835741995643,9.327235118232886e-06,-0.1327633115133059,0.0420271723212814,haEWAS-only
cg04149773,HIV_Blood,chr12,49179923,49179924,ADCY6,5'UTR,N_Shelf,2.0949230767446468e-05,0.1315536048386835,0.0800696095389101,4.4003988021645446e-06,-0.1098544382409924,0.0261889195750845,haEWAS-only
cg14789529,HIV_Blood,chr1,206941464,206941465,IL10,3'UTR,,2.2085724010780388e-05,-0.1346132633114281,0.0802362249454852,1.7979122164131988e-06,0.1055101375768044,0.0143026538770985,haEWAS-only
cg14003265,HIV_Blood,chr9,139796499,139796500,TRAF2,Body,,2.209420354071704e-05,-0.1891792467094933,0.0802362249454852,1.939627747882512e-11,0.247419708101085,3.505767724865467e-06,haEWAS-only
cg26591684,HIV_Blood,chr7,148981316,148981317,ZNF783,Body,N_Shore,3.138041715691405e-05,0.167997225682323,0.0911050044865551,1.0755020965953609e-07,0.1514206796621985,0.0107879851052142,haEWAS-only
cg25625162,HIV_Blood,chr12,123373173,123373174,VPS37B,Body,,3.3950464379692935e-05,0.1179412858033448,0.0944940650791748,2.491336544613764e-11,0.1770606389292079,3.505767724865467e-06,haEWAS-only
cg27545630,HIV_Blood,chr16,2013058,2013059,SNORA64;SNORA10;RPS2,Body;TSS1500;Body,N_Shore,4.340608956470433e-05,-0.0966787145899832,0.1023546666845057,3.362349734746787e-07,-0.120405243818382,0.0122642012243046,haEWAS-only
cg02114084,HIV_Blood,chr14,75894209,75894210,JDP2;JDP2;JDP2,TSS1500;TSS1500;TSS1500,N_Shore,5.098456381238757e-05,-0.0856066855927736,0.1116813856717948,1.0885080031415412e-05,-0.0816000847423189,0.0434684433166375,haEWAS-only
cg17038056,HIV_Blood,chr10,120796751,120796752,EIF3A,Body,,5.107759231308033e-05,0.199765927353654,0.1116813856717948,1.0724259114312224e-05,-0.2040202744433225,0.0434684433166375,haEWAS-only
cg18005280,HIV_Blood,chr3,66463731,66463732,LRIG1,Body,,6.140804578045822e-05,-0.1318054898446477,0.1203013770431028,7.018170994254071e-07,0.1549449007002385,0.0083745860613841,haEWAS-only
cg16766036,HIV_Blood,chr13,114800309,114800310,RASA3,Body,N_Shelf,6.798489491848994e-05,-0.1136169482760637,0.1253368739911468,2.3350354181821419e-07,0.1867766344529126,0.0044083268426023,haEWAS-only
cg19354539,HIV_Blood,chr11,116558528,116558529,,,,9.66244941290973e-05,0.1568601307126026,0.1483222011141874,9.35534297063726e-06,-0.0841624543181603,0.0420271723212814,haEWAS-only
cg13466546,HIV_Blood,chr17,77926436,77926437,TBC1D16,Body,S_Shelf,0.0001051053875563,0.1457692156299416,0.1530710191420958,1.815094246278393e-07,-0.1763641812886419,0.0040769899568156,haEWAS-only
cg11277768,HIV_Blood,chr7,141490056,141490057,TAS2R5;TAS2R5,1stExon;5'UTR,,0.0001099019526714,0.1825183313008169,0.1551886722209553,6.2356718369794185e-06,-0.1968091687738759,0.0335362335765504,haEWAS-only
cg13836518,HIV_Blood,chr9,100883593,100883594,CORO2A;CORO2A,3'UTR;3'UTR,S_Shore,0.0001409074633444,0.1054485270191439,0.1639658604636396,2.110173099936309e-07,0.0889313594870048,0.0044083268426023,haEWAS-only
cg13226309,HIV_Blood,chr3,23031355,23031356,,,,0.0001601961601156,-0.1765807342999027,0.1717857599960584,1.1390736155092673e-06,-0.2118613443960471,0.0268838794386071,haEWAS-only
cg05314310,HIV_Blood,chr6,35775304,35775305,LHFPL5,Body,S_Shelf,0.0001647161575163,-0.2160747916474957,0.1738127863544989,2.0638806102044145e-06,0.2328627764199391,0.01515551191086,haEWAS-only
cg00204465,HIV_Blood,chr17,73583945,73583946,MYO15B,TSS200,Island,0.0001861052311254,-0.1088058141375478,0.1809242942089476,9.6998872004254e-07,-0.114291704598048,0.0102885356328356,haEWAS-only
cg07173112,HIV_Blood,chr1,1114698,1114699,TTLL10;TTLL10,Body;TSS1500,N_Shore,0.0001877698938866,0.1147205781471774,0.1809361317691514,6.390140608505322e-07,-0.144005003758367,0.007871148454632,haEWAS-only
cg08182446,HIV_Blood,chr15,27216012,27216013,GABRG3,TSS1500,Island,0.0001956684984252,0.149226052226196,0.183698204560746,5.201814849471957e-07,0.1981108172768329,0.0160546412676479,haEWAS-only
cg25064052,HIV_Blood,chr4,166216151,166216152,KLHL2;KLHL2;KLHL2,Body;Body;Body,,0.0002664298521849,-0.181689080927969,0.2027139141697928,1.1056265080462443e-05,-0.1105056188612971,0.0435237283729829,haEWAS-only
cg26999431,HIV_Blood,chr17,67903789,67903790,,,,0.0003080058832941,-0.1936552975401675,0.213347266810516,4.014926516610665e-06,0.1825778035497332,0.0255513441393989,haEWAS-only
cg18699804,HIV_Blood,chr14,65346148,65346149,,,Island,0.0003183416182673,0.149592232311543,0.2150928292519716,1.0314829844113334e-05,0.1683868578759318,0.0434684433166375,haEWAS-only
cg12146709,HIV_Blood,chr11,11833224,11833225,,,,0.0003603946648079,0.1652237670845045,0.2228496966578941,1.1502037739747389e-06,-0.2342548475404802,0.0107957412450034,haEWAS-only
cg07133099,HIV_Blood,chr16,84853665,84853666,CRISPLD2;CRISPLD2,1stExon;5'UTR,Island,0.0003936107792123,0.1517467394942246,0.2290890247875095,7.022352318592456e-06,0.2374753206324607,0.0357528555439676,haEWAS-only
cg17177449,HIV_Blood,chr8,745684,745685,,,Island,0.0004809359292002,0.1746541615246432,0.2401730697299701,1.3624677635613956e-06,-0.2229124199070102,0.0120989355375029,haEWAS-only
cg06841192,HIV_Blood,chr16,58518580,58518581,NDRG4;NDRG4;NDRG4,5'UTR;5'UTR;Body,N_Shelf,0.0006367320041918,0.1624138861863434,0.261491261711036,2.332830913139877e-06,0.1689629999850704,0.0405006559693084,haEWAS-only
cg08756121,HIV_Blood,chr8,8820884,8820885,,,Island,0.0006924887859422,-0.1614133630398342,0.2652428631829236,5.350559230154142e-06,-0.2224254742413049,0.0304939550799502,haEWAS-only
cg11199097,HIV_Blood,chr10,526106,526107,DIP2C,Body,S_Shore,0.0007481342007221,0.1457556140277323,0.2730431079453739,8.81871256128417e-06,-0.184087699724554,0.0409996427092882,haEWAS-only
cg09308536,HIV_Blood,chr10,134016855,134016856,DPYSL4,Body,S_Shore,0.0008802749380356,-0.1664746470345636,0.2839353597520238,1.6276307769220232e-06,-0.1495605923867529,0.0301488674237004,haEWAS-only
cg18758976,HIV_Blood,chr6,158430311,158430312,SYNJ2,Body,,0.0009622341624202,0.0915527538587338,0.2921047021260536,2.2908917546464645e-07,0.0895260451172851,0.0044083268426023,haEWAS-only
cg01933318,HIV_Blood,chr4,14864128,14864129,,,N_Shore,0.0010437830051724,0.1525148027590123,0.2954334236685121,4.105457506669549e-06,-0.1729985728217183,0.0255513441393989,haEWAS-only
cg09504612,HIV_Blood,chr10,116467988,116467989,,,,0.0010796477374731,0.080506404544786,0.2988697409314249,2.2242495255916675e-06,-0.1109968656808823,0.0160249624263887,haEWAS-only
cg02383368,HIV_Blood,chr19,7684468,7684469,XAB2,3'UTR,N_Shore,0.0011479594885097,-0.1325975859944655,0.3031687309905195,4.031462563972061e-06,0.1771447569688704,0.0255513441393989,haEWAS-only
cg00631221,HIV_Blood,chr6,139307985,139307986,REPS1;REPS1,Body;Body,N_Shore,0.00119340572683,0.10647042878498,0.3065632734759554,1.871343854877922e-09,0.090501149176625,0.00013096553682,haEWAS-only
cg06148118,HIV_Blood,chr11,33892246,33892247,LMO2;LMO2;LMO2,TSS1500;TSS1500;5'UTR,S_Shore,0.001303916340051,-0.1008582751625641,0.3125561516672408,1.0335589229867875e-05,-0.1299644847695691,0.0434684433166375,haEWAS-only
cg26711333,HIV_Blood,chr8,8821019,8821020,,,Island,0.0016022749408963,-0.0862027138915666,0.3320630864846718,4.215573492878177e-06,-0.0940298990906276,0.0255513441393989,haEWAS-only
cg04754683,HIV_Blood,chr8,41200462,41200463,,,,0.0016035401590537,0.1581784101396396,0.3320630864846718,1.0813853610569236e-05,-0.1437476121700438,0.0434684433166375,haEWAS-only
cg06643056,HIV_Blood,chr5,170875683,170875684,FGF18,Body,N_Shelf,0.0019089984740584,0.1083385278407926,0.3477568981590622,2.42439677919821e-07,-0.1395869301935353,0.0044083268426023,haEWAS-only
cg05116424,HIV_Blood,chr1,27324982,27324983,TRNP1,3'UTR,S_Shelf,0.0022419085645616,0.1180200593022816,0.3631917783690345,7.220860619972003e-06,-0.110775419844887,0.0362797890151901,haEWAS-only
cg05757530,HIV_Blood,chr16,57038916,57038917,NLRC5,5'UTR,,0.0022531477125798,-0.0762837891123631,0.3632877852775724,1.0957820402085165e-06,0.0983435421314306,0.0107957412450034,haEWAS-only
cg03369247,HIV_Blood,chr8,20032030,20032031,SLC18A1;SLC18A1;SLC18A1;SLC18A1,Body;Body;Body;Body,,0.0023847210036066,0.1565982365975695,0.3671848845170819,7.0176451081363885e-06,-0.1580502808074739,0.0357528555439676,haEWAS-only
cg12785694,HIV_Blood,chr3,160122168,160122169,SMC4;MIR15B;SMC4;MIR16-2,Body;TSS1500;Body;TSS1500,S_Shelf,0.0025922125349965,-0.2714945631881276,0.3743737974821404,6.604644256636475e-08,0.1671704582699321,0.0019399719965106,haEWAS-only
cg14402017,HIV_Blood,chr11,300490,300491,IFITM5,TSS1500,S_Shore,0.0029014307229817,-0.1807678987538527,0.3890513813069139,2.122381891999365e-07,-0.3063572719837771,0.0108968263698884,haEWAS-only
cg05385684,HIV_Blood,chr2,27651135,27651136,NRBP1,TSS1500,N_Shore,0.0029553317069377,-0.1605475532882052,0.389724233446315,4.084569980921942e-06,-0.3354265751927077,0.0255513441393989,haEWAS-only
cg21685808,HIV_Blood,chr6,45982421,45982422,CLIC5;CLIC5,Body;Body,N_Shore,0.0032245625204397,0.0929613124873379,0.3942422255103874,6.378878565369547e-08,0.1781283862057798,0.0019399719965106,haEWAS-only
cg00147638,HIV_Blood,chr1,25228039,25228040,RUNX3;RUNX3,3'UTR;3'UTR,N_Shore,0.0033885825473098,-0.0628088283982631,0.3983607466200988,7.958115643332791e-07,-0.1057380689968513,0.0228071636222274,haEWAS-only
cg02005755,HIV_Blood,chr7,135412849,135412850,SLC13A4;SLC13A4,5'UTR;1stExon,,0.004170983121812,-0.1131021767243161,0.4184352969662162,1.44629081051926e-06,-0.1118146361430829,0.02901447383707,haEWAS-only
cg11401908,HIV_Blood,chr1,12820994,12820995,C1orf158,3'UTR,,0.0044228933589584,-0.1581712569618035,0.4247738488891501,5.6311631062969886e-06,0.2390206846422235,0.0313074716235595,haEWAS-only
cg16411857,HIV_Blood,chr16,57023191,57023192,NLRC5,TSS1500,Island,0.0046145382375809,-0.269807568272794,0.429926164812809,2.3670034831636344e-12,-0.2719609829894359,9.497033395358124e-07,haEWAS-only
cg18090970,HIV_Blood,chr11,11409294,11409295,GALNTL4,Body,,0.0052239114323921,0.1331285360768768,0.44537832090295,1.0527771535209923e-06,-0.1847460544189395,0.0107957412450034,haEWAS-only
cg14321542,HIV_Blood,chr18,46479416,46479417,,,S_Shore,0.0052963366838756,0.1190104032943123,0.4461913846834174,7.664003303008619e-07,0.1685362379408128,0.008868111118921,haEWAS-only
cg15975832,HIV_Blood,chr1,224030614,224030615,TP53BP2;TP53BP2,Body;5'UTR,N_Shelf,0.0056568239665355,-0.1133360597103277,0.4516935319381832,1.932988283092423e-08,0.1306832150934072,0.0010484700225643,haEWAS-only
cg00033516,HIV_Blood,chr4,38666773,38666774,FLJ13197;KLF3,TSS1500;5'UTR,S_Shore,0.0060080140537626,0.1241227613479178,0.4571025162621632,1.489415965359632e-07,0.2323811717591906,0.0108968263698884,haEWAS-only
cg13298682,HIV_Blood,chr22,29426575,29426576,ZNRF3,Body,Island,0.0067583255612972,-0.1320889433931532,0.467146564798256,3.755077464370007e-06,-0.159794820328,0.0251555274480227,haEWAS-only
cg03379131,HIV_Blood,chr1,155024281,155024282,ADAM15;ADAM15;ADAM15;ADAM15;ADAM15;ADAM15,Body;Body;Body;Body;Body;Body,Island,0.0078046582777726,0.0923996004447839,0.4822931058770137,2.87180819231495e-07,0.1119955043432702,0.0045691305950453,haEWAS-only
cg11224984,HIV_Blood,chr1,2203045,2203046,SKI,Body,,0.0081653909150409,-0.1040346227334455,0.4857748435676566,3.927659610914171e-07,0.1957997156079136,0.0054272393488116,haEWAS-only
cg12561474,HIV_Blood,chr17,47590237,47590238,NGFR,Body,Island,0.0094556847050169,0.0986231756513314,0.5026566377506748,5.878740573118839e-06,-0.1674150221484852,0.0320682778803387,haEWAS-only
cg27611810,HIV_Blood,chr16,58594923,58594924,CNOT1;SNORA50;CNOT1,Body;TSS1500;Body,,0.0111504604417519,0.1400701406125449,0.5235242362646985,8.911868745520923e-06,-0.20559345538871,0.0409996427092882,haEWAS-only
cg00959259,HIV_Blood,chr3,122281975,122281976,PARP9;PARP9;DTX3L;PARP9;PARP9;PARP9;PARP9,5'UTR;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,0.0120959519585279,-0.1288554481361802,0.5321210317633964,2.7457856747973983e-08,0.275790101867054,0.0010484700225643,haEWAS-only
cg04094838,HIV_Blood,chr2,45186145,45186146,,,S_Shelf,0.0146505851478614,0.1980754526001752,0.5507618179832865,4.215653601526614e-06,-0.1229212362150089,0.0255513441393989,haEWAS-only
cg03293350,HIV_Blood,chr18,52891017,52891018,TCF4;TCF4,3'UTR;3'UTR,,0.0174814646189702,0.1397447354744489,0.5718705720504044,3.163011971774045e-07,0.1761100951039598,0.0122642012243046,haEWAS-only
cg12907988,HIV_Blood,chr1,8377868,8377869,,,Island,0.0182609873952042,-0.1272516434550833,0.5773196256438912,1.399333942134975e-06,0.2576266248980408,0.0121438969955094,haEWAS-only
cg07232730,HIV_Blood,chr1,26288197,26288198,PAFAH2,3'UTR,,0.0235762875947213,0.0949750741122353,0.6106950726554189,1.902975839208208e-06,-0.1379839692287507,0.0146715190501446,haEWAS-only
