CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg17226348,Edematous_Severe_Acute_Malnutrition_GSE112893,chr7,2566534,2566535,LFNG;LFNG;LFNG;LFNG,Body;Body;Body;Body,S_Shore,4.3660025385706e-05,-0.120101831153028,0.0451521504132879,0.0002961470206975,0.130766875214678,0.0980117638819423,haEWAS-only
cg23956190,Edematous_Severe_Acute_Malnutrition_GSE112893,chr7,1514455,1514456,INTS1,Body,Island,3.89990876836013e-05,-0.280168967539112,0.0317525391534848,2.51652562160887e-05,-0.250778773502059,0.0242271738740107,Common
cg14462265,Edematous_Severe_Acute_Malnutrition_GSE112893,chr9,23683888,23683889,,,,7.31377585583812e-06,-0.165075252968587,0.0152494585876759,4.74478434655544e-05,0.119819991161187,0.0343708577151175,Common
cg02378006,Edematous_Severe_Acute_Malnutrition_GSE112893,chr10,73026288,73026289,UNC5B,Body,,2.19287340563808e-06,-0.371751158325091,0.0054017375471217,2.45959626831338e-06,-0.258302154612805,0.0054850412183953,Common
cg15096465,Edematous_Severe_Acute_Malnutrition_GSE112893,chr10,396979,396980,DIP2C,Body,Island,2.09109031327381e-05,0.176402838990583,0.0287573858486736,1.9726503082694e-05,-0.186521559333175,0.0210992586747003,Common
cg17259183,Edematous_Severe_Acute_Malnutrition_GSE112893,chr10,134599984,134599985,NKX6-2,TSS1500,Island,1.84741311108574e-05,0.0713132762669479,0.0262438228237665,0.001151136234207,0.221684878436358,0.191076784084597,haEWAS-only
cg05584439,Edematous_Severe_Acute_Malnutrition_GSE112893,chr11,47213196,47213197,,,,5.06418073176867e-06,0.157685816031144,0.0114852065185473,2.00480462879999e-05,-0.217527420130124,0.0211628749011914,Common
cg12276228,Edematous_Severe_Acute_Malnutrition_GSE112893,chr11,62648277,62648278,SLC3A2;SLC3A2;SLC3A2;SLC3A2;SLC3A2;SLC3A2,Body;Body;Body;Body;TSS200;Body,Island,1.0,0.0,1.0,4.14709304975676e-05,0.120357993337657,0.0323240229388685,Beta-only
cg19768607,Edematous_Severe_Acute_Malnutrition_GSE112893,chr11,68768879,68768880,,,N_Shelf,5.53869001828184e-07,-0.26796329537087,0.0022646602055517,7.05482801136102e-08,-0.175243848040377,0.000633006201366,Common
cg21002970,Edematous_Severe_Acute_Malnutrition_GSE112893,chr11,62369079,62369080,MTA2;MTA2,1stExon;5'UTR,Island,1.0,0.0,1.0,3.94630207956556e-05,0.11401314035861,0.0314174136188034,Beta-only
cg00849642,Edematous_Severe_Acute_Malnutrition_GSE112893,chr12,109106495,109106496,CORO1C,5'UTR,,5.63589634795388e-05,0.136206950010276,0.0405233133139718,1.08047680203938e-05,0.130781623104018,0.0143037415855555,Common
cg05950157,Edematous_Severe_Acute_Malnutrition_GSE112893,chr12,130603995,130603996,,,,1.50591029808042e-05,-0.25128487218886,0.0187763760695836,1.57521306942748e-05,-0.179995429423419,0.0183028426199347,Common
cg08134678,Edematous_Severe_Acute_Malnutrition_GSE112893,chr12,57872430,57872431,ARHGAP9;ARHGAP9;ARHGAP9,Body;Body;TSS1500,S_Shelf,8.71346091821521e-05,-0.201391195764532,0.0544157679755901,1.42509873373529e-05,-0.16919243128944,0.017049247873194,Beta-only
cg21080633,Edematous_Severe_Acute_Malnutrition_GSE112893,chr12,132263633,132263634,SFRS8,Body,Island,4.63250871315844e-05,0.0397437132143721,0.0471538319974345,0.191192170672821,-0.0373276169021193,0.793364583723582,haEWAS-only
cg24632582,Edematous_Severe_Acute_Malnutrition_GSE112893,chr15,41233701,41233702,,,N_Shore,0.0002146780370668,-0.0401024336021135,0.121644133754778,4.79597613997935e-05,-0.0980436807814726,0.0345798443935618,Beta-only
cg00399115,Edematous_Severe_Acute_Malnutrition_GSE112893,chr16,20911682,20911683,DCUN1D3;LYRM1;LYRM1;LYRM1;LYRM1,TSS200;TSS1500;1stExon;5'UTR;TSS1500,Island,1.0,0.0,1.0,4.97159419353026e-05,0.102736056167363,0.0347539518865513,Beta-only
cg13640959,Edematous_Severe_Acute_Malnutrition_GSE112893,chr17,26817574,26817575,SLC13A2;SLC13A2;SLC13A2;SLC13A2,Body;Body;Body;Body,,6.85633673182328e-05,1.77243736534605,0.0453742813796219,0.0004111373973891,0.100455799563099,0.116234076011669,haEWAS-only
cg19003337,Edematous_Severe_Acute_Malnutrition_GSE112893,chr17,39780836,39780837,KRT17;KRT17,5'UTR;1stExon,,0.0004321617598719,-0.137694722086704,0.136222097479644,3.36043259509185e-05,-0.104382319881417,0.0288520917794299,Beta-only
cg22246218,Edematous_Severe_Acute_Malnutrition_GSE112893,chr17,7366220,7366221,ZBTB4;ZBTB4,Body;Body,Island,6.12440169641128e-05,0.120050478385376,0.0590831086640656,1.69228365249503e-05,-0.144722912120958,0.0192477005737442,Beta-only
cg23207054,Edematous_Severe_Acute_Malnutrition_GSE112893,chr17,38171530,38171531,CSF3;CSF3;CSF3,TSS200;TSS200;TSS200,,3.39819475549515e-08,-0.340281176762764,0.0004109313347101,4.86577001847232e-08,-0.321753226855588,0.0005379010227304,Common
cg15142477,Edematous_Severe_Acute_Malnutrition_GSE112893,chr18,43915662,43915663,RNF165,Body,S_Shore,1.04139918892181e-05,-0.181560959664036,0.0156743631834738,2.61409171451407e-05,-0.175865592637675,0.0249820547117005,Common
cg07573872,Edematous_Severe_Acute_Malnutrition_GSE112893,chr19,1126342,1126343,SBNO2;SBNO2,Body;Body,S_Shelf,1.0,0.0,1.0,5.09845488472809e-05,-0.238446572729325,0.0350400532562836,Beta-only
cg21499869,Edematous_Severe_Acute_Malnutrition_GSE112893,chr19,18589848,18589849,ELL,Body,,6.4460604896833e-07,-0.305533708622525,0.0024498529150776,8.36560473998938e-08,-0.288263649380119,0.0006934839028591,Common
cg20001739,Edematous_Severe_Acute_Malnutrition_GSE112893,chr20,36156137,36156138,BLCAP;BLCAP;BLCAP;BLCAP,5'UTR;TSS200;TSS200;5'UTR,Island,1.0,0.0,1.0,5.34730796229703e-05,-0.133156749599855,0.0361352725679778,Beta-only
cg03263514,Edematous_Severe_Acute_Malnutrition_GSE112893,chr22,19711036,19711037,GP1BB;SEPT5,TSS200;3'UTR,Island,6.36558581524254e-05,-0.271405491406673,0.043872738837189,0.0001420987788109,-0.331251638943484,0.0667153766517361,haEWAS-only
cg00702126,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,1369793,1369794,VWA1;VWA1,TSS1500;TSS1500,N_Shore,1.10702352380548e-05,-0.131450213667609,0.0160059958818567,2.39867242595486e-06,-0.138332581053842,0.0054564054390298,Common
cg01022200,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,180881086,180881087,KIAA1614,TSS1500,N_Shore,1.87957119907521e-05,-0.181528724773615,0.0211880238415072,6.93659838089031e-06,-0.197116978238741,0.0102781296449618,Common
cg01937809,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,37941854,37941855,ZC3H12A,Body,S_Shore,2.15395025063251e-05,-0.0966081341945715,0.0289044191641823,4.47997453047358e-05,-0.200887657960769,0.0336535686729176,Common
cg02097014,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,203156374,203156375,CHI3L1,TSS1500,,1.54904558919535e-07,-0.175757654236758,0.0018914247702661,6.02396827887666e-07,-0.415556355627421,0.0022276602787441,Common
cg02284278,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,110777870,110777871,,,,8.56559380106374e-06,-0.237497515077251,0.0149919305503118,5.81902758770486e-06,-0.19001851825835,0.0093051436399508,Common
cg04263215,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,161168856,161168857,NDUFS2;ADAMTS4,TSS1500;TSS200,N_Shelf,0.0001156848725959,-0.118779079693396,0.0652046019823516,7.19415408136191e-05,-0.111253428500529,0.0443478411210916,Beta-only
cg04265492,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,32220996,32220997,BAI2,Body,N_Shore,5.14574642938359e-05,-0.154615861207928,0.0385221791233487,4.61391569846117e-05,-0.145709628856408,0.0340792524521737,Common
cg07159228,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,232181623,232181624,,,,2.2204447522767e-05,-0.173273541458136,0.0233460420005954,2.1861021251937e-05,-0.168480499569362,0.0226328834638323,Common
cg07240000,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,17878538,17878539,ARHGEF10L,5'UTR,,8.32922757989863e-07,-0.143453957251202,0.0042889636243624,1.15935597492737e-06,-0.442878809318488,0.0035668545951414,Common
cg08106973,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,40399833,40399834,,,,2.28678610138389e-08,-0.211603559433252,0.0005912348257961,2.39970542588327e-07,-0.473079258584536,0.0012502310449146,Common
cg08425760,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,11795897,11795898,AGTRAP;AGTRAP;AGTRAP;AGTRAP;AGTRAP,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,N_Shore,6.60268533966091e-06,-0.0456765887171661,0.0142257056538108,3.64427938237427e-06,-0.14846857463398,0.007006908029625,Common
cg08477744,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,17308032,17308033,MFAP2;MFAP2;MFAP2;MFAP2;MFAP2;MFAP2,TSS1500;5'UTR;1stExon;1stExon;5'UTR;TSS1500,S_Shore,2.08213796934858e-08,-0.382631655247459,0.0003511734900453,1.99382424400737e-08,-0.347175305920153,0.0002927441509101,Common
cg09317398,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,20465716,20465717,PLA2G2F,TSS200,,3.53266208044463e-05,0.0377510015449672,0.0395477026439232,0.0001452664423195,-0.0961878381678073,0.0673557807075529,haEWAS-only
cg09579468,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,27659039,27659040,TMEM222,Body,,2.77235489824131e-05,0.209509806114595,0.0259701321274057,0.0006095426116731,0.201160153246862,0.140135578974796,haEWAS-only
cg10377510,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,9224003,9224004,,,,6.68393578325127e-07,0.101596360529031,0.0042889636243624,4.09263453850614e-06,-0.256578301285858,0.0075976232074143,Common
cg10858523,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,150551380,150551381,MCL1;MCL1,1stExon;1stExon,Island,1.69393684555295e-05,0.0403334422859907,0.0248733379315872,3.05887158314352e-06,-0.172254402244276,0.006416003008446,Common
cg11067453,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,24637997,24637998,,,,0.0004370662222432,0.152192542084875,0.136474440883976,6.90203693276043e-05,0.164054243291511,0.0430399297658792,Beta-only
cg12551029,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,113498106,113498107,SLC16A1;SLC16A1;SLC16A1,5'UTR;5'UTR;1stExon,Island,9.76067922045543e-06,-0.193362794846841,0.0177990521982295,4.30305836474783e-05,-0.302364186760704,0.0329373625769522,Common
cg12593541,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,181110845,181110846,,,,2.7532311230911895e-11,-0.235437037797351,1.53420352106088e-06,5.5903272215589e-10,-0.571973212604638,1.80576513779907e-05,Common
cg14418802,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,9299979,9299980,H6PD,5'UTR,,3.71071485303061e-06,0.0781092640322008,0.0109026920773226,0.0001999322796275,-0.150583409536772,0.0805253431872387,haEWAS-only
cg14448116,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,161170110,161170111,NDUFS2;ADAMTS4,5'UTR;TSS1500,N_Shore,2.72516676478619e-07,-0.331237890139676,0.0013942267610965,2.65940480534119e-07,-0.336046168075836,0.0013343307754517,Common
cg14667273,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,1369934,1369935,VWA1;VWA1,TSS1500;TSS1500,N_Shore,8.97029441499664e-08,-0.106248149949161,0.0014495098745193,5.55987498481751e-08,-0.231890901552695,0.0005379010227304,Common
cg15026767,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,153521758,153521759,S100A3,TSS200,,5.61827910172288e-07,-0.203219297196038,0.0022646602055517,2.36771701770096e-07,-0.201733327366247,0.0012502310449146,Common
cg17496887,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,153387707,153387708,S100A7A,TSS1500,,1.9531386712041e-06,-0.475827333625046,0.0050828642525153,1.25473917575886e-06,-0.481505537157144,0.0035855021049988,Common
cg19306948,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,17308206,17308207,MFAP2;MFAP2;MFAP2;MFAP2,TSS1500;TSS200;TSS200;TSS1500,S_Shore,1.49947159878854e-07,-0.189439976149215,0.0010497800663118,1.17091629009843e-08,-0.194754703050998,0.0001939542276094,Common
cg20700731,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,41951480,41951481,EDN2,TSS1500,,6.58175922918534e-05,-0.192468838969851,0.044390573357181,2.2983103878483e-05,-0.19395089555291,0.0231426362375853,Common
cg20707774,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,203149828,203149829,CHI3L1,Body,,2.18989973229428e-05,0.0685691014087102,0.0289044191641823,2.08687393286124e-05,-0.143303747198123,0.0218861581265294,Common
cg23217419,Edematous_Severe_Acute_Malnutrition_GSE112893,chr1,180881088,180881089,KIAA1614,TSS1500,N_Shore,1.64150970594922e-05,-0.0645439966223941,0.0246745631055194,1.39733375150411e-05,-0.180957912861786,0.017049247873194,Common
cg01333471,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,27975110,27975111,,,,4.22527125441478e-06,0.10797161479542,0.0111471278694022,3.0538767141456e-05,-0.147754155139537,0.0271049960859873,Common
cg02233149,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,97171243,97171244,NEURL3,Body,N_Shelf,3.09735009498617e-05,-0.312117089031333,0.027285192866554,8.68459220696743e-06,-0.271769680458018,0.012303781738271,Common
cg03165356,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,216882347,216882348,,,S_Shelf,2.34213513823932e-05,-0.0132283135696465,0.0299774746129182,0.0002370675906904,-0.267973544861332,0.089198922350041,haEWAS-only
cg03429512,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,203140700,203140701,NOP58;SNORD70,Body;TSS1500,,2.56769228911857e-05,-0.298085646594838,0.0251141073975193,4.18290164835396e-05,-0.3037154889363,0.0323240229388685,Common
cg05932024,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,42086889,42086890,,,,2.98556193113145e-05,-0.224508824209362,0.0270160858855221,4.10168167119636e-05,-0.221992594600582,0.0322074483525494,Common
cg07317846,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,42648344,42648345,,,,1.02507051752193e-07,-0.382491171737461,0.000852211594814,2.07749940851938e-07,-0.374876934654489,0.0011570095671418,Common
cg07873848,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,223288635,223288636,SGPP2,TSS1500,N_Shore,0.0001247917225069,-0.160150161927763,0.0677537556577419,7.99971566743515e-05,-0.185424430835955,0.0471539444531429,Beta-only
cg09004241,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,232259431,232259432,B3GNT7,TSS1500,N_Shore,8.54460118653303e-05,-0.332723491168717,0.0538670286839544,3.36414339809346e-05,-0.264121242836806,0.0288520917794299,Beta-only
cg09565806,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,198492976,198492977,RFTN2,Body,,5.20679016777756e-05,-0.205079516427162,0.0386928503534974,0.0003957634340546,-0.211869912693107,0.113696897478917,haEWAS-only
cg10091265,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,223288331,223288332,SGPP2,TSS1500,N_Shore,9.90166672475127e-06,-0.319984636406557,0.0156743631834738,5.04979481028293e-06,-0.326045034835371,0.0086764070236082,Common
cg13424923,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,65258738,65258739,,,,0.0001771112149475,0.0462038266393841,0.112053885754721,5.64483509882893e-05,-0.11311396926559,0.0376132651255806,Beta-only
cg14865868,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,12856040,12856041,TRIB2;TRIB2,TSS1500;TSS1500,N_Shore,1.05079817055051e-05,-0.316495205226612,0.0156743631834738,1.86594635763418e-05,-0.264382033817376,0.0206414564608755,Common
cg21567649,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,43245642,43245643,,,,1.03835318148172e-05,-0.159251387411057,0.0183876702022609,0.0001084500782907,-0.278580909639089,0.0581852195941107,haEWAS-only
cg23336143,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,36635519,36635520,CRIM1,Body,,0.0003339696277598,0.282008970137843,0.121134433988257,6.4416792516996e-05,0.239344720742898,0.0412583208421591,Beta-only
cg23574281,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,47716,47717,FAM110C,TSS1500,S_Shore,2.1912193499674e-05,0.049184231130693,0.0289044191641823,0.0001263409989406,-0.136627734814609,0.0631736286591299,haEWAS-only
cg24406344,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,97167519,97167520,NEURL3,Body,S_Shore,8.14902220243252e-07,0.0604156349963372,0.0042889636243624,3.05270922499853e-07,-0.288164743871828,0.0014086770328887,Common
cg25812095,Edematous_Severe_Acute_Malnutrition_GSE112893,chr2,144998514,144998515,GTDC1;GTDC1,5'UTR;5'UTR,,0.0007337482830932,0.115454395700136,0.17586029345727,3.79287907035247e-05,0.129404058948742,0.0306290156447243,Beta-only
cg00393050,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,14435541,14435542,,,,1.16883930637852e-06,-0.284160975861092,0.00353358717489,8.01150379243808e-07,-0.257542109194289,0.0028128738141501,Common
cg01190276,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,24284272,24284273,THRB;THRB;THRB,5'UTR;5'UTR;5'UTR,,6.48842520737318e-05,-0.198726453208436,0.044390573357181,9.62086054784442e-05,-0.187471435633852,0.0541409737059671,haEWAS-only
cg02914097,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,31118948,31118949,,,,1.92616695108835e-05,-0.140870819852725,0.0270651580544666,4.27916470957599e-05,-0.218285107863613,0.0329104444721047,Common
cg05287372,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,69058876,69058877,C3orf64,Body,N_Shelf,4.44433854965354e-06,0.118649479218917,0.0112211163364151,2.52010130199977e-05,-0.253977881585187,0.0242271738740107,Common
cg05361415,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,11610138,11610139,VGLL4;VGLL4;VGLL4;VGLL4;VGLL4,Body;Body;1stExon;Body;5'UTR,Island,0.0001955120879901,-0.131736566292883,0.0903414362882728,7.77499058114147e-05,-0.141295383771611,0.0464214574150599,Beta-only
cg11872583,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,43419926,43419927,ANO10,Body,,1.4230660991968e-05,-0.112311963579623,0.0185583166126528,0.152644235582123,-0.0557359611275846,0.762712120389629,haEWAS-only
cg14228830,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,139257229,139257230,RBP1;RBP1;RBP1,Body;Body;Body,N_Shore,5.49090488206858e-07,-0.41110861301962,0.0022646602055517,3.69441463821385e-07,-0.424232675557261,0.0015702039983911,Common
cg15931943,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,61236909,61236910,FHIT;FHIT,5'UTR;5'UTR,Island,3.57821945845405e-05,0.0653717924613798,0.0301247578572215,7.05552635313245e-05,0.115271979765844,0.0436599214651998,Common
cg16505233,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,5239311,5239312,EDEM1,Body,,9.99015927946017e-05,-0.245402251455433,0.058800044123651,4.33334542742773e-05,-0.249817417484305,0.0330127336458961,Beta-only
cg18109186,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,126731031,126731032,PLXNA1,Body,N_Shore,1.75937770880024e-06,0.163284190741828,0.0063177298658895,1.52517410950515e-06,-0.184033515640771,0.0038064380168122,Common
cg21093618,Edematous_Severe_Acute_Malnutrition_GSE112893,chr3,195560967,195560968,,,N_Shelf,0.0001050905722658,-0.382922534313842,0.0610438551625964,4.97764494375085e-05,-0.346941913078994,0.0347539518865513,Beta-only
cg00817502,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,119758193,119758194,SEC24D,TSS1500,S_Shore,5.40969282396922e-05,0.0951226537108972,0.0391082570517153,6.46305766467683e-05,0.0941001105532377,0.0412583208421591,Common
cg01874672,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,1204956,1204957,,,N_Shore,5.91147135278091e-05,0.0916906302699925,0.0420064974957938,0.0022616394938025,0.0610126081519789,0.256307031725005,haEWAS-only
cg13534095,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,12926002,12926003,,,,4.46974204107622e-05,0.196139319106922,0.0343676656972207,2.38889917662432e-05,0.203274708583498,0.0232425498926651,Common
cg14547240,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,15428750,15428751,C1QTNF7;C1QTNF7;C1QTNF7,TSS1500;Body;5'UTR,,3.64449939834087e-05,0.229965372202757,0.0402676689078907,0.0017266158734607,-0.194767364299714,0.228763147244377,haEWAS-only
cg16007497,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,74713356,74713357,PPBPL1,TSS1500,,8.19426430425706e-07,0.162487798185139,0.0042889636243624,7.18962441537108e-06,-0.22245321585797,0.0105561987279796,Common
cg16847428,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,26095438,26095439,,,,3.14084496529354e-06,-0.211252599009893,0.0070812212955657,0.000129059431599,-0.234708870800957,0.0639306252095697,haEWAS-only
cg20168495,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,148283066,148283067,,,,7.17187361539162e-07,-0.199074886239189,0.002649987379016,1.48447126106143e-06,-0.191213221341154,0.0038056188005001,Common
cg26233331,Edematous_Severe_Acute_Malnutrition_GSE112893,chr4,6695614,6695615,S100P;S100P,1stExon;5'UTR,,1.70133702194763e-05,-0.239611025769518,0.0195094956312459,2.21297232578418e-06,-0.275959393975131,0.0051798947013442,Common
cg01772439,Edematous_Severe_Acute_Malnutrition_GSE112893,chr5,149012102,149012103,FLJ41603,3'UTR,,1.72878355584289e-07,-0.286773420663131,0.0011429218545879,1.6837779576489e-07,-0.252961182061057,0.0010459369630152,Common
cg02379533,Edematous_Severe_Acute_Malnutrition_GSE112893,chr5,154214618,154214619,C5orf4,Body,,8.00341945399427e-06,0.139310115117948,0.0161659068696367,3.98998524226136e-05,-0.179440762388232,0.0315889478679974,Common
cg02381853,Edematous_Severe_Acute_Malnutrition_GSE112893,chr5,33321127,33321128,,,,4.32135063764157e-05,-0.319466945843041,0.0340055517802692,0.0003774617467799,-0.274430204189627,0.111449893599522,haEWAS-only
