CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg00014377,Huntingtons_Disease_GSE72778,chr7,101364176,101364177,,,,0.0002364908145614,-0.186234648821255,0.0200235542764319,4.3208788785066095e-12,0.376788263106392,5.24525529918272e-09,Common
cg00017157,Huntingtons_Disease_GSE72778,chr1,167127353,167127354,,,,0.0001806503425004,0.862495912525396,0.0196882542292513,0.880729374809611,0.0278804707047037,0.972848593735191,haEWAS-only
cg00017970,Huntingtons_Disease_GSE72778,chr1,26487737,26487738,GRRP1,5'UTR,N_Shore,0.0746926606784201,-0.0028397822064788,0.437907469494224,0.0006873206302113,-0.133139700575001,0.0313610543482055,Beta-only
cg00019880,Huntingtons_Disease_GSE72778,chr17,53832578,53832579,PCTP;PCTP,Body;5'UTR,S_Shelf,0.0007947401690424,0.279568537469801,0.0429528826568201,0.207576842807484,0.118165412093668,0.633109299699871,haEWAS-only
cg00021237,Huntingtons_Disease_GSE72778,chr8,67525849,67525850,MYBL1;MYBL1,TSS1500;TSS1500,Island,1.0,0.0,1.0,1.76445371853328e-05,-0.148803372523408,0.0020871402812895,Beta-only
cg00022259,Huntingtons_Disease_GSE72778,chr12,133385284,133385285,GOLGA3,Body,,8.53990838838384e-05,-0.131264507206345,0.0099630091555231,0.517989544536229,0.030350598182339,0.848065196433431,haEWAS-only
cg00024967,Huntingtons_Disease_GSE72778,chr3,169377818,169377819,MECOM,Body,N_Shore,0.0075116559004121,-0.181204571446488,0.18560045116724,0.0004775445108031,-0.248250291117334,0.0244989667981197,Beta-only
cg00025823,Huntingtons_Disease_GSE72778,chr17,43909151,43909152,CRHR1;CRHR1;CRHR1;CRHR1,Body;Body;Body;Body,,1.0,0.0,1.0,1.25583504712234e-06,-0.146106497446527,0.0002432387679841,Beta-only
cg00026230,Huntingtons_Disease_GSE72778,chr16,30064606,30064607,ALDOA,5'UTR,Island,1.0,0.0,1.0,0.0002306380252712,-0.151910903652306,0.0146279516516499,Beta-only
cg00026909,Huntingtons_Disease_GSE72778,chr1,58089001,58089002,DAB1,5'UTR,,0.0008322452468829,0.201958071148505,0.0531428772188413,8.21230677391272e-07,0.335609169253444,0.0001713654678611,Beta-only
cg00027081,Huntingtons_Disease_GSE72778,chr2,3325158,3325159,TSSC1,Body,S_Shelf,0.256512804659278,-0.0747570437463104,0.730041160080683,0.0001935022447729,-0.157971704369428,0.012858406943607,Beta-only
cg00028022,Huntingtons_Disease_GSE72778,chr1,246984573,246984574,,,,0.0009039369151292,-0.112744042786737,0.0466603720396073,1.76426175673462e-07,0.435924729010752,4.7330269281928e-05,Common
cg00030427,Huntingtons_Disease_GSE72778,chr6,169562540,169562541,,,,0.0002603366806929,0.13773575159541,0.0212617454000223,2.72243277762431e-05,-0.203123935545648,0.0029124032851495,Common
cg00030795,Huntingtons_Disease_GSE72778,chr6,33422380,33422381,ZBTB9;ZBTB9,5'UTR;1stExon,Island,1.0,0.0,1.0,0.0007972124013849,0.301787884306258,0.0346503330803614,Beta-only
cg00031896,Huntingtons_Disease_GSE72778,chr12,122020205,122020206,KDM2B,TSS1500,S_Shore,0.0005803219267793,0.0414372548560486,0.0352265374199761,4.56856581418533e-06,0.142588517039997,0.0007053647720481,Common
cg00033209,Huntingtons_Disease_GSE72778,chr16,3511787,3511788,NAT15;NAT15;NAT15,5'UTR;5'UTR;5'UTR,S_Shelf,0.111820608405936,0.0826864688638272,0.566762962889748,3.11000083630572e-05,0.278920089535121,0.0032385426465526,Beta-only
cg00035864,Huntingtons_Disease_GSE72778,chrY,8553009,8553010,TTTY18,TSS1500,,0.0313087146633855,-0.0778734461468267,0.30674646672838,0.0003363503115574,0.272414578302659,0.0191715729350721,Beta-only
cg00036119,Huntingtons_Disease_GSE72778,chr16,7277833,7277834,A2BP1;A2BP1;A2BP1,Body;Body;Body,,0.0001363043175259,0.226822201623605,0.016307739465101,0.0019028211392922,0.142120920464505,0.0610720185781979,haEWAS-only
cg00036347,Huntingtons_Disease_GSE72778,chr1,151811923,151811924,LOC100132111;C2CD4D,Body;5'UTR,N_Shore,0.0248239526899336,-0.018283615962879,0.276867516689076,1.76664978123649e-05,0.193581345635586,0.0020892290166204,Beta-only
cg00036614,Huntingtons_Disease_GSE72778,chr7,47093842,47093843,,,S_Shore,0.0004081918620292,0.548562965102854,0.0337643397268881,0.0846932758849396,0.14312517747113,0.449390853902761,haEWAS-only
cg00038167,Huntingtons_Disease_GSE72778,chr19,7598438,7598439,PNPLA6;PNPLA6;PNPLA6;PNPLA6;MCOLN1,TSS1500;TSS1500;TSS1500;TSS1500;Body,Island,0.0006301422596991,-0.0816740176300744,0.0446209294608222,0.0004031609460208,-0.107930060525832,0.0217685087135546,Common
cg00039016,Huntingtons_Disease_GSE72778,chr16,87421584,87421585,FBXO31,Body,N_Shelf,0.000711504975329,-0.16791403524817,0.0482104551301763,0.0051319659706379,-0.138208847377554,0.110931415060105,haEWAS-only
cg00040446,Huntingtons_Disease_GSE72778,chr1,40367965,40367966,MYCL1;MYCL1;MYCL1,TSS1500;TSS1500;TSS1500,Island,0.764089112237427,0.0073412726478952,0.950897205076854,0.0007212581786399,-0.157298095588217,0.0323741447196104,Beta-only
cg00040530,Huntingtons_Disease_GSE72778,chr2,242835364,242835365,,,S_Shelf,1.0,0.0,1.0,0.0009704595666437,0.164582123459735,0.0396160757392315,Beta-only
cg00040588,Huntingtons_Disease_GSE72778,chr1,1290712,1290713,MXRA8,Body,Island,0.0007768712774934,-0.0396563839908121,0.0423495396142321,0.262814804137119,0.0602409475503882,0.686076797176859,haEWAS-only
cg00041641,Huntingtons_Disease_GSE72778,chr1,151024614,151024615,CDC42SE1;CDC42SE1,3'UTR;3'UTR,S_Shelf,0.0007429524383436,-0.0342787368802308,0.0411485017220539,0.690814289955611,-0.01300891320201,0.916885611556209,haEWAS-only
cg00042254,Huntingtons_Disease_GSE72778,chr1,46019963,46019964,AKR1A1;AKR1A1,5'UTR;5'UTR,S_Shelf,0.0162254211987354,-0.0880915332095446,0.226681893545567,0.0003201050789044,0.196908533798018,0.0185018906652631,Beta-only
cg00042409,Huntingtons_Disease_GSE72778,chr3,113232968,113232969,CCDC52,5'UTR,N_Shore,4.2063800045885e-05,-0.163159368983391,0.0070921857300355,0.0010339409080771,-0.147434089672585,0.0413077002269013,Common
cg00042914,Huntingtons_Disease_GSE72778,chr18,24446311,24446312,C18orf16;AQP4,Body;TSS1500,S_Shelf,0.0005245002571639,0.19322493857658,0.0395630705367325,0.0029034860573311,0.18117827316748,0.0794910938769721,haEWAS-only
cg00044796,Huntingtons_Disease_GSE72778,chr1,146552390,146552391,,,Island,0.0003792156467055,0.0050782175771023,0.0270901684204688,0.0674228111286571,0.14324255247236,0.408998534195031,haEWAS-only
cg00045227,Huntingtons_Disease_GSE72778,chr11,56467944,56467945,OR8U8;OR9G9;OR9G1,Body;1stExon;1stExon,,1.04022963663189e-07,-0.451556655975839,6.73049275988129e-05,9.86752925192389e-05,-0.272026073510405,0.0078538578168234,Common
cg00051154,Huntingtons_Disease_GSE72778,chr2,237079099,237079100,,,N_Shore,0.215664423161968,-0.046731417436128,0.695260534281618,0.0012806742831152,-0.397106818514461,0.0474304670639246,Beta-only
cg00052772,Huntingtons_Disease_GSE72778,chr6,33245804,33245805,B3GALT4,1stExon,S_Shore,1.0,0.0,1.0,0.0007902171770384,-0.094006819000599,0.0344534547280326,Beta-only
cg00054408,Huntingtons_Disease_GSE72778,chr19,3275609,3275610,BRUNOL5,Body,Island,0.605945044785029,0.0167767160474112,0.905554403672657,0.0006408207912986,0.116138175618177,0.0298737782347603,Beta-only
cg00055434,Huntingtons_Disease_GSE72778,chr1,2415344,2415345,PLCH2,Body,Island,1.0,0.0,1.0,3.49515785712305e-05,-0.366036193955473,0.0035453400588193,Beta-only
cg00058009,Huntingtons_Disease_GSE72778,chr4,122853693,122853694,TRPC3;TRPC3,1stExon;Body,Island,0.003107520562318,0.0956688058080488,0.0963967629155442,2.09730638491078e-05,-0.204290590031786,0.0023846966288864,Beta-only
cg00060304,Huntingtons_Disease_GSE72778,chr11,31837237,31837238,PAX6,5'UTR,Island,0.0462650511092823,0.057214979416761,0.414114368865638,0.0009292684201924,0.17222351021621,0.038457994937195,Beta-only
cg00060374,Huntingtons_Disease_GSE72778,chr1,1355235,1355236,LOC441869;LOC441869,Body;Body,Island,0.0013234729092756,-0.121991270955768,0.0586860868076638,5.61159692055919e-07,0.380157077753334,0.0001249926583259,Beta-only
cg00060800,Huntingtons_Disease_GSE72778,chr5,141600994,141600995,,,,0.0008228131605183,-0.065263277824687,0.0440151087859881,0.0002863372253812,0.146710053096526,0.0171165364446716,Common
cg00060975,Huntingtons_Disease_GSE72778,chr4,140099768,140099769,,,Island,1.0,0.0,1.0,2.43954534086004e-05,-0.304160781089443,0.0026776160709706,Beta-only
cg00061551,Huntingtons_Disease_GSE72778,chr16,5121151,5121152,ALG1,TSS1500,N_Shore,0.0002957422804217,-0.326089331391542,0.027427049050619,2.6801772153238e-05,-0.569264594106563,0.0028798886722204,Common
cg00062119,Huntingtons_Disease_GSE72778,chr8,30769864,30769865,,,Island,1.0,0.0,1.0,4.77784846919368e-07,0.500268569589271,0.0001095370261913,Beta-only
cg00062367,Huntingtons_Disease_GSE72778,chr14,69950116,69950117,FLJ44817,TSS1500,N_Shore,6.4725953647165705e-15,-0.693147179466484,8.49403225251691e-11,1.68644334663611e-14,-0.578231312197245,3.9326469550262e-11,Common
cg00062736,Huntingtons_Disease_GSE72778,chr15,100171683,100171684,MEF2A;MEF2A;MEF2A;MEF2A,5'UTR;5'UTR;TSS1500;5'UTR,,0.0002825291235548,0.51766165070472,0.0266964362175577,0.0002722248228528,0.478960837594798,0.016529326485823,Common
cg00063006,Huntingtons_Disease_GSE72778,chr6,32847530,32847531,PPP1R2P1,Body,Island,1.0,0.0,1.0,0.0010595549006201,-0.162164519208409,0.0420130043899075,Beta-only
cg00063535,Huntingtons_Disease_GSE72778,chr12,113729491,113729492,TPCN1;TPCN1,Body;Body,,0.0974261628577257,0.107072758397773,0.5415692373365,5.99279419546007e-05,0.145146621737801,0.0053619661984008,Beta-only
cg00065302,Huntingtons_Disease_GSE72778,chr21,30366250,30366251,RNF160,TSS1500,S_Shore,0.0008439442370035,-0.0762078210226106,0.0448289217626766,0.0107743073979228,0.096257514752046,0.168788867840224,haEWAS-only
cg00066828,Huntingtons_Disease_GSE72778,chr17,1837612,1837613,,,Island,0.0002344815171652,1.54478251419798,0.0234259172622357,0.391423314561829,0.0512327666061725,0.779913352982321,haEWAS-only
cg00067124,Huntingtons_Disease_GSE72778,chr3,15466687,15466688,METTL6,Body,N_Shelf,0.0006255384067878,0.193568044563805,0.0444141375838959,0.531940796260011,0.0404202284262111,0.854600248351857,haEWAS-only
cg00070715,Huntingtons_Disease_GSE72778,chr5,138862796,138862797,TMEM173,TSS1500,,3.30754734494109e-05,-0.160943653402901,0.0059577540132539,8.73346348327408e-07,-0.271365456606583,0.0001801501301598,Common
cg00070870,Huntingtons_Disease_GSE72778,chr6,30691895,30691896,TUBB,Body,S_Shelf,1.0,0.0,1.0,6.5680041636241e-06,-0.127824056412155,0.0009482887513493,Beta-only
cg00071026,Huntingtons_Disease_GSE72778,chr13,113650936,113650937,MCF2L;MCF2L,Body;Body,S_Shore,0.0001579359772885,-0.222434317379057,0.0152707799263969,0.268690599484164,-0.0678736599382837,0.691190815515193,haEWAS-only
cg00071950,Huntingtons_Disease_GSE72778,chr4,10020882,10020883,SLC2A9;SLC2A9,Body;Body,Island,0.0001353861780791,0.105767780615231,0.0137231378556483,0.0140674055387552,0.148961333350118,0.194807655347941,haEWAS-only
cg00072689,Huntingtons_Disease_GSE72778,chr17,46681111,46681112,LOC404266;LOC404266;HOXB6,Body;Body;5'UTR,,1.32657042617313e-06,-0.136951681867887,0.0005160173793446,4.28525372611179e-06,-0.176817250635988,0.0006692838557572,Common
cg00073380,Huntingtons_Disease_GSE72778,chr16,5122085,5122086,ALG1,Body,Island,0.0648130847527498,0.0770203736488224,0.469678475743227,6.38824843503846e-05,0.311682096242034,0.0056440337651872,Beta-only
cg00075507,Huntingtons_Disease_GSE72778,chr17,26708226,26708227,SARM1,Body,Island,0.0007924165816768,-0.0326598335280622,0.0428647483779091,0.106961170270415,-0.0538256826747215,0.493791953994213,haEWAS-only
cg00077904,Huntingtons_Disease_GSE72778,chr5,151078909,151078910,,,,0.0069814008410716,-0.0388555992306877,0.149579751609095,0.0004532659479986,0.100080555184395,0.0236657554379694,Beta-only
cg00078025,Huntingtons_Disease_GSE72778,chr9,117159975,117159976,,,N_Shore,8.36078706741292e-08,-0.0776909583316127,4.86433998799384e-05,0.170699427588166,-0.0646224522111394,0.59084474388878,haEWAS-only
cg00078245,Huntingtons_Disease_GSE72778,chr12,53579063,53579064,ZNF740,Body,S_Shelf,0.0015964231709999,-0.137789133802588,0.0654460881216823,0.0007475122791564,0.159118799604362,0.0331571919180457,Beta-only
cg00080987,Huntingtons_Disease_GSE72778,chr3,126937362,126937363,,,,0.0003184855104033,0.0242887056012111,0.0242152714240308,0.0110825296601802,-0.0717104356460252,0.171299607661394,haEWAS-only
cg00081465,Huntingtons_Disease_GSE72778,chr18,77383609,77383610,,,N_Shelf,2.74239441150871e-06,-0.147195526051116,0.0007717605185764,0.0033188296290509,0.12446636461164,0.0861782919501158,haEWAS-only
cg00082540,Huntingtons_Disease_GSE72778,chr21,46396774,46396775,C21orf70,3'UTR,,1.0,0.0,1.0,2.88212042630188e-06,0.184606060688207,0.0004822466787597,Beta-only
cg00082729,Huntingtons_Disease_GSE72778,chr4,54630659,54630660,,,,0.868592918325851,-0.0186211603269494,0.974564815501365,5.03652749108754e-06,-0.480890079159752,0.0007649677082983,Beta-only
cg00082787,Huntingtons_Disease_GSE72778,chr22,29424662,29424663,ZNRF3,Body,N_Shore,0.0007469432212256,0.117210405635442,0.0412787966276699,0.0322454799482377,-0.139536665690454,0.293894707465005,haEWAS-only
cg00083937,Huntingtons_Disease_GSE72778,chr22,51039805,51039806,MAPK8IP2,Body,S_Shore,0.0014793844262194,-0.0381073633737469,0.0626722420169856,0.0002206731967966,-0.155499180324775,0.0141456034571832,Beta-only
cg00084271,Huntingtons_Disease_GSE72778,chr1,160121487,160121488,ATP1A4;ATP1A4,1stExon;5'UTR,,0.0344635733345275,-0.223392060757091,0.368416544894533,2.65881596829929e-16,1.6996382802334,9.70713718928565e-13,Beta-only
cg00087316,Huntingtons_Disease_GSE72778,chr4,180978709,180978710,,,N_Shore,0.0006149613103834,-0.165249049755426,0.0439671981180182,2.5652150469452e-05,-0.214525311895497,0.0027840839651102,Common
cg00088183,Huntingtons_Disease_GSE72778,chr1,91185168,91185169,,,Island,0.0041759177676522,0.0892178975276396,0.135747296182181,0.0007452889247421,0.193208649275016,0.0331012710299966,Beta-only
cg00088688,Huntingtons_Disease_GSE72778,chr6,167560504,167560505,,,,0.0812459335538344,-0.0179497681097187,0.451852428751078,2.45311436536077e-05,0.158837080039672,0.0026876491465057,Beta-only
cg00089384,Huntingtons_Disease_GSE72778,chr15,51972699,51972700,SCG3;SCG3,TSS1500;TSS1500,N_Shore,0.0241062335417386,0.118703542119857,0.317600740031023,9.36540620399121e-06,0.243598275801292,0.0012693107227513,Beta-only
cg00091953,Huntingtons_Disease_GSE72778,chr4,143326541,143326542,INPP4B;INPP4B,Body;Body,,0.158162950287233,-0.0702750654332673,0.633624305407434,0.0003924631683184,-0.209412628717277,0.021371483461913,Beta-only
cg00092518,Huntingtons_Disease_GSE72778,chr13,50070550,50070551,PHF11;PHF11;PHF11,Body;1stExon;5'UTR,Island,1.0,0.0,1.0,0.0007753543761875,0.193417386126523,0.0340531069562708,Beta-only
cg00094898,Huntingtons_Disease_GSE72778,chr16,55365950,55365951,,,Island,0.0005233313959706,-0.0436965725885258,0.0330047798257335,0.006589267509039,-0.142480694169816,0.127955187040531,haEWAS-only
cg00095677,Huntingtons_Disease_GSE72778,chr17,3833739,3833740,ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3,Body;Body;Body;Body;Body;Body;Body,,6.36941162716524e-07,0.802030612263001,0.0002455107239147,5.210727076561e-13,-0.924099464244149,8.3504566955345e-10,Common
cg00097357,Huntingtons_Disease_GSE72778,chr12,33591336,33591337,SYT10,Body,N_Shore,0.0001292365724029,0.0294298494998599,0.0132921730525938,2.60425223618083e-08,0.255697546410381,9.35321428312896e-06,Common
cg00098029,Huntingtons_Disease_GSE72778,chr4,187984506,187984507,,,Island,0.002357502156617,0.122880577595873,0.098974130587337,0.0001364038466512,0.143500587809287,0.0100053765301973,Beta-only
cg00098336,Huntingtons_Disease_GSE72778,chr1,39273267,39273268,,,S_Shelf,6.03475919464769e-05,-0.191131551744676,0.0077860559618368,0.0330312678733758,0.125807905137568,0.297113754979877,haEWAS-only
cg00099094,Huntingtons_Disease_GSE72778,chr5,2334514,2334515,,,,1.52442762586137e-06,0.332785009860633,0.0005735390660681,7.47677586829148e-05,0.243062322216524,0.0063704518138162,Common
cg00099393,Huntingtons_Disease_GSE72778,chr7,157361621,157361622,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,Island,0.0494365076974209,0.0426234690640344,0.371209829848148,0.0001231838557795,0.155946046833014,0.009260683449832,Beta-only
cg00099835,Huntingtons_Disease_GSE72778,chr2,97427033,97427034,CNNM4,1stExon,Island,0.0002271433152637,0.0903515527318129,0.019520049565246,0.108565522008029,0.0896016623844754,0.496740831720445,haEWAS-only
cg00101154,Huntingtons_Disease_GSE72778,chr16,420108,420109,MRPL28,Body,Island,0.0063733157140432,-0.113287760498111,0.142556036951577,2.32547579406566e-10,-0.755673963303072,1.59264916467115e-07,Beta-only
cg00101940,Huntingtons_Disease_GSE72778,chr16,85479301,85479302,,,,9.11593461613654e-05,-0.0749929137176313,0.0104340206170162,0.965380066126133,-0.0020421467622124,0.992598130305822,haEWAS-only
cg00102685,Huntingtons_Disease_GSE72778,chr3,186645653,186645654,,,N_Shelf,0.272923432277235,0.0819062502270325,0.743002350612018,7.3684569587965e-07,0.442010465513781,0.000156910522949,Beta-only
cg00105253,Huntingtons_Disease_GSE72778,chr14,105647194,105647195,NUDT14,Body,N_Shore,8.22415812635976e-05,-0.0534982147106317,0.0096881417933405,0.245697568657238,-0.040347434915945,0.670795863707918,haEWAS-only
cg00106345,Huntingtons_Disease_GSE72778,chr7,27138396,27138397,,,S_Shore,0.0003481485413209,-0.106955311599588,0.0256509736406277,0.0908894570809737,-0.145510441293543,0.462545382403808,haEWAS-only
cg00106609,Huntingtons_Disease_GSE72778,chr22,50714562,50714563,PLXNB2,Body,N_Shore,2.22042250038907e-05,0.231654903146915,0.0043774861030535,0.0208324844687271,0.0972142297544028,0.237569093023326,haEWAS-only
cg00107241,Huntingtons_Disease_GSE72778,chr1,29461070,29461071,,,Island,0.0004364956018097,0.14738224913144,0.0295662844765251,0.225779556928217,-0.0730971019446631,0.651622780725082,haEWAS-only
cg00107490,Huntingtons_Disease_GSE72778,chr22,19509318,19509319,,,N_Shore,0.000458621140749,-0.168894929293709,0.0362872467910506,0.138421738831766,0.0640251984773711,0.546449695447656,haEWAS-only
cg00107667,Huntingtons_Disease_GSE72778,chr12,131941518,131941519,,,N_Shelf,1.19785153981984e-12,-0.38503699426153,3.61489195867695e-09,2.0619470062140303e-09,0.518384992002664,1.05281366314234e-06,Common
cg00108524,Huntingtons_Disease_GSE72778,chr1,30559124,30559125,,,,0.0003425992134138,0.0346476653666936,0.0253781170677119,0.0016882297547018,0.174365760056357,0.0565897270937338,haEWAS-only
cg00112260,Huntingtons_Disease_GSE72778,chr1,32104920,32104921,PEF1,Body,,0.0409977829870707,0.0688273684397975,0.34352946619605,0.0004597729857877,-0.170131674300423,0.0238952529196119,Beta-only
cg00114966,Huntingtons_Disease_GSE72778,chr1,197893920,197893921,LHX9;LHX9,Body;Body,S_Shelf,0.0749306267273001,-0.0227809199653858,0.438396150903041,0.0011497684739703,0.219885937133766,0.0441865078916677,Beta-only
cg00115178,Huntingtons_Disease_GSE72778,chr10,12648176,12648177,CAMK1D;CAMK1D,Body;Body,,4.91114132067566e-09,0.527001448748778,5.85962238435955e-06,0.0091950637805272,0.193779474061698,0.154879794127306,haEWAS-only
cg00115954,Huntingtons_Disease_GSE72778,chr8,11536551,11536552,,,N_Shore,0.0138264499486107,-0.0211979198337801,0.210114377420566,0.0006456883131672,0.118882391952562,0.0300171193192518,Beta-only
cg00116092,Huntingtons_Disease_GSE72778,chr1,217313044,217313045,,,S_Shore,0.0014122625643853,0.135587183094894,0.0729509435035906,1.30070413397578e-07,0.263142879669531,3.65501625258692e-05,Beta-only
cg00117012,Huntingtons_Disease_GSE72778,chr15,73996358,73996359,CD276;CD276,Body;Body,,0.000615573197795,-0.193586130589413,0.0366302843917523,0.594432210998793,0.0308546047137,0.881245009628769,haEWAS-only
cg00117869,Huntingtons_Disease_GSE72778,chr10,126198993,126198994,LHPP;LHPP,Body;Body,,5.70060867302848e-19,-0.642869181669331,1.32250914621882e-14,3.30704460684011e-15,0.721630685826561,9.390710940802187e-12,Common
cg00119034,Huntingtons_Disease_GSE72778,chr4,8623002,8623003,,,N_Shelf,6.19857393905639e-06,-0.153381828428553,0.0016736278325568,0.0003173188110857,-0.0946744506672512,0.0183955882348755,Common
cg00119896,Huntingtons_Disease_GSE72778,chr7,3083721,3083722,CARD11,TSS200,,0.0001625723600532,-0.0159913065379383,0.0155569468678888,0.0008188092142191,0.0872810306652177,0.0353163658354982,Common
cg00121030,Huntingtons_Disease_GSE72778,chr1,149149314,149149315,,,Island,0.0001488329421174,-0.0253038885003764,0.014642313442223,0.0398821807239328,0.0745304886024579,0.324326371224835,haEWAS-only
cg00122779,Huntingtons_Disease_GSE72778,chr6,32033006,32033007,TNXB,Body,,1.0,0.0,1.0,0.0004065861779612,-0.759412389073691,0.0218843195857059,Beta-only
cg00122944,Huntingtons_Disease_GSE72778,chr10,6227266,6227267,PFKFB3,Body,,0.0063314379211861,0.238669757826563,0.170337994050749,0.0001027894861948,0.146427625704242,0.0080986206685237,Beta-only
cg00124902,Huntingtons_Disease_GSE72778,chr1,34645109,34645110,C1orf94;C1orf94,Body;5'UTR,S_Shelf,4.59847708947352e-07,1.36780730150776,0.0002209494620553,0.0101600650171802,0.529136128614318,0.163413489585532,haEWAS-only
cg00125858,Huntingtons_Disease_GSE72778,chr1,44569398,44569399,,,Island,9.77325322722149e-07,-0.154203750586926,0.0003451706601965,0.0029113026366865,0.115812368502927,0.0796108551671908,haEWAS-only
cg00125893,Huntingtons_Disease_GSE72778,chr15,71747687,71747688,THSD4,Body,,1.80301542632443e-07,0.667154755049206,9.04409593395664e-05,1.16357372543797e-08,-1.26605875007643,4.6231832808924e-06,Common
cg00129827,Huntingtons_Disease_GSE72778,chr6,71394664,71394665,SMAP1;SMAP1,Body;Body,,8.48871216181215e-05,-0.145808610804375,0.0117991479858903,0.0021641619354212,-0.120403151985899,0.0662584372487546,haEWAS-only
cg00131705,Huntingtons_Disease_GSE72778,chr16,615073,615074,C16orf11,Body,Island,0.335502873019631,-0.577530991116409,0.742020509293212,0.000844624872523,0.232241246295029,0.0360900240430857,Beta-only
cg00133234,Huntingtons_Disease_GSE72778,chr16,1506028,1506029,CLCN7;CLCN7,Body;Body,Island,0.12577269869123,0.043849334110147,0.589672954466468,0.0007710328173068,0.157321991880774,0.0339185285557297,Beta-only
