CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg09322513,Smoking_Status_Blood,chr16,65555681.0,65555682.0,LOC283867,Body,,1.4657431932779462e-05,0.1734249292642575,0.0819335016166653,4.094204070527952e-07,0.1970892433104192,0.0073592256707425,Beta-only
cg00668559,Smoking_Status_Blood,chr6,44230977.0,44230978.0,NFKBIE,Body,N_Shore,5.036511292880825e-06,-0.1505850634516612,0.0484315978570118,4.557531722411705e-07,-0.1646863471080008,0.0078994720730621,Common
cg16794579,Smoking_Status_Blood,chr16,17562419.0,17562420.0,XYLT1,Body,,1.7996301400843508e-10,-0.2282265253539855,1.52908094334463e-05,4.870443679873887e-07,-0.1748348444263364,0.008150737882169,Common
cg03440944,Smoking_Status_Blood,chr7,45023329.0,45023330.0,C7orf40,Body,N_Shelf,6.8366895093220035e-09,-0.1383226890753021,0.000391368140483,5.613403133366966e-07,-0.128435789083162,0.0090809519395979,Common
cg16721845,Smoking_Status_Blood,chr11,68518800.0,68518801.0,MTL5;MTL5,5'UTR;5'UTR,Island,1.0,0.0,1.0,9.887943649308357e-07,0.2066922131874326,0.0149962407374844,Beta-only
cg09022230,Smoking_Status_Blood,chr7,5457225.0,5457226.0,TNRC18,Body,N_Shore,6.476917046640958e-07,-0.1572337651037773,0.012507280103448,1.0712076320694378e-06,-0.1490165243386392,0.0157538286539598,Common
cg02583484,Smoking_Status_Blood,chr12,54677008.0,54677009.0,HNRNPA1;HNRPA1L-2;HNRNPA1,Body;Body;Body,S_Shelf,7.85082932031662e-08,-0.1684415512525053,0.0039767590839131,1.1840428500350384e-06,-0.1478766201402954,0.0169010972909795,Common
cg16829640,Smoking_Status_Blood,chrX,132352420.0,132352421.0,TFDP3,TSS200,,0.0615037024201187,-0.1572204724601165,0.7869072876294739,1.2937281430282773e-06,0.331721770769409,0.0179391301405199,Beta-only
cg18264803,Smoking_Status_Blood,chr20,33464359.0,33464360.0,ACSS2;ACSS2;ACSS2;ACSS2;ACSS2,Body;5'UTR;1stExon;5'UTR;1stExon,Island,9.511441308874445e-08,0.2308894941796366,0.0026714948830646,1.363527345818917e-06,0.2002059423433838,0.018381787900504,Common
cg10788371,Smoking_Status_Blood,chr11,76381040.0,76381041.0,LRRC32;LRRC32;LRRC32,5'UTR;1stExon;5'UTR,N_Shore,7.059904679685836e-05,-0.1294525671478671,0.1771198802393486,1.4584731059218093e-06,-0.1464679034575269,0.0191303581302638,Beta-only
cg05339037,Smoking_Status_Blood,chr19,13951168.0,13951169.0,,,N_Shelf,6.422551855494781e-06,-0.0986332571572717,0.0550095018569523,1.5240640147805297e-06,-0.1058568428986212,0.0194646236717172,Beta-only
cg23648239,Smoking_Status_Blood,chr14,52701606.0,52701607.0,,,,0.0115468488357002,-0.0522924187091922,0.62997047041191,1.5836415948658291e-06,-0.0710863746606223,0.0197069172188998,Beta-only
cg19276111,Smoking_Status_Blood,chr1,24229232.0,24229233.0,CNR2,5'UTR,Island,0.0092247220914257,-0.0944694896731262,0.5943571148030908,1.8143948872981964e-06,0.1301015811000923,0.0214770365344825,Beta-only
cg09415272,Smoking_Status_Blood,chr2,88751158.0,88751159.0,FOXI3,Body,N_Shore,2.31791644206994e-05,-0.1606788290927941,0.1095604098111683,1.9337363587683467e-06,-0.174852805596642,0.0223446919563032,Beta-only
cg14254999,Smoking_Status_Blood,chr2,231790529.0,231790530.0,GPR55,TSS1500,,0.0093721942928884,0.1941484524188589,0.5963122998423226,2.0254593048412165e-06,-0.1825613551945889,0.022575689162289,Beta-only
cg11849385,Smoking_Status_Blood,chr6,168896266.0,168896267.0,SMOC2;SMOC2,Body;Body,,0.0085098766637221,0.1011971798469103,0.584803386569803,2.059374419339501e-06,-0.1846587599244827,0.022575689162289,Beta-only
cg20889322,Smoking_Status_Blood,chr11,65196622.0,65196623.0,,,,2.738588356131852e-07,-0.1525407575707954,0.0064635553806233,2.093279071254325e-06,-0.1405454377006799,0.022575689162289,Common
cg26404511,Smoking_Status_Blood,chr1,24229575.0,24229576.0,CNR2,5'UTR,S_Shore,0.0003095017135178,0.1333989041588356,0.2857833854736902,2.475703424283819e-06,0.1620632487346182,0.0261196398797081,Beta-only
cg12127149,Smoking_Status_Blood,chr14,102487020.0,102487021.0,DYNC1H1,Body,,2.284738550205282e-06,-0.0918580681393067,0.0294130317503275,2.5464722236810465e-06,-0.0901083340879598,0.0261701684360555,Common
cg14028652,Smoking_Status_Blood,chr7,128050115.0,128050116.0,IMPDH1;IMPDH1;IMPDH1;IMPDH1,TSS200;TSS200;TSS200;TSS200,Island,1.8197535354294816e-05,-0.143228080928349,0.1083371905748887,2.6104738108089727e-06,0.1415929916072408,0.0261701684360555,Beta-only
cg19003304,Smoking_Status_Blood,chr8,60029914.0,60029915.0,TOX,Body,N_Shore,5.255824972210611e-06,0.1394739600413872,0.0484051923895193,2.642263945220916e-06,0.1347733269667897,0.0261701684360555,Common
cg10881937,Smoking_Status_Blood,chr2,135064869.0,135064870.0,MGAT5,Body,,0.0001875859493481,0.0905867125246389,0.2386994351190458,3.5193263894099845e-06,0.1090394750926846,0.0317200071500093,Beta-only
cg07503630,Smoking_Status_Blood,chr2,233351564.0,233351565.0,ECEL1,5'UTR,Island,0.1597568159695034,-0.0864575121392874,0.880304135942008,3.5876187231524808e-06,0.1085587289351486,0.0317200071500093,Beta-only
cg04562776,Smoking_Status_Blood,chr6,53211284.0,53211285.0,ELOVL5,5'UTR,N_Shore,0.018865716631188,0.0777474932050897,0.682226899680018,3.613079957157479e-06,0.1223104093096475,0.0317200071500093,Beta-only
cg01751584,Smoking_Status_Blood,chr9,100159780.0,100159781.0,LOC286359,TSS1500,,1.2938563312532115e-05,-0.0955967083580072,0.0779715007559116,3.629761700024484e-06,-0.0975117546520073,0.0317200071500093,Beta-only
cg09803537,Smoking_Status_Blood,chrX,73164390.0,73164391.0,LOC554203,Body,S_Shore,0.0085520957437099,0.1262684175604321,0.5926593470637749,3.651736429269392e-06,0.1481569287970751,0.0317200071500093,Beta-only
cg00946321,Smoking_Status_Blood,chr19,17283478.0,17283479.0,MYO9B;MYO9B,Body;Body,Island,2.829153371929544e-06,0.1701338680088516,0.038215449307125,3.66960409108843e-06,-0.1717593566222621,0.0317200071500093,Common
cg22912577,Smoking_Status_Blood,chr19,54606097.0,54606098.0,NDUFA3,TSS200,Island,1.0,0.0,1.0,3.749168095109834e-06,0.1502571767656243,0.0317200071500093,Beta-only
cg04408104,Smoking_Status_Blood,chr2,160106670.0,160106671.0,WDSUB1;WDSUB1;WDSUB1,Body;Body;Body,,0.0006959202953663,0.0975038099100268,0.3175778976710768,3.790834905568194e-06,0.1325582019808306,0.0317200071500093,Beta-only
cg09668564,Smoking_Status_Blood,chr3,43732144.0,43732145.0,ABHD5,TSS1500,Island,0.2078115653339603,-0.0898502335760137,0.91114214957291,4.1573228177925925e-06,-0.160089149004655,0.0341970100895841,Beta-only
cg23458168,Smoking_Status_Blood,chr19,30864867.0,30864868.0,ZNF536,5'UTR,N_Shore,9.67221427797381e-06,0.1576330476124575,0.067361739936724,4.285174463462064e-06,0.1525872473400148,0.0344451710147121,Beta-only
cg02941118,Smoking_Status_Blood,chr11,134201640.0,134201641.0,GLB1L2,TSS200,N_Shore,1.0,0.0,1.0,4.329440556289781e-06,0.1673646091880188,0.0344451710147121,Beta-only
cg00524443,Smoking_Status_Blood,chr17,46650310.0,46650311.0,HOXB3,5'UTR,N_Shelf,9.947312559007922e-05,0.1216106987015378,0.1857589568162164,4.619861206565854e-06,-0.1523635529491564,0.0353996945369414,Beta-only
cg27639613,Smoking_Status_Blood,chr2,28408263.0,28408264.0,BRE;BRE;BRE;BRE;BRE,Body;Body;Body;Body;Body,,4.344276938537352e-05,0.1418445596983992,0.1347144423615109,4.634757787822439e-06,0.1540685641343159,0.0353996945369414,Beta-only
cg03485667,Smoking_Status_Blood,chr16,75143200.0,75143201.0,ZNRF1,3'UTR,,1.4659663933324028e-06,-0.1440192046018748,0.0222424798147211,4.668239072864081e-06,-0.1318397718936018,0.0353996945369414,Common
cg06716568,Smoking_Status_Blood,chr4,2043525.0,2043526.0,C4orf48;C4orf48,TSS1500;TSS200,Island,4.700853376202803e-05,-0.1539608146270419,0.1457387793936601,4.8226298339970005e-06,-0.1660401106245253,0.0359345729017119,Beta-only
cg01936839,Smoking_Status_Blood,chr7,27198896.0,27198897.0,,,N_Shore,3.574812943013255e-06,-0.1527226832245841,0.0410458089785461,4.886861421816192e-06,-0.1470262890870315,0.0359345729017119,Common
cg07919108,Smoking_Status_Blood,chr10,102984661.0,102984662.0,,,Island,0.0001320468095639,0.2065067563925266,0.2078165084387603,5.045569140062096e-06,0.2299679541771474,0.0361175684715671,Beta-only
cg19513321,Smoking_Status_Blood,chr2,85811432.0,85811433.0,VAMP5,TSS200,Island,2.743562005900388e-06,0.1818584324380745,0.038215449307125,5.060588430815607e-06,0.1770182734984907,0.0361175684715671,Common
cg13015710,Smoking_Status_Blood,chr12,125039343.0,125039344.0,,,Island,0.0001344445926211,0.0792651438151783,0.2058480331141048,5.238837401726338e-06,0.0971652983133395,0.0363783412862912,Beta-only
cg21936179,Smoking_Status_Blood,chr1,206786180.0,206786181.0,LGTN,TSS1500,S_Shore,3.836506418613669e-05,-0.1579920741783332,0.134596523065984,5.247041918989994e-06,0.1702324085023001,0.0363783412862912,Beta-only
cg17073169,Smoking_Status_Blood,chr3,110533292.0,110533293.0,,,,0.0007709835440338,-0.0928972457847812,0.3545840909821359,5.354398356050654e-06,-0.1271200440525976,0.0365998014276308,Beta-only
cg01741999,Smoking_Status_Blood,chr2,219137824.0,219137825.0,PNKD,Body,S_Shelf,0.0001331552093612,0.0903882622646081,0.2078165084387603,5.521244650959185e-06,0.1009659412214074,0.0372161029376973,Beta-only
cg08354053,Smoking_Status_Blood,chr17,30630872.0,30630873.0,RHBDL3,Body,,1.1300474652469576e-05,-0.1037436954979918,0.0738585115008916,5.828875670561335e-06,-0.1057802140450907,0.0383087215893365,Beta-only
cg09973371,Smoking_Status_Blood,chr7,155920156.0,155920157.0,,,,2.0113766706159595e-05,0.2512664443951021,0.0951255982853395,5.986796660465159e-06,-0.2314628073427472,0.0383087215893365,Beta-only
cg00232092,Smoking_Status_Blood,chr7,5518887.0,5518888.0,FBXL18,3'UTR,N_Shelf,4.412907820391282e-06,-0.1054771435404009,0.0457254745159138,6.135547986023363e-06,-0.0955110486612643,0.0383087215893365,Common
cg09197783,Smoking_Status_Blood,chr11,57176720.0,57176721.0,SLC43A3;SLC43A3;SLC43A3,Body;Body;Body,,2.842224072780022e-05,-0.1459982429690594,0.1079217774650556,6.139044195496334e-06,-0.1544405852019987,0.0383087215893365,Beta-only
cg26206284,Smoking_Status_Blood,chr7,139880786.0,139880787.0,,,S_Shelf,9.843480686535146e-05,-0.1193928376320682,0.1857589568162164,6.156953345988102e-06,0.1242298631228532,0.0383087215893365,Beta-only
cg08786003,Smoking_Status_Blood,chr1,157670710.0,157670711.0,FCRL3,TSS200,,1.8279405658939e-05,0.0928004264221369,0.0913608995870396,6.325026134794814e-06,0.0939446363194338,0.0388563168821056,Beta-only
cg23984997,Smoking_Status_Blood,chr20,18568496.0,18568497.0,DTD1,TSS200,Island,0.1778784736095044,0.2526114091224515,0.8992423870817161,6.462432119704656e-06,0.1545533200489409,0.0392041828933853,Beta-only
cg18297349,Smoking_Status_Blood,chr5,138726375.0,138726376.0,MGC29506,TSS1500,N_Shore,0.0001789213626199,-0.1080402961392171,0.2382806279767146,6.936733426827089e-06,-0.1171884232123838,0.0415619949782823,Beta-only
cg19325791,Smoking_Status_Blood,chr17,46560683.0,46560684.0,,,,4.0180100413613085e-06,-0.1405969650180102,0.0442788042084624,7.15359513303052e-06,0.1379507246492826,0.0423386400338061,Common
cg25618424,Smoking_Status_Blood,chr1,2989307.0,2989308.0,PRDM16;PRDM16,Body;Body,N_Shore,0.0002944499039537,-0.1285807329478792,0.2804412627677445,7.474386775519521e-06,-0.1562003855879722,0.0437042703749588,Beta-only
cg18621256,Smoking_Status_Blood,chr10,119221444.0,119221445.0,,,,6.319192515803984e-06,-0.1503692761219114,0.0550095018569523,7.751816696300068e-06,-0.1406615965784561,0.0447868592311304,Beta-only
cg16639185,Smoking_Status_Blood,chr1,206786178.0,206786179.0,LGTN,TSS1500,S_Shore,7.29477574207384e-05,-0.15778015441073,0.168228975348512,7.862837456211827e-06,0.1660301312887358,0.0448938417479271,Beta-only
cg01595484,Smoking_Status_Blood,chr19,1269250.0,1269251.0,CIRBP;CIRBP;CIRBP;C19orf23,TSS200;TSS200;TSS200;Body,Island,0.3262947320856025,0.0450071676466374,0.9388436639777036,8.056738106680926e-06,0.1436162507700309,0.0452314406018712,Beta-only
cg16509061,Smoking_Status_Blood,chr5,1269309.0,1269310.0,TERT;TERT,Body;Body,N_Shore,0.0001158607994028,0.1431295374817212,0.1932119484099637,8.16480942193292e-06,-0.1643003824521086,0.0452314406018712,Beta-only
cg01724917,Smoking_Status_Blood,chr16,17563028.0,17563029.0,XYLT1,Body,,6.935540934635593e-07,-0.1899627737459771,0.0128106075058396,8.201564279430543e-06,-0.1651634258837227,0.0452314406018712,Common
cg04086928,Smoking_Status_Blood,chr9,134612644.0,134612645.0,RAPGEF1,Body,,2.404026777177165e-08,-0.159867732725333,0.0007295053598583,8.655025724508694e-06,-0.1281275542085763,0.0470741397063533,Common
cg09006487,Smoking_Status_Blood,chr3,72424982.0,72424983.0,RYBP,3'UTR,,1.267101305337027e-06,-0.1505440111390022,0.021374385263728,8.729683575659263e-06,-0.1345360342717413,0.0470741397063533,Common
cg05886626,Smoking_Status_Blood,chr15,39873553.0,39873554.0,THBS1,5'UTR,Island,1.2429175321590717e-05,-0.1635710774070969,0.0820791058104969,8.88621140034413e-06,-0.1642572677090422,0.0473916301581561,Beta-only
cg10236962,Smoking_Status_Blood,chr15,70126655.0,70126656.0,C15orf50,TSS1500,,0.0001273448154552,0.1069657588595816,0.2078165084387603,8.985358104692109e-06,0.115593991001428,0.0473921509479537,Beta-only
cg12655542,Smoking_Status_Blood,chr2,20357306.0,20357307.0,,,,0.0038640238177051,-0.1508368412866363,0.5010630882144759,9.081612547154032e-06,-0.1281658218417851,0.0473921509479537,Beta-only
cg22186515,Smoking_Status_Blood,chr6,106533997.0,106533998.0,PRDM1,TSS200,N_Shore,0.0002220307974511,-0.1283374620141945,0.2495646570491551,9.598108979812666e-06,-0.1460775472844231,0.0484312304908852,Beta-only
cg06501716,Smoking_Status_Blood,chr22,19436948.0,19436949.0,C22orf39;C22orf39,TSS1500;TSS1500,S_Shore,1.3030978254156287e-05,-0.0872443094942712,0.0779715007559116,9.681932191844266e-06,-0.0854177639040301,0.0484312304908852,Beta-only
cg15150034,Smoking_Status_Blood,chr1,156477835.0,156477836.0,,,S_Shelf,9.628682030110765e-05,0.1561395616300551,0.1902404516328117,9.865934143406869e-06,0.165471877564198,0.0484312304908852,Beta-only
cg06393830,Smoking_Status_Blood,chr6,31527889.0,31527890.0,,,,1.0,0.0,1.0,9.87113029641156e-06,-0.1406620499339136,0.0484312304908852,Beta-only
cg04423976,Smoking_Status_Blood,chr4,75859672.0,75859673.0,PARM1,Body,Island,0.000648787812951,-0.1219419569885898,0.3464567011921189,1.014313028400151e-05,-0.1477068477551341,0.0484312304908852,Beta-only
cg27591349,Smoking_Status_Blood,chr10,54074250.0,54074251.0,DKK1,1stExon,Island,2.0713105808312324e-05,-0.1153109246390588,0.0951255982853395,1.0144080928531856e-05,-0.1081838560384967,0.0484312304908852,Beta-only
cg08554462,Smoking_Status_Blood,chr18,60986911.0,60986912.0,BCL2;BCL2,TSS1500;TSS1500,Island,0.0008277278298233,-0.1365147480442882,0.3621433017554249,1.0202974323597012e-05,-0.157636808881212,0.0484312304908852,Beta-only
cg20581250,Smoking_Status_Blood,chr18,44676959.0,44676960.0,HDHD2,TSS200,Island,0.0003623592998704,0.1244942138460796,0.2674496405770013,1.0378448710025316e-05,0.1452881546978705,0.0484312304908852,Beta-only
cg18236066,Smoking_Status_Blood,chr12,113293823.0,113293824.0,RPH3A;RPH3A,Body;Body,,5.444865641952547e-06,0.1368175393788372,0.0490318620848825,1.3980173069966033e-05,-0.1298455759747108,0.0579899968715365,haEWAS-only
cg14907479,Smoking_Status_Blood,chr10,102732133.0,102732134.0,SEMA4G,TSS200,S_Shelf,5.646842336703856e-07,0.163688414144086,0.0163448658127655,1.6586494641890978e-05,-0.1410152726262593,0.0621883950334699,haEWAS-only
cg14467181,Smoking_Status_Blood,chr17,47516312.0,47516313.0,,,,4.643013142137734e-06,0.1595934504535412,0.0458901829662136,1.6634024579136402e-05,0.1446922597385534,0.0621883950334699,haEWAS-only
cg11108890,Smoking_Status_Blood,chr2,85811471.0,85811472.0,VAMP5,TSS200,Island,4.640559419417029e-06,0.1807144506117654,0.0458901829662136,2.1909828358008065e-05,0.1671109242991015,0.0708203461309107,haEWAS-only
cg07016605,Smoking_Status_Blood,chr17,80194706.0,80194707.0,SLC16A3;SLC16A3;SLC16A3,Body;Body;Body,Island,4.917803185504508e-06,-0.1618285096051944,0.0484315978570118,2.3835371555541632e-05,-0.1431524141911595,0.073341868561654,haEWAS-only
cg08149865,Smoking_Status_Blood,chr8,21914600.0,21914601.0,EPB49;EPB49;EPB49;EPB49,TSS1500;5'UTR;5'UTR;5'UTR,S_Shore,7.466324702915002e-08,0.1305333101106946,0.0039767590839131,2.810890384053372e-05,-0.0957949177866057,0.079789499860504,haEWAS-only
cg06088324,Smoking_Status_Blood,chr16,19895321.0,19895322.0,GPRC5B,5'UTR,Island,4.233790515635557e-06,0.170185135870698,0.0442788042084624,3.660266022877841e-05,0.1507018140994983,0.0865631913697034,haEWAS-only
cg25421530,Smoking_Status_Blood,chr10,97200987.0,97200988.0,SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1,5'UTR;TSS200;TSS200;TSS200;5'UTR;TSS200;TSS200,,2.854736040415692e-06,0.1534283241118736,0.0337332157199182,4.258881419395626e-05,0.1317799161182437,0.0935254213890609,haEWAS-only
cg23839680,Smoking_Status_Blood,chr7,56118238.0,56118239.0,CCT6A;PSPH;CCT6A,TSS1500;5'UTR;TSS1500,N_Shore,2.63598748992525e-07,0.1088325304693724,0.0097107862047035,5.061092480965413e-05,-0.0781971829218804,0.1027715180199653,haEWAS-only
cg19784428,Smoking_Status_Blood,chr19,16830746.0,16830747.0,NWD1,TSS200,,1.644909405602702e-06,0.1672771544506341,0.0289813012283127,7.065474185866076e-05,-0.1369698699606835,0.1164281396097812,haEWAS-only
cg14171514,Smoking_Status_Blood,chr11,62308492.0,62308493.0,AHNAK;AHNAK,5'UTR;5'UTR,,1.6519086288106194e-06,-0.1024469402166199,0.0235383385964417,7.760829817367289e-05,-0.0926644718625249,0.1194617567588181,haEWAS-only
cg03760191,Smoking_Status_Blood,chr10,22623047.0,22623048.0,,,N_Shore,8.334027674667651e-07,0.1551181330327436,0.0187623039036717,9.139258986741902e-05,-0.1263528565076699,0.124348864049919,haEWAS-only
cg00817377,Smoking_Status_Blood,chr7,73441057.0,73441058.0,ELN;ELN;ELN;ELN;ELN,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,,4.850437444997879e-06,0.1094666415974153,0.0467648138929387,0.0001142180260685,-0.092403579192607,0.1345438446007686,haEWAS-only
cg04232972,Smoking_Status_Blood,chr16,30671644.0,30671645.0,,,S_Shore,4.024796997144834e-06,-0.145093190442359,0.0442788042084624,0.0001260663658222,-0.1157186531831603,0.1364702810459521,haEWAS-only
cg18494902,Smoking_Status_Blood,chr15,40398565.0,40398566.0,BMF;BMF;BMF;BMF;BMF,TSS1500;5'UTR;TSS1500;5'UTR;1stExon,N_Shelf,4.124628290753675e-06,0.1627123235689368,0.0442788042084624,0.0001274412947871,-0.129769583045464,0.1364702810459521,haEWAS-only
cg09837977,Smoking_Status_Blood,chr7,110731201.0,110731202.0,LRRN3;LRRN3;IMMP2L;LRRN3;LRRN3;LRRN3;LRRN3,5'UTR;1stExon;Body;5'UTR;1stExon;1stExon;5'UTR,,1.3835600366198656e-08,-0.1451845027665888,0.0005877805774772,0.000160837033904,-0.1216996194041036,0.1478522298939445,haEWAS-only
cg26667550,Smoking_Status_Blood,chr1,156098772.0,156098773.0,LMNA;LMNA;LMNA,Body;Body;Body,,1.7652916724025974e-06,0.2897770033169141,0.0298063614579603,0.0004329313918034,-0.2084174149384488,0.203817552311944,haEWAS-only
cg19344626,Smoking_Status_Blood,chr19,16830749.0,16830750.0,NWD1,TSS200,,1.316801880019817e-06,0.1606703977770535,0.0254100123544852,0.0005599884981342,-0.1108628207142865,0.2218686240479981,haEWAS-only
cg07629165,Smoking_Status_Blood,chr21,45845365.0,45845366.0,TRPM2,Body,Island,5.176276733966275e-06,0.1396778507195313,0.0484315978570118,0.0009086940108852,0.1040836098565382,0.252364794066387,haEWAS-only
cg02621905,Smoking_Status_Blood,chr1,116034585.0,116034586.0,,,,2.858531762948784e-06,0.1485632229124948,0.0337332157199182,0.0009229966782843,0.1052398652707725,0.2529344448964413,haEWAS-only
cg13531460,Smoking_Status_Blood,chr2,231790813.0,231790814.0,GPR55,TSS1500,,9.353204110103776e-07,0.1213902462220313,0.0199485137260293,0.0011489907895926,-0.1229448694328842,0.2713127658890297,haEWAS-only
cg24033122,Smoking_Status_Blood,chr16,30485383.0,30485384.0,ITGAL;ITGAL,Body;Body,Island,2.415291270197856e-07,-0.1424708687454984,0.0060358412994158,0.0017915645681057,-0.1324822621247475,0.3044009636065841,haEWAS-only
