CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg07015784,Postmenstrual_Age_Weeks_GSE128821,chr2,219257760,219257761,SLC11A1,Body,S_Shore,4.82897110400442e-06,-0.0548777635250646,0.0073866461470036,0.0005371206692663,0.0550402471663293,0.16898104789483,haEWAS-only
cg07614018,Postmenstrual_Age_Weeks_GSE128821,chr19,18811575,18811576,CRTC1;CRTC1,Body;Body,Island,0.0001234741846016,-0.0094821692663119,0.0434678550359352,0.0460574022680499,-0.0283328428642107,0.609304986648982,haEWAS-only
cg13508402,Postmenstrual_Age_Weeks_GSE128821,chr7,127670570,127670571,SND1;LRRC4,Body;Body,N_Shore,2.63048235974066e-06,-0.0155715383473424,0.005141423910022,0.0753197474321084,0.0238276169628252,0.670701840210402,haEWAS-only
cg01314252,Postmenstrual_Age_Weeks_GSE128821,chr3,9943828,9943829,IL17RE;IL17RE;IL17RE,TSS1500;TSS1500;TSS1500,,0.0001562175060383,0.0397543257303023,0.0488808831345506,0.0031471069569047,-0.0311187571886759,0.298954652399982,haEWAS-only
cg00535785,Postmenstrual_Age_Weeks_GSE128821,chr16,49766785,49766786,ZNF423,Body,,8.98614910887269e-05,0.0211161125744196,0.0367051326971093,0.0082355437282544,-0.0212295840932367,0.399288416870121,haEWAS-only
cg21830020,Postmenstrual_Age_Weeks_GSE128821,chr19,8117632,8117633,CCL25;CCL25,TSS200;TSS200,S_Shelf,7.6114362837646e-05,-0.0116705106414307,0.0335659674509852,0.0117696219508066,0.0176960909567632,0.439362770498363,haEWAS-only
cg22510662,Postmenstrual_Age_Weeks_GSE128821,chr5,36202853,36202854,C5orf33;C5orf33,Body;Body,,1.32844592401647e-05,-0.0526172269777066,0.0151501199046672,0.0034390863420302,-0.0359150773112627,0.307683950557603,haEWAS-only
cg19580937,Postmenstrual_Age_Weeks_GSE128821,chr15,70740429,70740430,,,,4.69463371788911e-05,0.0898473067758946,0.0313176996123085,0.0113321944501731,0.0544681652288035,0.434966456822543,haEWAS-only
cg24165760,Postmenstrual_Age_Weeks_GSE128821,chr14,103243389,103243390,TRAF3;TRAF3;TRAF3,TSS1500;TSS1500;TSS1500,,7.07814206417269e-05,0.0014904017591142,0.0323449239748135,0.0316191809651197,-0.0120503967808981,0.560815477408187,haEWAS-only
cg14052728,Postmenstrual_Age_Weeks_GSE128821,chr2,95941719,95941720,PROM2;PROM2;PROM2,Body;Body;Body,,3.03570483574339e-05,0.0611720876549957,0.021254162692761,2.12928143792012e-05,-0.0981007729716544,0.0396886889117589,Common
cg26292910,Postmenstrual_Age_Weeks_GSE128821,chr3,48732762,48732763,IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2,5'UTR;5'UTR;5'UTR;5'UTR;Body;5'UTR;5'UTR;Body,,2.02255775084366e-06,-0.0495337527370871,0.0044182845284002,1.43858143905852e-05,-0.0462314100262653,0.0330978227289946,Common
cg06746774,Postmenstrual_Age_Weeks_GSE128821,chr1,33216950,33216951,KIAA1522,Body,N_Shelf,4.92483996862587e-06,-0.0897736741118403,0.0082149967270027,4.05943551499157e-05,-0.0586172546572716,0.0542345134739497,haEWAS-only
cg27003682,Postmenstrual_Age_Weeks_GSE128821,chr5,35617945,35617946,SPEF2;SPEF2,TSS200;TSS200,Island,0.0001192917441523,0.0021440095248765,0.0428530659121264,0.0799752056220773,0.0051925874159902,0.678590770482669,haEWAS-only
cg03260530,Postmenstrual_Age_Weeks_GSE128821,chr17,81049494,81049495,METRNL,Body,N_Shore,1.64626199929053e-05,-0.0085629995069341,0.0148965595639724,1.22613018039407e-05,-0.029535067455262,0.0313784038915393,Common
cg01644623,Postmenstrual_Age_Weeks_GSE128821,chr14,75230239,75230240,YLPM1,1stExon,Island,0.0001078718649416,-0.0042444913818078,0.0474492502055474,0.0011135775307781,-0.0156900777588848,0.215243101955104,haEWAS-only
cg14830402,Postmenstrual_Age_Weeks_GSE128821,chr10,6244686,6244687,PFKFB3;PFKFB3,TSS200;Body,Island,8.99769613632427e-05,-0.0041587633576656,0.0433848125453495,0.566530793082007,0.0033026688341414,0.93512409339773,haEWAS-only
cg15760474,Postmenstrual_Age_Weeks_GSE128821,chr6,41554529,41554530,FOXP4;FOXP4;FOXP4,Body;Body;Body,,5.55795762352313e-05,0.0337718333156606,0.0283648326543305,0.012990220055609,0.0463662309363888,0.450931418308495,haEWAS-only
cg22454516,Postmenstrual_Age_Weeks_GSE128821,chr21,27512732,27512733,APP;APP;APP;APP;APP;APP;APP;APP;APP;APP,TSS200;5'UTR;Body;Body;Body;Body;Body;Body;Body;Body,,5.20180337387137e-07,-0.0131525507458138,0.0020194189936501,0.044018195801228,-0.0184940943166383,0.603832103354104,haEWAS-only
cg17069437,Postmenstrual_Age_Weeks_GSE128821,chr7,100064485,100064486,TSC22D4,3'UTR,,0.0001044975909275,0.0289269544253617,0.039745235070417,5.94564035429575e-07,-0.0587166247946367,0.0055303078340288,Common
cg26199906,Postmenstrual_Age_Weeks_GSE128821,chr8,145106246,145106247,OPLAH,Body,Island,3.20536015361865e-05,0.0245260884633693,0.0217945216858429,1.63375031013692e-05,0.0801799321646773,0.0350746328360742,Common
cg25293806,Postmenstrual_Age_Weeks_GSE128821,chr19,55889387,55889388,TMEM190,Body,Island,3.44623274868621e-05,0.0597533392791853,0.0262169520483153,1.88187350961974e-05,0.0494442107046344,0.0378692462374684,Common
cg10385692,Postmenstrual_Age_Weeks_GSE128821,chr16,1175678,1175679,,,N_Shelf,6.95771653720309e-05,-0.0250121910035639,0.0377872929728133,0.0071379893770495,-0.0287740646770226,0.381775410477495,haEWAS-only
cg23953396,Postmenstrual_Age_Weeks_GSE128821,chr17,72427941,72427942,GPRC5C;GPRC5C,1stExon;5'UTR,Island,3.61490862301411e-05,-0.0075492613136925,0.0233089970538158,0.0178452489226623,-0.0109934140012112,0.48917257557347,haEWAS-only
cg24395452,Postmenstrual_Age_Weeks_GSE128821,chr4,52943197,52943198,SPATA18,Body,Island,8.16767989203821e-06,0.0447587002033772,0.0112943768658383,0.0003503383283834,0.045205049289333,0.144034935459113,haEWAS-only
cg15028578,Postmenstrual_Age_Weeks_GSE128821,chr1,1874898,1874899,,,Island,9.5927162808167e-05,0.0083763000059449,0.038124085631259,0.0216603881710156,-0.0287875611639985,0.511630425117277,haEWAS-only
cg16312002,Postmenstrual_Age_Weeks_GSE128821,chr1,16554558,16554559,,,S_Shore,6.07992545409881e-06,-0.0152979232661773,0.0084951784648075,0.086636164098012,0.0304817196928972,0.688827404774059,haEWAS-only
cg06627617,Postmenstrual_Age_Weeks_GSE128821,chr2,9471179,9471180,ASAP2;ASAP2,Body;Body,,2.06008695510696e-05,0.0123116002129244,0.0169539132759236,0.117699816324338,0.0208670594981548,0.729490623111898,haEWAS-only
cg09262230,Postmenstrual_Age_Weeks_GSE128821,chr6,159052937,159052938,TMEM181,3'UTR,,2.89653798442685e-05,-0.0619196285335748,0.0238330141777246,0.0379286557998986,-0.0257680330592058,0.583909815031024,haEWAS-only
cg02717339,Postmenstrual_Age_Weeks_GSE128821,chr2,97524767,97524768,ANKRD39,TSS1500,S_Shore,3.2831448337849e-05,-0.0055909143073554,0.0220435049223469,0.0287767035916485,0.0268590645503983,0.547893926396701,haEWAS-only
cg18217235,Postmenstrual_Age_Weeks_GSE128821,chr6,50817157,50817158,,,N_Shore,0.0006049094448283,-0.0126763027144407,0.110244382881159,1.11550288755305e-05,-0.0418548130863764,0.0301773426949932,Beta-only
cg15363270,Postmenstrual_Age_Weeks_GSE128821,chr10,75936262,75936263,ADK;ADK,TSS200;Body,Island,2.85291300661895e-05,0.0041824138524639,0.0236487393532089,0.655497680613317,-0.0019449845952029,0.953243253867204,haEWAS-only
cg19852660,Postmenstrual_Age_Weeks_GSE128821,chr11,2846681,2846682,KCNQ1;KCNQ1,Body;Body,,1.0,0.0,1.0,2.49311682499368e-05,-0.0512767327968261,0.0418276901467937,Beta-only
cg26868156,Postmenstrual_Age_Weeks_GSE128821,chr11,1892180,1892181,LSP1;LSP1;LSP1;LSP1;LSP1;LSP1,5'UTR;1stExon;5'UTR;Body;1stExon;5'UTR,Island,2.21864209498376e-05,-0.0169518893657148,0.0176898053678683,0.0005839526448512,-0.0496917310546742,0.174622855194452,haEWAS-only
cg03984055,Postmenstrual_Age_Weeks_GSE128821,chr16,31117318,31117319,,,Island,2.18088124092082e-05,-0.0442536786104492,0.0206252521491773,1.43377728847763e-05,-0.0439061097709361,0.0330950939780845,Common
cg02143404,Postmenstrual_Age_Weeks_GSE128821,chr16,85607651,85607652,,,,1.81151729553542e-07,0.0268734567840856,0.0009530138540789,0.0074170273890337,0.038167909752084,0.386286464865393,haEWAS-only
cg09652312,Postmenstrual_Age_Weeks_GSE128821,chr7,155284062,155284063,,,Island,6.45199085517759e-06,-0.083013408528843,0.0096817884477324,3.50638888951534e-06,-0.0800099439588474,0.0162585513421775,Common
cg11417426,Postmenstrual_Age_Weeks_GSE128821,chr19,11688638,11688639,ACP5;ACP5;ACP5;ACP5,5'UTR;5'UTR;5'UTR;TSS200,N_Shore,8.37771561253096e-05,0.0101268668140643,0.0354885013431589,0.0021551154544043,0.0384881293894899,0.264869951818557,haEWAS-only
cg13236881,Postmenstrual_Age_Weeks_GSE128821,chr7,95064691,95064692,PON2;PON2,TSS1500;TSS1500,S_Shore,9.73420678062044e-05,-0.01333294090787,0.044667841364572,0.000554933873802,-0.0190211909901252,0.17138721405573,haEWAS-only
cg01986123,Postmenstrual_Age_Weeks_GSE128821,chr7,12726364,12726365,ARL4A;ARL4A;ARL4A,TSS200;TSS1500;TSS200,Island,0.0001034248616885,0.0006987613521884,0.0396309931401761,0.934333855343355,0.0006169530077691,0.993092118525044,haEWAS-only
cg25122369,Postmenstrual_Age_Weeks_GSE128821,chr3,168801790,168801791,MECOM;MECOM;MECOM;MECOM;MECOM;MECOM,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR,,1.23187800614919e-06,-0.0382718249567109,0.0031977233604056,4.26881121265447e-05,-0.0354412353338202,0.055630249855272,haEWAS-only
cg15236483,Postmenstrual_Age_Weeks_GSE128821,chr22,46285682,46285683,,,Island,4.79043083672107e-05,-0.0181481017154555,0.0317065840155255,2.09713913038364e-05,-0.0665503337254645,0.0395002027197324,Common
cg25698701,Postmenstrual_Age_Weeks_GSE128821,chr14,92413584,92413585,FBLN5;FBLN5,1stExon;5'UTR,Island,3.273704791685e-06,-0.0073529737810134,0.0064142688903432,0.0062150318775322,-0.0121007467717362,0.366399458956076,haEWAS-only
cg00559635,Postmenstrual_Age_Weeks_GSE128821,chr4,3415930,3415931,RGS12;RGS12;RGS12,Body;Body;Body,S_Shore,9.5525416974344e-05,0.104025492886433,0.0444923972713709,0.0042771738325665,0.0478157511398568,0.327855354384653,haEWAS-only
cg24642196,Postmenstrual_Age_Weeks_GSE128821,chr1,161136063,161136064,PPOX;PPOX,TSS200;TSS200,Island,5.01905115728827e-06,-0.0005440950424277,0.0075340910001372,0.091078865177556,-0.0160413963389847,0.695974597340241,haEWAS-only
cg22607451,Postmenstrual_Age_Weeks_GSE128821,chr16,16214419,16214420,ABCC1,Body,,1.0,0.0,1.0,5.4587940684375e-06,0.0603004043538866,0.0207567226463519,Beta-only
cg12224869,Postmenstrual_Age_Weeks_GSE128821,chr17,4446002,4446003,MYBBP1A;MYBBP1A,Body;Body,,1.26803982604998e-06,-0.0542099559407459,0.0032008736975849,0.0008111022773708,0.0453962711551261,0.193612772510796,haEWAS-only
cg12410370,Postmenstrual_Age_Weeks_GSE128821,chr1,43296526,43296527,ERMAP;ERMAP,Body;Body,,0.0001587683475267,-0.0439292002402911,0.0492732831041197,0.0728245468429674,0.0241299492833496,0.666690678376583,haEWAS-only
cg09905475,Postmenstrual_Age_Weeks_GSE128821,chr22,29469461,29469462,KREMEN1;KREMEN1,Body;Body,Island,0.0001113948724149,-0.0036977546723698,0.0411183674890878,0.0881318163949227,-0.0112886924674175,0.691113032846173,haEWAS-only
cg10378521,Postmenstrual_Age_Weeks_GSE128821,chr12,133101612,133101613,FBRSL1,Body,N_Shore,3.37084114944913e-05,-0.0179932990728086,0.025882010869766,0.0015044687058357,-0.0310030651859822,0.236059542263798,haEWAS-only
cg27104869,Postmenstrual_Age_Weeks_GSE128821,chr10,75936335,75936336,ADK;ADK,TSS200;Body,Island,5.76012508778681e-05,-0.0021319565379498,0.0288217202970333,0.207674183673115,-0.0051657961613388,0.805999735938915,haEWAS-only
cg19283470,Postmenstrual_Age_Weeks_GSE128821,chr4,76439650,76439651,THAP6;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,Island,7.89572619451363e-05,0.0020456442706204,0.0343743157278117,0.0152798450624258,0.0075990232963849,0.470748996799105,haEWAS-only
cg10803714,Postmenstrual_Age_Weeks_GSE128821,chr2,69399575,69399576,ANTXR1;ANTXR1,Body;3'UTR,,5.42630844361712e-06,-0.0538314913079076,0.0085500307438435,0.0005487455106647,-0.0396068423364965,0.170391873148828,haEWAS-only
cg05857996,Postmenstrual_Age_Weeks_GSE128821,chr20,2675418,2675419,EBF4,Body,S_Shore,3.53582188266836e-05,-0.0319455258505469,0.0229798811315479,0.0723726345657174,0.0166447016828746,0.666094030098092,haEWAS-only
cg09841842,Postmenstrual_Age_Weeks_GSE128821,chr14,51974848,51974849,FRMD6,5'UTR,,8.19099437383005e-05,-0.0111259781276578,0.0350631865016078,0.0359293204834858,0.0281783739392087,0.577198931741013,haEWAS-only
cg22367191,Postmenstrual_Age_Weeks_GSE128821,chr6,10425648,10425649,,,N_Shore,6.43862818287445e-05,-0.015185678164809,0.0366405906200369,0.0079882800310262,-0.0198132598355324,0.395652768392065,haEWAS-only
cg00709050,Postmenstrual_Age_Weeks_GSE128821,chr17,33905597,33905598,PEX12;PEX12,1stExon;5'UTR,Island,0.0001008554542831,0.0036252864080427,0.0390850042758225,0.48912631406803,0.0031024929632318,0.916113783375602,haEWAS-only
cg08595667,Postmenstrual_Age_Weeks_GSE128821,chr16,89445453,89445454,ANKRD11,5'UTR,,0.0693621893133445,-0.0138052544819814,0.580918236127194,2.94791243593827e-05,-0.0526875411592774,0.0457621616591039,Beta-only
cg24541835,Postmenstrual_Age_Weeks_GSE128821,chr1,12651540,12651541,DHRS3,Body,,0.0014799665560266,-0.114929786542716,0.159848497805082,5.58925629442522e-06,-0.0762874900765802,0.0207567226463519,Beta-only
cg05342467,Postmenstrual_Age_Weeks_GSE128821,chr7,2029732,2029733,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,S_Shore,7.79970326679588e-05,0.101668677913936,0.0401854524672519,0.0606559388324875,0.0106181309547882,0.643318303406162,haEWAS-only
cg17858500,Postmenstrual_Age_Weeks_GSE128821,chr20,3734725,3734726,C20orf27,Body,S_Shore,6.79455343616561e-07,-0.0550068229930231,0.0022902608765621,0.0012378646834972,0.0423225805495898,0.222197215624372,haEWAS-only
cg19681793,Postmenstrual_Age_Weeks_GSE128821,chr6,169651645,169651646,THBS2,5'UTR,S_Shelf,5.1020507946786e-05,0.0615569488678764,0.0332839874970327,0.000393100076459,0.045836114195733,0.151066307049139,haEWAS-only
cg10287485,Postmenstrual_Age_Weeks_GSE128821,chr11,69473145,69473146,,,S_Shelf,0.0001439996186427,-0.0125962224762762,0.0470341521939231,0.0153096378850708,0.0273728713853554,0.470994106269724,haEWAS-only
cg15247247,Postmenstrual_Age_Weeks_GSE128821,chr7,4802535,4802536,FOXK1,3'UTR,N_Shore,4.19479044694035e-07,0.0597315553844185,0.0017491095407911,0.0004154294390403,-0.0593384271163303,0.154701561099906,haEWAS-only
cg23163513,Postmenstrual_Age_Weeks_GSE128821,chr11,1481925,1481926,BRSK2,Body,Island,7.45654334820828e-05,-0.036225201727909,0.0391373268755082,0.0013358855187264,-0.028460246177728,0.228798900883464,haEWAS-only
cg19010490,Postmenstrual_Age_Weeks_GSE128821,chr15,37388127,37388128,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body,S_Shore,4.17177382868539e-05,0.0233816909682987,0.0250304079054678,0.0068270353597853,0.0433437826421058,0.376877387971541,haEWAS-only
cg20959872,Postmenstrual_Age_Weeks_GSE128821,chr17,15848110,15848111,ADORA2B,TSS200,Island,9.38366251312781e-05,0.000955882795463,0.0376760073651198,0.410457903383943,0.0104697067220234,0.893791599417173,haEWAS-only
cg02947276,Postmenstrual_Age_Weeks_GSE128821,chr14,24731242,24731243,TGM1,Body,,5.94537220241924e-05,-0.0502210460336459,0.0292290074865347,0.0019450579870527,0.0476097333198408,0.255616700513841,haEWAS-only
cg04030486,Postmenstrual_Age_Weeks_GSE128821,chr17,6358599,6358600,PITPNM3;PITPNM3,3'UTR;3'UTR,Island,1.50145586188542e-06,0.009748943691928,0.0035216146755235,0.0004050352735828,0.0509501011619417,0.153397174017636,haEWAS-only
cg24942416,Postmenstrual_Age_Weeks_GSE128821,chr11,124621829,124621830,VSIG2,Body,,1.24785839467844e-06,-0.0628540008630076,0.0032123240672203,1.28612993499112e-06,-0.0791303457943955,0.0087348380199301,Common
cg09026722,Postmenstrual_Age_Weeks_GSE128821,chr1,156867080,156867081,PEAR1,5'UTR,S_Shelf,7.48958628012733e-07,0.0768732496614591,0.002445527005704,2.15213834879649e-06,0.0819163461908333,0.0118758188666952,Common
cg16921083,Postmenstrual_Age_Weeks_GSE128821,chr3,137483063,137483064,SOX14,TSS1500,Island,1.83354355565139e-05,-0.0072896843903723,0.0184364438959898,0.007089340070189,-0.0118650532966094,0.380698001971185,haEWAS-only
cg14397171,Postmenstrual_Age_Weeks_GSE128821,chr15,101728653,101728654,CHSY1,Body,,3.08124671786347e-07,0.0193561768683486,0.0013765640892428,0.0089380889244715,-0.0311991264719677,0.408065269433099,haEWAS-only
cg23625715,Postmenstrual_Age_Weeks_GSE128821,chr1,976172,976173,AGRN,Body,Island,9.53436593190847e-05,-0.0068489861116573,0.0444745194721059,0.0320824795531197,-0.0096572251491861,0.562926175764456,haEWAS-only
cg10944735,Postmenstrual_Age_Weeks_GSE128821,chr2,71680714,71680715,DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,Island,6.77079273152079e-05,-0.0087432546854429,0.0313692220418587,0.0521541664183895,-0.0114655739712119,0.625565720332944,haEWAS-only
cg07080358,Postmenstrual_Age_Weeks_GSE128821,chr2,68546507,68546508,CNRIP1;CNRIP1,1stExon;1stExon,Island,3.14749471519243e-05,-0.0069802687718231,0.0249234582387625,0.0001867692574268,-0.0142785831077456,0.109591846599656,haEWAS-only
cg03540731,Postmenstrual_Age_Weeks_GSE128821,chr19,18508115,18508116,LRRC25;LRRC25,1stExon;5'UTR,,0.0001109593925845,-0.0049270549216653,0.0410074466480479,0.0067757988349376,-0.0163163836083359,0.376007485328774,haEWAS-only
cg00466364,Postmenstrual_Age_Weeks_GSE128821,chr19,11592764,11592765,ELAVL3;ELAVL3,TSS1500;TSS1500,Island,8.54280828543014e-05,0.0009231635302036,0.035886935056478,0.0420896883700539,-0.0095760791968368,0.597696183099328,haEWAS-only
cg00678354,Postmenstrual_Age_Weeks_GSE128821,chr8,66676123,66676124,PDE7A;PDE7A,Body;Body,,1.72145573804132e-05,-0.0368544350674454,0.0178295395396511,1.07725854820837e-05,-0.0369627600878013,0.0301325573226148,Common
cg24232083,Postmenstrual_Age_Weeks_GSE128821,chr7,82307046,82307047,,,,6.48708475697628e-07,-0.020884185186359,0.0022478854055326,0.0163117878398192,-0.0278097628597219,0.478867441295449,haEWAS-only
cg07856470,Postmenstrual_Age_Weeks_GSE128821,chr12,49688907,49688908,PRPH;LOC101927267,TSS200;Body,Island,1.09752668316984e-05,0.0540604174604981,0.0135909073195985,0.0047912441591612,0.0339396472465923,0.340355452264664,haEWAS-only
