CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg02423185,Psoriasis_GSE73894,chr13,37337525,37337526,,,,1.60059346130507e-06,-0.189601530272293,0.0323491139487696,1.62115431881445e-05,-0.179753520407428,0.0800937150763595,haEWAS-only
cg02679662,Psoriasis_GSE73894,chr5,131016702,131016703,FNIP1;FNIP1,Body;Body,,9.65367260391077e-07,0.120114392151426,0.020478222122057,1.33580646049233e-05,-0.209563147765573,0.0749250286781653,haEWAS-only
cg02721176,Psoriasis_GSE73894,chr10,118084587,118084588,C10orf96,Body,,3.84141521656507e-05,0.190679086506341,0.0841927191909891,2.37258195910634e-06,0.493853554482299,0.0371635880631284,Beta-only
cg02796390,Psoriasis_GSE73894,chr20,3726190,3726191,HSPA12B,Body,,7.03141608283583e-08,0.170554315914743,0.0063391555909404,2.98009544915062e-06,-0.151370889021101,0.03910988670033,Common
cg02909866,Psoriasis_GSE73894,chr10,101152469,101152470,CNNM1,3'UTR,,1.0,0.0,1.0,2.01654334841194e-06,-0.175733525498981,0.0357422143026165,Beta-only
cg03040740,Psoriasis_GSE73894,chr13,99084682,99084683,FARP1,Body,,8.07417602727502e-07,0.653927824738696,0.0218675216254126,7.81857538097158e-06,1.7192954817594,0.0641908712560108,haEWAS-only
cg03302281,Psoriasis_GSE73894,chr18,76549840,76549841,,,N_Shelf,2.42435838415512e-06,-0.362385013125924,0.0367693708434625,1.53984157847497e-05,-0.217476797892379,0.0787385090205377,haEWAS-only
cg03331715,Psoriasis_GSE73894,chr12,104689087,104689088,TXNRD1;TXNRD1;TXNRD1;TXNRD1;TXNRD1,5'UTR;5'UTR;Body;Body;5'UTR,,5.23842116428206e-06,0.137288657786203,0.0419794267076052,0.0003752535406034,-0.12888472876356,0.197629597055987,haEWAS-only
cg03670393,Psoriasis_GSE73894,chr4,81128690,81128691,,,Island,3.47343833046218e-06,0.279335200525607,0.0392469132684958,2.45416232233121e-05,0.155597142743252,0.0946208553947713,haEWAS-only
cg04010872,Psoriasis_GSE73894,chr17,16757305,16757306,,,,4.08024786990234e-06,0.164693232349251,0.0407129279957734,2.58964064285761e-05,0.0965489096625251,0.0959900713310589,haEWAS-only
cg04584761,Psoriasis_GSE73894,chr2,27874308,27874309,SUPT7L,3'UTR,,0.0128720598563829,0.177547523363036,0.407637805688239,1.16345440843093e-06,0.955445920831344,0.0270389012423141,Beta-only
cg05305078,Psoriasis_GSE73894,chr11,131056727,131056728,,,,2.13261929191607e-06,0.123998724458658,0.0267509573852178,0.0001850852199889,0.186445368721903,0.162404719604322,haEWAS-only
cg05443390,Psoriasis_GSE73894,chr11,1891947,1891948,LSP1;LSP1;LSP1;LSP1,5'UTR;TSS200;TSS1500;Body,N_Shore,7.67371810230808e-05,0.104166424561354,0.0959910670251429,3.61542803237083e-06,0.0953485978932345,0.0450145819916546,Beta-only
cg05504685,Psoriasis_GSE73894,chr17,33700513,33700514,SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11;SLFN11,5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon;5'UTR,Island,2.61965114922024e-07,-0.142137655911347,0.0142794443318019,0.0001152127576925,-0.0993235299736906,0.140212193589195,haEWAS-only
cg05600350,Psoriasis_GSE73894,chr4,4858598,4858599,,,Island,0.0001082749180576,0.127325085579707,0.14197773469597,4.7945736866208e-07,0.582594565818799,0.0179087285156021,Beta-only
cg05892425,Psoriasis_GSE73894,chr14,104800568,104800569,,,Island,5.28500965993226e-07,-0.113848455308944,0.020478222122057,0.0004018053701305,0.11788259033827,0.201410866655232,haEWAS-only
cg06020978,Psoriasis_GSE73894,chr10,27044605,27044606,ABI1;ABI1;ABI1;ABI1,Body;Body;Body;Body,,3.51424374757044e-06,0.0681938679617994,0.0324949504103873,0.0054369745827917,-0.129035418977144,0.391005599376228,haEWAS-only
cg06822947,Psoriasis_GSE73894,chr22,45312455,45312456,PHF21B;PHF21B,Body;Body,Island,9.86442378820016e-07,-0.414211688164177,0.0249350274005114,1.09300294061489e-05,-0.145581678500912,0.0708377260798725,haEWAS-only
cg06933370,Psoriasis_GSE73894,chr15,37387523,37387524,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body,Island,2.65968171425683e-06,-0.0819566889044333,0.0267509573852178,0.0005590872356032,0.0889410412055237,0.221053392316078,haEWAS-only
cg07317705,Psoriasis_GSE73894,chr5,170678780,170678781,RANBP17,Body,,1.0,0.0,1.0,7.13535519679671e-08,0.113209130201993,0.0082241970280303,Beta-only
cg07360250,Psoriasis_GSE73894,chr5,176830358,176830359,F12,Body,Island,6.6407085548642714e-09,-0.137920374343522,0.0008393102999712,1.11030889324714e-06,-0.172779053273209,0.0270389012423141,Common
cg07811903,Psoriasis_GSE73894,chr6,145568202,145568203,,,,1.58461035401104e-06,0.219164599581532,0.0267509573852178,9.42102845948261e-05,-0.187308030616066,0.133747751060187,haEWAS-only
cg07840541,Psoriasis_GSE73894,chr1,213626018,213626019,,,,4.58062994015598e-06,0.112031124157554,0.0391565029359316,1.32899015282247e-05,-0.140548199500302,0.0749250286781653,haEWAS-only
cg08695558,Psoriasis_GSE73894,chr22,46507614,46507615,MIRLET7A3;LOC400931,TSS1500;Body,,0.0002201814086506,0.0858499866261576,0.136637158743748,3.06964188626607e-07,0.118580834157824,0.01748419868837,Beta-only
cg09601175,Psoriasis_GSE73894,chr2,177025608,177025609,,,Island,4.2916043597495e-06,0.10578112722,0.0416818227722143,0.0001560488250284,0.105024557349019,0.153200646704945,haEWAS-only
cg09622203,Psoriasis_GSE73894,chr20,43160299,43160300,PKIG;PKIG;PKIG,TSS200;TSS200;TSS200,N_Shore,3.16515891386157e-06,-0.104918162462552,0.0392469132684958,0.141068644126851,-0.0407435430429162,0.745558616511028,haEWAS-only
cg10136576,Psoriasis_GSE73894,chr15,76094496,76094497,,,,8.52630700960092e-07,0.0277990608172073,0.020478222122057,0.0001246975476357,0.231585326646892,0.142706807501217,haEWAS-only
cg10300229,Psoriasis_GSE73894,chr8,38324993,38324994,FGFR1;FGFR1;FGFR1;FGFR1;FGFR1;FGFR1;FGFR1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,1.0,0.0,1.0,2.06101607051665e-06,0.300399929567552,0.0357422143026165,Beta-only
cg10374009,Psoriasis_GSE73894,chr11,44341361,44341362,,,Island,0.0494786139036556,0.0610234244665627,0.562204389649609,3.56504225466876e-06,0.160081764351775,0.0450145819916546,Beta-only
cg10663078,Psoriasis_GSE73894,chr4,154711629,154711630,SFRP2,TSS1500,N_Shore,6.16918645985567e-06,-0.0697400814456411,0.0454025684074835,0.0047259998383538,0.0663861663515684,0.37982729450215,haEWAS-only
cg10711475,Psoriasis_GSE73894,chr6,170473165,170473166,,,N_Shore,2.15720947903642e-06,0.0552129288654086,0.0367693708434625,3.48028263578028e-05,0.0611415647268198,0.103045439111846,haEWAS-only
cg10919177,Psoriasis_GSE73894,chr3,44519663,44519664,ZNF445,TSS1500,S_Shore,6.31955550242624e-06,0.110862331377603,0.0499200121173531,4.98073205445676e-06,0.0776212499547372,0.0519122773183363,haEWAS-only
cg12632264,Psoriasis_GSE73894,chr10,97889379,97889380,ZNF518A,TSS200,N_Shore,4.33411533648003e-05,0.111110883576627,0.0874121901953078,1.8361200560118e-06,0.131635508590133,0.0356631067375216,Beta-only
cg13306784,Psoriasis_GSE73894,chr9,139334488,139334489,INPP5E,TSS1500,Island,1.0,0.0,1.0,5.70248288711696e-07,-0.210502227113971,0.0197785323776971,Beta-only
cg13332538,Psoriasis_GSE73894,chr4,4858482,4858483,,,Island,1.42648164623704e-07,0.129797473791767,0.0085736064130726,8.42633515521063e-05,0.426227284477872,0.129765904074416,haEWAS-only
cg13346820,Psoriasis_GSE73894,chr5,865318,865319,BRD9;BRD9;BRD9,Body;Body;Body,Island,5.05178483676302e-06,-0.102769766364092,0.041403854455651,8.94154665926026e-06,0.114000090972923,0.0648031254054271,haEWAS-only
cg13446584,Psoriasis_GSE73894,chr7,74024953,74024954,,,S_Shelf,7.72242856135294e-07,0.116600848729161,0.020478222122057,0.0007061840159445,-0.140757930290097,0.236487390282962,haEWAS-only
cg13568432,Psoriasis_GSE73894,chr8,61789077,61789078,,,,4.7479233247655e-06,-1.56834313881683,0.0416818227722143,0.245548151811764,-0.0577348613486509,0.820115795386739,haEWAS-only
cg13654836,Psoriasis_GSE73894,chr17,55365912,55365913,MSI2;MSI2,Body;Body,,2.33691953784009e-06,0.205496045505822,0.0367693708434625,6.96968858950463e-06,0.186578521500774,0.0615330995677434,haEWAS-only
cg13863525,Psoriasis_GSE73894,chr6,160355325,160355326,,,,3.6060358516294e-08,0.116134753243686,0.0051439496465709,4.61193085191567e-05,-0.146229711002044,0.111131710114295,haEWAS-only
cg14005246,Psoriasis_GSE73894,chr14,54413671,54413672,,,Island,2.2313763130351e-06,-0.0412446346927795,0.0267509573852178,0.003252876092356,0.13192281842347,0.348680312207057,haEWAS-only
cg14077111,Psoriasis_GSE73894,chr5,68505736,68505737,CENPH,3'UTR,,3.20836336670476e-06,0.129243680980027,0.0304472839194133,3.01833561645533e-05,-0.193027093924141,0.0973567682681644,haEWAS-only
cg14107382,Psoriasis_GSE73894,chr12,101189608,101189609,ANO4,5'UTR,,5.82452331374582e-07,0.227709687405913,0.0184038433898312,5.01454829226521e-05,0.186950167810423,0.112936839185904,haEWAS-only
cg14190151,Psoriasis_GSE73894,chr2,14778017,14778018,FAM84A,3'UTR,S_Shelf,6.0995354809813e-06,-0.149126580840079,0.0492071589400373,0.0002060768195546,-0.137392448674695,0.166883017524546,haEWAS-only
cg15042142,Psoriasis_GSE73894,chr15,101563871,101563872,LRRK1,Body,,2.87179800943064e-06,-0.116815057275869,0.0279898628746721,0.0001303846146415,0.232376534769527,0.143239298696341,haEWAS-only
cg15257224,Psoriasis_GSE73894,chr19,1119584,1119585,SBNO2;SBNO2,Body;Body,Island,1.0,0.0,1.0,8.7972919613044e-07,0.173240788486709,0.0266985164918394,Beta-only
cg15580355,Psoriasis_GSE73894,chr3,183003859,183003860,MCF2L2,Body,,1.04368680599891e-08,0.126968775725422,0.0037637329229252,1.06520659355308e-06,0.182104691474273,0.0270389012423141,Common
cg16054590,Psoriasis_GSE73894,chr1,179846986,179846987,TOR1AIP2;TOR1AIP2,TSS200;TSS200,Island,1.0,0.0,1.0,2.87396335469366e-06,-0.141568898898182,0.0387647362189468,Beta-only
cg16117334,Psoriasis_GSE73894,chr14,91744409,91744410,CCDC88C,Body,,1.31847829323795e-06,0.357291114976918,0.0294071847372859,3.04717824815035e-05,0.180533113985089,0.0973567682681644,haEWAS-only
cg16360987,Psoriasis_GSE73894,chr14,96829588,96829589,ATG2B;ATG2B,1stExon;5'UTR,Island,1.30599652744544e-06,-0.0111699914984781,0.0235483580865424,0.120488487146055,0.0825003140564279,0.726471884411039,haEWAS-only
cg16401850,Psoriasis_GSE73894,chr14,106445160,106445161,,,,1.0,0.0,1.0,1.97138761407629e-06,0.148911018130218,0.0357422143026165,Beta-only
cg16452086,Psoriasis_GSE73894,chr18,77160030,77160031,NFATC1;NFATC1;NFATC1;NFATC1;NFATC1,TSS1500;Body;5'UTR;TSS1500;Body,Island,3.03618970269268e-06,-0.101880633521927,0.0392469132684958,0.0001043077163197,-0.138154560316243,0.136331849405865,haEWAS-only
cg16512868,Psoriasis_GSE73894,chr14,75760996,75760997,,,Island,1.0,0.0,1.0,6.53746711478743e-07,0.232808465576864,0.0211629577946476,Beta-only
cg16803232,Psoriasis_GSE73894,chr16,29196538,29196539,,,Island,4.27926674404643e-08,-0.148351775393055,0.0051439496465709,2.64764490901745e-06,0.294668566205766,0.037183777776668,Common
cg17091361,Psoriasis_GSE73894,chr17,15245076,15245077,TEKT3,TSS200,Island,4.0522486787543e-07,0.223307288118377,0.0182664733285462,6.8692705142585e-06,0.381441310770817,0.0615330995677434,haEWAS-only
cg17255302,Psoriasis_GSE73894,chr12,52828461,52828462,KRT75,TSS1500,,3.70696938333622e-09,-0.304685068537749,0.000702778376601,2.45577362128886e-09,-0.262014524618439,0.0011924671877045,Common
cg18033628,Psoriasis_GSE73894,chr17,17655229,17655230,RAI1,5'UTR,,9.54613416623859e-05,0.114246716561156,0.103454846173663,1.8018253877542e-07,0.148092370135976,0.012498928090136,Beta-only
cg18351607,Psoriasis_GSE73894,chr10,124739543,124739544,PSTK,TSS200,N_Shore,4.66899865576983e-06,-0.0730387302771019,0.0391565029359316,0.0004737907664716,-0.150919819559396,0.212038616600019,haEWAS-only
cg18411043,Psoriasis_GSE73894,chr1,31221135,31221136,LAPTM5,Body,,2.87394667005061e-06,0.11749059276631,0.0389179593963003,4.35323031392292e-07,0.127590213506009,0.0176152376345313,Common
cg18517369,Psoriasis_GSE73894,chr2,231899207,231899208,,,N_Shelf,2.67050395533192e-06,0.0894960572032382,0.0267509573852178,4.90417094298129e-05,-0.150974882945901,0.112071754282368,haEWAS-only
cg18716635,Psoriasis_GSE73894,chr8,97116497,97116498,,,,3.01786502341063e-07,0.0669716068981474,0.0155471352411045,0.0042948091305688,-0.100793096563515,0.373177237415045,haEWAS-only
cg19350115,Psoriasis_GSE73894,chr6,136043961,136043962,,,,1.15373575518425e-06,0.110699481909631,0.0226747109404752,4.53061810766104e-06,-0.189284759991532,0.0519122773183363,haEWAS-only
cg19543296,Psoriasis_GSE73894,chr12,8799841,8799842,MFAP5,3'UTR,,1.94707118013089e-06,-0.236132363668412,0.0267509573852178,0.0001106648766425,0.210578262286029,0.138019669838365,haEWAS-only
cg19767562,Psoriasis_GSE73894,chr7,100224437,100224438,TFR2,Body,Island,5.36127363347037e-07,-0.173046819420841,0.0184038433898312,0.0001385879490328,-0.175940083954178,0.146101936212026,haEWAS-only
cg20583430,Psoriasis_GSE73894,chr4,4858814,4858815,,,Island,3.61243856327044e-06,0.184881817733646,0.0392469132684958,4.19686854810238e-05,0.249806098349191,0.111131710114295,haEWAS-only
cg20596329,Psoriasis_GSE73894,chr11,67895842,67895843,,,Island,4.6024281350875e-06,-0.213908032121585,0.0416818227722143,1.32699397082154e-05,-0.224818994215036,0.0749250286781653,haEWAS-only
cg20625138,Psoriasis_GSE73894,chr1,7913667,7913668,UTS2;UTS2,TSS1500;TSS200,,2.36412345854415e-07,-0.202854100107462,0.0142794443318019,9.09354350271749e-05,-0.152040682827801,0.133747751060187,haEWAS-only
cg20688651,Psoriasis_GSE73894,chr12,66220754,66220755,HMGA2;RPSAP52;HMGA2,Body;TSS200;Body,S_Shore,6.42521630218423e-06,0.0780796656911234,0.0463411015535475,0.0010815478644312,-0.15488047363294,0.26512142495381,haEWAS-only
cg21040094,Psoriasis_GSE73894,chr17,78475995,78475996,,,,5.44900928156314e-06,-0.295730885257183,0.0459128678500704,0.0265764433031082,-0.071484602833987,0.549379070129181,haEWAS-only
cg21617494,Psoriasis_GSE73894,chr15,57618479,57618480,,,Island,7.09942866081216e-07,0.452236031711492,0.0207066305200423,1.34241891502282e-05,0.240133072661127,0.0749250286781653,haEWAS-only
cg21679674,Psoriasis_GSE73894,chr2,128283815,128283816,IWS1;IWS1,1stExon;5'UTR,Island,9.24240502514394e-07,0.0207316275479598,0.020478222122057,0.750222434532023,0.0194888047118727,0.967619534135398,haEWAS-only
cg21802055,Psoriasis_GSE73894,chr4,4868794,4868795,,,Island,5.5699445551554e-07,0.22889914449174,0.0184038433898312,3.60890833308921e-05,0.260635429194879,0.104934304290806,haEWAS-only
cg22679949,Psoriasis_GSE73894,chr8,113655561,113655562,CSMD3;MIR2053;CSMD3;CSMD3,Body;TSS200;Body;Body,,1.67877394670824e-06,0.343288689226712,0.0267509573852178,2.35485067956659e-05,-0.195451327901479,0.0922146232606375,haEWAS-only
cg22842860,Psoriasis_GSE73894,chr11,113348189,113348190,,,S_Shore,3.58657717880979e-06,0.150472920816828,0.0392469132684958,2.48379355936958e-05,0.159216051600875,0.0946208553947713,haEWAS-only
cg22860534,Psoriasis_GSE73894,chr11,68813585,68813586,,,N_Shelf,7.84272032822976e-07,-0.0718605127862866,0.020478222122057,0.0021747680424263,0.0646874273193131,0.319811797862677,haEWAS-only
cg22879667,Psoriasis_GSE73894,chr4,4868441,4868442,,,Island,3.26099208171353e-06,0.133778181575724,0.0392469132684958,0.0002015091956136,0.145434851646577,0.165217465210885,haEWAS-only
cg23060239,Psoriasis_GSE73894,chr1,155294612,155294613,RUSC1;RUSC1;C1orf104;RUSC1;RUSC1,Body;Body;TSS1500;Body;5'UTR,Island,1.0,0.0,1.0,9.74781641807609e-07,0.162873369983338,0.0270389012423141,Beta-only
cg23097499,Psoriasis_GSE73894,chr1,12225569,12225570,TNFRSF1B,TSS1500,N_Shore,5.52964037489358e-06,-0.0872751916025956,0.042427518773484,0.0005863233685017,0.0882597387779916,0.222601709383504,haEWAS-only
cg23330385,Psoriasis_GSE73894,chr2,187385911,187385912,,,,9.354742715207547e-11,-0.255986241908861,3.54700037635439e-05,0.13035270888338,-0.0417559991907157,0.735633992610234,haEWAS-only
cg23463533,Psoriasis_GSE73894,chr7,154473289,154473290,DPP6;DPP6;DPP6,Body;Body;Body,,3.62279836377036e-06,0.389251256144797,0.0392469132684958,4.20824250700878e-06,0.281520331744901,0.0510856442956451,haEWAS-only
cg23489137,Psoriasis_GSE73894,chr2,161290449,161290450,RBMS1;RBMS1,Body;Body,,7.3479782378603e-07,0.332010041803955,0.020478222122057,0.0005100371067542,-0.341811150170687,0.218376894107121,haEWAS-only
cg23503775,Psoriasis_GSE73894,chr6,108145601,108145602,SCML4,TSS200,,6.61281237204925e-06,-0.0402424450421421,0.0467589369567848,0.0122895990431171,0.0751382219639798,0.472105110283445,haEWAS-only
cg23536138,Psoriasis_GSE73894,chr8,22084861,22084862,PHYHIP;PHYHIP,Body;Body,,6.4116078270533e-05,0.128134256593842,0.0947220156333999,8.66826365776296e-08,0.157453034365028,0.0082241970280303,Beta-only
cg24667405,Psoriasis_GSE73894,chr11,27495393,27495394,LGR4,TSS1500,S_Shore,4.83693211410682e-06,0.424217253984555,0.0416818227722143,2.58703762385214e-06,0.217275890035905,0.037183777776668,Common
cg25001003,Psoriasis_GSE73894,chr8,101859876,101859877,,,,5.42406797255909e-06,-0.120408474765587,0.042427518773484,0.0002632553493946,-0.118121469721918,0.17680600662936,haEWAS-only
cg25025437,Psoriasis_GSE73894,chr5,75377968,75377969,SV2C,TSS1500,Island,2.43180868866435e-06,-0.0655504289920144,0.0267509573852178,1.89271627818871e-05,-0.20081064956122,0.0864022547678706,haEWAS-only
cg25187967,Psoriasis_GSE73894,chr11,77024606,77024607,,,,1.0,0.0,1.0,2.68017682506251e-06,0.189895822163081,0.037183777776668,Beta-only
cg25314885,Psoriasis_GSE73894,chr1,113257602,113257603,PPM1J,1stExon,Island,0.116984268025663,0.0046045896780402,0.710789424021997,2.29081941853576e-06,-0.168947866855836,0.037078974026478,Beta-only
cg25921512,Psoriasis_GSE73894,chr19,36347698,36347699,KIRREL2;KIRREL2;KIRREL2,TSS200;TSS200;TSS200,Island,4.24205340628716e-06,-0.0060571824417967,0.037311342861509,0.0025808080787884,0.150339404398133,0.331452451048597,haEWAS-only
cg26206948,Psoriasis_GSE73894,chr5,172663731,172663732,NKX2-5;NKX2-5;NKX2-5,TSS1500;TSS1500;TSS1500,Island,2.24321055886538e-06,0.129683819399424,0.0367693708434625,1.55646199825093e-06,0.130279087387916,0.0328600933793344,Common
cg26443127,Psoriasis_GSE73894,chr10,31987230,31987231,,,,5.00700141690493e-07,0.202955721916615,0.0184038433898312,4.10060291523488e-07,0.183471088750403,0.0176152376345313,Common
cg26747293,Psoriasis_GSE73894,chr5,38258670,38258671,EGFLAM;EGFLAM,1stExon;5'UTR,Island,5.29946893482708e-07,0.132117482582714,0.0184038433898312,2.47600115765752e-06,0.229267640015194,0.037183777776668,Common
cg26982544,Psoriasis_GSE73894,chr16,87887331,87887332,SLC7A5,Body,,1.99910300986744e-05,0.161407390695243,0.0705321404266197,3.24063512471411e-07,0.280241191043825,0.01748419868837,Beta-only
cg27123106,Psoriasis_GSE73894,chr10,855660,855661,LARP4B,3'UTR,Island,1.86459422660505e-06,-0.154657079072123,0.0267509573852178,6.73487160914186e-05,0.161546505063894,0.124198719968831,haEWAS-only
cg27296937,Psoriasis_GSE73894,chr1,218997192,218997193,,,,4.7829688264082e-06,-0.227665832703241,0.0416818227722143,1.16936536551071e-06,-0.220111440975226,0.0270389012423141,Common
cg27404272,Psoriasis_GSE73894,chr2,240447293,240447294,,,N_Shore,6.00040227740446e-05,-0.194843125890211,0.0945546031322832,1.44831079150332e-06,-0.225483390282233,0.0319666549639004,Beta-only
cg27496793,Psoriasis_GSE73894,chr2,46926433,46926434,SOCS5;SOCS5;SOCS5,5'UTR;1stExon;5'UTR,Island,1.0,0.0,1.0,1.01621745198356e-07,0.122377853262147,0.0082241970280303,Beta-only
cg27530093,Psoriasis_GSE73894,chr19,41815095,41815096,CCDC97,TSS1500,N_Shore,0.0006171555786986,0.0993492144515685,0.183232643805313,1.68632238926162e-06,0.135869182105015,0.0341183069504371,Beta-only
